variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,target_FE,GroupCount,mean_has_GAN,mean_AF_size,mean_AI_size,mean_BoundaryHit_all,mean_ObjInterfaceScore,mean_RefCov,mean_DuplicateRate,mean_GAN_to_Segment_Dist50,mean_GAN_to_Segment_Dist90,mean_GAN_to_Decision_Segment_Dist50,mean_GAN_to_Decision_Segment_Dist90,mean_GAN_to_AF_Dist90,mean_AF_Cover_epsilon,mean_AF_CoverEpsilon,mean_PairCover_epsilon,mean_PairCoverEpsilon,mean_LargestClusterRate_epsilon,mean_EffectiveClusterCount_epsilon,mean_ClusterEpsilon,mean_RawGANOutsideStandardRangeCount,mean_RawGANFeasibleRate,mean_InjectedCount,mean_GAN_to_AF_ObjNN_mean,mean_GAN_to_AF_ObjNN_median,mean_GAN_to_AF_ObjNN_p90,mean_GAN_to_AF_DecNN_mean,mean_GAN_to_AF_DecNN_median,mean_GAN_to_AF_DecNN_p90,mean_RawGANVarClipRate
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,10000,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,30000,3,0.666666666666667,16.6666666666667,16.6666666666667,0,0,0.07,0,24.0712909788177,38.885812860595,0.0196702475679102,0.0312243115592233,39.0076024141908,0,0.05,0,0.05,0.015,171.39090309822,0.05,200,0,NaN,24.9435148653323,24.232973784099,39.0076024141908,0.0221482690353448,0.020602596114813,0.0327288705995655,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,50000,3,1,62.6666666666667,62.6666666666667,0,0,0.263333333333333,0,8.36577935401046,15.8403403832742,0.0117797671405192,0.0182644416998316,15.8551592891815,0,0.05,0,0.05,0.02,163.110417208778,0.05,200,0,NaN,9.48760707465955,8.38669882881557,15.8551592891815,0.0146179034321586,0.0137281891169623,0.0198811917267822,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,70000,3,1,71,71,0,0,0.203333333333333,0,7.05834286573589,12.7157938001018,0.0109955490826371,0.0167859005801372,12.7217152435863,0,0.05,0,0.05,0.015,153.439153439153,0.05,199.666666666667,0,NaN,7.89136429772928,7.0970177877804,12.7217152435863,0.0135366517741636,0.0128154867496754,0.0184874544878139,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,100000,3,1,124.666666666667,124.666666666667,0.005,1.68357001975034e-10,0.303333333333333,0,5.06030276918569,10.2569396917635,0.0100678164536594,0.01562227140964,10.2681545917665,0.00490196078431373,0.05,0.00735294117647059,0.05,0.0216666666666667,143.542309009935,0.05,195,0.00333333333333333,NaN,5.70874678676093,5.07349642339515,10.2681545917665,0.0124904036220297,0.0121269982748342,0.0179761673233773,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,10000,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,30000,3,1,48.6666666666667,48.6666666666667,0.333333333333333,0,0.266666666666667,0,126.031358792235,202.210632169597,0.0139382136584587,0.0240048031738531,202.210632169597,0,0.05,0,0.05,0.015,165.936719458109,0.05,181.333333333333,0,NaN,133.836138597808,126.742069266877,202.210632169597,0.0168256573528174,0.0145883778587035,0.0288973541887881,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,50000,3,1,76.6666666666667,76.6666666666667,0,0,0.286666666666667,0,5.75481230371691,10.9881287031301,0.00900060783768908,0.0138217049998926,10.9910494376758,0,0.05,0,0.05,0.025,142.494172494172,0.05,197.666666666667,0,NaN,6.52658405310867,5.76730688019962,10.9910494376758,0.0109544875560319,0.00983460564837913,0.0155731084828455,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,70000,3,1,102.333333333333,102.333333333333,0.00166666666666667,1.84504298510629e-09,0.293333333333333,0,4.93158321767029,10.3288397256868,0.00824337454370774,0.0193240845201526,10.3328612313608,0,0.05,0,0.05,0.0233333333333333,136.88253901166,0.05,190.333333333333,0.00166666666666667,NaN,5.8603856321422,4.95065879594547,10.3328612313608,0.0114106793049073,0.00922163142056271,0.0203226468097854,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,100000,3,1,121.666666666667,121.666666666667,0.00666666666666667,2.59815648161559e-07,0.356666666666667,0,2.73071122620478,6.61206494835835,0.00697978788500489,0.0124682558784479,6.62316719568221,0.0072992700729927,0.05,0.0100770478507705,0.05,0.0283333333333333,129.68563167339,0.05,163.666666666667,0.0283333333333333,NaN,3.42656482944757,2.74023735830725,6.62316719568221,0.00875865091644783,0.00827647265757229,0.013235352924765,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,10000,3,1,45,45,0.681666666666667,0.143812928735186,0.723333333333333,0,0.0850715210895941,0.281898308573095,0.0192934060028937,0.0333899719412233,0.29544470605892,0.588770053475936,0.05,0.635739750445633,0.05,0.88,1.3232240511065,0.05,0,0.506666666666667,NaN,0.137188449098771,0.0909030175295463,0.29544470605892,0.0262499425148278,0.0239194942917309,0.0402325769979639,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,30000,3,1,78,78,0.51,0.248991662090639,0.723333333333333,0,0.057079945252908,0.493126590217462,0.0312208000402036,0.0806071052291423,0.498725553256825,0.605434318430214,0.05,0.624905362661861,0.05,0.603333333333333,2.86042591075172,0.05,10,0.473333333333333,NaN,0.312013726075836,0.0644289108700105,0.498725553256825,0.0464677504396872,0.0338928768044093,0.0879363361005799,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,50000,3,1,99.6666666666667,99.6666666666667,0.731666666666667,0.409965153571955,0.616666666666667,0,0.0267094716285855,0.33861280081528,0.0181485615159446,0.0565579027926888,0.342039980202349,0.765662362505978,0.05,0.782910002302637,0.05,0.516666666666667,3.04523044453742,0.05,7.33333333333333,0.58,NaN,0.659844817882902,0.0282649461522527,0.342039980202349,0.036973725888439,0.0191926479547142,0.0625469751370659,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,70000,3,1,123.333333333333,123.333333333333,0.79,0.28935452467216,0.506666666666667,0,0.0133315670337072,0.209320084462783,0.012474230653565,0.0501150605215595,0.209320084462783,0.807005452757665,0.05,0.838722982032717,0.05,0.306666666666667,5.05077326916466,0.05,5,0.701666666666667,NaN,0.0932627471170866,0.0159798202681106,0.209320084462783,0.0259051417251468,0.0128544709648249,0.0615915910973429,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,100000,3,1,131,131,0.816666666666667,0.15811125010902,0.55,0,0.00978677814388859,1.16276549745021,0.0113819991941572,0.0975125582387876,1.16354272883038,0.803295274228379,0.05,0.813356777264755,0.05,0.251666666666667,6.44686050074187,0.05,11.3333333333333,0.7,NaN,0.232636022015845,0.0113456238614169,1.16354272883038,0.0291847640711715,0.0120359454063692,0.0980260350511453,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,10000,3,1,34.6666666666667,34.6666666666667,0.863333333333333,0.1000519400147,0.623333333333333,0,4.728409206728,5.47521700281851,0.0998745511582887,0.115979733241631,5.4839609354249,0.350465219317678,0.05,0.426377196869,0.05,0.443333333333333,63.7233092803408,0.05,72.6666666666667,0.586666666666667,NaN,4.73690471372151,4.75470058185965,5.4839609354249,0.109051348662932,0.107322661206972,0.123028119054424,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,30000,3,1,67.6666666666667,67.6666666666667,0.236666666666667,0.0118682094364723,0.77,0,0.0920535010411141,0.317815937763679,0.0419023081105926,0.0649211881744352,0.338800528571353,0.729768103331322,0.05,0.756845325810843,0.05,0.728333333333333,1.90608668595545,0.05,10.6666666666667,0.235,NaN,0.149059200297431,0.101644316541294,0.338800528571353,0.0512900309055839,0.0482977601791546,0.069899706882303,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,50000,3,1,91.6666666666667,91.6666666666667,0.245,0.0234253936157699,0.63,0,0.062993169929396,0.146556445761271,0.0381432469513997,0.0570738059697879,0.152172703258357,0.808949391490152,0.05,0.838509731512449,0.05,0.74,1.93158754162548,0.05,3.33333333333333,0.248333333333333,NaN,0.0982477398124634,0.0679836184539393,0.152172703258357,0.0463315566602079,0.044037608918674,0.0639634310726827,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,70000,3,1,83.6666666666667,83.6666666666667,0.331666666666667,0.17559574357569,0.75,0,0.206486475465893,0.523077417054445,0.0477534879177985,0.0629042842387122,0.526714754376224,0.540302811824081,0.05,0.554782694941311,0.05,0.303333333333333,13.3174210893796,0.05,1.33333333333333,0.416666666666667,NaN,0.26086141451482,0.208558999922982,0.526714754376224,0.0513378418790696,0.0512791015237732,0.0669367624791483,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,100000,3,1,41.3333333333333,41.3333333333333,0.131666666666667,0.0562736144397707,0.666666666666667,0,0.167900650609189,0.676635856444592,0.034897724477162,0.0618404337590262,0.727872552321083,0.301626386988904,0.05,0.332634138926889,0.05,0.51,3.71025161618086,0.05,0,0.278333333333333,NaN,0.284162358103363,0.177881893785229,0.727872552321083,0.041383839447312,0.0380664763338288,0.0641675661523013,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,10000,3,1,10,10,0.0166666666666667,0,0.63,0,12.4324274239001,16.5120890851362,0.220957073627258,0.250219160832463,16.5120890851362,0,0.05,0,0.05,0.015,184.356159745823,0.05,200,1,NaN,12.8914504189888,12.4576642031605,16.5120890851362,0.222055236416629,0.222806567876335,0.250223130252738,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,30000,3,1,111,111,0.393333333333333,0.0445875348887177,0.853333333333333,0,0.0466422759982868,0.116971006774742,0.0393615034583257,0.0613998506269575,0.133431314291688,0.852983654820925,0.05,0.924286249933044,0.05,0.811666666666667,1.51136001118137,0.05,9.33333333333333,0.301666666666667,NaN,0.0701545986153312,0.0524373913460902,0.133431314291688,0.0468142465907844,0.0439513472216534,0.0653019447045206,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,50000,3,1,163,163,0.223333333333333,0.00861254754475579,0.826666666666667,0,0.0576935715471195,0.170163488533818,0.0387206388021401,0.0575742346143029,0.178383774313898,0.925017685172467,0.05,0.939147878459271,0.05,0.785,1.78405831360062,0.05,2,0.253333333333333,NaN,0.0847753308432876,0.060562643665101,0.178383774313898,0.0463687619013354,0.0443770572161149,0.0606945020954772,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,70000,3,1,104,104,0.268333333333333,0.0137561752893678,0.716666666666667,0,0.0894261268821215,0.235009592737701,0.0391132609098595,0.0614865395294283,0.241034842531158,0.640929130903804,0.05,0.752040242014915,0.05,0.773333333333333,1.89443003158243,0.05,0.666666666666667,0.206666666666667,NaN,0.128103383911395,0.103867432694211,0.241034842531158,0.0456087719387963,0.042810809264801,0.0657636921589673,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,100000,3,1,94.3333333333333,94.3333333333333,0.185,0.00764598496671801,0.673333333333333,0,0.127095245247132,0.287861308413459,0.0342974621899875,0.0494254551587059,0.293064193965812,0.516827852998066,0.05,0.534042553191489,0.05,0.658333333333333,2.41412364974797,0.05,2.33333333333333,0.183333333333333,NaN,0.169645618306979,0.134265433481441,0.293064193965812,0.0395236462291911,0.0363001269869982,0.053245451438428,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,10000,3,1,37.3333333333333,37.3333333333333,0.655,0.188154224647374,0.623333333333333,0,0.0932131590745652,0.191134475443719,0.0553192807229869,0.0812645628123249,0.222757243106282,0.393650793650794,0.05,0.41031746031746,0.05,0.85,1.40455709619381,0.05,33,0.37,NaN,0.123432530642653,0.108804463949901,0.222757243106282,0.0669233920879865,0.0642166911587407,0.0897495699956937,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,30000,3,1,117.333333333333,117.333333333333,0.263333333333333,0.0141826327528448,0.836666666666667,0,0.0828619364024087,0.174595401060833,0.0406717030029899,0.063491100632798,0.19488159620623,0.733920304232804,0.05,0.773224914965986,0.05,0.67,2.22754016194978,0.05,12,0.208333333333333,NaN,0.108146843995079,0.0940493133249253,0.19488159620623,0.0496815818887538,0.0468705964952547,0.0684673175222738,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,50000,3,1,149.333333333333,149.333333333333,0.183333333333333,0.0146857250684673,0.84,0,0.0724521454629117,0.221948073046306,0.0362741561129109,0.0604711577001096,0.242049941745836,0.804481564898232,0.05,0.840183933933934,0.05,0.481666666666667,6.33488926631841,0.05,15.3333333333333,0.213333333333333,NaN,0.113344116964268,0.0794754488283817,0.242049941745836,0.0440166517829781,0.0408130007991987,0.065893047417424,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,70000,3,1,197.333333333333,197.333333333333,0.173333333333333,0.00167053583156666,0.8,0,0.0546716406719641,0.206539824889933,0.0333189963574435,0.0521601456075433,0.206539824889933,0.930001278718549,0.05,0.942360371479652,0.05,0.721666666666667,1.91987556351166,0.05,2.66666666666667,0.141666666666667,NaN,0.0936637649866391,0.0573780126347301,0.206539824889933,0.0408286791389138,0.0386402535961373,0.0572164522697057,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,100000,3,1,253,253,0.13,0.00224274032072587,0.76,0,0.0764673303167678,0.226444780560439,0.0330519840749598,0.0469706529998865,0.229988773142694,0.835616538755013,0.05,0.847940003320193,0.05,0.565,3.09689920301952,0.05,0.666666666666667,0.17,NaN,0.111770418787543,0.0790284959700554,0.229988773142694,0.0388034786049603,0.0387834704243334,0.0520858514027884,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,10000,3,1,61.3333333333333,61.3333333333333,0.605,0.161977836663096,0.716666666666667,0,0.0720287168953081,0.32918537914413,0.0597066578814422,0.0759186997476532,0.334491263212552,0.582857561118431,0.05,0.625969843361148,0.05,0.636666666666667,2.99455922866163,0.05,83.6666666666667,0.69,NaN,0.137500179543392,0.0870197063135371,0.334491263212552,0.068595309381072,0.067012396967575,0.0831028083147215,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,30000,3,1,131,131,0.275,0.0217188889768203,0.823333333333333,0,0.0488905085589642,0.150066945337454,0.046466874487344,0.0683944054500425,0.157954994314682,0.924280166473783,0.05,0.940687565281925,0.05,0.84,1.44978305216183,0.05,20,0.278333333333333,NaN,0.0755120017959124,0.054961114691138,0.157954994314682,0.0537046277430109,0.0508084676819109,0.0716334860808171,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,50000,3,1,127,127,0.326666666666667,0.0230921080112814,0.783333333333333,0,0.0420004601450972,0.132471377504127,0.0376643475125001,0.056365048977768,0.141647691190817,0.898490891276685,0.05,0.931851598888225,0.05,0.635,2.52799970169044,0.05,11,0.245,NaN,0.0670245965912529,0.0469751442664536,0.141647691190817,0.0443966473881541,0.0418553749524232,0.0601478855573986,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,70000,3,1,149.333333333333,149.333333333333,0.195,0.0068492082711081,0.813333333333333,0,0.0506960233566089,0.198089341175026,0.0372822298042328,0.0599446486091979,0.201294820105416,0.877084933463186,0.05,0.910117013565289,0.05,0.583333333333333,2.99977924525918,0.05,28,0.253333333333333,NaN,0.0857415819490007,0.0544331078672029,0.201294820105416,0.0446886561851668,0.0421234772838645,0.063666804195917,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,100000,3,1,214.666666666667,214.666666666667,0.206666666666667,0.00426187901214476,0.766666666666667,0,0.0358014298120195,0.140818169355808,0.0300157456521795,0.047896873936377,0.148002192892292,0.949427376973327,0.05,0.955412312177747,0.05,0.735,1.89860274396016,0.05,5,0.203333333333333,NaN,0.0689681781517221,0.0379823605151418,0.148002192892292,0.0373369480927422,0.0354482040034162,0.0526922508792282,0
