variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,family,run,seed,N,D,maxFE,target_FE,actual_FE,gen,has_GAN,AF_size,AI_size,BoundaryHit_all,ObjInterfaceScore,RefCov,DuplicateRate,GAN_to_Segment_Dist50,GAN_to_Segment_Dist90,GAN_to_Decision_Segment_Dist50,GAN_to_Decision_Segment_Dist90,GAN_to_AF_Dist90,AF_Cover_epsilon,AF_CoverEpsilon,PairCover_epsilon,PairCoverEpsilon,LargestClusterRate_epsilon,EffectiveClusterCount_epsilon,ClusterEpsilon,RawGANOutsideStandardRangeCount,RawGANFeasibleRate,InjectedCount,GAN_to_AF_ObjNN_mean,GAN_to_AF_ObjNN_median,GAN_to_AF_ObjNN_p90,GAN_to_AF_DecNN_mean,GAN_to_AF_DecNN_median,GAN_to_AF_DecNN_p90,RawGANVarClipRate
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP1_BC,DASCMOP_BC,3,3,100,30,100000,10000,10100,41,1,49,49,0.08,0.165545748527149,0.23,0,3.02815051251281,15.1989766832652,0.149931401180443,0.206691741927336,15.1989766832652,0.244897959183673,0.05,0.346938775510204,0.05,0.025,155.038759689922,0.05,94,0.225,NaN,5.855827528642,3.04083690660615,15.1989766832652,0.159880102806593,0.1556676121243,0.210494859365508,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP1_BC,DASCMOP_BC,3,3,100,30,100000,30000,30100,121,1,117,117,0.155,0.0123866023256669,0.72,0,0.149332874603752,0.338668124016208,0.094823519783756,0.141183544120291,0.366683323502497,0.683760683760684,0.05,0.760683760683761,0.05,0.145,21.7627856365615,0.05,29,0.29,NaN,0.190233020653901,0.157335832369412,0.366683323502497,0.105533882786734,0.10538883427937,0.148171777950275,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP1_BC,DASCMOP_BC,3,3,100,30,100000,50000,50100,201,1,155,155,0.11,0.00761760090761119,0.78,0,0.168343522908869,0.40263511940996,0.0835159944347457,0.13232766488395,0.40263511940996,0.851612903225806,0.05,0.87741935483871,0.05,0.045,49.3827160493827,0.05,25,0.295,NaN,0.211217565319938,0.175703848432665,0.40263511940996,0.0950124080905234,0.0881737166722785,0.139080177381367,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP1_BC,DASCMOP_BC,3,3,100,30,100000,70000,70100,281,1,189,189,0.125,0.000320147397953414,0.8,0,0.135198198411894,0.294539599082723,0.0652772453381128,0.117312356144366,0.296166776861778,0.798941798941799,0.05,0.835978835978836,0.05,0.14,18.034265103697,0.05,27,0.19,NaN,0.176887194886871,0.13934247584511,0.296166776861778,0.077981521152557,0.0711866394926675,0.121808421862697,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP1_BC,DASCMOP_BC,3,3,100,30,100000,100000,100100,401,1,213,213,0.015,3.18465666626246e-06,0.6,0,0.30275598376535,2.67546742300117,0.0936299524560466,0.258595146111758,2.67546742300117,0.460093896713615,0.05,0.460093896713615,0.05,0.155,20.9424083769633,0.05,90,0.14,NaN,0.952106949583258,0.307036231815125,2.67546742300117,0.145377361540059,0.107096123560798,0.261120632900426,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,1,1,100,30,100000,10000,10050,41,1,44,44,0,0.00735758882342885,0.1,0,17.6063409222113,28.289068504526,0.111921205689135,0.158912406594891,28.289068504526,0,0.05,0,0.05,0.02,170.940170940171,0.05,158,0.01,NaN,18.9793485058677,17.7928539348654,28.289068504526,0.127511143200492,0.121241263116679,0.167565496615815,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,1,1,100,30,100000,30000,30050,121,1,76,76,0.055,0.000167248429643927,0.51,0,0.330994627029234,0.663932788503932,0.0824797359984905,0.117004681829182,0.663932788503932,0.842105263157895,0.05,0.842105263157895,0.05,0.505,3.66099212886692,0.05,15,0.325,NaN,0.380235335329256,0.33467963273358,0.663932788503932,0.0936215531262095,0.0903354242267579,0.125031770213513,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,1,1,100,30,100000,50000,50050,201,1,134,134,0.06,4.63960519755596e-06,0.7,0,0.278426174146452,0.510783524972212,0.0727190673734651,0.101732012401872,0.510783524972212,0.649253731343284,0.05,0.708955223880597,0.05,0.225,16.1290322580645,0.05,35,0.215,NaN,0.292913906345144,0.288704243210029,0.510783524972212,0.0808230497285691,0.0790012575383659,0.10691984101011,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,1,1,100,30,100000,70000,70050,281,1,166,166,0.08,0.000168543056071115,0.69,0,0.178533288369004,0.496665804966139,0.0786134933070769,0.11212927391637,0.496665804966139,0.620481927710843,0.05,0.63855421686747,0.05,0.19,19.53125,0.05,25,0.355,NaN,0.250175892052269,0.183274617920221,0.496665804966139,0.0906974237681839,0.0879167273775007,0.123671765622679,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP2_BC,DASCMOP_BC,1,1,100,30,100000,100000,100050,401,1,204,204,0.07,5.95113749789257e-05,0.82,0,0.19490554535303,0.42122173443746,0.0651390261553917,0.0833481302539389,0.42122173443746,0.823529411764706,0.05,0.843137254901961,0.05,0.12,24.1254523522316,0.05,17,0.325,NaN,0.243990744786816,0.197954285193692,0.42122173443746,0.0748890848973837,0.0735288760834114,0.0909666155930245,0
