variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,target_FE,GroupCount,mean_has_GAN,mean_AF_size,mean_AI_size,mean_BoundaryHit_all,mean_ObjInterfaceScore,mean_RefCov,mean_DuplicateRate,mean_GAN_to_Segment_Dist50,mean_GAN_to_Segment_Dist90,mean_GAN_to_Decision_Segment_Dist50,mean_GAN_to_Decision_Segment_Dist90,mean_GAN_to_AF_Dist90,mean_AF_Cover_epsilon,mean_AF_CoverEpsilon,mean_PairCover_epsilon,mean_PairCoverEpsilon,mean_LargestClusterRate_epsilon,mean_EffectiveClusterCount_epsilon,mean_ClusterEpsilon,mean_RawGANOutsideStandardRangeCount,mean_RawGANFeasibleRate,mean_InjectedCount,mean_GAN_to_AF_ObjNN_mean,mean_GAN_to_AF_ObjNN_median,mean_GAN_to_AF_ObjNN_p90,mean_GAN_to_AF_DecNN_mean,mean_GAN_to_AF_DecNN_median,mean_GAN_to_AF_DecNN_p90,mean_RawGANVarClipRate
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,10000,30,0.8,36.0666666666667,36.0666666666667,0.423333333333333,0.130912180461828,0.58375,0,3.24117987187704,5.40456286909397,0.0901082220420559,0.121242764944897,5.41358509307192,0.370430106897034,0.05,0.414086785234527,0.05,0.476666666666667,61.0119769143123,0.05,71.4583333333333,0.497916666666667,NaN,3.61539886872422,3.26314475101983,5.41358509307192,0.0994856203995898,0.0967437218049803,0.127249704300072,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,30000,30,0.966666666666667,86.0666666666667,86.0666666666667,0.311896551724138,0.0575829221683979,0.642413793103448,0,15.3010793238584,24.4782081748,0.0539429726534907,0.0849159675964507,24.4954385229686,0.611090735301849,0.05,0.638806476242363,0.05,0.487758620689655,35.4530703757522,0.05,54.1724137931034,0.297586206896552,NaN,16.1624030953607,15.3912348488749,24.4954385229686,0.0620607092186324,0.0583862001257505,0.0908066966139011,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,50000,30,1,114.733333333333,114.733333333333,0.267833333333333,0.0838695008998326,0.621,0,1.47394658645673,2.92250966955942,0.0329609998782449,0.0617078729792986,2.9313737762059,0.63514576499347,0.05,0.655880205285735,0.05,0.45,36.8416401323166,0.05,51.3666666666667,0.278666666666667,NaN,1.77127566255452,1.48080359965415,2.9313737762059,0.0427142821582984,0.0367325659767065,0.0657917849743441,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,70000,30,1,126.5,126.5,0.262666666666667,0.0632117215183429,0.613,0,1.27099106990913,2.60564405832172,0.0328297230110811,0.0616543831266938,2.60868772278249,0.601428066716242,0.05,0.63171830304128,0.05,0.398,36.3148248566165,0.05,50.8,0.3085,NaN,1.51070043938878,1.2805920230675,2.60868772278249,0.0424169400938816,0.0362823864758869,0.0671632204647668,0
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,100000,30,1,148.833333333333,148.833333333333,0.227,0.0575243197091765,0.596333333333333,0,0.857897317599011,2.11910003855081,0.0298585024779951,0.0610243003736434,2.12937194192053,0.556503752895277,0.05,0.56922828217281,0.05,0.3775,33.1973624741416,0.05,46.8666666666667,0.2675,NaN,1.07756108585825,0.864290627428377,2.12937194192053,0.0392109334023702,0.0335779588545306,0.0650518664485075,0
