problem,seed,arm,finalIGD,finalHV,lateIGDAUC,lateHVAUC,wallSeconds,maxFE,sourceHash
LIRCMOP7_BC,2,fallback_only,0.00928412694289524,0.292885915022366,0.0146379116338368,0.290470793057266,51.8669317083333,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP7_BC,2,pair_only,0.00668624636608591,0.294982040699385,0.0111625947357027,0.292457933225245,126.872118458333,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP7_BC,3,original,0.00828226400188557,0.29376464996453,0.00934944032617196,0.293117356069658,953.12617075,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP7_BC,3,fallback_only,0.00852327111907379,0.293453700616481,0.00928519250730701,0.293061247207837,88.9600806666667,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP7_BC,3,pair_only,0.00665973920757684,0.295153321199711,0.00675355901645512,0.294836752444368,50.2751045,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP8_BC,1,original,0.00773753452204754,0.294143645473835,0.00889087724137295,0.293461620635807,1396.229674375,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP8_BC,1,fallback_only,0.00850068300650884,0.293458574422416,0.00887631630884772,0.293129196180408,86.6922979583333,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP8_BC,1,pair_only,0.00685772784574695,0.294808022288839,0.00780558361745089,0.293819620262319,141.957310333333,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP8_BC,2,original,0.00801684061625868,0.293931808850607,0.00815553232445768,0.293812554279412,1182.122577,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP8_BC,2,fallback_only,0.00765340386653883,0.294074201060604,0.00824379601406165,0.293634485313642,87.1618925833333,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP8_BC,2,pair_only,0.00659736635171313,0.294932828747199,0.00686296763516793,0.294632802978794,131.310705041667,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP8_BC,3,original,0.00819210878689462,0.293999708395493,0.0110945898164669,0.292326873861824,443.8199785,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP8_BC,3,fallback_only,0.00771272276684019,0.29397021079714,0.00840110689977166,0.293702638787259,86.5704612916667,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP8_BC,3,pair_only,0.006656661044307,0.295002884431519,0.00683654482907422,0.294905500265114,119.63069875,100000,ab105726c44e4ee325dd174531b3be01823f359bd1c5883497690dd70a25bc5a
LIRCMOP5_BC,1,stable_side,0.0203058932659386,0.283450150511487,0.0399315153051583,0.276507746731176,550.924647708333,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP5_BC,2,stable_side,0.014708496507556,0.287705614981729,0.0258429912528867,0.281877896359244,566.656624833333,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP5_BC,3,stable_side,0.0219753214076578,0.282744857489209,0.129497645297084,0.25128814716508,596.241730041667,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP6_BC,1,stable_side,0.0134389893320261,0.193093234847253,0.109445500420818,0.16951909558303,916.047790458333,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP6_BC,2,stable_side,0.0116976257879556,0.193970025749487,0.0216137767911441,0.189167443453075,385.215302458333,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP6_BC,3,stable_side,0.0130355405906297,0.193162021134555,0.0467116802290029,0.181708851120856,527.275912958333,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP7_BC,1,stable_side,0.00836986639270363,0.293584845927233,0.00998074415229547,0.292621302957827,1116.63537425,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP7_BC,2,stable_side,0.00930280255602395,0.293349236775912,0.0324012766204075,0.282469763414614,1099.47589654167,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP7_BC,3,stable_side,0.00816507692489333,0.293691824803417,0.00828401723497929,0.293414571293665,584.07187325,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP8_BC,1,stable_side,0.0107017651816308,0.292671612740269,0.0350465177896403,0.279782194386862,1122.642722,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP8_BC,2,stable_side,0.00809228245864822,0.293755487838204,0.00882484660177843,0.293316429362489,1083.90632641667,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP8_BC,3,stable_side,0.00813408626514379,0.293953399474418,0.00897724339665516,0.293510130327602,571.930991416667,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP5_BC,1,stable_no_side,0.0178823792342332,0.284781287187074,0.0657841987755444,0.258853337856374,743.232603791667,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP5_BC,2,stable_no_side,0.0183461459917006,0.284198167461874,0.0419416824243066,0.274108365366685,568.28156925,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP5_BC,3,stable_no_side,0.0166738802382949,0.286086439789641,0.102063065181226,0.259810459559501,458.373812666667,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP6_BC,1,stable_no_side,0.0160262142058471,0.192521432420848,0.124101095923214,0.164771653536033,975.729164458333,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP6_BC,2,stable_no_side,0.0108094494689822,0.194470040359181,0.0153100937890578,0.19281492070175,512.287998291667,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP6_BC,3,stable_no_side,0.019060389396859,0.190427586329452,0.0516363803671255,0.175335835408325,343.854932583333,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP7_BC,1,stable_no_side,0.00790967321002492,0.293839662615894,0.00867224185328973,0.293488973417983,1033.68999220833,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP7_BC,2,stable_no_side,0.00838097015232819,0.293861611538825,0.00903782219724995,0.293470295061381,1064.630677875,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP7_BC,3,stable_no_side,0.00773102675680569,0.294075891860147,0.00896739092858773,0.293219570787389,524.581149708333,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP8_BC,1,stable_no_side,0.00816494081150773,0.293699471195927,0.00861937151336052,0.293351848971916,1027.21323254167,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP8_BC,2,stable_no_side,0.00778193651745226,0.293950160421339,0.00799535121107268,0.293815103496565,1052.74555033333,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
LIRCMOP8_BC,3,stable_no_side,0.00815583682578413,0.29362746561142,0.00867546840693238,0.293297854163761,468.298018,100000,306cfaced492f0a15bf7e48b4f73de462a5de39e7d44fe934e7226d46da231b3
