problem,seed,endpointRMSEFixedOverMoving,directionErrorFixedOverMoving,nearestTrainingObjectiveFixedOverMoving
LIRCMOP7_BC,1,0.9724251259737778,1.0442643567088457,0.46178045926945827
LIRCMOP7_BC,2,0.9395143423113703,0.9147797506254575,1.468372024455359
LIRCMOP7_BC,3,1.0618374488556113,0.8619032489251621,1.325361255017905
LIRCMOP8_BC,1,1.0510371563747127,1.2558438814232447,1.348588301431878
LIRCMOP8_BC,2,1.0736524539906316,1.55865936163585,1.7393240586757066
LIRCMOP8_BC,3,1.0432735141709275,0.7623544983016816,0.7770884826961774
