problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP10_BC,2,10000,10141,47,33,1,0.11,33,0,0.00440940932683967,0.0192678634003725,33,20,3,0.00172747735957703,96.969696969697,0.221120421574186,0.35602066402805,0,20,0,20,0,0.606060606060606,0.000614178590151407,0.00066152976871633,0,0.00066152976871633,NaN,0.15,-0.0137093945653098,0,0.00518441396623782,0.00902994106182378,0,400,24,448,448,286,162,173,16,72,12,6378,26,33,33,33,33,33,33,33,33,33,0,20
LIRCMOP10_BC,2,30000,30161,138,69,1,0.23,69,0,0.00927916788716978,0.0217351343252139,69,20,3,0.00361199811547924,46.3768115942029,0.109970256412938,0.32761860850299,0,20,0,20,7,0.289855072463768,1.5963376342101e-05,0.000563409790658787,0,0.000794262033798729,NaN,0.25,-0.0227879692367155,0.0869565217391304,0.00127846004387814,0.00238384221094276,0.35,400,45,490,490,328,162,220,32,87,23,2836,99,69,69,69,69,69,69,69,69,69,0,20
LIRCMOP10_BC,2,50000,50181,229,77,1,0.26,77,0,0.00894065501803238,0.0224632611285633,77,20,3,0.00403078050567974,41.5584415584416,0.0815568216188844,0.182112979720909,0,20,0,20,2,0.25974025974026,0.00107437233761269,0.00334562648361229,0,0.00484657956669192,NaN,0.75,0.0107289798301543,0.0769230769230769,0.00267323087526291,0.00655419240020649,0.1,400,105,610,610,381,229,271,26,87,26,12904,439,77,77,77,77,77,77,77,77,77,0,20
LIRCMOP10_BC,2,70000,70201,320,107,1,0.36,107,0,0.00723774889863123,0.0240369585415808,107,20,3,0.00560121446893158,29.9065420560748,0.0790560300809638,0.145214647125246,0,20,0,20,6,0.186915887850467,0.000548843545164301,0.00193289572854324,0,0.00193289572854324,NaN,0.25,-0.00948133046390117,0.166666666666667,0.00074037040291304,0.00280828266931077,0.3,400,96,592,592,354,238,258,39,100,39,5590,245,108,108,108,107,107,107,107,107,107,0,20
LIRCMOP10_BC,2,100000,100121,456,126,1,0.42,126,0,0.00493131314685026,0.0175638325246149,126,20,3,0.00659582264565775,25.3968253968254,0.0726701964503568,0.152388900345577,0,20,0,20,5,0.158730158730159,2.37898570723907e-05,0.000156269251735589,0,0.000370795194670827,NaN,1,0.0122817692609671,0.0476190476190476,0.000865433005072965,0.00156904127624467,0.25,400,121,642,642,353,289,274,50,100,50,8219,193,126,126,126,126,126,126,126,126,126,0,20
