problem,run,condition_mode,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
DASCMOP1_BC,3,ref_y_tau,1,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP1_BC,3,ref_y_tau,2,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP1_BC,3,ref_y_tau,3,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,3,397,2,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP1_BC,3,ref_y_tau,4,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,15,385,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP1_BC,3,ref_y_tau,5,9,1,0.03,9,0,0.0341422852583319,0.0482648431137463,9,14,5,0.000464900046490005,100,1.3978268646617,1.44469308244856,0,6,8,14,5,1.55555555555556,0.0126386181466191,0.0217710751423702,0,0.0230895648260335,NaN,0.571428571428571,0.00938268833338646,1,0.0174079392326742,0.0241752891079628,0.0319169998970741,0.0208590555414514,0.357142857142857,400,0,400,400,47,353,4,3,39,3,900,0,9,9,9,9,9,9,9,9,9,0,14
DASCMOP1_BC,3,ref_y_tau,6,21,1,0.07,21,0,0.0222590480375808,0.0319085065960047,21,20,5,0.00108476677514334,100,1.04827161803722,1.25188889636329,0,8,12,20,0,0.952380952380952,0.0366802732392614,0.0440525930023427,0,0.0468788928222045,NaN,0.7,0.0192162011563643,0,0.0432999564303166,0.0471516466439211,0.0502484542477817,0.0462868425747993,0,400,9,418,418,153,265,18,7,57,7,2719,0,21,21,21,21,21,21,21,21,21,0,20
DASCMOP1_BC,3,ref_y_tau,7,21,1,0.07,21,0,0.0210770511123316,0.0305150499459051,21,20,5,0.00108476677514334,100,1.14880043883575,1.25446129201734,0,6,14,20,20,0.952380952380952,0.0286329507633164,0.0307677826124197,0,0.0308420777886828,NaN,0.75,0.0968043574323944,1,0.0296226485530628,0.0315518540895918,0.0315820523194967,0.031141433574426,1,400,21,442,442,203,239,31,7,64,7,3403,0,21,21,21,21,21,21,21,21,21,0,20
DASCMOP1_BC,3,ref_y_tau,8,21,1,0.07,21,0,0.0197779232663813,0.028848574752655,21,20,5,0.00108476677514334,100,1.1389383650334,1.3402020455605,0,5,15,20,0,0.952380952380952,0.10934019363745,0.1137086904821,0,0.115648576945111,NaN,1,0.0699653220631915,0,0.11098489893822,0.116295705304846,0.116610576184339,0.115980834425353,0,400,21,442,442,185,257,40,7,57,7,4468,0,21,21,21,21,21,21,21,21,21,0,20
DASCMOP1_BC,3,ref_y_tau,9,24,1,0.08,24,0,0.0173485707322218,0.0260484901408656,24,20,5,0.00123973345730668,100,1.2999498955889,1.40468973024933,0,5,15,20,20,0.833333333333333,0.00911622646965307,0.0129554226739066,0,0.0157795072242306,NaN,0.9,0.0679344650316789,1,0.0133810224147858,0.016016388879284,0.0157329383039751,0.0160867901369585,1,400,21,442,442,156,286,31,8,67,8,4067,0,24,24,24,24,24,24,24,24,24,0,20
DASCMOP1_BC,3,ref_y_tau,10,27,1,0.09,27,0,0.0113116515926958,0.0196234475581462,27,20,5,0.00139470013947001,100,1.04036612692753,1.3425986622689,0,4,16,20,0,0.740740740740741,0.308553624429467,0.313801887550373,0,0.316015063296706,NaN,0.7,0.0311258256450636,0,0.310154538130703,0.316247487773528,0.319851007273265,0.315536031286751,0,400,24,448,448,154,294,37,9,70,9,4637,0,27,27,27,27,27,27,27,27,27,0,20
DASCMOP1_BC,3,ref_y_tau,11,27,1,0.09,27,0,0.00984656562684587,0.0171376078997906,27,20,5,0.00139470013947001,100,1.04036612692753,1.33967528402696,0,3,17,20,0,0.740740740740741,0.454136148461828,0.475568497812064,0,0.478760928104541,NaN,0.9,0.128280161322678,0,0.455280615672281,0.478760928104541,0.490229977345005,0.472565820375815,0,400,27,454,454,168,286,39,9,67,9,4240,0,27,27,27,27,27,27,27,27,27,0,20
DASCMOP1_BC,3,ref_y_tau,12,30,1,0.1,30,0,0.0109647610127707,0.0192237694430241,30,20,5,0.00154966682163335,100,1.05740963576132,1.29236747538711,0,3,17,20,20,0.666666666666667,0.0138026727705946,0.0168186999328289,0,0.0187185375268693,NaN,0.75,0.0565517935636385,1,0.015773583425641,0.018740717036383,0.0183684802273249,0.0188840623199239,1,400,27,454,454,159,295,42,10,81,10,4844,0,30,30,30,30,30,30,30,30,30,0,20
DASCMOP1_BC,3,ref_y_tau,13,27,1,0.09,27,0,0.00970639632973488,0.0168341928099331,27,20,5,0.00139470013947001,100,1.04036612692753,1.34437535153774,0,3,17,20,0,0.740740740740741,0.0964347606346778,0.0987831780938294,0,0.103808985570607,NaN,0.6,0.0115241488381383,0,0.100871731519266,0.103926746955472,0.104955064388216,0.102975064290278,0,400,30,460,460,165,295,47,10,66,10,5112,0,30,30,30,30,27,27,27,27,27,0,20
DASCMOP1_BC,3,ref_y_tau,14,27,1,0.09,27,0,0.00770844869998628,0.014048648944304,27,20,5,0.00139470013947001,100,1.04036612692753,1.34437535153774,0,3,17,20,0,0.740740740740741,0.154309453435804,0.157224692269787,0,0.159976801946369,NaN,1,0.0268539474225147,0,0.157241480757164,0.159976801946369,0.157340962435627,0.160196501443444,0,400,27,454,454,159,295,36,10,72,10,4057,0,30,30,30,30,27,27,27,27,27,0,20
DASCMOP1_BC,3,ref_y_tau,15,30,1,0.1,30,0,0.0106622705770061,0.016939834559997,30,20,5,0.00154966682163335,100,1.06996397674784,1.29491919320771,0,3,17,20,20,0.666666666666667,0.0124505183971327,0.0174344595070223,0,0.0202607305101091,NaN,0.85,0.0438704731594086,1,0.0154347722893013,0.0209675194516195,0.019477525430116,0.0217717254440978,1,400,27,454,454,164,290,44,11,79,11,5180,0,33,33,33,33,30,30,30,30,30,0,20
DASCMOP1_BC,3,ref_y_tau,16,31,1,0.11,31,0,0.009698369867621,0.0207313656016142,31,20,5,0.00160132238235446,100,1.05104160591311,1.27868580781124,0,3,17,20,0,0.645161290322581,0.0614492659674321,0.0673343782591013,0,0.0738721718826525,NaN,0.5,-0.00773226790705317,0,0.0655303146720086,0.0740529865558078,0.0852756284674102,0.0739916617268917,0,400,30,460,460,163,297,47,11,87,11,5613,0,33,33,33,33,31,31,31,31,31,0,20
DASCMOP1_BC,3,ref_y_tau,17,27,1,0.09,27,0,0.00923743250613185,0.0114877037333595,27,20,5,0.00139470013947001,100,1.19226626101442,1.35710251526192,0,4,16,20,0,0.740740740740741,0.343300055418012,0.356153899871701,0,0.360272139850153,NaN,0.45,-0.039432556436132,0,0.346561099469816,0.360289977244528,0.356397611725227,0.360888014723098,0,400,31,462,462,169,293,41,10,93,10,4533,0,30,30,30,30,27,27,27,27,27,0,20
DASCMOP1_BC,3,ref_y_tau,18,27,1,0.09,27,0,0.00618422755832785,0.00901020089152437,27,20,5,0.00139470013947001,100,1.19226626101442,1.35710251526192,0,3,17,20,0,0.740740740740741,0.119437026825522,0.13001052005435,0,0.135273177419283,NaN,0.7,0.0610962437057131,0,0.122645909693142,0.13537383340903,0.136235294931332,0.13433108497781,0,400,27,454,454,165,289,44,10,76,10,4707,0,30,30,30,30,27,27,27,27,27,0,20
