scope,name,family,problemCount,runCount,candidateCount_mean,candidateCount_median,selectedSeedCount_mean,selectedSeedCount_median,M1_mean,M1_median,M1_eligible_mean,M1_selected_mean,M2_mean,M2_median,M3_mean,M3_median,M3_downstream_mean,M4_mean,M4_median,M4_tight_mean,M4_recover_mean,gateOpenRate_mean,refineUseCount_mean,refineGainPerSeed_mean,UBY_mean,ABS_mean,AGS_mean,FFC_mean,FGY_mean,tightBracketAbsCount_mean,recoverAbsCount_mean,M5_boundaryEce_mean,M5_boundaryEce_median,M5_boundaryGap_mean,M5_boundaryGap_median,M5_validRunCount,auditReadyRunCount,validUpdateCount_mean,auditReadyUpdateCount_mean,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
problem,DASCMOP2_BC,DASCMOP_BC,1,6,32524.6666666667,32428.5,7256,7260,0.03732778008488,0.0352266517041928,0.0386853131822528,0.0204878219310122,0.905799542340248,0.904483789925039,0.0127245951913664,0.0130463751912772,0.0327984420621668,1,1,0.619234753359396,0.127126272926152,0.00881929445644349,14.1666666666667,2.76581222676446e-06,0.0031917312492615,23.1666666666667,0,8.83333333333333,0.0327984420621668,4052.5,832.833333333333,0.181202222720378,0.172668236216502,0.171256754397584,0.164947470077019,6,6,687.333333333333,687.333333333333,bridge_gap_0p02,"Bridge ablation with BridgeActivationGap = 0.02",beta,225.872523416667
problem,DASCMOP3_BC,DASCMOP_BC,1,6,4697.33333333333,4467,2272.33333333333,2054.5,0.0588733452173416,0.067971543344932,0.053901626136521,0.0547679461109147,0.945453809827628,0.959638350209353,0.00440705226709284,0.0028735632183908,0.0224165897313216,1,1,0.453260170513063,0.0430049370295645,0,0,0,0.000985794072778803,2.16666666666667,0,0.666666666666667,0.0224165897313216,976.5,92.8333333333333,0.190231054380756,0.184133416192942,0.172749767736682,0.165112874914536,6,6,905,905,bridge_gap_0p02,"Bridge ablation with BridgeActivationGap = 0.02",beta,225.872523416667
problem,DASCMOP4_BC,DASCMOP_BC,1,6,7548.66666666667,6965,3331.33333333333,3169,0.0315829563450124,0.0247500734410858,0.0328312811246044,0.0259581894869748,0.996320144405893,0.995979229711419,0,0,0.0892857142857143,1,1,0.511300140758362,0.00452572279808017,0.00551344838948033,16,0,0.000279323312999961,0.833333333333333,0,0,0.0892857142857143,1733.33333333333,16.8333333333333,0.400523981897136,0.356789907392374,0.400523981897136,0.356789907392374,5,5,527.166666666667,527.166666666667,bridge_gap_0p02,"Bridge ablation with BridgeActivationGap = 0.02",beta,225.872523416667
problem,DASCMOP5_BC,DASCMOP_BC,1,6,9483.16666666667,9423.5,3800,3752,0.033903236169436,0.0250168261617792,0.0364931061555651,0.0263189569217149,0.999269596592966,0.999466844574607,0,0,0.172222222222222,1,1,0.492964093083828,0.00460353809984516,0.000520834462440302,2.83333333333333,0,0.00013197549183935,0.5,0,0,0.172222222222222,1881.33333333333,17.5,0.425431012491057,0.446289994140693,0.425431012491057,0.446289994140693,5,5,538.666666666667,538.666666666667,bridge_gap_0p02,"Bridge ablation with BridgeActivationGap = 0.02",beta,225.872523416667
problem,DASCMOP6_BC,DASCMOP_BC,1,6,3269,3369.5,1596.33333333333,1600.5,0.0226688095979089,0.0215856657009772,0.0220768795303337,0.0218867742210545,0.994700186589976,0.996860814218806,0.0638888888888889,0,0.120833333333333,1,1,0.517753001043865,0.00438626402136805,0.0027023047586099,4.66666666666667,1.02394068424565e-06,0.000530587465818218,0.833333333333333,0,0.833333333333333,0.120833333333333,818,7,0.45855611752852,0.486805348214733,0.45855611752852,0.486805348214732,6,6,546.166666666667,546.166666666667,bridge_gap_0p02,"Bridge ablation with BridgeActivationGap = 0.02",beta,225.872523416667
problem,DASCMOP7_BC,DASCMOP_BC,1,6,14060,13503,4293.33333333333,4217,0.0379183479840672,0.0346926383034287,0.0407768933263051,0.0208914673572663,0.998868530400002,0.999109110391991,0.0740740740740741,0.0416666666666667,0.478835978835979,1,1,0.513105126668155,0.00356651535568766,0.00017415534656914,0.333333333333333,3.1351194832021e-08,0.00101319031582272,4.33333333333333,0,0.666666666666667,0.478835978835979,2210.33333333333,15.1666666666667,0.462966213181156,0.475105650660338,0.462966213181156,0.475105650660338,6,6,573.333333333333,573.333333333333,bridge_gap_0p02,"Bridge ablation with BridgeActivationGap = 0.02",beta,225.872523416667
problem,DASCMOP8_BC,DASCMOP_BC,1,6,14028.5,14203.5,4415.83333333333,4461,0.0361638031991874,0.0282188935949687,0.0382626380902109,0.0208979539400142,0.998760093756794,0.998954361799242,0.0446428571428571,0,0.510251322751323,1,1,0.505160327481509,0.00206654419858753,0.000873515024458421,3,0,0.000939169762062567,4.16666666666667,0,0.5,0.510251322751323,2226.16666666667,9.16666666666667,0.456907997084699,0.476255922923381,0.456907997084699,0.476255922923381,4,4,537,537,bridge_gap_0p02,"Bridge ablation with BridgeActivationGap = 0.02",beta,225.872523416667
problem,DASCMOP9_BC,DASCMOP_BC,1,6,17949.5,17597,6914.16666666667,6895.5,0.0639565853249045,0.0632797477708467,0.0652347140453275,0.0500899478169001,0.998134345655236,0.998234759058465,0.0350345560871877,0.0263157894736842,0.456871548719704,1,1,0.594770437575776,0.0143629304535661,0,0,0,0.00156274247023483,10.8333333333333,0,0.833333333333333,0.456871548719704,4108.16666666667,99.1666666666667,0.296474295762793,0.312522838422361,0.295597136607195,0.312522838422361,6,6,912.166666666667,912.166666666667,bridge_gap_0p02,"Bridge ablation with BridgeActivationGap = 0.02",beta,225.872523416667
problem,DASCMOP1_BC,DASCMOP_BC,1,6,26779.8333333333,26769,7034.5,7039,0.0756574953915941,0.0741606914992884,0.0832532264599355,0.0403142824363469,0.999976601619168,1,0,0,0,1,1,0.192317483926996,0.0278003347901511,0,0,0,0,0,0,0,0,1353.66666666667,195.333333333333,0.471274848026544,0.492954771934238,0.471274848026544,0.492954771934238,6,6,836.166666666667,836.166666666667,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,216.65728425
problem,DASCMOP2_BC,DASCMOP_BC,1,6,31843.1666666667,31407,7230.33333333333,7229.5,0.0685107968012957,0.0686245186240018,0.0708007112683086,0.0453099570569491,0.990475409340697,0.99114131811054,0,0,0.144005415410395,1,1,0.130596019858891,0.140777079867315,0,0,0,0.00152165023111276,11,0,0,0.144005415410395,933.666666666667,1006,0.272273070123843,0.25090383968271,0.269770656877592,0.25090383968271,6,6,908.166666666667,908.166666666667,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,216.65728425
problem,DASCMOP3_BC,DASCMOP_BC,1,6,4446.83333333333,4448.5,2038.33333333333,1968,0.027063579280414,0.0278642788764119,0.0257005180857145,0.0250458570036045,0.996893991710595,0.996943447544899,0.0151515151515152,0,0.428120490620491,1,1,0.12846157131251,0.135236966916695,0,0,0,0.00117833968358373,2.33333333333333,0,0.166666666666667,0.428120490620491,256.666666666667,271.666666666667,0.479669122913135,0.480110763794447,0.479669122913135,0.480110763794447,6,6,956.666666666667,956.666666666667,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,216.65728425
problem,DASCMOP4_BC,DASCMOP_BC,1,6,7462,7601.5,3601,3519,0.0394106364068707,0.0321094042275889,0.040252704188581,0.0354510028303628,0.998502735148156,0.999621975806452,0,0,0.194444444444444,1,1,0.529340039446294,0.00166601075224001,0,0,0,0.000280139170949295,1,0,0,0.194444444444444,1928,6.16666666666667,0.463499336905139,0.485136608094125,0.46349933690514,0.485136608094125,5,5,486.333333333333,486.333333333333,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,216.65728425
problem,DASCMOP5_BC,DASCMOP_BC,1,6,9871.83333333333,9763,3907.83333333333,3938.5,0.0398311589040662,0.0333160061019715,0.0419577506752361,0.0319710323596261,0.99916825193144,0.99948409760977,0,0,0.512857142857143,1,1,0.527140716952973,0.00130265886849889,0,0,0,0.000646897177137711,2.5,0,0,0.512857142857143,2046.5,5,0.472556974799728,0.489355640500707,0.470956998432067,0.489355640500707,6,6,534.166666666667,534.166666666667,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,216.65728425
problem,DASCMOP6_BC,DASCMOP_BC,1,6,3031.16666666667,3057,1480,1529,0.0372065496241452,0.0375075075929817,0.0369506082958832,0.036583097833828,0.998603511479028,0.998723447650181,0,0,0.305555555555556,1,1,0.442824301174649,0.00200915227935983,0,0,0,0.000429898124557396,0.666666666666667,0,0,0.305555555555556,640,2.83333333333333,0.488547183105865,0.486620252319792,0.488547183105865,0.486620252319792,6,6,545,545,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,216.65728425
problem,DASCMOP7_BC,DASCMOP_BC,1,6,13587.6666666667,13363.5,4373.5,4292,0.0452703356195772,0.0316779264625602,0.0472703407453235,0.0290504516968062,0.99921179970963,0.999530531175793,0.010752688172043,0,0.598438300051203,1,1,0.566362200568451,0.00312026828443634,0,0,0,0.00169288299704227,7.5,0,0.333333333333333,0.598438300051203,2496,13.3333333333333,0.464269478114067,0.476640328900372,0.464269478114067,0.476640328900372,6,6,572.333333333333,572.333333333333,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,216.65728425
problem,DASCMOP8_BC,DASCMOP_BC,1,6,15255.5,15136,4510,4565.5,0.0586804656272869,0.0607237917010119,0.0611435300226173,0.0395362475522218,0.99838824981712,0.998418723742433,0,0,0.416304347826087,1,1,0.534825701533252,0.00214574793960802,0,0,0,0.000919967113175839,4.16666666666667,0,0,0.416304347826087,2412,9.5,0.448984446344527,0.45683548827198,0.448984446344527,0.45683548827198,5,5,536.833333333333,536.833333333333,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,216.65728425
problem,DASCMOP9_BC,DASCMOP_BC,1,6,17509.5,17482.5,6881.5,6884.5,0.0404134869565958,0.0362419325939791,0.0417487463618622,0.0287258110569854,0.999518819755491,0.999489205784811,0,0,0.680652680652681,1,1,0.0817152947866658,0.0061406075933046,0,0,0,0.000895272723871046,6.16666666666667,0,0,0.680652680652681,561.833333333333,42.1666666666667,0.490546002283184,0.489366394692622,0.490546002283184,0.489366394692622,6,6,871.666666666667,871.666666666667,midpoint_only,"Finder ablation: midpoint only, no trust refine",beta,216.65728425
problem,DASCMOP1_BC,DASCMOP_BC,1,6,25514.1666666667,25534.5,7071.33333333333,7040.5,0.0679710421144121,0.0679991875315176,0.0723276501168578,0.0423628857359469,0.974483997637618,0.97477553575377,0,0,0.0658113505745538,1,1,0.618184378627001,0.058589309391961,0,0,0,0.00165278166939544,11.6666666666667,0,0,0.0658113505745538,4252,403.333333333333,0.195699161333978,0.184479274933196,0.172012253718743,0.17079649507771,6,6,863.833333333333,863.833333333333,probe3_only,"Finder ablation: three probes only, no local refine",beta,226.511926791667
problem,DASCMOP2_BC,DASCMOP_BC,1,6,32600.5,32472.5,7218.83333333333,7230,0.036035316997144,0.0359670046530195,0.0372907920988426,0.0206850632219602,0.909218559367141,0.907627694091816,0.0131904125938735,0.0135749385749386,0.0328861385538275,1,1,0.609838968155552,0.120181644969337,0,0,0,0.0031127919043509,22.5,0,8.83333333333333,0.0328861385538275,3988.83333333333,786,0.151440423217765,0.151388239036486,0.144639197090672,0.145305482894569,6,6,693.833333333333,693.833333333333,probe3_only,"Finder ablation: three probes only, no local refine",beta,226.511926791667
problem,DASCMOP3_BC,DASCMOP_BC,1,6,4613.66666666667,4363.5,2170.16666666667,2023,0.0560915960443568,0.0643928665106166,0.0507097410424165,0.0514525481889091,0.946392520732601,0.943984077787906,0.00231303624023563,0,0.0195347322214833,1,1,0.474034615768681,0.0461358044631004,0,0,0,0.000976896470738196,2,0,0.333333333333333,0.0195347322214833,969,94.6666666666667,0.191010310925947,0.183412032431731,0.185317287764426,0.168820442483248,6,6,950.666666666667,950.666666666667,probe3_only,"Finder ablation: three probes only, no local refine",beta,226.511926791667
problem,DASCMOP4_BC,DASCMOP_BC,1,6,7480.16666666667,7371,3354.33333333333,3222,0.0364887290949559,0.0332074348146963,0.0383603240518664,0.0327911845892742,0.996530494746737,0.996188535068034,0,0,0.0702380952380952,1,1,0.546932119795466,0.00705103055049749,0,0,0,0.000305378755870079,1,0,0,0.0702380952380952,1860.5,24.5,0.405283745985259,0.390297437160078,0.405283745985259,0.390297437160078,6,6,530.166666666667,530.166666666667,probe3_only,"Finder ablation: three probes only, no local refine",beta,226.511926791667
problem,DASCMOP5_BC,DASCMOP_BC,1,6,9240,9318.5,3835.83333333333,3843,0.0316637645320909,0.0217886823924168,0.0352337503786909,0.0256544572170402,0.998718837939909,0.998768034892809,0,0,0.167277167277167,1,1,0.53227883594734,0.00410401227035521,0,0,0,0.000356221062739902,1.33333333333333,0,0,0.167277167277167,2031,15.5,0.443646776256385,0.448890280415589,0.443646776256385,0.448890280415589,6,6,543.666666666667,543.666666666667,probe3_only,"Finder ablation: three probes only, no local refine",beta,226.511926791667
problem,DASCMOP6_BC,DASCMOP_BC,1,6,3106.66666666667,3196,1406.5,1460,0.0188406107180581,0.0187103702421741,0.0185539157623806,0.0185428280895774,0.997808425360318,0.998629679144385,0.0138888888888889,0,0.218253968253968,1,1,0.508206320529536,0.0043984777141266,0,0,0,0.000765527406231919,1.16666666666667,0,0.166666666666667,0.218253968253968,713.5,6,0.483148998453756,0.489132257390514,0.483148998453756,0.489132257390514,6,6,555.5,555.5,probe3_only,"Finder ablation: three probes only, no local refine",beta,226.511926791667
problem,DASCMOP7_BC,DASCMOP_BC,1,6,13712.6666666667,12993,4371.33333333333,4298.5,0.0383636877167992,0.036188761785295,0.041624541723159,0.0238575562393292,0.998840797913475,0.999285630248805,0.1256038647343,0.126811594202899,0.499240855762595,1,1,0.552081359957757,0.00346627007745018,0,0,0,0.000886640049816322,3.83333333333333,0,1.16666666666667,0.499240855762595,2415.5,14.8333333333333,0.427595251430692,0.472141722930802,0.427595251430692,0.472141722930802,5,5,566.166666666667,566.166666666667,probe3_only,"Finder ablation: three probes only, no local refine",beta,226.511926791667
problem,DASCMOP8_BC,DASCMOP_BC,1,6,14349.6666666667,14718.5,4463.83333333333,4624.5,0.029984578025926,0.0255225892379756,0.0322936374690172,0.0160589947078528,0.998614048307462,0.998602508047028,0.0868945868945869,0.0384615384615385,0.339245014245014,1,1,0.499098661902232,0.00331995035213261,0,0,0,0.000720219083023282,3.16666666666667,0,0.833333333333333,0.339245014245014,2214.83333333333,14.5,0.449628428676189,0.480584149097531,0.449628428676189,0.480584149097531,6,6,587.666666666667,587.666666666667,probe3_only,"Finder ablation: three probes only, no local refine",beta,226.511926791667
problem,DASCMOP9_BC,DASCMOP_BC,1,6,17970.3333333333,17820.5,6972.16666666667,6956.5,0.062718564467078,0.0632106470476794,0.0638992339197173,0.0490313284648857,0.998337373651987,0.998387129553667,0.0559029093511852,0.043040293040293,0.48405330301882,1,1,0.588681056195316,0.0135436859435371,0,0,0,0.00151977731224703,10.6666666666667,0,1.5,0.48405330301882,4103.33333333333,94,0.302246437462649,0.322266881971499,0.294648978186256,0.31991013553575,6,6,913.5,913.5,probe3_only,"Finder ablation: three probes only, no local refine",beta,226.511926791667
problem,DASCMOP1_BC,DASCMOP_BC,1,6,25421.8333333333,25613.5,7044.33333333333,7026.5,0.0427073121005067,0.0424827558791662,0.0462343774359294,0.0236488079353576,0.953764015727972,0.950430703786015,0,0,0.0279721094020221,1,1,0.693776403985257,0.113263298763606,0.989405471374374,25393.6666666667,0.0098292906475874,0.00132298986600354,9.33333333333333,0,0,0.0279721094020221,4654.66666666667,759.5,0.171835295125471,0.164937366795518,0.165811612696259,0.164055190176455,6,6,723.833333333333,723.833333333333,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,230.288698083333
problem,DASCMOP2_BC,DASCMOP_BC,1,6,32764,32844,7238.83333333333,7286,0.0284320617170273,0.0279879200009305,0.0304308072100064,0.0138821442769521,0.87708679062113,0.881108840478459,0.0108393629737907,0.0106855268645534,0.0349078410068986,1,1,0.624243479562948,0.147098638957736,0.989923323278249,32722.1666666667,0.00842543224757459,0.00444196789662497,32.1666666666667,0,10,0.0349078410068986,3944.83333333333,929,0.118890797893979,0.129306947793064,0.111244592737919,0.128393543304623,6,6,612.5,612.5,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,230.288698083333
problem,DASCMOP3_BC,DASCMOP_BC,1,6,4857.66666666667,4775,1737.66666666667,1555.5,0.058340165242068,0.0653306028347471,0.0480480040928388,0.0495189529561649,0.963790668666396,0.963097545219638,0.014027555226865,0.00595238095238095,0.0442038428449127,1,1,0.633654004969582,0.172700709320646,0.972491020855144,4852.66666666667,0.00645446132881807,0.001740416079809,2.83333333333333,0,1,0.0442038428449127,1053.83333333333,295.666666666667,0.207805916385486,0.169698671314562,0.202095443265773,0.161067260040846,6,6,698,698,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,230.288698083333
problem,DASCMOP4_BC,DASCMOP_BC,1,6,7168.83333333333,6772,3102.5,3101.5,0.0329060202196347,0.0294051202652508,0.0331627596943763,0.0301270899197812,0.99273792215758,0.996692497675903,0.217445054945055,0.272527472527473,0.105011192511193,1,1,0.531496533904008,0.0209069354425426,0.591848987695231,7152,0.00980077994309603,0.000421111083806406,1.33333333333333,0,7.83333333333333,0.105011192511193,1642.66666666667,65.1666666666667,0.340755276827904,0.373144029945261,0.331613388986214,0.373144029945261,5,5,506.333333333333,506.333333333333,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,230.288698083333
problem,DASCMOP5_BC,DASCMOP_BC,1,6,9993.5,9897.5,3891.66666666667,3880,0.0425351277610991,0.0503403851137162,0.0461520727343891,0.0337364908621495,0.990999004833067,0.994487252078444,0.391496494237309,0.457142857142857,0.115030543769372,1,1,0.590385286983322,0.0247242492999601,0.611512829675669,9972.33333333333,0.0111895038295934,0.000521100315374539,2,0,16.1666666666667,0.115030543769372,2265,93.1666666666667,0.308815647846759,0.319482382574522,0.298210154459737,0.292499055234151,6,6,546.833333333333,546.833333333333,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,230.288698083333
problem,DASCMOP6_BC,DASCMOP_BC,1,6,2884.16666666667,3014,1236.66666666667,1292,0.0139855129669297,0.0132541881575647,0.0133196803051066,0.0132034281765222,0.993383388171111,0.994229237183609,0.13952589807853,0.0977443609022556,0.12468671679198,1,1,0.524786415567572,0.0106911579942799,0.591352921029881,2880.66666666667,0.00832846860080328,0.000621554695247138,0.833333333333333,0,1.5,0.12468671679198,643.333333333333,13.3333333333333,0.469297882034119,0.467943509231985,0.469297882034119,0.467943509231985,6,6,561.5,561.5,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,230.288698083333
problem,DASCMOP7_BC,DASCMOP_BC,1,6,12995,12521,4342.16666666667,4266.5,0.0477482097430512,0.0502818309080501,0.0511584784816063,0.0329173543962512,0.995819163755411,0.99706356247608,0.313731940144479,0.260416666666667,0.255913169361312,1,1,0.595281853872603,0.0114015136390226,0.654375230066861,12973.3333333333,0.0105795648190039,0.00154056228451321,6.83333333333333,0,6,0.255913169361312,2577,49.3333333333333,0.350487176054707,0.331701947624838,0.34882178881358,0.326705785901455,6,6,588.333333333333,588.333333333333,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,230.288698083333
problem,DASCMOP8_BC,DASCMOP_BC,1,6,15049.6666666667,15274,4453.16666666667,4510.5,0.0520271514763242,0.0555315059778071,0.0558008558197265,0.0326435253036968,0.99487486929936,0.994797703180212,0.452520822257664,0.511363636363636,0.131308147262095,1,1,0.576925322634274,0.012766394562753,0.66709728214822,15021.6666666667,0.0138468954534852,0.00074723115305435,3.33333333333333,0,12.5,0.131308147262095,2553,56.6666666666667,0.365333716088057,0.346195007741604,0.365333716088057,0.346195007741604,6,6,576.5,576.5,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,230.288698083333
problem,DASCMOP9_BC,DASCMOP_BC,1,6,18087.8333333333,18048.5,6951.33333333333,6958.5,0.0633208370170243,0.0622329598049193,0.0649021304457013,0.0493370469642611,0.988678009596247,0.988412165721695,0.0165652612586575,0.011988011988012,0.205006697020521,1,1,0.680925235110646,0.0345889257380575,0.990313481538168,18066,0.00580303869347117,0.00290467051356749,20.1666666666667,0,1.66666666666667,0.205006697020521,4671.33333333333,236.166666666667,0.158615098108182,0.152795380250073,0.155262917364146,0.152795380250073,6,6,885.5,885.5,boundarycore_no_trust,"Trust ablation: disable trust but force placement refine",beta,230.288698083333
problem,DASCMOP1_BC,DASCMOP_BC,1,6,25262.6666666667,25156.5,7069.16666666667,7073,0.067546787226686,0.0687136435983825,0.0685925029139472,0.0645003120341672,0.990288908583214,0.99026859178441,0,0,0.0988087329686948,1,1,0.572493376019305,0.0174139440600605,0,0,0,0.000822218052019538,5.83333333333333,0,0,0.0988087329686948,4007,121.666666666667,0.233001700225444,0.201216761236194,0.233001700225444,0.201216761236194,6,6,872.333333333333,872.333333333333,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,229.225787291667
problem,DASCMOP2_BC,DASCMOP_BC,1,6,32133.6666666667,32383,7232,7227.5,0.0449115215106537,0.0453430647332965,0.0442851096090363,0.0438897892527385,0.960502523858422,0.961109276565799,0.030102932128545,0.0314773840582103,0.0519678782927567,1,1,0.46412032933612,0.0510011295459619,0.00233903617807663,5,1.5497059898092e-06,0.00209749487438139,15.1666666666667,0,9,0.0519678782927567,3217.16666666667,353.166666666667,0.197973915142626,0.199960811619687,0.192594080433825,0.193816236070879,6,6,881.666666666667,881.666666666667,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,229.225787291667
problem,DASCMOP3_BC,DASCMOP_BC,1,6,4568.5,4394,2124.16666666667,2018.5,0.0562998091473661,0.0542919698161488,0.0482623130108601,0.0492957000655619,0.955010179604364,0.951240753673358,0.00248811645870469,0,0.0230368940515939,1,1,0.412734065907744,0.0424404311475397,0,0,0,0.000896376422563883,1.83333333333333,0,0.333333333333333,0.0230368940515939,833.666666666667,87.1666666666667,0.22865758711055,0.201798189969184,0.221479179842679,0.183311603630162,6,6,930.333333333333,930.333333333333,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,229.225787291667
problem,DASCMOP4_BC,DASCMOP_BC,1,6,7331.83333333333,6959.5,3316.5,3160,0.0407734269416753,0.0315651495004895,0.0410319199114412,0.0402163903756172,0.996590942011562,0.997561022245883,0.0298573975044563,0,0.0986758339699516,1,1,0.574394510093564,0.0061952019989861,0.00482168843388296,13.3333333333333,0,0.000578009985213417,2,0,0.833333333333333,0.0986758339699516,1953.66666666667,21.8333333333333,0.424974762348575,0.411210194810285,0.424974762348575,0.411210194810285,6,6,510.166666666667,510.166666666667,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,229.225787291667
problem,DASCMOP5_BC,DASCMOP_BC,1,6,9317.66666666667,9171.5,3824,3854.5,0.0331063272950625,0.0308046644798869,0.0323069863522385,0.031734665126175,0.998469857176592,0.99921890723072,0.0166666666666667,0,0.460144927536232,1,1,0.456263282852295,0.00356524753620518,0.000521195778241707,2.83333333333333,0,0.000633151736340773,2.5,0,0.166666666666667,0.460144927536232,1736,13,0.448658262163957,0.470277748977882,0.448658262163957,0.470277748977882,5,5,520.333333333333,520.333333333333,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,229.225787291667
problem,DASCMOP6_BC,DASCMOP_BC,1,6,3258.83333333333,3355.5,1512.16666666667,1630,0.0186167522587407,0.0175186616816434,0.0177860436091294,0.0177733782106439,0.998198470009542,0.998579132777354,0.0666666666666667,0,0.07,1,1,0.497711923726991,0.00376858805670137,0.00151788478422182,3.33333333333333,9.03942876514303e-07,0.000199730716561769,0.333333333333333,0,0.166666666666667,0.07,751.166666666667,5.66666666666667,0.47534489068002,0.474866967101005,0.47534489068002,0.474866967101005,6,6,538.333333333333,538.333333333333,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,229.225787291667
problem,DASCMOP7_BC,DASCMOP_BC,1,6,13197.6666666667,12790,4402.66666666667,4286.5,0.0324284931592124,0.028757807825883,0.0333823450513381,0.0310540987135574,0.998836959259025,0.998739992602913,0.0644078144078144,0.0384615384615385,0.343559218559219,1,1,0.440332738874718,0.00204630364743707,0.00122036262203626,2.66666666666667,2.46075696745357e-07,0.000558840921854836,2.5,0,0.5,0.343559218559219,1941.5,9,0.451821366168718,0.476857673290124,0.451821366168718,0.476857673290124,6,6,553.833333333333,553.833333333333,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,229.225787291667
problem,DASCMOP8_BC,DASCMOP_BC,1,6,14484.3333333333,14514.5,4535.83333333333,4590,0.0173672264027397,0.0168273422471973,0.0175518935727586,0.0164435596443083,0.998827309387242,0.99944038452488,0,0,0.354365079365079,1,1,0.429465154222832,0.00162824738434553,0.0012253064919567,5,0,0.000473469357160407,2.16666666666667,0,0,0.354365079365079,1944.5,7.33333333333333,0.477463810955389,0.479652481417456,0.477463810955389,0.479652481417456,6,6,603.166666666667,603.166666666667,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,229.225787291667
problem,DASCMOP9_BC,DASCMOP_BC,1,6,17849,17826.5,7009.16666666667,6974,0.0658027945814467,0.0630330365678971,0.065997640349715,0.0579632088508789,0.998926253920426,0.998918630714351,0.0564484126984127,0.0645833333333333,0.508686166774402,1,1,0.470797872231408,0.00644466082987535,0,0,0,0.00106755309182306,7.5,0,0.833333333333333,0.508686166774402,3293.16666666667,45,0.364025910010412,0.329540344325386,0.364025910010412,0.329540344325387,6,6,913.666666666667,913.666666666667,selector_pareto_only,"Selector ablation: Pareto-only ordering",beta,229.225787291667
problem,DASCMOP1_BC,DASCMOP_BC,1,6,25692.6666666667,25851.5,7071.33333333333,7040.5,0.0661762291759187,0.06560209277231,0.0711460755666237,0.0405495288398118,0.978679387114952,0.978409432289386,0,0,0.0698738844266903,1,1,0.554901391993944,0.058330706174774,0,0,0,0.00153140614994619,10.8333333333333,0,0,0.0698738844266903,3834.5,403,0.185806685423563,0.188252101291218,0.172303885082448,0.173066487687985,6,6,870.5,870.5,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,226.836323166667
problem,DASCMOP2_BC,DASCMOP_BC,1,6,32513.5,32456.5,7235,7256.5,0.0413800187798116,0.0384687205607043,0.0434303525523141,0.0208986800466494,0.916038897860452,0.91677299719276,0.0143185260041495,0.015942581300813,0.0320969975570152,1,1,0.625052004850704,0.104600179794826,0.00395812995154562,7.5,2.11139462390654e-06,0.00276262691477693,20,0,8.83333333333333,0.0320969975570152,4126.5,691.333333333333,0.169808264369212,0.171669934668261,0.165006742025636,0.157265367637533,6,6,743.166666666667,743.166666666667,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,226.836323166667
problem,DASCMOP3_BC,DASCMOP_BC,1,6,4613.66666666667,4363.5,2170.16666666667,2023,0.0560915960443568,0.0643928665106166,0.0507097410424165,0.0514525481889091,0.946392520732601,0.943984077787906,0.00231303624023563,0,0.0195347322214833,1,1,0.474034615768681,0.0461358044631004,0,0,0,0.000976896470738196,2,0,0.333333333333333,0.0195347322214833,969,94.6666666666667,0.191010310925947,0.183412032431731,0.185317287764426,0.168820442483248,6,6,950.666666666667,950.666666666667,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,226.836323166667
problem,DASCMOP4_BC,DASCMOP_BC,1,6,7480.16666666667,7371,3354.33333333333,3222,0.0364887290949559,0.0332074348146963,0.0383603240518664,0.0327911845892742,0.996530494746737,0.996188535068034,0,0,0.0702380952380952,1,1,0.546932119795466,0.00705103055049749,0.00482008405090472,13.3333333333333,0,0.000305378755870079,1,0,0,0.0702380952380952,1860.5,24.5,0.405283745985259,0.390297437160078,0.405283745985259,0.390297437160078,6,6,530.166666666667,530.166666666667,selector_boundary_only,"Selector ablation: boundary-only ordering",beta,226.836323166667
