variant,maxCandidatePairsPerRef,problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
pair3,3,LIRCMOP6_BC,3,10000,10080,48,96,1,0.32,96,0,0.00317433567655378,0.00543356032805857,96,20,3,0.0050253886824059,33.3333333333333,0.321681747432191,0.467708083911376,0,20,0,20,14,0.208333333333333,0.000735957410676217,0.00204563935217443,0,0.01861316052507,NaN,0.5,0.00119766387734691,0.40625,0.0112354595893042,0.0203121908751952,0.7,400,99,598,598,475,123,216,56,69,37,2486,0,108,108,108,108,96,96,96,96,96,0,20
pair3,3,LIRCMOP6_BC,3,30000,30100,139,56,1,0.19,56,0,0.000863067113837339,0.00219403329915962,56,20,3,0.00293147673140344,57.1428571428571,0.318485098320997,0.450760312898507,0,20,0,20,18,0.357142857142857,0.0469179659151893,0.102587000385458,0,0.102587000385458,NaN,0.65,0.00648788582403295,0.684210526315789,0.0551367522331266,0.107945742263677,0.9,400,54,508,508,395,113,202,60,43,22,3963,2,66,66,66,66,56,56,56,56,56,0,20
pair3,3,LIRCMOP6_BC,3,50000,50120,230,129,1,0.43,129,0,0.00261348898483817,0.00974463046387289,129,20,3,0.00675286604198293,24.8062015503876,0.435357995286894,0.687642221058017,0,20,0,20,7,0.155038759689922,0.0119553693974238,0.0631110492186172,0,0.0881608484632257,NaN,0.3,-0.0611083271065652,0.0930232558139535,0.0451991042853005,0.091183874626047,0.35,400,138,676,676,456,220,296,69,81,53,6097,4,156,156,156,156,129,129,129,129,129,0,20
pair3,3,LIRCMOP6_BC,3,70000,70140,321,183,1,0.61,183,0,0.00287153950481883,0.0105877365866902,183,20,3,0.00957964717583626,17.4863387978142,0.442955351913332,1.07242723954781,0,20,0,20,8,0.109289617486339,0.0206452045627893,0.0367579363522404,0,0.0371707488608809,NaN,0.6,0.00953190915452842,0.163934426229508,0.0220394133376132,0.0372409887781506,0.4,400,192,784,784,406,378,312,75,85,64,13147,0,192,192,192,192,183,183,183,183,183,0,20
pair3,3,LIRCMOP6_BC,3,100000,100060,457,102,1,0.34,102,0,0.00542100192195644,0.0212282132450927,102,20,3,0.00533947547505627,31.3725490196078,0.118534447082327,0.280177464786906,0,20,0,20,0,0.196078431372549,0.00601534408644311,0.0084176810936895,0,0.00894234701279413,NaN,0.95,0.0440462035469862,0,0.00655443253037994,0.00913705264693355,0,400,94,588,588,340,248,267,66,94,65,9080,1330,113,113,113,113,102,102,102,102,102,0,20
pair3,3,LIRCMOP7_BC,3,10000,10160,48,132,1,0.44,132,0,0.00377437637222287,0.0100558682292453,132,20,3,0.00690990943830812,24.2424242424242,0.305398039214566,0.454998342204391,0,20,0,20,9,0.151515151515152,0.00270480343901655,0.00369435327007982,0,0.042328221499712,NaN,0.85,0.0181069678009593,0.227272727272727,0.0257243947892542,0.0448241920620534,0.45,400,126,652,652,479,173,298,66,80,49,4738,0,147,147,147,147,132,132,132,132,132,0,20
pair3,3,LIRCMOP7_BC,3,30000,30180,139,87,1,0.29,87,0,0.000695945450701659,0.00277974596624816,87,20,3,0.00455425849343035,36.7816091954023,0.465925096839801,0.688207838422266,0.146612422169293,20,0,20,4,0.229885057471264,0.00822359163709791,0.0134316995296996,0,0.0169884122388382,NaN,0.6,0.0142192654561239,0.0689655172413793,0.01258503793653,0.0175802697704619,0.2,400,90,580,580,427,153,255,69,69,42,3566,15,118,118,118,118,87,87,87,87,87,0,20
pair3,3,LIRCMOP7_BC,3,50000,50200,230,51,1,0.17,51,0,0.00225659869085577,0.00475220437758863,51,20,3,0.00266973773752814,62.7450980392157,0.333378636195732,0.437421090805565,0,20,0,20,6,0.392156862745098,0.0030228528810295,0.00642608540604568,0,0.00642608540604568,NaN,0.75,0.0213732185242274,0.294117647058824,0.0085288298504331,0.0191481697336318,0.3,400,54,508,508,386,122,181,39,77,22,2048,11,65,65,65,65,51,51,51,51,51,0,20
pair3,3,LIRCMOP7_BC,3,70000,70000,320,192,1,0.64,192,0,0.00225608978812212,0.00589041445379637,192,20,3,0.0100507773648118,16.6666666666667,0.345037936531127,0.645178010098334,0,20,0,20,3,0.104166666666667,0.0153264934868147,0.0241426523339365,0,0.0295555260336015,NaN,0.75,0.0257479783882202,0.0625,0.0170460116035555,0.0313773479102972,0.15,400,192,784,784,403,381,339,70,100,70,11522,1,210,210,210,210,192,192,192,192,192,0,20
pair3,3,LIRCMOP7_BC,3,100000,100140,457,249,1,0.83,249,0,0.00228184389435153,0.00748325323438932,249,20,3,0.0130346018949903,12.85140562249,0.442612652400349,0.975516524950519,0,17,3,20,5,0.0803212851405622,0.0191799395531281,0.0389585490183394,0,0.0465485678070503,NaN,0.7,0.0161664399757455,0.0843373493975904,0.0256624073264459,0.0466795344985071,0.25,400,243,886,886,389,497,355,85,100,85,16281,0,255,255,255,255,249,249,249,249,249,0,20
pair3,3,LIRCMOP8_BC,3,10000,10136,47,150,1,0.5,150,0,0.00298645750232735,0.00682565211545384,150,20,3,0.00785216981625923,21.3333333333333,0.376356566657057,0.499692943409265,0,20,0,20,13,0.133333333333333,0.00907511761987096,0.0149703035464616,0,0.0231777054263027,NaN,0.8,0.0462977334012994,0.14,0.0139738008644545,0.0240744369017645,0.65,400,147,694,694,481,213,313,71,85,57,6460,0,168,168,168,168,150,150,150,150,150,0,20
pair3,3,LIRCMOP8_BC,3,30000,30156,138,47,1,0.16,47,0,0.0022407723905279,0.0203203163081863,47,20,3,0.00246034654242789,68.0851063829787,0.203688095917603,0.273414308352907,0,20,0,20,2,0.425531914893617,0.00443004036515093,0.00892847348924927,0,0.0211753275741765,NaN,0.75,0.0109388023690733,0.125,0.0126747283097796,0.0235573673834297,0.1,400,49,498,498,376,122,212,24,100,24,2400,61,68,68,68,68,47,47,47,47,47,0,20
pair3,3,LIRCMOP8_BC,3,50000,50176,229,120,1,0.4,120,0,0.00168694117536281,0.00418290796632375,120,20,3,0.00628173585300738,26.6666666666667,0.273820328840494,0.421795398628197,0,20,0,20,0,0.166666666666667,0.00553404499922752,0.011560376853482,0,0.020677244762993,NaN,0.9,0.0834419446726107,0,0.0241330613089194,0.0273176900297625,0,400,117,634,634,413,221,259,55,95,50,5183,4,150,150,150,150,120,120,120,120,120,0,20
pair3,3,LIRCMOP8_BC,3,70000,70196,320,178,1,0.6,178,0,0.00220799429291667,0.00676597409073039,178,20,3,0.00931790818196095,17.9775280898876,0.324912353872239,0.546323949210395,0,20,0,20,2,0.112359550561798,0.0153751360743313,0.0352711363952183,0,0.0564063400993756,NaN,0.45,-0.0204275525055011,0.05,0.0337560055378544,0.0569507968621892,0.1,400,172,744,744,374,370,283,69,100,69,10887,41,207,207,207,207,178,178,178,178,178,0,20
pair3,3,LIRCMOP8_BC,3,100000,100116,456,246,1,0.82,246,0,0.00185639579395909,0.00569356537442131,246,20,3,0.0128775584986651,13.0081300813008,0.343829216399185,0.681572387939347,0,17,3,20,0,0.0813008130081301,0.012199996744439,0.0228625358671898,0,0.0246164851704823,NaN,0.45,-0.00826090065563653,0,0.0140678596620481,0.0247640890681741,0,400,258,916,916,382,534,357,87,100,87,17905,0,261,261,261,261,246,246,246,246,246,0,20
pair3,3,LIRCMOP9_BC,3,10000,10079,47,18,1,0.06,18,0,0.00687459456202134,0.0154751915602239,18,20,3,0.000942260377951107,100,0.209861524727498,0.337890125171787,0,20,0,20,0,1.11111111111111,0.0123883161632362,0.013048235350934,0,0.018595825698219,NaN,0.85,0.0206884956270618,0,0.0172984692883463,0.0202866709964829,0,400,16,432,432,352,80,21,9,59,6,155,0,18,18,18,18,18,18,18,18,18,0,20
pair3,3,LIRCMOP9_BC,3,30000,30099,138,19,1,0.07,19,0,0.000449196073489802,0.00233611193580503,19,20,3,0.000994608176726169,100,0.142844739641292,0.432377464193953,0,20,0,20,9,1.05263157894737,0.00412411576614419,0.317880812162904,0,0.320595992735578,NaN,0.7,0.0147781839574323,0.285714285714286,0.00413956632068901,0.335031076235007,0.45,400,18,436,436,250,186,44,8,50,7,2376,10,21,21,21,21,19,19,19,19,19,0,20
pair3,3,LIRCMOP9_BC,3,50000,50119,229,18,1,0.06,18,0,0.000113618046376064,0.000499841518085269,18,20,3,0.000942260377951107,100,0.0853595510067734,0.41842997422163,0,20,0,20,8,1.11111111111111,0.000698830968941246,0.0982545068421473,0,0.0987657509518815,NaN,0.85,0.0232912316986319,0.666666666666667,0.00400944346078948,0.101929762581737,0.4,400,39,478,478,259,219,152,7,63,7,17967,0,21,21,21,21,18,18,18,18,18,0,20
pair3,3,LIRCMOP9_BC,3,70000,70139,320,31,1,0.11,31,0,0.000618081770063085,0.00287385815866039,31,20,3,0.00162278176202691,100,0.078748128225749,0.260632570487801,0,20,0,20,2,0.645161290322581,0.0105510782318967,0.01184426351494,0,0.0186650378834268,NaN,0.55,0.000291443782073852,0.181818181818182,0.0190421295975385,0.0196718702569961,0.1,400,54,508,508,243,265,174,14,70,11,13793,64,33,33,33,33,31,31,31,31,31,0,20
pair3,3,LIRCMOP9_BC,3,100000,100059,456,60,1,0.2,60,0,0.00405378464685952,0.00879781963104046,60,20,3,0.00314086792650369,53.3333333333333,0.0473893072781993,0.10135229969748,0,20,0,20,8,0.333333333333333,0.00628832970657357,0.0355209538200723,0,0.0372463174063759,NaN,0.6,0.00628161978524118,0.2,0.00816569971739043,0.0425108969369863,0.4,400,57,514,514,247,267,178,20,99,20,4399,0,60,60,60,60,60,60,60,60,60,0,20
pair3,3,LIRCMOP10_BC,3,10000,10026,47,44,1,0.15,44,0,0.00321172583955746,0.0142912540885482,44,20,3,0.00230330314610271,72.7272727272727,0.216559706893244,0.54646133008343,0,20,0,20,0,0.454545454545455,0.000470902250350954,0.000482728305282284,0,0.000482728305282284,NaN,1,0.0774160068379143,0,0.00273452910328768,0.0109504970917854,0,400,48,496,496,314,182,209,18,62,17,5799,29,51,51,51,51,44,44,44,44,44,0,20
pair3,3,LIRCMOP10_BC,3,30000,30046,138,45,1,0.15,45,0,0.00437824872250162,0.0169962733722823,45,20,3,0.00235565094487777,71.1111111111111,0.108147150453114,0.155002858213789,0,15,5,20,6,0.444444444444444,0.000799307314987013,0.00194577359294819,0,0.00292125923878472,NaN,0.85,0.0116733384807766,0.133333333333333,0.00210698143614468,0.00292126499846371,0.3,400,63,526,526,340,186,228,17,89,17,14542,81,48,48,48,48,45,45,45,45,45,0,20
pair3,3,LIRCMOP10_BC,3,50000,50066,229,102,1,0.34,102,0,0.00959144889415229,0.0232735329445937,102,20,3,0.00533947547505627,31.3725490196078,0.0742856058914135,0.146712051267113,0,20,0,20,9,0.196078431372549,2.38843135701659e-05,0.000201917752594643,0,0.000332486045069236,NaN,0.2,-0.013542279196063,0.117647058823529,0.000989306310154114,0.001773726722443,0.45,400,99,598,598,376,222,275,37,98,35,6253,192,102,102,102,102,102,102,102,102,102,0,20
pair3,3,LIRCMOP10_BC,3,70000,70086,320,99,1,0.33,99,0,0.00515638053185649,0.0163165512487168,99,20,3,0.00518243207873109,32.3232323232323,0.0862024860111167,0.140134637147739,0,20,0,20,6,0.202020202020202,4.80299987290066e-05,0.000188418300795928,0,0.00019544672560071,NaN,0.9,0.0175036056740463,0.181818181818182,0.000376174913054114,0.000482004973451263,0.3,400,99,598,598,348,250,269,40,100,40,6655,259,101,101,101,101,99,99,99,99,99,0,20
pair3,3,LIRCMOP10_BC,3,100000,100006,456,123,1,0.41,123,0,0.00756864345782303,0.0237651063728819,123,20,3,0.00643877924933257,26.0162601626016,0.0825022669250378,0.184942759682609,0,20,0,20,10,0.16260162601626,6.18824304038201e-05,0.000182059291227306,0,0.000381163823819558,NaN,0.4,-0.00128223801806347,0.0975609756097561,0.000206549874448956,0.000680585733528351,0.5,400,136,672,672,371,301,290,51,100,51,8392,331,123,123,123,123,123,123,123,123,123,0,20
pair5,5,DASCMOP1_BC,3,10000,10018,45,75,1,0.15,75,0,0.00471906034336396,0.0117554124980158,75,20,3,0.00392608490812961,42.6666666666667,1.11583914182834,1.38148706223989,0,0,20,20,0,0.266666666666667,0.133435904576536,0.134980296163894,0,0.142410463376869,NaN,0.85,0.298434192233481,0,0.138133731574503,0.142410463376869,0,400,75,550,550,218,332,110,16,100,16,10533,0,80,80,80,80,75,75,75,75,75,0,20
pair5,5,DASCMOP1_BC,3,30000,30038,136,140,1,0.28,140,0,0.00338330995207226,0.0113560293812843,140,20,3,0.00732869182850861,22.8571428571429,0.700184424137217,1.14170030743528,0,20,0,20,13,0.142857142857143,0.044037875838397,0.0851696964058495,0,0.0985534797369406,NaN,0.9,0.518658612278099,0.0714285714285714,0.0690939871449992,0.111098979067505,0.65,400,135,670,670,288,382,202,28,100,28,13560,0,140,140,140,140,140,140,140,140,140,0,20
pair5,5,DASCMOP1_BC,3,50000,50058,227,146,1,0.3,146,0,0.00150347153218207,0.00661958927455219,146,20,3,0.00764277862115898,21.9178082191781,0.594247678687822,0.855338611219036,0,20,0,20,3,0.136986301369863,0.055030447453441,0.289196355889948,0,0.289196355889948,NaN,0.8,0.146456943701265,0.0666666666666667,0.0556013576062996,0.289217514252698,0.15,400,145,690,690,283,407,244,30,100,30,16229,0,150,150,150,150,146,146,146,146,146,0,20
pair5,5,DASCMOP1_BC,3,70000,70078,318,140,1,0.28,140,0,0.000989858523187749,0.00398205749603026,140,20,3,0.00732869182850861,22.8571428571429,0.640669182600813,0.953676205744489,0,20,0,20,0,0.142857142857143,0.0146083288366311,0.0332036612408965,0,0.0332036612408965,NaN,0.9,0.0175663817195084,0,0.0159876035819166,0.0332942954688791,0,400,145,690,690,285,405,246,29,100,29,16825,0,145,145,145,145,140,140,140,140,140,0,20
pair5,5,DASCMOP1_BC,3,100000,100218,455,135,1,0.27,135,0,0.00105158497438815,0.00431726527784362,135,20,3,0.0070669528346333,23.7037037037037,0.618602468056715,0.849870765234401,0,20,0,20,0,0.148148148148148,0.0185944822030768,0.0356702371631016,0,0.0356702371631016,NaN,0.4,-0.0683913416898851,0,0.0221820004702499,0.0375037943516491,0,400,135,670,670,272,398,236,31,100,31,14981,0,155,155,155,155,135,135,135,135,135,0,20
pair5,5,DASCMOP2_BC,3,10000,10206,46,96,1,0.2,96,0,0.00636530643217791,0.0178349357889091,96,20,3,0.0050253886824059,33.3333333333333,0.505816812746122,1.01172521360791,0,6,14,20,0,0.208333333333333,0.155790585343082,0.165567005420478,0,0.167120763924167,NaN,0.3,-0.0634386630899785,0,0.159156314526133,0.16750075916669,0,400,85,570,570,233,337,131,22,100,22,8730,0,110,110,110,110,96,96,96,96,96,0,20
