problem,FE,arm,pairs,updates,seconds,parameters,RMSE,biasRMSE,noiseRMSE,biasMSEShare,relativeError,targetJump,outputJump,endpointObjectiveRMSE,midpointObjectiveRMSE,feasibleLabelAccuracy,infeasibleLabelAccuracy,midpointFeasibleRate,adversarialGradientNorm,geometryGradientNorm,advGeometryCosine,trueGapMean,generatedMeanGap,deltaRMSE,deltaCosineMean,endpointWeightedLoss,deltaWeightedLoss,geometryLoss,adversarialLoss
LIRCMOP7_BC,99800,fresh32uniform5000,95,5000,199.565066541667,2366,0.115873080805538,0.114452650354545,0.0158442656318425,0.981196082919097,10.6822049303299,0.0699091696262714,0.00633482174482641,0.281550603871648,0.264875227388549,0.0575657894736842,0.907072368421053,0.0603618421052632,2.17992386580341,11006.3046334703,-0.621558221570133,0.114531278314819,0.0780975698944133,0.0285987503948011,0.0190354566635967,468.725616455078,8.54080581665039,4695.79697036743,0.177602231502533
LIRCMOP7_BC,99800,lr1e3_1000,95,1000,52.051023,2366,0.127961069034555,0.126408080963776,0.0126040963247889,0.990155870520856,9.20068343958765,0.0699091696262714,0.00409030363661746,0.33497945992847,0.326230229362639,0.0804276315789474,0.926973684210526,0.0756578947368421,1.66503937918242,3505.47251490297,-0.17459215903763,0.114531278314819,0.0224759323803303,0.0253498663648447,0.0428572523803592,184.156707763672,1.98182666301727,1843.54890429974,0.918225586414337
LIRCMOP7_BC,99800,noAdv1000,95,1000,66.7154460416667,2366,0.133828617784928,0.134096186351499,0.00775441724290515,0.996667151121377,10.0331750974771,0.0699091696262714,0.00388835346287067,0.259938556843508,0.238542791288173,0.0554276315789474,0.951973684210526,0.0486842105263158,2.22607929639885,1531.28399055249,-0.6497828860303,0.114531278314819,0.0280442165172138,0.0256576203801364,0.0195857380158044,246.220932006836,3.00166749954224,2465.2109875679,1.05555498600006
LIRCMOP7_BC,99800,noNoise1000,95,1000,58.9591571666667,2366,0.133649688271614,0.133649688621202,0,1,9.97449556990927,0.0699091696262714,0.00377153436623699,0.256231638558075,0.234902606009071,0.0421052631578947,0.947368421052632,0.0473684210526316,1.08385300852579,1036.89937165465,-0.132967113681804,0.114531278314819,0.0355573275216671,0.0259464746310594,0.0103554357031092,240.708099365234,2.14696764945984,2409.2279613018,1.09641194343567
LIRCMOP7_BC,99800,onehot32_1000,95,1000,55.1009989583333,5502,0.233250052574864,0.231770717301901,0.0206088928234131,0.992155380492071,18.6662279700791,0.0699091696262714,0.0421384687702305,2.92056652534995,2.50947628134491,0.211677631578947,0.235361842105263,0.303618421052632,1.56472687401519,13083.2486709118,0.901555662148605,0.114531278314819,0.336733062446738,0.0664415897834797,-0.013254263323818,828.138977050781,111.58374786377,8392.97351837158,-0.49495255947113
LIRCMOP7_BC,99800,onehot32_10000,95,10000,289.78943425,5502,0.0331211078666091,0.0318310717344111,0.00925648708415005,0.922028776030909,2.32292396065621,0.0699091696262714,0.0515989159068895,0.254413274404452,0.233970507293724,0.0690789473684211,0.952302631578947,0.0569078947368421,0.446211189883133,1970.03905688338,0.2461061098031,0.114531278314819,0.0459664231455923,0.0244456426032457,0.141221988786035,6.82592725753784,1.90336608886719,70.1626386642456,0.451297432184219
LIRCMOP7_BC,99800,onehot32_5000,95,5000,233.789506583333,5502,0.0521917573981241,0.0499814986896903,0.0138467331346367,0.928721036043914,4.00238696081552,0.0699091696262714,0.0456787015249694,0.373934673445206,0.358229223737214,0.08125,0.893256578947368,0.0881578947368421,0.857541116962721,1968.30791232632,0.0659528719416954,0.114531278314819,0.0754612014308504,0.0274453227172959,0.0363156427191423,23.5348453521729,4.72253799438477,240.070991516113,-0.521292507648468
LIRCMOP7_BC,99800,onehot32uniform1000,95,1000,44.6679705833333,5502,0.216071423741894,0.214577127832736,0.0215564905120432,0.990008557179464,17.155625106404,0.0699091696262714,0.0433615640868926,1.86322605193974,1.54539602264577,0.050328947368421,0.666282894736842,0.129276315789474,1.26847140069766,10594.9345155156,0.860460191540107,0.114531278314819,0.317988960739227,0.063198775654054,-0.0110539033176968,721.693908691406,117.727485656738,7334.6665725708,-0.336141318082809
LIRCMOP7_BC,99800,onehot32uniform5000,95,5000,220.071486083333,5502,0.0474239338944387,0.0444767832095136,0.0154887038416002,0.891843624499289,4.29329896343804,0.0699091696262714,0.0425170601598456,0.376705509533998,0.357298187801533,0.0315789473684211,0.957401315789474,0.0398026315789474,0.502389509112281,4288.4885160279,-0.439430802354769,0.114531278314819,0.0704629389999847,0.027398494174567,0.0272682401441763,45.5702819824219,4.40813159942627,460.110951423645,-0.603804230690002
LIRCMOP7_BC,99800,uniformGap1000,95,1000,69.5088542083333,2366,0.11428233389658,0.114813319057218,0.00895332940409935,0.993955622543888,10.2090106864918,0.0699091696262714,0.00564183658819179,0.291222606865168,0.271696055412483,0.112171052631579,0.896217105263158,0.106085526315789,2.35413718611963,9553.70245076712,-0.022307087513206,0.114531278314819,0.0244010882282585,0.0253027096262938,0.033067350731475,390.706878662109,3.05521821975708,3910.12400484085,0.800652742385864
LIRCMOP7_BC,99800,uniformGap5000,95,5000,198.637232208333,2366,0.109348880462878,0.108789442681513,0.00780158460133453,0.994883600907412,9.76402460144766,0.0699091696262714,0.00585691969748986,0.302167825972076,0.28304698226067,0.125657894736842,0.891611842105263,0.120888157894737,1.25635164040981,11109.8999081579,-0.435949792027732,0.114531278314819,0.0346391517795207,0.0254813125892999,0.055862166204155,360.917053222656,3.74734020233154,3612.91787242889,0.548186480998993
LIRCMOP7_BC,99800,warm1000,95,1000,64.7134900833333,2366,0.133824220744248,0.134092017532139,0.00775519034018536,0.996666282164261,10.0329312030158,0.0699091696262714,0.00388862760696085,0.259948118382792,0.238551816892133,0.0554276315789474,0.951973684210526,0.0486842105263158,2.23552904076903,1531.20980666477,-0.6511816808522,0.114531278314819,0.0280434032486202,0.0256575590339063,0.0195920679007382,246.221954345703,3.00187349319458,2465.22141695023,1.05615472793579
LIRCMOP7_BC,99800,warm5000,95,5000,187.118060166667,2366,0.132181420072086,0.131985715515932,0.00783679105865042,0.996486869729669,9.69497677777628,0.0699091696262714,0.00407314036889325,0.296619791755138,0.281002503066181,0.0544407894736842,0.958717105263158,0.0439144736842105,1.95927826824971,1423.39232686273,-0.000705070597649047,0.114531278314819,0.0276413738315393,0.0254872640713514,0.0318397633651245,213.643936157227,2.28415393829346,2138.72351551056,0.957491338253021
LIRCMOP8_BC,99800,fresh128_1000,92,1000,47.49852075,21662,0.130326848589608,0.1300081740306,0.0203191695508451,0.976155426213457,10.0301631595405,0.0672407634931515,0.00732869312262764,0.673737085115032,0.66180746921058,0.0417798913043478,0.932404891304348,0.0499320652173913,3.41120985860245,3941.19813257645,0.408775752734411,0.104745899215666,0.140835911402291,0.0362379989774807,-0.0368976685870959,215.934448242188,24.4706001281738,2183.81508255005,-0.679649531841278
LIRCMOP8_BC,99800,fresh128_5000,92,5000,185.126741125,21662,0.0831282837716345,0.0821263489779309,0.00972503454053624,0.986171668120224,5.64596756367984,0.0672407634931515,0.00548902803951849,0.204967949937314,0.199167176155575,0.101392663043478,0.883322010869565,0.109714673913043,3.59866482380496,993.475740543235,0.536482178641988,0.104745899215666,0.0296899465782282,0.0235763143521587,0.0459330890955297,47.5117721557617,2.44472813606262,477.56244969368,-0.755978643894196
LIRCMOP8_BC,99800,fresh128uniform1000,92,1000,52.027657125,21662,0.0909401418409211,0.0889716000846024,0.0155340685751621,0.970418069757545,8.47932383453537,0.0672407634931515,0.00695960484654673,0.241183337368192,0.237504731017945,0.173063858695652,0.793308423913043,0.237432065217391,1.81609081641149,12361.196895781,-0.605883687631048,0.104745899215666,0.0594639342399482,0.02524823371125,-0.00317392854418672,255.449722290039,7.93905019760132,2562.43627309799,-1.42106199264526
LIRCMOP8_BC,99800,fresh128uniform5000,92,5000,191.790396,21662,0.0707137878534408,0.0707329180792687,0.00937508751968615,0.982735884786447,5.7450777511403,0.0672407634931515,0.00582132357207574,0.244272345803424,0.229623928098798,0.0310801630434783,0.987941576086957,0.0220788043478261,1.17130497081549,6156.60895502411,-0.517732866497043,0.104745899215666,0.0263141008731634,0.022858093112393,0.117231870174759,86.7074890136719,2.62940669059753,869.704296827316,-0.437977403402328
LIRCMOP8_BC,99800,fresh32_1000,92,1000,47.9449744166667,2366,0.276940421825888,0.27445584466043,0.0286615917838175,0.989211899662831,31.1006176626838,0.0672407634931515,0.00515905811212364,5.91288531612384,5.62662970981418,1,0,1,1.41802608801936,24889.334619638,0.749304322753965,0.104745899215666,0.438170774573889,0.0847365792422337,-0.0690086845950259,3677.01196289062,258.042633056641,37028.1622619629,-1.0491635799408
LIRCMOP8_BC,99800,fresh32_10000,92,10000,284.873915,2366,0.0892488356197554,0.0873164322570863,0.0135461231705644,0.976497756270711,6.15499384328482,0.0672407634931515,0.00561370083397401,0.244301110138756,0.240880447542096,0.207880434782609,0.846297554347826,0.181725543478261,3.08908223544602,473.345925936329,-0.185783302328522,0.104745899215666,0.0475466194064322,0.0247404873037567,0.00978332107567654,56.9935607910156,4.12214040756226,574.057748317719,-3.5584876537323
LIRCMOP8_BC,99800,fresh32_5000,92,5000,228.318115791667,2366,0.104734389498241,0.102339921011615,0.020848481215526,0.960152691324049,7.4743124506263,0.0672407634931515,0.00699694619146685,0.819859888156454,0.790726292216992,0.269021739130435,0.735054347826087,0.284986413043478,3.50455551461591,1277.93332717394,-0.167437182860537,0.104745899215666,0.129522922399455,0.0340941435258853,-0.0368138998663647,93.8323516845703,17.5283660888672,955.85188293457,-2.8642737865448
LIRCMOP8_BC,99800,fresh32uniform1000,92,1000,45.9409446666667,2366,0.23502715216208,0.23277337813425,0.0276090217649028,0.986127066682799,26.7201723316626,0.0672407634931515,0.00528204869743653,2.58921567456785,2.14099280972806,0.248131793478261,0.11616847826087,0.096976902173913,1.29034667874651,27166.0473007961,0.355139992675211,0.104745899215666,0.435343670090884,0.0840176649306341,-0.0634753019957605,3290.9775390625,252.05387878418,33161.8292694092,-1.00237894058228
LIRCMOP8_BC,99800,fresh32uniform5000,92,5000,198.778784208333,2366,0.0797580201026026,0.07883012663117,0.0167480214535246,0.956811420594283,7.26353040725834,0.0672407634931515,0.00633700261100411,0.21635349260096,0.205072895868544,0.18461277173913,0.793817934782609,0.196671195652174,0.828284964979826,9526.38535779221,-0.431271035543053,0.104745899215666,0.0839496738436277,0.0277543328444958,-0.0016499972073276,143.765701293945,12.8280363082886,1450.48504924774,-0.320949345827103
LIRCMOP8_BC,99800,lr1e3_1000,92,1000,46.8952806666667,2366,0.0816856506461687,0.0805550657349453,0.0101700875460183,0.984310973487535,5.46948350574816,0.0672407634931515,0.00555778433617947,0.187251187026182,0.178441387896944,0.12007472826087,0.883322010869565,0.115149456521739,3.12191755118275,1089.93489413573,-0.321750238573877,0.104745899215666,0.0312824198210351,0.0236017278070298,0.0717437865528359,44.0438117980957,1.78934943675995,442.227467417717,0.952508747577667
LIRCMOP8_BC,99800,noAdv1000,92,1000,50.9059750416667,2366,0.0974587129918699,0.0970680363710222,0.0116021706805429,0.985914723902311,6.66616256173787,0.0672407634931515,0.00652922363931037,0.438998360191488,0.444895638856799,0.211107336956522,0.813688858695652,0.187669836956522,2.78635814959987,1165.73069898419,0.209001501823399,0.104745899215666,0.0504098191779625,0.0247265759626936,0.0618782068007921,77.8715362548828,3.9040470123291,782.619409561157,1.44160008430481
LIRCMOP8_BC,99800,noNoise1000,92,1000,46.0018302916667,2366,0.0955041691046132,0.0955041687170381,0,1,6.37094867667798,0.0672407634931515,0.00609086327149856,0.38499367884242,0.393388191759882,0.16304347826087,0.847826086956522,0.147927989130435,2.91438648058779,449.10354457229,0.129505623904376,0.104745899215666,0.0460336976069066,0.0242802061287767,0.0599002050750756,72.4690322875977,2.32837152481079,727.018694400787,1.4284702539444
LIRCMOP8_BC,99800,onehot32_1000,92,1000,46.1737216666667,5502,0.278313538975168,0.276535342334737,0.0220721217217501,0.993669632906541,31.5192278367381,0.0672407634931515,0.0454048170991935,6.46802974791875,6.1802100067507,0.99507472826087,0,1,1.46353950439968,25705.9368998374,0.709756965811701,0.104745899215666,0.32159317683188,0.0647582443558879,-0.0912665906593166,3978.36303710938,123.291114807129,39906.9214859009,-0.533407270908356
LIRCMOP8_BC,99800,onehot32_10000,92,10000,292.538957625,5502,0.0334725984718901,0.0321452688879469,0.0103637457156314,0.905843060612223,2.31707615600056,0.0672407634931515,0.0570633815349041,0.241912599015044,0.236672003897544,0.0978260869565217,0.868546195652174,0.121263586956522,0.695378839767746,596.724278036777,0.551758243074511,0.104745899215666,0.0429577259876689,0.0229574878088894,0.0995086796932521,6.89052295684814,1.65094923973083,70.5561788082123,-0.0623798631131649
LIRCMOP8_BC,99800,onehot32_5000,92,5000,187.820322333333,5502,0.0501685750641101,0.0477515265860912,0.0169507743692257,0.888091682066407,4.17734375445598,0.0672407634931515,0.0500168560632916,0.554295072407493,0.549540314777396,0.15234375,0.857336956521739,0.144021739130435,1.16830536854661,725.677524595512,-0.430327306084724,0.104745899215666,0.0938356009899003,0.0291296957387484,-0.0211890457650606,28.5392799377441,7.22049474716187,292.613294124603,-0.0362152829766273
LIRCMOP8_BC,99800,onehot32uniform1000,92,1000,62.79756975,5502,0.24805712339906,0.246649702750196,0.0213350923729095,0.992573392169456,28.6109837673517,0.0672407634931515,0.0453365577200133,2.44901015437249,2.07289080317849,0.115149456521739,0.494055706521739,0.275645380434783,1.08954449182023,20108.5751492054,0.329451403979981,0.104745899215666,0.321251328430213,0.0643102225128569,-0.0745372103945409,4056.32788085938,162.233505249023,40725.5123138428,-0.184508070349693
LIRCMOP8_BC,99800,onehot32uniform5000,92,5000,175.273234625,5502,0.0447065339834273,0.0417775221590359,0.015176591832267,0.883418499373468,4.66765900967342,0.0672407634931515,0.0447991898872072,0.242452095451398,0.232743056781371,0.159307065217391,0.808423913043478,0.166779891304348,0.629817775911698,3099.38309658683,-0.331888283303823,0.104745899215666,0.0670789397236113,0.0263149772434024,-0.0352019107124881,63.2353553771973,6.16952466964722,638.52307844162,-0.0104905785992742
LIRCMOP8_BC,99800,uniformGap1000,92,1000,51.7002797916667,2366,0.0794924798465089,0.0788773319526006,0.0116082505253708,0.978800610604317,6.89490638269126,0.0672407634931515,0.00644927841565813,0.193091809431083,0.186646522062516,0.269021739130435,0.746603260869565,0.268851902173913,0.586314123504257,7969.92528662395,-0.364475744974478,0.104745899215666,0.0428350517640838,0.0238827408300774,0.0631007398838144,138.057601928711,3.97297167778015,1384.54899096489,1.39072787761688
LIRCMOP8_BC,99800,uniformGap5000,92,5000,228.230320875,2366,0.0728133568457859,0.0727895571527346,0.01009396119869,0.981132567734726,6.0240448072739,0.0672407634931515,0.00618537205603382,0.223463140069132,0.209845794382419,0.0236073369565217,0.995584239130435,0.00288722826086957,0.868644325684853,5917.68053134862,-0.676318741226632,0.104745899215666,0.0336615977176944,0.0233199749422485,0.0830419691620347,90.418830871582,2.45673894882202,906.645047664642,1.96652400493622
LIRCMOP8_BC,99800,warm1000,92,1000,49.6173942083333,2366,0.097444921532839,0.0970536109325444,0.0116032654554162,0.985907973903614,6.66576153899507,0.0672407634931515,0.00653019743841117,0.4386989706381,0.44459218211967,0.210767663043478,0.81351902173913,0.187669836956522,2.7947317337582,1165.18927403472,0.209481880405905,0.104745899215666,0.0504234844339166,0.0247277357373232,0.0618892385658116,77.8671264648438,3.90528464317322,782.576549291611,1.43792414665222
LIRCMOP8_BC,99800,warm5000,92,5000,218.254654875,2366,0.0846930957785004,0.0846148465391438,0.00938872941906071,0.987837965887015,5.69944974506862,0.0672407634931515,0.00524043182657415,0.196827146670787,0.188959918262923,0.115149456521739,0.874150815217391,0.119225543478261,3.05779495967105,415.024704094911,0.0849900008439843,0.104745899215666,0.0330289077473485,0.0238166183766807,0.0533999178668593,49.8543968200684,1.84177792072296,500.385746121407,2.51778388023376
LIRCMOP7_BC,30000,production20,56,20,5.54261979166667,2366,0.0509484706546238,0.0498129800758403,0.00830676899812501,0.972943789543358,2.18970944590234,0.0564978365977782,0.0017430397737607,0.515374156960155,0.455724595295931,0.0368303571428571,0.962332589285714,0.0362723214285714,1.26893857505301,88.1231438283554,0.0345023244922282,0.150180959549607,0.0288191737539058,0.0320735153976265,0.036386169310015,6.61615085601807,1.15142631530762,67.3129348754883,0.542345285415649
LIRCMOP7_BC,99800,production20,95,20,10.9852800416667,2366,0.125006647825794,0.125631150015147,0.00825469845143568,0.995701303036024,10.0431650049346,0.0699091696262714,0.00468927664329015,0.242063061923721,0.222318890263766,0.107894736842105,0.905263157894737,0.105098684210526,2.03113026766317,9396.57229635021,0.304238032369178,0.114531278314819,0.0272318430641882,0.025545484413015,0.0160155026195792,328.492980957031,2.84868431091309,3287.77849388123,0.964441478252411
LIRCMOP8_BC,99800,production20,92,20,1.77450266666667,2366,0.0906603914468868,0.0904122806256105,0.0128215778246322,0.980285726557712,6.83628688705158,0.0672407634931515,0.00650345933235788,0.276064974437427,0.279400121198839,0.270210597826087,0.741508152173913,0.261209239130435,1.98592065717702,3785.39479563062,-0.803481572322768,0.104745899215666,0.0450722679538196,0.024319464935331,0.0365793313316762,110.500541687012,4.66391277313232,1109.66932964325,1.31879687309265
LIRCMOP7_BC,4200,initial200,12,200,14.4012834166667,2366,0.213302477702884,0.212261439881136,0.0358068547179321,0.972330330632874,1.99820706244567,0.12602130955463,0.00679722551718074,8.87874952443815,9.26433792606006,1,0,1,1.93025786465535,63.0036066116609,0.987902116836428,0.650312227810213,0.239349923109599,0.131000451154236,0.0154169780543973,4.6454644203186,1.25375056266785,47.7083947658539,-0.562920331954956
