problem,FE,arm,pairs,updates,seconds,parameters,RMSE,biasRMSE,noiseRMSE,biasMSEShare,relativeError,targetJump,outputJump,endpointObjectiveRMSE,midpointObjectiveRMSE,feasibleLabelAccuracy,infeasibleLabelAccuracy,midpointFeasibleRate,adversarialGradientNorm,geometryGradientNorm,advGeometryCosine
LIRCMOP8_BC,99800,fresh128uniform1000,92,1000,52.027657125,21662,0.0909401418409211,0.0889716000846024,0.0155340685751621,0.970418069757545,8.47932383453537,0.0672407634931515,0.00695960484654673,0.241183337368192,0.237504731017945,0.173063858695652,0.793308423913043,0.237432065217391,1.81609081641149,12361.196895781,-0.605883687631048
