problem,FE,arm,pairs,updates,seconds,parameters,RMSE,biasRMSE,noiseRMSE,biasMSEShare,relativeError,targetJump,outputJump,endpointObjectiveRMSE,midpointObjectiveRMSE,feasibleLabelAccuracy,infeasibleLabelAccuracy,midpointFeasibleRate,adversarialGradientNorm,geometryGradientNorm,advGeometryCosine
LIRCMOP8_BC,99800,onehot32_10000,92,10000,292.538957625,5502,0.0334725984718901,0.0321452688879469,0.0103637457156314,0.905843060612223,2.31707615600056,0.0672407634931515,0.0570633815349041,0.241912599015044,0.236672003897544,0.0978260869565217,0.868546195652174,0.121263586956522,0.695378839767746,596.724278036777,0.551758243074511
