problem,FE,arm,pairs,updates,seconds,parameters,RMSE,biasRMSE,noiseRMSE,biasMSEShare,relativeError,targetJump,outputJump,endpointObjectiveRMSE,midpointObjectiveRMSE,feasibleLabelAccuracy,infeasibleLabelAccuracy,midpointFeasibleRate,adversarialGradientNorm,geometryGradientNorm,advGeometryCosine
LIRCMOP7_BC,99800,fresh32_10000,95,10000,273.88618225,2366,0.135904731956682,0.13629956284048,0.0136400574160683,0.990084474823402,10.1767985244942,0.0699091696262714,0.00395379648508605,0.275246511485996,0.254321960043388,0.108881578947368,0.950657894736842,0.0725328947368421,2.11316008960915,1492.35202554341,-0.676409621416604
