problem,FE,arm,pairs,updates,seconds,parameters,RMSE,biasRMSE,noiseRMSE,biasMSEShare,relativeError,targetJump,outputJump,endpointObjectiveRMSE,midpointObjectiveRMSE,feasibleLabelAccuracy,infeasibleLabelAccuracy,midpointFeasibleRate,adversarialGradientNorm,geometryGradientNorm,advGeometryCosine
LIRCMOP7_BC,30000,warm1000,56,1000,40.9257567916667,2366,0.0480566663973833,0.0472886342265755,0.00706804577107816,0.978148071669775,2.10303300540272,0.0564978365977782,0.00169272737215844,0.463112537488908,0.40280528687006,0.0552455357142857,0.946428571428571,0.0577566964285714,1.73402470543603,63.0839682044128,-0.188018763111109
