problem,FE,arm,pairs,updates,seconds,parameters,RMSE,biasRMSE,noiseRMSE,biasMSEShare,relativeError,targetJump,outputJump,endpointObjectiveRMSE,midpointObjectiveRMSE,feasibleLabelAccuracy,infeasibleLabelAccuracy,midpointFeasibleRate,adversarialGradientNorm,geometryGradientNorm,advGeometryCosine
LIRCMOP7_BC,30000,production20,56,20,5.54261979166667,2366,0.0509484706546238,0.0498129800758403,0.00830676899812501,0.972943789543358,2.18970944590234,0.0564978365977782,0.0017430397737607,0.515374156960155,0.455724595295931,0.0368303571428571,0.962332589285714,0.0362723214285714,1.26893857505301,88.1231438283554,0.0345023244922282
