problem,FE,arm,pairs,updates,seconds,parameters,RMSE,biasRMSE,noiseRMSE,biasMSEShare,relativeError,targetJump,outputJump,endpointObjectiveRMSE,midpointObjectiveRMSE,feasibleLabelAccuracy,infeasibleLabelAccuracy,midpointFeasibleRate,adversarialGradientNorm,geometryGradientNorm,advGeometryCosine
LIRCMOP8_BC,99800,uniformGap5000,92,5000,228.230320875,2366,0.0728133568457859,0.0727895571527346,0.01009396119869,0.981132567734726,6.0240448072739,0.0672407634931515,0.00618537205603382,0.223463140069132,0.209845794382419,0.0236073369565217,0.995584239130435,0.00288722826086957,0.868644325684853,5917.68053134862,-0.676318741226632
