problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,gateOpenRate,refineUseCount,refineGainPerSeed,UBY,ABS,AGS,FFC,FGY,tightBracketAbsCount,recoverAbsCount,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP1_BC,DASCMOP_BC,1,1001,25690,20866,19068,7038,7038,416,6622,911,0.037831408810409,0.0403253699189601,0.0211007786596282,0.942313157146917,0,1,0.0240384615384615,0.689217758985201,0.133041377227424,0.984913793103448,25656,0.00972111244214386,0.0014208581983518,10,0,0,0.0240384615384615,4564,881,0.164216039083548,0.164216039083548,1,1,100,710,672,672,0.196253895948416,0.187225814167536,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
DASCMOP1_BC,DASCMOP_BC,2,1002,25537,20724,18563,6999,6999,348,6651,918,0.0444070389357928,0.0486531775033805,0.0217118747767305,0.951421631661666,0,1,0.0229885057471264,0.675236806495264,0.109306871147196,0.990312163616792,25505,0.00997773675954792,0.00114302043149021,8,0,0,0.0229885057471264,4491,727,0.160617792766891,0.160617792766891,1,1,99,772,731,731,0.221517633520687,0.209476583151497,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
DASCMOP1_BC,DASCMOP_BC,3,1003,24078,19708,18487,7015,7015,282,6733,918,0.0475686980224458,0.0513160017854802,0.0269242780187207,0.961083392729865,0,1,0.0319148936170213,0.738897965245804,0.112728352888757,0.991379310344828,24042,0.010166561161211,0.00128296507483963,9,0,0,0.0319148936170213,4975,759,0.200157484347331,0.191249130826498,1,1,100,765,735,735,0.209984207572607,0.199979385147151,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
DASCMOP1_BC,DASCMOP_BC,4,1004,26060,20776,18872,7100,7100,373,6727,919,0.0392330766804557,0.0418980794907255,0.0229661308131094,0.949154929577465,0,1,0.032171581769437,0.69659580793816,0.117734502750111,0.991379310344828,26060,0.00826357243095427,0.00169014084507042,12,0,0,0.032171581769437,4686,792,0.176467418778208,0.149233677723767,1,1,99,704,693,693,0.215161249201816,0.204799231994889,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
DASCMOP1_BC,DASCMOP_BC,5,1005,26447,20549,18826,7140,7140,372,6768,916,0.0405584728225395,0.0444660174396458,0.0218727721234038,0.949439775910364,0,1,0.0295698924731183,0.641252955082742,0.112736406619385,0.989212513484358,26412,0.0107431205251148,0.0015406162464986,11,0,0,0.0295698924731183,4340,763,0.163894341269363,0.163894341269363,1,1,100,765,714,714,0.208036610711176,0.192626314925924,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
DASCMOP1_BC,DASCMOP_BC,6,1006,24719,19834,18242,6974,6974,221,6753,916,0.0466451773313976,0.0507476184773843,0.0273170132205533,0.969171207341554,0,1,0.0271493212669683,0.721457130164371,0.0940322819487635,0.989235737351991,24687,0.0101036405665526,0.000860338399770576,6,0,0,0.0271493212669683,4872,635,0.165658694507488,0.165658694507488,1,1,99,829,798,798,0.231252202086631,0.223570833341849,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
DASCMOP2_BC,DASCMOP_BC,1,1001,33585,28025,20762,7303,7303,846,6457,915,0.0284812890193043,0.0308061235825556,0.0138852126004156,0.888128166506915,0.0189125295508274,1,0.0342789598108747,0.61839863713799,0.136286201022147,0.989189189189189,33542,0.00869069065650125,0.00397097083390388,29,0,16,0.0342789598108747,3993,880,0.152655147411995,0.134130044777915,1,1,100,636,632,632,0.149050071467051,0.139142527431247,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
DASCMOP2_BC,DASCMOP_BC,2,1002,32184,27315,19928,7186,7186,1021,6165,918,0.030587723355921,0.0329979207709985,0.0143111052238036,0.862371277483997,0.0107737512242899,1,0.0313418217433888,0.576155717761557,0.154582319545823,0.990291262135922,32143,0.00807865552020978,0.00445310325633176,32,0,11,0.0313418217433888,3552,953,0.135671950509423,0.135671950509423,1,1,100,616,612,612,0.148059220342509,0.135176620897476,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
DASCMOP2_BC,DASCMOP_BC,3,1003,31690,26783,19580,7078,7078,828,6250,920,0.0311826841499921,0.0332476984202027,0.0153631865795745,0.887115004238485,0.0072463768115942,1,0.035024154589372,0.64304,0.13248,0.992456896551724,31650,0.00916207552663352,0.00409720259960441,29,0,6,0.035024154589372,4019,828,0.058740583289057,0.0587405832890571,1,1,100,657,653,653,0.183567915368993,0.177658910968138,1,1,0.267485642680844,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
DASCMOP2_BC,DASCMOP_BC,4,1004,33296,28473,20693,7290,7290,1038,6252,916,0.0257347504184417,0.0273774502204022,0.0121296535078614,0.862688614540466,0.010597302504817,1,0.035645472061657,0.616122840690979,0.151151631477927,0.989200863930886,33252,0.00792139611482457,0.00507544581618656,37,0,11,0.035645472061657,3852,945,0.0821378912418724,0.0821378912418725,1,1,100,599,595,595,0.139199516077314,0.12887883760013,1,1,0.0313825117202437,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
DASCMOP2_BC,DASCMOP_BC,5,1005,33437,28483,20863,7282,7282,869,6413,915,0.0271113723759476,0.0289262511914795,0.0130305187079549,0.884647074979401,0.0046029919447641,1,0.0333716915995397,0.660065491969437,0.149072197099641,0.988120950323974,33394,0.00810277244470685,0.00398242241142543,29,0,4,0.0333716915995397,4233,956,0.122941945076705,0.122941945076705,1,1,98,591,587,587,0.138780831860587,0.128504455683083,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
DASCMOP2_BC,DASCMOP_BC,6,1006,32392,27239,20426,7294,7294,930,6364,917,0.0274945509825568,0.0292293990743999,0.014573189042103,0.877570605977516,0.0129032258064516,1,0.0397849462365591,0.631678189817725,0.15901948460088,0.990280777537797,32352,0.00859700322257156,0.00507266246229778,37,0,12,0.0397849462365591,4020,1012,0.161197269834821,0.133845141532542,1,1,100,600,596,596,0.136701055093213,0.127294202948322,0,0,0,beta,boundarycore_no_trust,Trust ablation: disable trust but force placement refine,beta,230.288698083333
