setting,variant,condition_mode,advWeight,reconstructionWeight,nGen,zDim,ganIter,ganMiniBatch,trainMode,trainZMode,sampleZMode,maxCandidatePairsPerRef,networkPreset,generatorHidden,discriminatorHidden,problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,10000,10013,47,111,1,0.37,111,0,0.00413740671897285,0.00760569781035347,111,30,3,0.00581060566403183,115.315315315315,0.277951669209394,0.388434431742712,0,0.644420034885708,0.117117117117117,0.317403272473391,0.449844682602554,zero,29,1,30,16,0.27027027027027,0.00253755885626011,0.00711275647750745,0,0.00855267167127974,NaN,0.633333333333333,0.0206617186538689,0.189189189189189,0.00506693594342621,0.00944374051365178,0.00958194364786191,0.00507449419277176,0.533333333333333,400,102,604,604,454,150,231,56,84,49,3480,0,146,146,146,146,111,111,111,111,111,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,30000,30023,134,32,1,0.11,32,0,0.000650102380621958,0.00255123857648227,32,30,3,0.00167512956080197,400,0.172296375887711,0.434379080304597,0,0,0,0.313572100666593,0.954918611494435,zero,6,24,30,7,0.9375,0.00343827024482978,0.00698215387058587,0,0.0144206090814074,NaN,0.733333333333333,0.0705639958915991,0.454545454545455,0.00508239349817548,0.0144228797980713,0.011315731912553,0.0144568980120923,0.233333333333333,400,33,466,466,373,93,173,53,21,16,4958,2,48,48,48,48,32,32,32,32,32,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,50000,50033,221,139,1,0.47,139,0,0.00653663039203373,0.0168499932269918,139,30,3,0.00727634402973355,92.0863309352518,0.443251879447725,1.24940137494254,0,0.794734525599321,0.0647482014388489,0.822602501111633,4.05343240365571,zero,30,0,30,5,0.215827338129496,0.0137021143407978,0.0245794071132566,0,0.0420760672764511,NaN,0.5,0.00412459085573683,0.148936170212766,0.0292202057449152,0.0513244553745608,0.0513244553745608,NaN,0.166666666666667,400,147,694,694,367,327,282,51,100,51,9096,12,153,153,153,150,139,139,139,139,139,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,70000,70043,308,54,1,0.18,54,0,0.00717053802160753,0.0358191411487469,54,30,3,0.00282678113385332,237.037037037037,0.155791972028837,0.283135797723606,0.32434589789289,0.863329466079784,0.611111111111111,0.212337752537134,0.514977900652889,zero,30,0,30,6,0.555555555555556,0.00288169835008818,0.00677039357825176,0,0.00677039357825176,NaN,0.6,0.0341624719986235,0.111111111111111,0.00510187915824616,0.0123009076393744,0.0123009076393744,NaN,0.2,400,60,520,520,315,205,227,28,100,28,6576,707,83,83,83,71,54,54,54,54,54,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,100000,100173,439,64,1,0.22,64,0,0.00559762141768335,0.0311176152473243,64,30,3,0.00335025912160394,200,0.124865448341845,0.213189361904934,0.249833269003599,1,0.46875,0.160969914170336,0.193860369660241,zero,30,0,30,12,0.46875,0.000912331703255928,0.00172568951201299,0,0.00172568951201299,NaN,1,0.0525742982824609,0.0909090909090909,0.00163551689119723,0.00173718973625722,0.00173718973625722,NaN,0.4,400,62,524,524,322,202,249,66,100,66,5020,1601,110,110,110,97,64,64,64,64,64,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,10000,10002,48,44,1,0.15,44,0,0.00285513623219517,0.00499482036410817,44,30,3,0.00230330314610271,290.909090909091,0.253117112028352,0.38619567259268,0,0.188095565238402,0.0681818181818182,0.314352535720016,1.31412285697501,zero,23,7,30,12,0.681818181818182,0.000940519065385465,0.00125588095508537,0,0.0131845692276407,NaN,0.733333333333333,0.0617516393858556,0.533333333333333,0.00582721924122415,0.0180932992074041,0.0192816989614085,0.0156980242640867,0.4,400,54,508,508,411,97,166,42,50,20,1418,0,60,60,60,54,44,44,44,44,44,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,30000,30012,135,134,1,0.45,134,0,0.00130691884351458,0.00397771961290475,134,30,3,0.00701460503585824,95.5223880597015,0.277994571193149,0.448877895528715,0.346852663829385,1,0.26865671641791,0.392402489966081,0.507426742604391,zero,30,0,30,1,0.223880597014925,0.00525447927914619,0.0070135842282067,0,0.0100338447868911,NaN,0.6,0.0257836150320399,0.0444444444444444,0.0081888878645045,0.0153190528078887,0.0153190528078887,NaN,0.0333333333333333,400,128,656,656,463,193,299,65,86,52,4266,10,154,154,154,152,134,134,134,134,134,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,50000,50022,222,147,1,0.49,147,0,0.000804419220399661,0.00257654560096861,147,30,3,0.00769512641993404,87.0748299319728,0.370404544147196,0.525065544337758,0.445888149744648,1,0.26530612244898,0.636005023307998,2.59844901824381,zero,30,0,30,9,0.204081632653061,0.00408402104061555,0.0342394196137829,0,0.0394062322157047,NaN,0.566666666666667,0.0103379487198379,0.26530612244898,0.00873637161494708,0.0395486288436257,0.0395486288436257,NaN,0.3,400,144,688,688,454,234,285,63,94,57,5718,8,165,165,165,162,147,147,147,147,147,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,70000,70032,309,132,1,0.44,132,0,0.000661172587910777,0.00226851577107572,132,30,3,0.00690990943830812,96.969696969697,0.426504206332705,0.669951087243261,0,1,0.227272727272727,0.581916199828236,1.33131984165411,zero,30,0,30,10,0.227272727272727,0.00947822336431626,0.0293288711463816,0,0.0293288711463816,NaN,0.6,0.046457130797188,0.113636363636364,0.011204795563539,0.0306037240904579,0.0306037240904579,NaN,0.333333333333333,400,138,676,676,476,200,303,61,88,51,6204,2,151,151,151,151,132,132,132,132,132,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,100000,100162,440,153,1,0.52,153,0,0.00146743981406578,0.0058458544049928,153,30,3,0.00800921321258441,83.6601307189542,0.449486821632274,0.926867465228912,0,1,0.143790849673203,1.5654973124505,6.23257321553252,zero,30,0,30,18,0.196078431372549,0.0297567584884906,0.084067628910143,0,0.0935639127167184,NaN,0.566666666666667,0.00520916315857217,0.25,0.0444788702229638,0.0937429972505975,0.0937429972505975,NaN,0.6,400,135,670,670,410,260,251,60,100,60,7045,0,180,180,180,171,153,153,153,153,153,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,10000,10124,46,61,1,0.21,61,0,0.00326695774511252,0.0105355402194262,61,30,3,0.00319321572527875,209.83606557377,0.305769473279249,0.453193879380035,0,0.954453472594165,0.19672131147541,0.355960569594079,0.577003400095399,zero,30,0,30,7,0.491803278688525,0.00308588787086479,0.00598505681679402,0,0.0104085369583066,NaN,0.4,-0.0165227994569926,0.0952380952380952,0.014295516173302,0.0318730250305973,0.0318730250305973,NaN,0.233333333333333,400,63,526,526,373,153,190,39,93,32,2615,62,92,92,92,84,61,61,61,61,61,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,30000,30134,133,125,1,0.42,125,0,0.00154019184983451,0.00641871578532532,125,30,3,0.00654347484688269,102.4,0.207998278616549,0.288582073002087,0.0113875779006699,1,0.264,0.271487011203523,0.736069320534246,zero,30,0,30,7,0.24,0.0019278515415353,0.00317408787135351,0,0.00745939343019206,NaN,0.533333333333333,0.00268459184109505,0.0714285714285714,0.00686415199582355,0.0121954345315234,0.0121954345315234,NaN,0.233333333333333,400,134,668,668,389,279,277,50,100,50,8565,76,147,147,147,146,125,125,125,125,125,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,50000,50144,220,54,1,0.18,54,0,0.0012459604401955,0.00283351122673028,54,30,3,0.00282678113385332,237.037037037037,0.317621031782445,0.652877407843077,0,1,0.111111111111111,0.520814787732107,1.8384108756891,zero,19,11,30,5,0.555555555555556,0.00372036416192186,0.00921946177055744,0,0.0271311987575095,NaN,0.866666666666667,0.119018981786087,0.222222222222222,0.0177402235522,0.0276271068528319,0.0275462899680759,0.0278816549425873,0.166666666666667,400,58,516,516,351,165,202,52,41,20,6351,4,60,60,60,60,54,54,54,54,54,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,70000,70154,307,195,1,0.65,195,0,0.00217393868874394,0.00735981748268506,195,30,3,0.010207820761137,65.6410256410256,0.367375582510901,0.743845551125926,0,1,0.0923076923076923,0.551512700022963,2.60000930011375,zero,21,9,30,7,0.153846153846154,0.0160524635043916,0.0509683272570329,0,0.0561634388178692,NaN,0.666666666666667,0.00529607266722876,0.0615384615384615,0.0379406988625426,0.0586263621930327,0.0603536190386692,0.0587829124369778,0.233333333333333,400,201,802,802,395,407,349,76,100,76,13931,46,226,226,226,224,195,195,195,195,195,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,100000,100054,437,247,1,0.83,247,0,0.00267466451534144,0.00714339938496702,247,30,3,0.0129299062974402,51.8218623481781,0.41686785159393,1.15201227554687,0,1,0.157894736842105,0.814631820512513,2.56521347278636,zero,16,14,30,0,0.121457489878543,0.00942185981853075,0.0292158701370926,0,0.0303829069389945,NaN,0.366666666666667,-0.0370128068576131,0,0.0107822899821686,0.0306096866386959,0.0297133528413153,0.0351414940462558,0,400,240,880,880,377,503,345,84,100,84,15797,0,252,252,252,252,247,247,247,247,247,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,10000,10112,47,126,1,0.42,126,0,0.00289222481763672,0.00910775951319012,126,30,3,0.00659582264565775,101.587301587302,0.350049177197571,0.481463860128408,0,1,0.119047619047619,0.394973347870512,0.701962828633629,zero,23,7,30,10,0.238095238095238,0.0039837503955985,0.00805831918414851,0,0.0099174933183209,NaN,0.6,0.0385927054162772,0.142857142857143,0.00677110759568013,0.0120318089838666,0.0122265190333507,0.0116719131671807,0.333333333333333,400,105,610,610,444,166,228,58,69,44,4451,0,132,132,132,131,126,126,126,126,126,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,30000,30122,134,126,1,0.42,126,0,0.0019811271662719,0.0059615746801433,126,30,3,0.00659582264565775,101.587301587302,0.408214947788583,0.644015964641703,-0,0.105738833758777,0.0238095238095238,0.642287524998217,2.07690505888281,zero,14,16,30,6,0.238095238095238,0.00568591625735803,0.0138598645915299,0,0.0350221999813506,NaN,0.4,-0.00612209285012946,0.119047619047619,0.014046062978739,0.0363142858611715,0.0372561337158575,0.0361151031673088,0.2,400,126,652,652,449,203,274,64,61,48,6302,10,141,141,141,141,126,126,126,126,126,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,50000,50132,221,136,1,0.46,136,0,0.00196100520820592,0.00496035216461409,136,30,3,0.00711930063340837,94.1176470588235,0.317303533536317,0.504067543866652,-0,0.727890242909862,0.132352941176471,0.383372516941966,0.631900027060334,zero,30,0,30,9,0.220588235294118,0.0131681097035878,0.0864348358895957,0,0.0934955924868761,NaN,0.533333333333333,0.000282868547544723,0.0434782608695652,0.0133577135287287,0.0950008398216992,0.0950008398216992,NaN,0.3,400,143,686,686,363,323,298,57,100,57,10880,4,171,171,171,169,136,136,136,136,136,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,70000,70142,308,165,1,0.55,165,0,0.00122738740246166,0.00392512071357261,165,30,3,0.00863738679788515,77.5757575757576,0.288586266603556,0.636940763659997,0,1,0.2,0.363333987001008,0.673555841060079,zero,30,0,30,3,0.181818181818182,0.00445251913671232,0.00732959205823604,0,0.0122722465488939,NaN,0.6,0.00502891329996175,0.0727272727272727,0.0133506369518043,0.0164866691404932,0.0164866691404932,NaN,0.1,400,150,700,700,355,345,299,65,100,65,11656,28,190,190,190,183,165,165,165,165,165,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,100000,100042,438,252,1,0.84,252,0,0.0019158185864741,0.00463174068404759,252,30,3,0.0131916452913155,50.7936507936508,0.395985313506155,0.833732427341628,0,1,0.0833333333333333,0.68926064352317,0.411041448793095,zero,16,14,30,10,0.119047619047619,0.00282995951365056,0.006180333291665,0,0.00621088238645737,NaN,0.4,-0.0141064305405745,0.107142857142857,0.00408390434125083,0.00641096729380941,0.00636489940801669,0.00639512626025335,0.333333333333333,400,249,898,898,452,446,381,86,100,86,15761,0,258,258,258,258,252,252,252,252,252,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,10000,10067,45,18,1,0.06,18,0,0.00069620152790619,0.00223951366708674,18,18,3,0.000942260377951107,400,0.246289001306141,0.656140868901163,0.184631161433689,0.255510089107986,0.666666666666667,0.256601106884807,0.47360086293034,zero,1,17,18,18,1,3.89510599745002e-05,5.0027080379236e-05,0,0.00302717876749381,NaN,0.277777777777778,-0.0419535205650584,1,0.00063041974560988,0.00302717876749381,0.000630419745609882,0.00318609034121936,1,400,33,466,466,260,206,104,8,66,8,8942,16,21,21,21,21,18,18,18,18,18,0,18
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,30000,30155,133,62,1,0.23,62,0,0.00491802031116537,0.0155260837501385,62,30,3,0.00324556352405381,206.451612903226,0.0825868813547609,0.19066434102622,0.0251114598007029,0.537486163560436,0.758064516129032,0.16246947461877,0.0621019238555984,zero,30,0,30,15,0.483870967741935,2.20406092135419e-05,0.00316683832569794,0,0.00316683832569794,NaN,0.833333333333333,0.0105848017719977,0.478260869565217,0.0010544074822431,0.00359412568882703,0.00359412568882703,NaN,0.5,400,52,504,504,361,143,221,32,68,32,3576,230,81,81,81,62,62,62,62,62,62,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,50000,50165,220,45,1,0.15,45,0,0.00234966059476235,0.0118988883015478,45,30,3,0.00235565094487777,284.444444444444,0.0808713067950067,0.113247993128225,0.259951975745783,0.699633393944192,0.666666666666667,0.131184073319505,0.4011252478817,zero,30,0,30,14,0.666666666666667,0.00383932015828223,0.0714831495296386,0,0.0724656133452009,NaN,0.566666666666667,0.000838758114524357,0.4,0.00840760165232802,0.0832382941300707,0.0832382941300707,NaN,0.466666666666667,400,48,496,496,282,214,193,19,95,19,5929,0,57,57,57,45,45,45,45,45,45,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,70000,70175,307,81,1,0.27,81,0,0.00375906798499704,0.0116801889250937,81,30,3,0.00424017170077998,158.024691358025,0.0664820630068263,0.13398965265666,0.55961817737081,0.948577752530101,0.703703703703704,2.14590021687036,28.2585177238333,zero,30,0,30,4,0.37037037037037,0.000314052783635517,0.000409803096212112,0,0.000906077797501748,NaN,0.466666666666667,-0.000321526608002186,0.0740740740740741,0.00177384454466201,0.00214830983973617,0.00214830983973617,NaN,0.133333333333333,400,69,538,538,281,257,214,31,100,31,4248,178,87,87,87,81,81,81,81,81,81,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,100000,100075,437,90,1,0.3,90,0,0.00256546373014101,0.00816328544929273,90,30,3,0.00471130188975554,142.222222222222,0.0890029140013366,0.278387277532594,0.127611782773666,0.808302482542739,0.6,0.161716309237297,0.122495134171843,zero,30,0,30,9,0.333333333333333,0.000160171293166137,0.000851337350457185,0,0.000875877790855353,NaN,0.8,0.00757126399363252,0.2,0.000923688372929815,0.00162486720279646,0.00162486720279646,NaN,0.3,400,75,550,550,273,277,207,39,95,34,4508,103,99,99,99,90,90,90,90,90,90,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,10000,10022,46,40,1,0.14,40,0,0.00967262771654074,0.0396421567584361,40,30,3,0.00209391195100246,320,0.115197812587843,0.165186980270372,0.546395450451139,0.952573709190967,0.7,0.595720186486576,0.896235502562545,zero,30,0,30,8,0.75,0.000139588923534145,0.000261822557034015,0,0.00256507283096961,NaN,0,-0.0334710730938886,0.142857142857143,0.00582050199405168,0.0115450868920199,0.0115450868920199,NaN,0.266666666666667,400,36,472,472,321,151,190,16,66,15,13526,21,44,44,44,43,40,40,40,40,40,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,30000,30032,133,77,1,0.26,77,0,0.0058921484881704,0.0142142070576888,77,30,3,0.00403078050567974,166.233766233766,0.0829170955426569,0.173737932515127,0.614513843199135,0.938507687479801,0.649350649350649,0.490956838118713,1.27048737264553,zero,30,0,30,11,0.38961038961039,7.89898539171741e-05,0.000430029675969599,0,0.000430029675969599,NaN,1,0.0115773820474972,0.230769230769231,0.000819254754899991,0.00122588100045579,0.00122588100045579,NaN,0.366666666666667,400,72,544,544,351,193,242,36,91,30,4305,110,90,90,90,80,77,77,77,77,77,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,50000,50042,220,59,1,0.2,59,0,0.00598350958044855,0.0219304597901724,59,30,3,0.00308852012772863,216.949152542373,0.0808628461342727,0.141389385868475,0.395073653081479,0.907580714784333,0.745762711864407,0.177665656053839,0.129471810629865,zero,30,0,30,2,0.508474576271186,0.00188517442290366,0.00404993945086907,0,0.00404993945086907,NaN,0.866666666666667,0.011076315708708,0.2,0.00342468900658038,0.00788742214737026,0.00788742214737026,NaN,0.0666666666666667,400,80,560,560,350,210,258,22,79,22,12732,143,62,62,62,59,59,59,59,59,59,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,70000,70052,307,81,1,0.27,81,0,0.00820373101145494,0.0185698544736366,81,30,3,0.00424017170077998,158.024691358025,0.0881964609657438,0.161417422722202,0.754756004943442,0.990607704346874,0.777777777777778,0.147588227648703,0.208507115742793,zero,30,0,30,9,0.37037037037037,9.31849883556687e-05,0.000333620951103484,0,0.000339132201842961,NaN,0.666666666666667,0.00557708919399372,0.222222222222222,0.000301921349016047,0.000724169898030369,0.000724169898030369,NaN,0.3,400,76,552,552,337,215,248,35,96,31,4486,217,84,84,84,84,81,81,81,81,81,0,30
D_tau_huber_default_iter200,D_tau_huber_default_iter200,ref_tau,1,1,30,2,200,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,100000,100182,438,120,1,0.4,120,0,0.00660369752247381,0.0188693542474577,120,30,3,0.00628173585300738,106.666666666667,0.0910688952487831,0.1692577593488,0.862931423908375,0.996754961747297,0.65,0.437853116622373,0.301453533719483,zero,30,0,30,6,0.25,0.000122300434802006,0.000354275197582992,0,0.000359849837268976,NaN,0.566666666666667,0.000864427067898514,0.175,0.000168371341753926,0.000679463402040971,0.000679463402040971,NaN,0.2,400,116,632,632,363,269,287,50,100,50,6763,255,140,140,140,129,120,120,120,120,120,0,30
D_tau_huber_default_epoch20,D_tau_huber_default_epoch20,ref_tau,1,1,30,2,20,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,10000,10013,47,99,1,0.33,99,0,0.00560215873831992,0.0114814390448094,99,30,3,0.00518243207873109,12.9292929292929,0.249777067865606,0.378380031100527,0,0.705920148829025,0.121212121212121,0.371320124065599,1.25775535243192,zero,22,8,30,30,0.303030303030303,0.00317318645041365,0.00753109796187585,0,0.0189590634852807,NaN,0.866666666666667,0.0287365776889468,0.575757575757576,0.0147273965133441,0.0201554373054286,0.0200576071988873,0.0210785525029317,1,400,114,628,628,467,161,241,56,63,39,5065,0,117,117,117,114,99,99,99,99,99,0,30
D_tau_huber_default_epoch20,D_tau_huber_default_epoch20,ref_tau,1,1,30,2,20,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,30000,30023,134,62,1,0.21,62,0,0.00125434483516296,0.0050878029021519,62,30,3,0.00324556352405381,20.6451612903226,0.293246392492478,0.662940059934516,-0,0.900596227184232,0.193548387096774,0.507162996322137,1.25775105900648,zero,14,16,30,0,0.483870967741935,0.0115496795066464,0.0161158154987464,0,0.0174583162166348,NaN,0.4,-0.0124101029335366,0,0.0166570310018534,0.0205066873216793,0.0209275312900974,0.0198945368590722,0,400,60,520,520,356,164,222,51,38,23,9187,2,69,69,69,69,62,62,62,62,62,0,30
D_tau_huber_default_epoch20,D_tau_huber_default_epoch20,ref_tau,1,1,30,2,20,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,50000,50033,221,144,1,0.48,144,0,0.00402618928165225,0.0113599937474373,144,30,3,0.00753808302360886,8.88888888888889,0.418145635795076,0.757457310758471,0,0.82775201745109,0.125,0.879503768464833,3.67796050610276,zero,30,0,30,13,0.208333333333333,0.023532104533735,0.0531002257962144,0,0.0531002257962144,NaN,0.333333333333333,-0.0565660440302763,0.229166666666667,0.0243308400446519,0.0542617015677534,0.0542617015677534,NaN,0.433333333333333,400,138,676,676,372,304,270,53,100,53,8486,28,153,153,153,153,144,144,144,144,144,0,30
D_tau_huber_default_epoch20,D_tau_huber_default_epoch20,ref_tau,1,1,30,2,20,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,70000,70043,308,54,1,0.18,54,0,0.00251344125040933,0.0133957763702437,54,30,3,0.00282678113385332,23.7037037037037,0.117819011816979,0.407529978132553,0.0227243068731454,0.771210009458729,0.277777777777778,0.377685760875395,1.48478469876553,zero,30,0,30,5,0.555555555555556,0.00140841740851544,0.0145127791478105,0,0.014659376789436,NaN,1,0.106658927365753,0.222222222222222,0.0224145194528513,0.0364815248989811,0.0364815248989811,NaN,0.166666666666667,400,54,508,508,303,205,199,27,100,27,3090,325,81,81,81,77,54,54,54,54,54,0,30
D_tau_huber_default_epoch20,D_tau_huber_default_epoch20,ref_tau,1,1,30,2,20,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,100000,100173,439,62,1,0.21,62,0,0.00475760148723029,0.0176125914068374,62,30,3,0.00324556352405381,20.6451612903226,0.129332242259247,0.233939819468827,0.220285130610147,0.710129025063234,0.435483870967742,0.169532344340029,0.329895760993884,zero,30,0,30,8,0.483870967741935,0.00182551349246882,0.00220358991177924,0,0.00288994567721195,NaN,1,0.25959509285785,0.19047619047619,0.00376986452623361,0.00593001557274786,0.00593001557274786,NaN,0.266666666666667,400,57,514,514,323,191,241,58,100,58,4810,1458,102,102,102,93,62,62,62,62,62,0,30
D_tau_huber_default_epoch20,D_tau_huber_default_epoch20,ref_tau,1,1,30,2,20,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,10000,10025,48,56,1,0.19,56,0,0.00455715022822053,0.0102714552446949,56,30,3,0.00293147673140344,22.8571428571429,0.350968466571797,0.483724398094616,-0,0.596919460601947,0.125,0.676929421065578,4.57873011532154,zero,25,5,30,30,0.535714285714286,0.0503459658026351,0.0584901923490114,0,0.068052933260759,NaN,0.666666666666667,0.00837712987237149,0.842105263157895,0.0630366738937876,0.0720156515268887,0.0723939748030234,0.0704686563444905,1,400,49,498,498,432,66,175,43,50,21,1646,0,62,62,62,62,56,56,56,56,56,0,30
D_tau_huber_default_epoch20,D_tau_huber_default_epoch20,ref_tau,1,1,30,2,20,32,epoch,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,30000,30035,135,160,1,0.54,160,0,0.00188761224835505,0.00684506175405966,160,30,3,0.00837564780400984,8,0.28956181406585,0.470555066607537,-0,1,0.1875,0.396374590061991,1.15802774586406,zero,18,12,30,11,0.1875,0.00520482609110311,0.0156903589866695,0,0.0220404263135646,NaN,0.533333333333333,0.00208739423649018,0.148148148148148,0.00749102754027292,0.0251345158438322,0.0258233803314595,0.024622952398173,0.366666666666667,400,168,736,736,470,266,320,77,92,69,8050,115,196,196,196,196,160,160,160,160,160,0,30
