problem,run,seed,N,D,maxFE,finalFE,runtime,event_count,train_row_count,status,error_message,run_folder,metric_file,event_summary_file,train_history_file,stage_snapshot_file,figure_manifest_file,figure_count
LIRCMOP5_BC,1,1,100,30,100000,100024,1260.65660554167,454,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run1/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run1/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run1/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run1/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run1/figure_manifest.csv,0
LIRCMOP5_BC,2,2,100,30,100000,100174,685.731132375,478,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run2,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run2/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run2/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run2/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run2/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run2/figure_manifest.csv,0
LIRCMOP5_BC,3,3,100,30,100000,100200,1026.50640425,461,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run3,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run3/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run3/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run3/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run3/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP5_BC_run3/figure_manifest.csv,0
LIRCMOP6_BC,1,1,100,30,100000,100032,1385.020654125,446,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run1/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run1/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run1/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run1/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run1/figure_manifest.csv,0
LIRCMOP6_BC,2,2,100,30,100000,100086,1027.925282375,463,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run2,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run2/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run2/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run2/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run2/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run2/figure_manifest.csv,0
LIRCMOP6_BC,3,3,100,30,100000,100074,1448.68558029167,441,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run3,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run3/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run3/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run3/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run3/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP6_BC_run3/figure_manifest.csv,0
LIRCMOP7_BC,1,1,100,30,100000,100108,1542.10056120833,439,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run1/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run1/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run1/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run1/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run1/figure_manifest.csv,0
LIRCMOP7_BC,2,2,100,30,100000,100146,1463.65429766667,442,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run2,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run2/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run2/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run2/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run2/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run2/figure_manifest.csv,0
LIRCMOP7_BC,3,3,100,30,100000,100228,1520.65294708333,439,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run3,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run3/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run3/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run3/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run3/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP7_BC_run3/figure_manifest.csv,0
LIRCMOP8_BC,1,1,100,30,100000,100108,1498.92076033333,439,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP8_BC_run1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP8_BC_run1/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP8_BC_run1/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP8_BC_run1/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP8_BC_run1/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage2/query_boundary_iter75/LIRCMOP8_BC_run1/figure_manifest.csv,0
