addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm
1,0.607987167217591,0.606471635140418,-0.00151553207717292,0.143141801602523,0.641401803994255,-0.00153384097027601,0.00368973337244468,1.07109751115343,1.12096689755194,1.07109751149209
2,0.606471635140418,0.604701242766848,-0.00177039237357013,0.205092546155561,0.773040376620437,-0.00184496199447174,0.00399086104534768,0.959144155898933,1.07858019280278,0.95914412710833
3,0.604701242766848,0.602412984755059,-0.00228825801178911,0.246707406420619,0.842871921808329,-0.00237576250319865,0.00568089223023365,1.38106676982335,0.864093882666799,1.38106681064456
4,0.602412984755059,0.601193824017478,-0.00121916073758088,0.188072210043605,0.555723356823347,-0.00127708001478689,0.00464754431853067,1.17057012471721,1.27010248327924,1.17057010832703
5,0.601193824017478,0.599458777921628,-0.00173504609584985,0.355715725833164,0.739320969432272,-0.00182899829500526,0.0046895890094355,1.27403365672245,1.14931316342011,1.27403364706532
20,0.587269062953069,0.58687812078077,-0.000390942172299846,0.129375475185789,0.35146138095536,-0.000445028861499263,0.00422385598221165,1.08914331229267,0.614056238645063,1.0891432790621
40,0.580293991237855,0.580104848294317,-0.000189142943537668,-0.245045980792149,0.408714317695205,-0.000236506269654378,0.0042232457422344,1.08750544921313,0.646596420099975,1.08750545084935
60,0.575421929995704,0.575453502616284,3.1572620579623e-05,-0.0182850965962441,-0.336801244802514,-6.85898907551802e-06,0.00293270258358802,0.726776401185552,0.544786046741194,0.726776400905256
80,0.572224608880843,0.572204768544673,-1.9840336170085e-05,0.216623853000947,0.446474045652906,-8.83636013528735e-05,0.00386596066142759,1.0924367747904,0.684054562715144,1.09243676759562
100,0.569989082896576,0.569915109023078,-7.39738734985007e-05,-0.349963283329018,0.172730660486025,-0.000173538412927146,0.00540219801890311,1.27803015216687,0.429307734488321,1.27803019040934
120,0.567854863172499,0.56772673060998,-0.000128132562518091,0.230302080726216,0.222418743398063,-0.000261963483423124,0.00580233770814444,1.58972155446339,0.656075928952489,1.5897216199246
140,0.566379852660744,0.566009829734405,-0.000370022926338587,0.269921868827542,0.814703357206697,-0.000438652284214534,0.00380928810672643,1.21290844829231,0.687452528814332,1.21290846753459
160,0.564618395413558,0.564627550221308,9.15480774976718e-06,-0.130844207544533,-0.171359904708553,-7.22454456508055e-05,0.00491193674766623,1.52169910217573,0.548007769002809,1.52169904594266
180,0.563000667434453,0.562869974267367,-0.000130693167085694,-0.176544106625686,0.547873345215864,-0.000191246610008097,0.00359986946625482,1.13800278558262,0.640543080229304,1.138002812506
