exactDistance,weightedDecisionMSE,conditionalVariance,varianceFraction,gradientCosine,objectiveGap,reverseCoverageGap,seenObjectiveGap,conditionalSeenGap,singletonObjectiveGap,multipleObjectiveGap,archiveExcludedObjectiveGap,archiveUnseenObjectiveGap,directionError,seenDirectionError,singletonConditions,multipleConditions,archiveExcludedConditions,archiveUnseenConditions,queryConditions,generatedFeasibleRate,offlineFE,offlineObjRows,offlineConRows,addedUpdates,trainingSeconds,problem,stage,stream,loss
0.850335359573364,0.00760277642372036,0.000501431264313615,0.0659537038007812,-0.0987746786148624,0.0776923018800694,0.160657056453904,0.0757906519092082,0.380202378884906,0.0687836309239941,0.119106781635986,0.0886343993855033,0.0687459744064843,8.9807033886613,9.46101839338113,136,22,34,8,200,0.02,200,400,200,0,0,LIRCMOP7_BC,late,2,distance
0.834421992301941,0.00741287890210222,0.000501431264313615,0.0676432558707271,0.32496526745714,0.077069001616642,0.162184780967335,0.0765259834013531,0.377406879285816,0.0721290974783635,0.10370673274347,0.079447854617671,0.0776834861142236,8.36922936533342,8.84205200091638,136,22,34,8,200,0.015,200,400,200,20,1.6287125,LIRCMOP7_BC,late,2,distance
0.796367108821869,0.00710827507118751,0.000501431264313615,0.0705419049336038,-0.480056989536907,0.0668837276181469,0.191042278211335,0.0681269414550943,0.341194483784517,0.0700917090544084,0.0559811053866068,0.0605475932555897,0.0692588253793043,6.36385086140533,6.7452112592481,136,22,34,8,200,0.01,200,400,200,200,10.2352354166667,LIRCMOP7_BC,late,2,distance
0.736294209957123,0.0061023677489851,0.000501431264313615,0.0821699518841697,-0.518029355044263,0.0715592673815939,0.212086841380537,0.0699644975334199,0.324000433197874,0.0679337940078988,0.0825179375093684,0.0765489177608848,0.0818499577710453,5.62977770307672,5.89099382131357,136,22,34,8,200,0,200,400,200,2000,90.0961236666667,LIRCMOP7_BC,late,2,distance
