addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm
1,0.732143674868142,0.730695329818986,-0.00144834504915647,0.537443495452927,0.537443495452927,-0.00148529386077564,0.00421061612484358,1.70065029306909,1.52552177016067,1.70065029306909
2,0.730695329818986,0.730365483595411,-0.000329846223574126,0.0674958953185072,0.0674958953185072,-0.000354522570549259,0.00357462182125311,1.43275887969334,1.12380229077915,1.43275887969334
3,0.730365483595411,0.729986343959521,-0.000379139635890091,0.144695622373811,0.144695622373811,-0.000401038197416433,0.0037431078518779,1.04031250860957,1.18100654446434,1.04031250860957
4,0.729986343959521,0.727919427371163,-0.00206691658835811,0.706168855353909,0.706168855353909,-0.00211044163619754,0.00389787360378276,1.69337291605757,1.14046695132076,1.69337291605757
5,0.727919427371163,0.726479383248451,-0.0014400441227127,0.732523086821381,0.732523086821381,-0.00146182555847162,0.00333752827163214,1.04237821798542,1.35097846365355,1.04237821798542
20,0.705633841039217,0.703994732295227,-0.00163910874398943,0.563384990783913,0.563384990783913,-0.00177381359440508,0.0053907862813022,2.49963585721968,1.08142188455057,2.49963585721968
40,0.686232567951224,0.685524504758801,-0.00070806319242267,0.296594840104203,0.296594840104203,-0.000793193320971922,0.00519781404008617,1.75929690720382,0.819142148732436,1.75929690720382
60,0.676161974528134,0.675858642248751,-0.000303332279382618,0.168713531209725,0.168713531209725,-0.000326242455546049,0.00409395409190861,1.02481684913444,0.628358959506825,1.02481684913444
80,0.669338970388344,0.669040622800052,-0.00029834758829228,0.0435879059810903,0.0435879059810903,-0.000397065835719867,0.00477233676481918,1.73236881769764,1.18202972364392,1.73236881769764
100,0.664067774265393,0.663838140988061,-0.000229633277332053,0.330475188196128,0.330475188196128,-0.000269483313464467,0.00411882359617398,1.03057549802225,0.702173516397327,1.03057549802225
120,0.663062660578189,0.662208872402997,-0.000853788175192216,0.753801817182924,0.753801817182924,-0.000930499214406284,0.00501533266660568,1.34973200695602,1.09724580697186,1.34973200695602
140,0.659240758063301,0.659335124543385,9.43664800837629e-05,0.192144800830039,0.192144800830039,5.95033805242087e-05,0.00454701080202134,1.18925640347731,0.901886091202934,1.18925640347731
160,0.658248454185065,0.658162728402955,-8.57257821096358e-05,0.0627942880952476,0.0627942880952476,-0.000138213855426542,0.00409328804456772,1.05926339326817,0.644278548597618,1.05926339326817
180,0.657467194203768,0.657521555565571,5.43613618027017e-05,-0.299347574851554,-0.299347574851554,5.76894685321423e-07,0.00400526446643439,1.1885421752878,1.38192697772686,1.1885421752878
200,0.654967451595052,0.655085049173758,0.000117597578705664,-0.153117379840586,-0.153117379840586,8.63911636022608e-05,0.00385299047995038,0.732742733092292,0.624845606179203,0.732742733092292
220,0.653375178487709,0.653522777839295,0.00014759935158537,-0.0612058622485702,-0.0612058622485702,0.000123115641586829,0.00352839181547241,0.694998900463978,0.656096245587399,0.694998900463978
240,0.651533974407777,0.651203869595665,-0.000330104812112042,0.400293082208872,0.400293082208872,-0.000403265726387292,0.00464866822921972,1.34690565958827,1.13598491634946,1.34690565958827
260,0.648902498354212,0.648797808035153,-0.000104690319058354,0.130629371159551,0.130629371159551,-0.000129271155728088,0.00319669018767357,0.756252690595118,0.624290654952588,0.756252690595118
280,0.647605705359482,0.64764168623622,3.59808767382841e-05,-0.145214338298542,-0.145214338298542,-1.44467951877792e-05,0.00430232026946158,1.01192669175307,0.533022040959565,1.01192669175307
300,0.645448396722772,0.645234633318401,-0.00021376340437107,0.199019986641396,0.199019986641396,-0.000257032804888953,0.00442456704069704,1.06239931818647,1.09513736094588,1.06239931818647
320,0.644039428418097,0.644039283269013,-1.45149084196383e-07,0.245080101934008,0.245080101934008,-9.2861029873659e-05,0.00438003026746161,1.807763068453,0.97833889390847,1.807763068453
340,0.642301917597699,0.642238379277634,-6.3538320064338e-05,0.205436265673795,0.205436265673795,-0.000166885986050371,0.00490370634948225,1.31148407511874,1.08065858071445,1.31148407511874
360,0.641481302779949,0.641075983832439,-0.000405318947509614,0.505392582258218,0.505392582258218,-0.000485740228236568,0.00472206767810277,1.25539332358398,0.726339450029129,1.25539332358398
380,0.639786970006911,0.639870227016044,8.32570091324758e-05,0.167925415735912,0.167925415735912,3.34861038417129e-05,0.00387461285850228,1.61230080687771,1.02719688357152,1.61230080687771
400,0.639293511529726,0.63934677269801,5.32611682843021e-05,0.0196467630695536,0.0196467630695536,2.65261326948138e-05,0.00352511525350503,0.854606768127752,0.517491480478205,0.854606768127752
420,0.638339679800113,0.638424743192911,8.50633927981237e-05,0.00307681689655969,0.00307681689655969,1.81950908828891e-05,0.00468836927980646,1.0624598501196,0.566101303298419,1.0624598501196
