addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm
1,0.494337989768463,0.492702902651827,-0.00163508711663546,0.259950334687472,0.907987481873786,-0.00168498777623532,0.00382642235736176,0.825305533378687,0.802269131230788,0.825305536763147
2,0.492702902651827,0.490268634392779,-0.00243426825904886,0.533771781065224,0.911231569487519,-0.00253594617709977,0.00583584604035192,1.4965674984008,0.785851992087428,1.4965675311436
3,0.490268634392779,0.488671590181138,-0.00159704421164036,0.244578986837932,0.808911439019521,-0.00164643490813094,0.0046719315479432,1.10199486363215,0.79360970954053,1.10199489414646
4,0.488671590181138,0.487352332823088,-0.00131925735805027,0.523857351999214,0.729655100497487,-0.0013533752083389,0.00454790571168633,1.065455297636,0.659420168008437,1.065455274979
5,0.487352332823088,0.486266045029951,-0.00108628779313702,0.491375780356038,0.716309115044252,-0.00111899408181838,0.003795559853762,0.914785520781425,0.731939967225493,0.914785528875129
20,0.47340542684576,0.472531503027863,-0.000873923817896471,0.195316436227266,0.816365438933134,-0.000910832940579233,0.00455818961843149,1.05404701542945,0.532353386612868,1.05404702092258
40,0.462897340591764,0.462476258286965,-0.000421082304799036,0.25491803103902,0.511590827324517,-0.000476873824127155,0.00432802637947668,1.12555640001436,0.623434031669975,1.12555642801043
60,0.454991710004663,0.454497387395939,-0.000494322608724507,0.102308837294934,0.524192703201876,-0.000608684741188988,0.0060568753737124,1.66278403677003,0.486558468065461,1.66278399097697
80,0.44895207123776,0.448800293896473,-0.000151777341286963,0.203267868937618,0.295832554215775,-0.00025333980162789,0.00519188511177148,1.49894351273681,0.435020218379225,1.49894353239001
100,0.444208291284283,0.44425740099959,4.91097153075826e-05,0.157387352963165,-0.0012959128466334,-3.20324147267763e-05,0.00440117784905724,1.20157894034003,0.50846873062346,1.20157897388844
120,0.440919036141784,0.440704723241076,-0.000214312900707225,-0.12178554152782,0.478790049543044,-0.0003245825234815,0.00565089374895566,1.71335319593438,0.333148940219507,1.71335326769106
140,0.438475113240116,0.438384282757789,-9.08304823269979e-05,0.165914640013424,0.413380457172796,-0.000159082845730554,0.00400994001504592,1.14099116853224,0.421625957875479,1.14099114586554
160,0.436544400881167,0.436599308843421,5.49079622545467e-05,-0.0804586029836825,0.0683034238127546,-3.85114910359895e-05,0.00467304516108379,1.73111400036096,0.537515490351123,1.73111400590784
180,0.435435025432007,0.435407884718784,-2.71407132226842e-05,-0.13767256744796,0.112144080913544,-8.29975261824906e-05,0.00498385687086244,1.57260998357611,0.37605706338429,1.57260991780259
200,0.434191235360545,0.434071868394473,-0.000119366966071455,-0.150365986387164,0.470004805906503,-0.000178053768533042,0.00426267602841932,1.33748384231724,0.390717418652072,1.33748379681102
220,0.433351427846675,0.433174677540284,-0.000176750306390527,0.180134369623326,0.484729450415757,-0.000283103599665435,0.00501958281880174,1.7116303753004,0.368497912007811,1.71163044557145
240,0.432398858526153,0.432089295827705,-0.000309562698447452,0.607987922689149,0.854997549947526,-0.00040924200332976,0.00422080608235463,1.5568834433583,0.606544204525271,1.55688337411879
260,0.43142024142562,0.43144249877558,2.22573499606971e-05,0.229506393155789,0.212882182120589,-5.68523046599929e-05,0.00425693192076652,1.53608420305717,0.488901328930784,1.53608424280626
280,0.430880706394969,0.430773525643698,-0.000107180751270641,-0.0698110888968983,0.457575206251705,-0.000232041500282825,0.00495472598647804,1.88524040618256,0.521634166462108,1.8852403944037
300,0.430256146326867,0.430124950239822,-0.000131196087044594,0.436463932878728,0.45053607889305,-0.000190187522273578,0.00478068318274152,1.49690100402078,0.380980515890345,1.49690101950609
320,0.42981746046395,0.429689167669758,-0.000128292794192686,0.00741491678932071,0.406449756353805,-0.000204256058147423,0.00418015687388118,1.45952141181105,0.526961421029672,1.45952143101046
340,0.429234099919851,0.429213296619643,-2.08033002074837e-05,0.307367804464325,0.240440389952757,-9.49662289364877e-05,0.00421830601878673,1.34926559850917,0.370030261400034,1.34926563719312
360,0.428776183712048,0.428703200380647,-7.29833314010997e-05,0.336270232448647,0.279450407566157,-0.000153098680518176,0.00467903015102617,1.89763934280449,0.466916045642498,1.89763927316454
380,0.428103313654316,0.42803861248989,-6.47011644261397e-05,0.198010860788938,0.363450783197607,-0.000151207780009349,0.00463548122388086,1.7473360834194,0.390475591433943,1.74733615687528
400,0.42762601963412,0.427544296117296,-8.1723516824006e-05,0.165006762292092,0.374925580571829,-0.000188239967927478,0.00517955210975119,1.95745206848846,0.530751519565581,1.95745208370356
420,0.427121043901928,0.427288233085424,0.000167189183496119,-0.0284913636193246,-0.218955227031877,7.43218187281336e-05,0.00420637151656054,1.59906328168956,0.631524527607151,1.59906320392479
440,0.426877016263175,0.426802091774232,-7.49244889430289e-05,0.0496374567869871,0.335159926279887,-0.000117140541083723,0.00301250735836406,1.12035577182268,0.590993068915603,1.12035576109447
460,0.426095810204823,0.426184330671945,8.85204671216555e-05,0.0608632456184517,0.00855554417560892,-1.4709625561204e-05,0.00475585424341697,1.7078545709431,0.379478373861379,1.70785462087161
480,0.42570715054112,0.425798061360919,9.09108197995612e-05,0.0828932097505795,-0.177618068141863,2.38311746857199e-05,0.00450756706849298,1.50895719854142,0.375186154615192,1.50895715001457
500,0.425771214549829,0.425610909783514,-0.000160304766315067,-0.0820434271660937,0.543773477116046,-0.000245106005272273,0.00427349572711911,1.46547189542553,0.470906188873434,1.46547184581875
520,0.4249792646151,0.424977099541391,-2.1650737090928e-06,0.147480181369972,0.194455525600793,-6.554496058174e-05,0.00452241565985029,1.57316836671885,0.323535027033074,1.57316830129073
540,0.424639815758578,0.424811711830851,0.000171896072272693,-0.0583579756648122,-0.252034807046885,8.27272891008468e-05,0.00441216561505332,1.72312088876768,0.569319276236841,1.72312093400035
560,0.424288180718376,0.424329416359558,4.12356411819692e-05,0.197770040214547,0.132881850694218,-4.86398170925286e-05,0.00437421488132214,1.59728311493611,0.452053803040011,1.59728316056926
580,0.424010060769734,0.424137913833168,0.000127853063433381,-0.103560966334109,-0.269496975385428,7.59359725011654e-05,0.00369418124930428,1.3826325214298,0.402453401735529,1.38263256158135
600,0.423777519662199,0.423806088863539,2.85692013402561e-05,0.310574087566224,0.238841202836027,-0.000102718130012606,0.00592876968384788,1.96168135966819,0.380112815298632,1.961681316201
620,0.423514520310012,0.423704960214379,0.00019043990436679,0.363732944149967,-0.16812846214522,5.60462151744427e-05,0.00552325956450715,2.07266044103733,0.346954229256365,2.07266038545271
640,0.423069761695852,0.422970795345603,-9.89663502485305e-05,0.0693797503114513,0.60565742519031,-0.00021817833796806,0.00467403124418699,1.80761983349332,0.680949220538908,1.80761980783549
660,0.422784752122836,0.422651481035998,-0.000133271086838305,0.253749495653165,0.542593624661258,-0.000199820575699096,0.00419708248209466,1.40226730409854,0.360571192896103,1.40226727757303
680,0.422548268888834,0.42254164753483,-6.62135400347763e-06,-0.0230139210154343,0.195960050630097,-8.65626204440331e-05,0.00497138195150662,1.64047553812773,0.421754189479585,1.64047553212606
700,0.422080921009982,0.422213801937329,0.00013288092734709,0.0965170314661743,-0.0474887850552903,1.25468051402303e-05,0.00506874354744504,1.76514969483129,0.405781501701286,1.76514968998919
720,0.421849567799134,0.421857570178948,8.00237981457563e-06,0.097510069127368,0.142547745817187,-5.51728826033334e-05,0.00395280899550803,1.33287600434198,0.488496459323857,1.33287604325713
