addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm
1,0.850335310618813,0.84936734081277,-0.000967969806042857,0.463559074290623,0.690801121291591,-0.000985564090215153,0.00307880862250566,0.900866210568745,1.31602552766636,0.900866198714368
2,0.84936734081277,0.848430927284955,-0.000936413527814595,0.316018464931155,0.462312421279479,-0.00104882034121478,0.00444041613556298,1.88519165271868,1.72554837909123,1.88519158883032
3,0.848430927284955,0.847405772914209,-0.00102515437074657,0.333111242448113,0.618950653136075,-0.00106187016334483,0.00387336960275039,1.33595348432003,1.67174390864635,1.33595350322125
4,0.847405772914209,0.846632194020208,-0.00077357889400087,0.300849631124214,0.358779980177284,-0.000845403338335174,0.00430785455129238,1.62831286924068,1.25301670724674,1.62831281983575
5,0.846632194020208,0.845544602366682,-0.00108759165352623,0.391712441743778,0.59081053416618,-0.00116462812925211,0.00435155353052066,1.3393164169337,1.60425869989437,1.33931644679094
20,0.835051739141014,0.834650668145957,-0.000401070995057595,0.298837253718705,0.352614144565683,-0.000483384495131844,0.00404212597082368,1.28689108193563,1.69934056187771,1.28689109012784
40,0.824258823727328,0.823774491302719,-0.000484332424608769,0.300668956890436,0.418735477913028,-0.000545775684154252,0.00466103854187942,1.59170916484179,1.07041400838406,1.59170918292391
60,0.818954923730542,0.818551584562378,-0.000403339168163264,-0.2881097748465,0.331582459118748,-0.000488004431715374,0.00616857446644497,1.96812044202422,1.07039233727923,1.96812048629506
80,0.811549754548908,0.81135561653437,-0.000194138014538492,0.0280807501449011,0.443276551544283,-0.000268429396586537,0.00449919689079678,1.23362107153134,1.04025068029552,1.2336211092561
100,0.807350221991866,0.80699794089874,-0.00035228109312635,0.433339586264172,0.741086299443299,-0.000379551310392099,0.00324438054561105,0.97552830359547,0.950119758560645,0.975528294953556
120,0.803507583982209,0.803250176895386,-0.000257407086822314,0.439154576027129,0.535275299406381,-0.000344155773789966,0.00444185816958441,1.49966009569693,1.63888766574604,1.49966010196177
140,0.800730126233729,0.801189600685588,0.000459474451859232,-0.296278142652035,-0.250006837892756,0.000217130952684185,0.00674445115733029,2.42320259873657,1.11357847594296,2.42320266351693
