exactDistance,weightedDecisionMSE,conditionalVariance,varianceFraction,gradientCosine,objectiveGap,reverseCoverageGap,seenObjectiveGap,conditionalSeenGap,singletonObjectiveGap,multipleObjectiveGap,archiveExcludedObjectiveGap,archiveUnseenObjectiveGap,directionError,seenDirectionError,singletonConditions,multipleConditions,archiveExcludedConditions,archiveUnseenConditions,queryConditions,generatedFeasibleRate,offlineFE,offlineObjRows,offlineConRows,addedUpdates,trainingSeconds,problem,stage,stream,loss
0.461382478475571,0.00198354611459391,5.3535951266729e-05,0.0269900209895999,-0.214838051375472,0.184767549812831,0.0990335766990416,0.1537687015782,0.450694407816536,0.153414785765661,0.157229211745246,0.14002000969522,0.244347200255127,6.80781872101466,6.86334119185397,88,9,30,73,200,0.08,200,400,200,0,0,LIRCMOP8_BC,early,2,adversarial
0.441909611225128,0.00184349942833164,5.3535951266729e-05,0.0290403948295113,0.0555407038297694,0.174892590465966,0.105303801138803,0.156618720322594,0.446646773244358,0.161326623595878,0.110585888317155,0.124304250907223,0.219964036913492,8.3063917575205,9.26399246765085,88,9,30,73,200,0.075,200,400,200,20,2.28933354166667,LIRCMOP8_BC,early,2,adversarial
0.398692578077316,0.00152211588327974,5.3535951266729e-05,0.0351720600611393,-0.13087706681428,0.180766175631027,0.164882335926031,0.127505425822737,0.377955634118297,0.127941143020702,0.123245079887087,0.167282002166305,0.257078750087819,8.3592899716271,9.16466529181632,88,9,30,73,200,0.075,200,400,200,200,11.2311389166667,LIRCMOP8_BC,early,2,adversarial
0.363726496696472,0.00129929368328039,5.3535951266729e-05,0.0412038878935857,-0.257387912355799,0.160537904098967,0.252989253958284,0.145805147400645,0.370873566451434,0.147090356026943,0.133238663054623,0.122788600101743,0.195627719436691,6.48040263267142,7.67246299477198,88,9,30,73,200,0.05,200,400,200,2000,91.0139555833333,LIRCMOP8_BC,early,2,adversarial
