addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm
1,0.494337989768463,0.493450558918712,-0.000887430849750792,0.414372981415493,0.414372981415493,-0.000933661609427931,0.00433708553414598,0.99507408365518,0.74253489565525,0.99507408365518
2,0.493450558918712,0.492726667231133,-0.000723891687579303,0.309686786407661,0.309686786407661,-0.000768910407020979,0.00452839069362583,1.14562394141888,1.00420429373406,1.14562394141888
3,0.492726667231133,0.49145123040856,-0.00127543682257286,0.63632169379854,0.63632169379854,-0.00134264147791732,0.00438155099175845,1.13579075179023,0.691600628630447,1.13579075179023
4,0.49145123040856,0.489970888541644,-0.00148034186691604,0.682921420360641,0.682921420360641,-0.00156814193886059,0.00501741656172727,1.34706913038968,0.842997400920138,1.34706913038968
5,0.489970888541644,0.489449214327202,-0.000521674214442047,0.295271341926942,0.295271341926942,-0.000552360355385397,0.00370910974200659,0.799694941498838,0.728190009978737,0.799694941498838
20,0.481272807792325,0.480848409349999,-0.00042439844232578,0.274062779629362,0.274062779629362,-0.000456722104395382,0.00370188655742343,0.892301704173393,0.580413072627998,0.892301704173393
40,0.472120164820972,0.471575949337129,-0.000544215483842925,0.408716112179943,0.408716112179943,-0.00060119544391382,0.00402099814379494,1.00713836589233,0.58342801301539,1.00713836589233
60,0.464088163337675,0.463792858063408,-0.00029530527426691,0.270672780999203,0.270672780999203,-0.000377123682121921,0.0045931277599359,1.41423245660575,0.538387602475452,1.41423245660575
80,0.459418464220786,0.459037848612692,-0.000380615608094159,0.341501964429841,0.341501964429841,-0.000454337859979625,0.00465210918853785,1.40409524609392,0.701343928735158,1.40409524609392
100,0.45428591942964,0.45389371116256,-0.000392208267079808,0.447496759668499,0.447496759668499,-0.000443033499588222,0.00420996871940085,1.02003132103793,0.362324198610615,1.02003132103793
120,0.450089308533759,0.450070528517992,-1.87800157674944e-05,0.0649699890890243,0.0649699890890243,-7.77193266681889e-05,0.00437933169002373,1.18909233762399,0.481535287187052,1.18909233762399
140,0.447776104668071,0.447494422691614,-0.000281681976456394,0.490054471339589,0.490054471339589,-0.000323834324673251,0.00372002539498331,0.943944404715168,0.412523420666771,0.943944404715168
160,0.445011844576883,0.44494320352328,-6.86410536033799e-05,0.133061058236065,0.133061058236065,-0.000160893405564275,0.00466043316659934,1.26887669052676,0.386877008683114,1.26887669052676
180,0.443466599024999,0.443553526959644,8.69279346450424e-05,-0.0782161240951178,-0.0782161240951178,-4.9224392252638e-06,0.00446290590112239,1.30698259116603,0.602940962373401,1.30698259116603
200,0.442580724426214,0.442584596003548,3.87157733394705e-06,0.0495878720253494,0.0495878720253494,-4.00997554700829e-05,0.0037952334510596,1.09835798594362,0.410240781207887,1.09835798594362
220,0.441851461024777,0.44198861542524,0.000137154400463468,-0.238471379884334,-0.238471379884334,7.75892178461213e-05,0.00428940705751665,1.16320602148537,0.40016319823983,1.16320602148537
240,0.441212937926702,0.440900010638903,-0.000312927287798581,0.520871401293112,0.520871401293112,-0.000417386455385283,0.00499638040435634,1.78676534591856,0.405638994261732,1.78676534591856
260,0.44156721615232,0.441700278061263,0.000133061908942467,0.00784490397405812,0.00784490397405812,3.20919482447109e-05,0.00489962231000701,1.5470945290005,0.407023822341084,1.5470945290005
280,0.441121858266186,0.441208193017473,8.63347512863877e-05,0.081166407900875,0.081166407900875,2.9118975550739e-05,0.00398823089292897,1.39968370844384,0.416288956028799,1.39968370844384
300,0.44141342437705,0.441031392609595,-0.000382031767455382,0.564844471991995,0.564844471991995,-0.000481764700570738,0.00479209236041624,1.66797929688439,0.534671200597867,1.66797929688439
320,0.441427991258033,0.441284391454758,-0.00014359980327433,0.222223762230567,0.222223762230567,-0.000199128322137609,0.00414591271999642,1.11881249456006,0.633790190338671,1.11881249456006
340,0.441445384527261,0.441513099429402,6.77149021415802e-05,0.167660015048545,0.167660015048545,-1.16384649021574e-05,0.00455625176625095,1.5390519717305,0.362953183570838,1.5390519717305
360,0.440970084049071,0.440625334210558,-0.000344749838512959,0.512444901969363,0.512444901969363,-0.000404323369589474,0.00413941129070984,1.48980543627772,0.392553418941406,1.48980543627772
380,0.440665541541136,0.440580561251789,-8.49802893469476e-05,0.245826987095754,0.245826987095754,-0.000159159602885377,0.00435600861730865,1.37434265602777,0.528545135951928,1.37434265602777
400,0.440425886182822,0.440217774903237,-0.0002081112795847,0.44522023265469,0.44522023265469,-0.000272266071497456,0.00406460093649653,1.31793661156229,0.526518515401095,1.31793661156229
420,0.440546026155214,0.440869667476181,0.000323641320967405,-0.199341443604525,-0.199341443604525,0.000230082232876334,0.00481508887752538,1.72984710616086,0.560552980544094,1.72984710616086
440,0.439729943085038,0.440160219469614,0.000430276384575434,-0.459087721453732,-0.459087721453732,0.000366751833097108,0.00433535566149089,1.50304831422735,0.479374418977739,1.50304831422735
460,0.440104707287586,0.440203121756577,9.84144689910593e-05,0.00598620670454982,0.00598620670454982,2.27690736472575e-05,0.0044218911856452,1.54355490126885,0.461507643972037,1.54355490126885
480,0.439484066969061,0.439664321660026,0.000180254690965054,-0.180336347165806,-0.180336347165806,8.72498815708936e-05,0.00451392306067055,1.85817420742695,0.487096918616676,1.85817420742695
500,0.439034495132282,0.439166822492512,0.000132327360230611,-0.10593895582025,-0.10593895582025,2.76027000103075e-05,0.00495629679439149,1.72899813714132,0.492470234790026,1.72899813714132
520,0.438772639094439,0.438618928751946,-0.00015371034249323,0.441217341352017,0.441217341352017,-0.0002030243591161,0.00392238088864041,0.995109355272668,0.68012727501388,0.995109355272668
540,0.438443070958284,0.438658087978865,0.000215017020580854,-0.140168371465074,-0.140168371465074,0.000116031823213052,0.00476920997780738,1.83988240293039,0.497063123319893,1.83988240293039
560,0.438868440056681,0.43852863623696,-0.000339803819720541,0.372053044491607,0.372053044491607,-0.000444110612069277,0.0048399393021224,1.7242228952664,0.64137090830187,1.7242228952664
580,0.437659044126547,0.437669191044558,1.01469180111557e-05,0.249510506666647,0.249510506666647,-0.000115332843967062,0.00500020493259635,1.87129223119359,0.600414695660622,1.87129223119359
600,0.438017277409932,0.438438592585126,0.000421315175194503,-0.320040032784621,-0.320040032784621,0.000319892267451355,0.00471870973910739,1.44271324063524,0.459282388152367,1.44271324063524
620,0.439186275523026,0.439079186448835,-0.000107089074191158,0.272116557510032,0.272116557510032,-0.000186570440452446,0.00457419830778105,1.59483953197848,0.607973249637015,1.59483953197848
640,0.438318147477287,0.438391369765715,7.32222884278766e-05,-0.0599954118369782,-0.0599954118369782,-2.19063305738727e-05,0.00498586569147928,1.68543724181139,0.519698320019607,1.68543724181139
660,0.437000323719495,0.43711450844996,0.000114184730465094,0.0149950800907426,0.0149950800907426,5.14867083757812e-05,0.00447229773194352,1.55674261653484,0.444534798837182,1.55674261653484
680,0.436440677993781,0.436625292036829,0.00018461404304787,-0.11824239518548,-0.11824239518548,0.00011666914723294,0.00424741200046102,1.6463424528056,0.448641743857005,1.6463424528056
