addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm
1,0.850335310618813,0.849515790009039,-0.00081952060977375,0.610544201196527,0.610544201196527,-0.000839751227531876,0.00376903558637666,1.15821501318709,1.59743505277379,1.15821501318709
2,0.849515790009039,0.848980076612664,-0.000535713396375481,0.431556651990476,0.431556651990476,-0.000577274590802634,0.00436798979837808,1.40287286677437,1.51479392452473,1.40287286677437
3,0.848980076612664,0.848427538271482,-0.000552538341181852,0.47584771157851,0.47584771157851,-0.000570294427545464,0.00329954709336918,0.961231133708724,1.32515931062556,0.961231133708724
4,0.848427538271482,0.848473685930203,4.61476587207965e-05,0.0693619979445833,0.0693619979445833,-7.96092733349873e-05,0.00499482873625355,1.73580495980206,1.11266369183075,1.73580495980206
5,0.848473685930203,0.848193931658753,-0.000279754271449106,0.19659816180524,0.19659816180524,-0.000297367310139096,0.00320231149413426,0.946064835248638,1.28514804173954,0.946064835248638
20,0.842722024189916,0.841967799368565,-0.000754224821351013,0.386922453390955,0.386922453390955,-0.000781541619631204,0.00383186090041888,1.09078386595416,1.31768306666764,1.09078386595416
40,0.831203872848017,0.831231514017618,2.76411696008561e-05,0.0911123871045253,0.0911123871045253,-0.00012904027490834,0.00524566548017308,2.03109706311137,1.83817989142537,2.03109706311137
60,0.824517421591404,0.824283536583941,-0.000233885007463019,0.234919750020574,0.234919750020574,-0.00028301379713272,0.00386445726263706,0.945279425278966,1.16229045027115,0.945279425278966
80,0.821593511888938,0.82140679128451,-0.000186720604428259,0.102217511335745,0.102217511335745,-0.000217072995590316,0.00371412406249561,0.959758375592329,1.05238794890706,0.959758375592329
100,0.818146049129354,0.818214990378354,6.89412490003649e-05,-0.0629103766815382,-0.0629103766815382,2.81177104103061e-05,0.00460987567000152,1.30191081928261,1.04372056825789,1.30191081928261
120,0.816463798047464,0.81618650399382,-0.000277294053643962,0.253946764988708,0.253946764988708,-0.000303785607931329,0.0039896190201805,0.94229860488509,0.791749348453808,0.94229860488509
140,0.81325700623579,0.812853857205805,-0.000403149029985062,0.512051185848707,0.512051185848707,-0.000440264020636971,0.00413202875841423,1.10958951788954,0.947548140168043,1.10958951788954
160,0.812140611906136,0.813012633125292,0.000872021219155861,-0.499859254237355,-0.499859254237355,0.000660168337412108,0.00566711317198348,2.17226272283759,2.13511830348683,2.17226272283759
180,0.812253702403672,0.811861939691734,-0.000391762711938415,0.435672239148299,0.435672239148299,-0.000472678537891982,0.00445194754278527,1.46619392052239,1.5488026330103,1.46619392052239
200,0.811444631085379,0.811409490446718,-3.51406386605024e-05,0.0223412972087204,0.0223412972087204,-8.12259471058491e-05,0.0042921607515651,1.11130262629084,1.54135719169002,1.11130262629084
220,0.814000333836356,0.814092223119542,9.18892831860418e-05,-0.0768336704912577,-0.0768336704912577,5.63570550561116e-05,0.00402644726925189,0.972326285856481,1.12863298125615,0.972326285856481
240,0.80986600639997,0.810147212822255,0.000281206422284908,-0.213970869765261,-0.213970869765261,0.000154141183842507,0.00507783262197972,1.94706958873266,1.98280655913596,1.94706958873266
260,0.811095067152573,0.811621696805404,0.000526629652831123,-0.548425637283263,-0.548425637283263,0.000467065803177151,0.00411017791370091,1.14227034938616,1.15420506882761,1.14227034938616
280,0.812404652876033,0.812944945561114,0.000540292685081045,-0.396032395640671,-0.396032395640671,0.000499474326630269,0.00374008805190896,0.810421910633092,1.00078226006908,0.810421910633092
300,0.808679899948007,0.808746302159954,6.64022119465368e-05,-0.152628660454918,-0.152628660454918,4.74975624635412e-05,0.00328180202479711,0.782639619350312,0.748463238713856,0.782639619350312
320,0.809225231852072,0.809772659425571,0.000547427573499792,-0.471506158458635,-0.471506158458635,0.000476765893810289,0.00463989942186764,1.24693860869279,0.918020230125376,1.24693860869279
340,0.807899093386764,0.807690005983651,-0.000209087403112651,0.26996731861868,0.26996731861868,-0.000234132544086702,0.00392380144481271,1.16845548998626,1.1034816125293,1.16845548998626
360,0.807968160825484,0.808525518795318,0.000557357969834138,-0.536040859263954,-0.536040859263954,0.00044910152715389,0.00510365977373709,1.70590023172973,0.878072512483366,1.70590023172973
380,0.810556992761478,0.810393172679693,-0.000163820081785171,0.0299090460613121,0.0299090460613121,-0.000186406078737706,0.00353871463576966,0.8800604883185,0.84447892523756,0.8800604883185
400,0.80686831296521,0.806361811644675,-0.00050650132053498,0.666623491509955,0.666623491509955,-0.000677891711170443,0.00531365537063763,2.09161373138699,2.17617827980507,2.09161373138699
420,0.805657943125097,0.805950741055017,0.000292797929920097,-0.0404217166852464,-0.0404217166852464,0.000154556925125404,0.00500008924369546,1.80165904005557,2.19459082929209,1.80165904005557
440,0.805433008470429,0.804731431362325,-0.000701577108104368,0.663192838344813,0.663192838344813,-0.00096957298262068,0.00592898501001279,2.21597443275191,1.42474873344097,2.21597443275191
460,0.806185181671387,0.806446069984946,0.000260888313558971,-0.39178910238577,-0.39178910238577,0.000228230416733995,0.00410068498724574,0.799934669845751,0.699751117776619,0.799934669845751
480,0.80680697758233,0.80655670153785,-0.000250276044480024,0.333252307876078,0.333252307876078,-0.000283142641812507,0.00365051524299461,0.849259353754081,0.991333537034414,0.849259353754081
500,0.805093816967277,0.804630952745552,-0.000462864221725146,0.647674547188431,0.647674547188431,-0.000527793805859724,0.00427656663371658,1.40534515888732,1.23019340532025,1.40534515888732
520,0.804301006822184,0.804241538032821,-5.94687893630264e-05,0.123637633315655,0.123637633315655,-8.13587671030346e-05,0.00381777938938977,0.981234648666151,1.48278145778812,0.981234648666151
540,0.80292360115993,0.802800686387699,-0.000122914772231142,-0.0419708064760499,-0.0419708064760499,-0.000159743970329372,0.00422546106319125,1.03619507764641,0.62730709861308,1.03619507764641
560,0.80278499829662,0.803091771491271,0.000306773194650556,-0.409530681463742,-0.409530681463742,0.000265181211061149,0.00367202346454897,0.84656725363215,0.734550387860527,0.84656725363215
