problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,train_count,query_count,raw_generated_count,feasible_generated_count,boundary_dist50,boundary_dist90,query_width90,generated_new_ref_hit_rate,train_dec_rmse,train_obj_dist50,train_obj_dist90,train_feasible_rate,query_obj_dist50,query_obj_dist90,feasible_rate
LIRCMOP8_BC,1,10000,10144,48,39,7,39,5,20,0,0.00684212520067224,0.00897144604431079,0.000812388577652582,1,0.0646954745052704,0.0241263095398305,0.0509591304728812,0,0.0462207605176435,0.0591268066095653,0
LIRCMOP8_BC,1,30000,30164,139,51,12,51,5,20,8,0.00845201007741717,0.0128531888456315,0.000424858808560921,1,0.0642912804233018,0.0142857400962958,0.0183145493594042,0.117647058823529,0.012194186825012,0.01908057135794,0.4
LIRCMOP8_BC,1,50000,50184,230,53,15,53,5,20,15,0.0034137911780465,0.0413746388923511,0.000938420726744501,0,0.0639932998306352,0.00501136262731319,0.00695610369191746,0.188679245283019,0.00657541868622398,0.043136028028401,0.75
LIRCMOP8_BC,1,70000,70204,321,59,11,59,5,20,1,0.00330734586310887,0.00992910146058178,0.000416487541523002,0.8,0.0661508973544741,0.00316362956002494,0.00589063804725564,0.0677966101694915,0.00645006094238523,0.0108872299203376,0.05
LIRCMOP8_BC,1,100000,100124,457,72,5,72,5,20,0,0.00257416351512754,0.00699096534294003,0.000980205762279085,0.4,0.0716662571231001,0.00424543098303224,0.00639364147282536,0.0416666666666667,0.00533675791994651,0.00885350716501257,0
