variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,target_FE,GroupCount,mean_has_GAN,mean_AF_size,mean_AI_size,mean_BoundaryHit_all,mean_ObjInterfaceScore,mean_RefCov,mean_DuplicateRate,mean_GAN_to_Segment_Dist50,mean_GAN_to_Segment_Dist90,mean_GAN_to_Decision_Segment_Dist50,mean_GAN_to_Decision_Segment_Dist90,mean_GAN_to_AF_Dist90,mean_AF_Cover_epsilon,mean_AF_CoverEpsilon,mean_PairCover_epsilon,mean_PairCoverEpsilon,mean_LargestClusterRate_epsilon,mean_EffectiveClusterCount_epsilon,mean_ClusterEpsilon,mean_RawGANOutsideStandardRangeCount,mean_RawGANFeasibleRate,mean_InjectedCount,mean_GAN_to_AF_ObjNN_mean,mean_GAN_to_AF_ObjNN_median,mean_GAN_to_AF_ObjNN_p90,mean_GAN_to_AF_DecNN_mean,mean_GAN_to_AF_DecNN_median,mean_GAN_to_AF_DecNN_p90,mean_RawGANVarClipRate
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,10000,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,30000,3,0.666666666666667,14.3333333333333,14.3333333333333,0,0,0.035,0,71.9200546935184,101.129541307856,0.029725218749447,0.0463685177642355,101.160633681994,0,0.05,0,0.05,0.0125,172.844954398352,0.05,200,0,NaN,74.4547262045563,72.2979522996826,101.160633681994,0.0337998602502874,0.0311986080442099,0.0480099951783626,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,50000,3,1,60.3333333333333,60.3333333333333,0,0,0.21,0,7.33668392666696,14.937781021936,0.0114536487991467,0.0173237971406552,14.9628814044486,0,0.05,0,0.05,0.0183333333333333,158.480442294723,0.05,199,0,NaN,8.37788776367735,7.38102848297799,14.9628814044486,0.0135394232517319,0.0126440250132767,0.0186060847651289,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,70000,3,1,79,79,0.00166666666666667,0,0.293333333333333,0,3.39356969721511,8.24362389222802,0.00865385559731754,0.0136074888535485,8.25581242540201,0,0.05,0,0.05,0.0283333333333333,120.234275228535,0.05,179.666666666667,0,NaN,4.24539368364113,3.41925345743796,8.25581242540201,0.0099175091000314,0.00921615471052488,0.0149667180146726,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP4_BC,100000,3,1,129.666666666667,129.666666666667,0,9.90054795335874e-24,0.35,0,3.85945200441386,9.88736601788023,0.00891911090946873,0.0164595573440522,9.89932003637031,0.00248756218905473,0.05,0.00248756218905473,0.05,0.0283333333333333,115.583765583766,0.05,183.333333333333,0.00166666666666667,NaN,4.72285259105486,3.88829361043324,9.89932003637031,0.0110510450347801,0.00996367526621009,0.0182888917050975,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,10000,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05,NaN,0.05,NaN,NaN,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,30000,3,1,50,50,0,0,0.103333333333333,0,15.8114020734073,26.6656420924283,0.0159126840030577,0.0245997071070062,26.6656420924283,0,0.05,0,0.05,0.0183333333333333,168.730620708022,0.05,199.333333333333,0,NaN,17.2029730903603,15.8958907232758,26.6656420924283,0.0178696836871277,0.0168009399592537,0.0260845315944746,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,50000,3,1,69.6666666666667,69.6666666666667,0,0,0.266666666666667,0,8.11077624148287,14.4301212097717,0.0128191040969784,0.0180118902337546,14.4368580937371,0,0.05,0,0.05,0.0183333333333333,145.498689906585,0.05,200,0,NaN,8.88212720370524,8.15301304491001,14.4368580937371,0.0143645392442783,0.0137347653433376,0.019153939840803,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,70000,3,1,80.6666666666667,80.6666666666667,0,0,0.25,0,6.87189385044336,12.5083724601468,0.00977254424866102,0.0155035777044239,12.5088483239292,0,0.05,0,0.05,0.0166666666666667,156.644229201008,0.05,198.666666666667,0,NaN,7.74468069314255,6.87518068068118,12.5088483239292,0.0125428404085954,0.0115379105374655,0.0178693149366816,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,100000,3,1,114.333333333333,114.333333333333,0.00333333333333333,0,0.256666666666667,0,5.09513076308875,10.6510750872782,0.00938537907208435,0.0158378326863116,10.6525151452218,0.00246913580246914,0.05,0.00246913580246914,0.05,0.025,138.677973472494,0.05,193,0,NaN,5.78947156193597,5.10340055051485,10.6525151452218,0.0117284838918931,0.0109310009575248,0.0172250159355435,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,10000,3,1,38.6666666666667,38.6666666666667,0.261666666666667,0.0427064214164513,0.6,0,0.211655766530902,0.728932139426028,0.04096494817625,0.0590119721741475,0.738628646607205,0.417864923747277,0.05,0.489324618736383,0.05,0.67,4.79172412051677,0.05,0,0.343333333333333,NaN,0.330404572865468,0.221740747951037,0.738628646607205,0.0471083772508052,0.0445870800007967,0.0623899757402844,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,30000,3,1,92.3333333333333,92.3333333333333,0.125,0.019705368428719,0.736666666666667,0,0.161693345089592,0.60944542329278,0.0391277876664157,0.0603416127892774,0.60944542329278,0.284351402373247,0.05,0.288624906646751,0.05,0.703333333333333,1.99128676670126,0.05,8,0.495,NaN,0.282187268669905,0.168651071025823,0.60944542329278,0.0484661351566215,0.047048196037167,0.0667289648162915,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,50000,3,1,113.666666666667,113.666666666667,0.138333333333333,0.0110083199506851,0.73,0,0.199929083895636,1.43624046487006,0.0381703011902372,0.105098407203555,1.44080798683702,0.243344139895864,0.05,0.249516979402037,0.05,0.575,2.80357116572105,0.05,14.6666666666667,0.446666666666667,NaN,0.541720613760444,0.202237645460452,1.44080798683702,0.0568926558000564,0.046520954184762,0.113040922342373,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,70000,3,1,133.666666666667,133.666666666667,0.0783333333333333,0.00504412006375785,0.636666666666667,0,0.572613751539326,3.30634000366624,0.0566391445712371,0.171628620614554,3.30634000366624,0.17584065488162,0.05,0.17584065488162,0.05,0.471666666666667,9.72870393655313,0.05,51.3333333333333,0.628333333333333,NaN,1.14599253954462,0.577447877964072,3.30634000366624,0.0820239323543642,0.0618057977582624,0.176415313079562,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP10_BC,100000,3,1,138.666666666667,138.666666666667,0.0966666666666667,0.00992627409566409,0.743333333333333,0,0.227072525442763,2.93128203376383,0.0511745943580756,0.202016525523938,2.93577111677061,0.130031413539042,0.05,0.136995705119477,0.05,0.503333333333333,4.57515216161132,0.05,40,0.69,NaN,0.94379437135113,0.241132819474427,2.93577111677061,0.0879665330138862,0.0557996258836851,0.206764698648194,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,10000,3,1,26,26,0.501666666666667,0.08336255999075,0.626666666666667,0,3.46642741651435,4.03216091844552,0.102304207330835,0.122079881491361,4.04465734373352,0.380952380952381,0.05,0.478354978354978,0.05,0.436666666666667,55.9633944385803,0.05,73.6666666666667,0.648333333333333,NaN,3.49144540039871,3.480099806265,4.04465734373352,0.109280253744825,0.106128507652535,0.126681320504877,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,30000,3,1,80,80,0.313333333333333,0.0279616403963727,0.806666666666667,0,0.0802269741513067,0.484438520647299,0.0395102176224457,0.0622224098324891,0.488708854048391,0.760097103357472,0.05,0.764263770024139,0.05,0.691666666666667,2.24345083489182,0.05,11.3333333333333,0.245,NaN,0.181413380322178,0.0869511855700101,0.488708854048391,0.0482844287362035,0.0455680176058448,0.0679595941682501,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,50000,3,1,108.666666666667,108.666666666667,0.196666666666667,0.013287475427464,0.71,0,0.109296401872467,0.363682072524848,0.0519733858696609,0.0704811731425818,0.365930628440014,0.528629678092224,0.05,0.528629678092224,0.05,0.623333333333333,2.63069721460737,0.05,6.33333333333333,0.26,NaN,0.168966014351187,0.114917530150695,0.365930628440014,0.0596797768700816,0.0578572441906879,0.0780699218018597,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,70000,3,1,87.3333333333333,87.3333333333333,0.296666666666667,0.122732125602112,0.653333333333333,0,0.075190741246478,0.467582812464503,0.0387256374215674,0.0611652994086105,0.469287437666066,0.67933293627159,0.05,0.705431237414561,0.05,0.623333333333333,3.43571244870306,0.05,1.33333333333333,0.356666666666667,NaN,0.183605788108908,0.0779459759274651,0.469287437666066,0.0487978025361343,0.0453826227820755,0.0676490580935353,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,100000,3,1,40.6666666666667,40.6666666666667,0.131666666666667,0.137995103321765,0.67,0,1.73159187349551,2.79422033400483,0.0552583728665846,0.0689680226071509,2.88144754873417,0.18700966976829,0.05,0.197591680350301,0.05,0.45,25.2507527620038,0.05,0,0.411666666666667,NaN,1.94474408412369,1.73766283972125,2.88144754873417,0.0603290097961099,0.058354106517796,0.0741753224644893,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,10000,3,1,11,11,0.316666666666667,0,0.623333333333333,0,9.31876557188741,11.7489192641306,0.228840546596311,0.248368749342125,11.7489192641306,0,0.05,0,0.05,0.0183333333333333,149.342450478814,0.05,200,1,NaN,9.68379380105694,9.33321750486304,11.7489192641306,0.230542571642919,0.229951563137268,0.248845665186146,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,30000,3,1,96.6666666666667,96.6666666666667,0.363333333333333,0.0392205450768107,0.786666666666667,0,0.0484375285278076,0.118328642620796,0.0385440265614253,0.0585275094868737,0.140379442830094,0.81917430777061,0.05,0.845822907589941,0.05,0.861666666666667,1.35726664407944,0.05,14,0.278333333333333,NaN,0.0722341284044692,0.0557479919998099,0.140379442830094,0.0451303540354725,0.0426869604958289,0.0620940527986638,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,50000,3,1,154,154,0.24,0.0192558131548299,0.833333333333333,0,0.0493773450135195,0.13164368932016,0.0381812715505303,0.0563582401350498,0.151507225652895,0.798335533362167,0.05,0.819611133889424,0.05,0.908333333333333,1.2146689637705,0.05,6,0.245,NaN,0.0704325869925313,0.0534927788353892,0.151507225652895,0.0444446430279382,0.0419803336010932,0.0596348446687586,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,70000,3,1,192.333333333333,192.333333333333,0.153333333333333,0.00826644891053258,0.816666666666667,0,0.068846616330519,0.184722846869767,0.0386303031143492,0.0545033261738845,0.187966275054487,0.904015870598785,0.05,0.919276517266467,0.05,0.831666666666667,1.46586224048609,0.05,1.66666666666667,0.266666666666667,NaN,0.0985787236087248,0.0712030143049645,0.187966275054487,0.0450844271455972,0.0428309447542733,0.0601633697371999,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,100000,3,1,140.333333333333,140.333333333333,0.0883333333333333,0.00112449200443971,0.663333333333333,0,0.0799340255398418,0.201506759889057,0.0370923632921781,0.0553772233331656,0.207493691119036,0.741842134434857,0.05,0.753495498806877,0.05,0.763333333333333,1.74916405092469,0.05,0.666666666666667,0.208333333333333,NaN,0.108163816680406,0.0827590861665347,0.207493691119036,0.0451075356937483,0.0429692978788047,0.0603453637153029,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,10000,3,1,47.3333333333333,47.3333333333333,0.52,0.106030299436274,0.63,0,0.113161299791032,0.176092356953503,0.0600884778081828,0.0791463604360697,0.184603697189741,0.524549220272904,0.05,0.54422514619883,0.05,0.895,1.25042674392158,0.05,39.6666666666667,0.27,NaN,0.12626608805991,0.130601258343339,0.184603697189741,0.0697864962872991,0.0691628436413202,0.0852386011408672,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,30000,3,1,108.333333333333,108.333333333333,0.193333333333333,0.0187808853110676,0.773333333333333,0,0.0979103324794568,0.324832388416912,0.0477264245003588,0.0743262449794603,0.329121070075837,0.719946452476573,0.05,0.742600705853718,0.05,0.565,4.00361774719494,0.05,32,0.278333333333333,NaN,0.153904952919265,0.102983755743482,0.329121070075837,0.0563577323098308,0.0534275553094586,0.0777131604727309,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,50000,3,1,150.666666666667,150.666666666667,0.191666666666667,0.0033230350490125,0.74,0,0.0641360309448648,0.256304897694393,0.0358528358683524,0.0654987549175339,0.258613428343724,0.823103821177039,0.05,0.845104454288783,0.05,0.721666666666667,1.91032127871947,0.05,10.6666666666667,0.151666666666667,NaN,0.139394534231907,0.0669304444837788,0.258613428343724,0.0458666854001353,0.0413145064808114,0.0718725818647265,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,70000,3,1,195.666666666667,195.666666666667,0.136666666666667,0.000820360848628671,0.846666666666667,0,0.0691819561671458,0.242573809473989,0.0330180585243024,0.0523470960011564,0.242941066836914,0.836444749965172,0.05,0.850955639788911,0.05,0.563333333333333,5.30386349794063,0.05,3,0.136666666666667,NaN,0.111870223074337,0.072910341656862,0.242941066836914,0.0412382651792799,0.0400182963823875,0.0576649008600753,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,100000,3,1,234,234,0.085,3.35508584261789e-05,0.756666666666667,0,0.0922126180473805,0.217364149486313,0.030933439286385,0.0468648706761488,0.222604475042027,0.741206451634723,0.05,0.754033234290745,0.05,0.535,3.59366251871868,0.05,0,0.105,NaN,0.124484681391674,0.0960199929591316,0.222604475042027,0.0375914770491953,0.0366932428506168,0.0538715633151485,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,10000,3,1,67,67,0.608333333333333,0.11779319980946,0.743333333333334,0,0.0848876403214597,0.220898871493292,0.0595178355505862,0.0804198810326205,0.231695133569774,0.647151539437654,0.05,0.712949976624591,0.05,0.73,2.25191905443038,0.05,64.6666666666667,0.456666666666667,NaN,0.121746720822626,0.104109782572712,0.231695133569774,0.0688189617065866,0.0671267534244863,0.0884800299247005,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,30000,3,1,131.666666666667,131.666666666667,0.286666666666667,0.022769044468892,0.813333333333333,0,0.0582373798330253,0.150904155315355,0.0511507513596228,0.0722579790554119,0.171121520849219,0.800044048627203,0.05,0.8234363512847,0.05,0.63,2.30012344888063,0.05,21.3333333333333,0.235,NaN,0.0874463069925639,0.0680233023540832,0.171121520849219,0.0587431216808987,0.0572355755263151,0.076093825036532,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,50000,3,1,115,115,0.225,0.0104315844239551,0.773333333333333,0,0.0584206188695725,0.195938799336767,0.0480030601111838,0.0750113639063962,0.228468100154419,0.765737203972498,0.05,0.774442190669371,0.05,0.631666666666667,2.5080857772823,0.05,21,0.248333333333333,NaN,0.102081232989026,0.0605139839119547,0.228468100154419,0.0560907948895166,0.0531971136814768,0.078576262129355,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,70000,3,1,151.666666666667,151.666666666667,0.115,0.00236971082143029,0.716666666666667,0,0.110809142106022,0.342802306895555,0.0419192698039777,0.0592663266399533,0.344713243518941,0.70237407995013,0.05,0.72147412363733,0.05,0.586666666666667,6.18518184828803,0.05,7.33333333333333,0.131666666666667,NaN,0.15456049448686,0.113610366075766,0.344713243518941,0.0485339712669317,0.0475211305220455,0.0632930176352902,0
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,100000,3,1,228.666666666667,228.666666666667,0.105,0.000837228584124833,0.833333333333333,0,0.0760688836036881,0.293218815826705,0.0312044931177258,0.0500508422216135,0.294578773990653,0.835539176717698,0.05,0.842609280022111,0.05,0.401666666666667,5.16788037070599,0.05,1.33333333333333,0.178333333333333,NaN,0.128852099703508,0.0790654283310119,0.294578773990653,0.0391185574667197,0.0368800826222274,0.0544673719767716,0
