problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
DASCMOP5_BC,1,30000,30000,149,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP5_BC,1,50000,50000,249,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP5_BC,1,70000,70178,346,119,1,0.24,119,0,0.00161518312885036,0.00320326575220311,119,20,3,0.00622938805423232,26.890756302521,0.0228429480872619,0.285274971349573,0,20,0,20,0,0.168067226890756,1.69160110420676,2.3209963544129,0,2.3233742267669,NaN,0.15,-0.00341907847149357,0,1.69475836073282,2.32497780147001,0,400,110,620,620,263,357,235,27,94,24,10486,156,119,119,119,119,119,119,119,119,119,0,20
DASCMOP5_BC,1,100000,100098,482,189,1,0.38,189,0,0.000690716891985202,0.00212812980158355,189,20,3,0.00989373396848662,16.9312169312169,0.0101498782839821,0.300312811814638,0,20,0,20,0,0.105820105820106,1.84995227958015,2.18477839058221,0,2.18692991255427,NaN,0.85,0.0215356381682147,0,1.85199535519891,2.18719341408459,0,400,190,780,780,338,442,315,38,100,38,14807,58,190,190,190,190,189,189,189,189,189,0,20
DASCMOP5_BC,2,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP5_BC,2,30000,30000,149,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP5_BC,2,50000,50000,249,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP5_BC,2,70000,70000,349,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP5_BC,2,100000,100000,499,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP5_BC,3,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP5_BC,3,30000,30000,149,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP5_BC,3,50000,50000,249,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP5_BC,3,70000,70000,349,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP5_BC,3,100000,100000,499,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP5_BC,1,10000,10100,48,150,1,0.3,150,0,0.00429145949058673,0.00870958339249438,150,20,3,0.00785216981625923,21.3333333333333,0.375822145157049,0.52218068969485,0,20,0,20,20,0.133333333333333,0.0209895153343568,0.0296873031668171,0,0.038781991347146,NaN,0.95,0.050103095535532,0.466666666666667,0.0359418797352938,0.0400077151359183,1,400,150,700,700,500,200,297,47,70,32,6431,0,160,160,160,160,150,150,150,150,150,0,20
LIRCMOP5_BC,1,30000,30120,139,100,1,0.2,100,0,0.00100137259533012,0.00196717967092158,100,20,3,0.00523477987750615,32,0.298483198168585,0.48765701386972,0,20,0,20,9,0.2,0.00731678688463716,0.0211468642074835,0,0.0211468642074835,NaN,0.15,-0.0277731529755645,0.15,0.0124260924220099,0.0236357816121102,0.45,400,105,610,610,452,158,245,54,64,28,3750,10,135,135,135,135,100,100,100,100,100,0,20
LIRCMOP5_BC,1,50000,50140,230,195,1,0.39,195,0,0.00264705879925209,0.00595385585941914,195,20,3,0.010207820761137,16.4102564102564,0.393207901473092,0.776455055701183,0,20,0,20,20,0.102564102564103,0.0602007713123181,0.0820080206316242,0,0.0967468560550933,NaN,1,0.0169561353521215,0.102564102564103,0.0649324341779964,0.0980954067306755,1,400,205,810,810,486,324,327,52,84,46,13598,69,210,210,210,210,195,195,195,195,195,0,20
LIRCMOP5_BC,1,70000,70160,321,225,1,0.45,225,0,0.00284391676899838,0.00831045920084571,225,20,3,0.0117782547243888,14.2222222222222,0.578459356774089,0.918693696233614,0,20,0,20,20,0.0888888888888889,0.0877055698605869,0.165237504116397,0,0.165779649674644,NaN,0.95,0.45274720588428,0.177777777777778,0.113493837637593,0.167248162841618,1,400,225,850,850,403,447,359,51,100,51,22415,4,255,255,255,255,225,225,225,225,225,0,20
LIRCMOP5_BC,1,100000,100080,457,137,1,0.29,137,0,0.00740554706368651,0.0114976159128048,137,20,3,0.00717164843218343,23.3576642335766,0.136558208117316,0.215574274469852,0,20,0,20,10,0.145985401459854,0.000838478321368665,0.00445896034930877,0,0.00585779642483835,NaN,0.95,0.06304523361261,0.0689655172413793,0.00107703659695093,0.00814742199425692,0.5,400,151,702,702,425,277,321,65,100,65,10462,3266,211,211,211,206,137,137,137,137,137,0,20
LIRCMOP5_BC,2,10000,10080,49,50,1,0.1,50,0,0.00354625001366255,0.00733808170135337,50,20,3,0.00261738993875308,64,0.312268632260217,0.531070807722484,0,15,5,20,20,0.4,0.359206490042976,0.366732530631667,0,0.367619303376531,NaN,0.45,-0.00484102959426103,1,0.360512565481017,0.368344245824705,1,400,50,500,500,445,55,201,39,27,11,1220,0,55,55,55,55,50,50,50,50,50,0,20
LIRCMOP5_BC,2,30000,30100,140,200,1,0.4,200,0,0.00532145859124486,0.0141778068109313,200,20,3,0.0104695597550123,16,0.425033802564105,0.695147987303488,0,20,0,20,2,0.1,0.0106687774449844,0.0188899003592478,0,0.0249372406852604,NaN,0.15,-0.0323616491478771,0.05,0.0190831881811834,0.0256344158696544,0.1,400,175,750,750,462,288,284,48,100,48,7742,55,240,240,240,240,200,200,200,200,200,0,20
LIRCMOP5_BC,2,50000,50120,231,72,1,0.15,72,0,0.0103909727119679,0.0659849917353164,72,20,3,0.00376904151180443,44.4444444444444,0.0999047811202287,0.164208890111278,0,20,0,20,1,0.277777777777778,0.0021776319653973,0.00284220621665445,0,0.00349330617757438,NaN,0.6,0.0678982338908403,0.133333333333333,0.00304639015733075,0.00472157323528447,0.05,400,100,600,600,414,186,278,49,100,49,10649,2093,105,105,105,105,72,72,72,72,72,0,20
LIRCMOP5_BC,2,70000,70140,322,125,1,0.25,125,0,0.00954155202029801,0.0653234300663353,125,20,3,0.00654347484688269,25.6,0.172214647387873,0.505483840030893,0,20,0,20,8,0.16,0.00121206551467291,0.00306119717424492,0,0.00702534603661248,NaN,0.6,0.102115261088291,0.16,0.00280319257264254,0.0077214100698277,0.4,400,100,600,600,402,198,288,49,100,49,7319,2276,164,164,164,164,125,125,125,125,125,0,20
LIRCMOP5_BC,2,100000,100060,458,112,1,0.23,112,0,0.00582816148440683,0.0301307227291417,112,20,3,0.00586295346280689,28.5714285714286,0.145530922214177,0.274756772961138,0,20,0,20,3,0.178571428571429,0.00510466859602369,0.00622528006422604,0,0.0477625152062068,NaN,0.15,-0.0281877142701833,0.0869565217391304,0.0246918543027913,0.048560084749132,0.15,400,110,620,620,387,233,284,50,100,50,8033,1257,169,169,169,169,112,112,112,112,112,0,20
LIRCMOP5_BC,3,10000,10001,49,2,1,0.01,2,0,0.0123823663026776,0.0123823663026776,2,1,3,0.000104695597550123,100,0.271710359808823,0.271710359808823,0,0,1,1,1,0.5,0.452953309780367,0.452953309780367,0,0.452953309780367,NaN,1,0.107634063762499,1,0.452953309780367,0.452953309780367,1,400,0,400,400,399,1,132,37,9,1,2,0,2,2,2,2,2,2,2,2,2,0,1
LIRCMOP5_BC,3,30000,30214,141,115,1,0.23,115,0,0.000974284785447994,0.00326035037764304,115,20,3,0.00601999685913207,27.8260869565217,0.34314310026583,0.508205271070445,0,20,0,20,6,0.173913043478261,0.0152375014949492,0.0210009390859198,0,0.0214638379325126,NaN,0.9,0.0470154374012581,0.0869565217391304,0.0161509196746119,0.0293131278756571,0.3,400,103,606,606,430,176,261,63,53,29,5713,4,145,145,145,145,115,115,115,115,115,0,20
LIRCMOP5_BC,3,50000,50014,231,225,1,0.45,225,0,0.00313643064050988,0.00903328000484801,225,20,3,0.0117782547243888,14.2222222222222,0.505123293549285,1.01475333756465,0,20,0,20,20,0.0888888888888889,0.0573092660853715,0.109247208637012,0,0.119209077383184,NaN,0.4,-0.026591685260274,0.355555555555556,0.065151669246086,0.121287365698826,1,400,210,820,820,450,370,355,57,100,57,15366,66,280,280,280,280,225,225,225,225,225,0,20
LIRCMOP5_BC,3,70000,70034,322,85,1,0.17,85,0,0.00248121075528595,0.00657559803996838,85,20,3,0.00444956289588023,37.6470588235294,0.73056253732887,1.18959466711266,0,20,0,20,10,0.235294117647059,0.0198931695840676,0.0570088108887844,0,0.0570367625143748,NaN,0,-0.42703762060224,0.117647058823529,0.0233620715416183,0.0615533246281836,0.5,400,80,560,560,322,238,218,18,100,18,8591,0,90,90,90,90,85,85,85,85,85,0,20
LIRCMOP5_BC,3,100000,100174,459,150,1,0.3,150,0,0.00841822082441086,0.0180338028845067,150,20,3,0.00785216981625923,21.3333333333333,0.112729256639105,0.210032659929169,0,20,0,20,5,0.133333333333333,0.00893577692780365,0.0187379256654156,0,0.0404288502220097,NaN,1,0.151634941758644,0.0666666666666667,0.0307398832885937,0.0408494587915114,0.25,400,147,694,694,414,280,351,77,100,77,9907,4004,202,202,202,197,150,150,150,150,150,0,20
LIRCMOP6_BC,1,10000,10177,49,100,1,0.2,100,0,0.0046774009172651,0.0232690462205416,100,20,3,0.00523477987750615,32,0.317026633897265,0.434137864355122,0,18,2,20,20,0.2,0.107178886184153,0.116037262154876,0,0.119046687553832,NaN,0.65,0.0192332955521395,1,0.108129970875192,0.12060756223777,1,400,85,570,570,469,101,245,48,48,26,2827,0,130,130,130,130,100,100,100,100,100,0,20
LIRCMOP6_BC,1,30000,30197,140,169,1,0.34,169,0,0.00151476213075585,0.00522491984334425,169,20,3,0.0088467779929854,18.9349112426036,0.371488866159068,0.534883571696064,0,20,0,20,11,0.118343195266272,0.0277293288456954,0.053317170333972,0,0.053317170333972,NaN,0.5,-0.00234939151191979,0.147058823529412,0.0279568670209396,0.0533767109502526,0.55,400,145,690,690,475,215,308,52,69,40,11093,64,174,174,174,174,169,169,169,169,169,0,20
LIRCMOP6_BC,1,50000,50217,231,355,1,0.71,355,0,0.00201694855913567,0.00535090081744074,355,20,3,0.0185834685651468,9.01408450704225,0.391358384700874,0.747923881276165,0,20,0,20,16,0.0563380281690141,0.00524879932311487,0.0159847297223896,0,0.0193800715063276,NaN,0.55,0.0120679044853121,0.267605633802817,0.00732866521012311,0.0203772146989932,0.8,400,355,1110,1110,613,497,505,74,100,74,23757,1,370,370,370,370,355,355,355,355,355,0,20
LIRCMOP6_BC,1,70000,70017,321,170,1,0.34,170,0,0.00883602172458764,0.021911288585663,170,20,3,0.00889912579176046,18.8235294117647,0.211775703221904,0.392666327630136,0,20,0,20,1,0.117647058823529,0.00611388903026831,0.013990703705322,0,0.0152700462600993,NaN,1,0.0847057065755433,0.0588235294117647,0.00664036550419088,0.0158176415521722,0.05,400,160,720,720,444,276,323,43,92,37,10845,1910,180,180,180,180,170,170,170,170,170,0,20
LIRCMOP6_BC,1,100000,100157,458,115,1,0.23,115,0,0.00154380644122618,0.00888348210155403,115,20,3,0.00601999685913207,27.8260869565217,0.159512105184015,0.372057607662486,0,20,0,20,1,0.173913043478261,0.00661215207350611,0.0101733004412412,0,0.0187010725503855,NaN,0.6,0.00289956627468224,0.0869565217391304,0.0104107225979993,0.0187236107177964,0.05,400,117,634,634,339,295,265,37,100,37,10866,421,130,130,130,130,115,115,115,115,115,0,20
LIRCMOP6_BC,2,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,163,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,2,30000,30096,141,115,1,0.23,115,0,0.00194905796622842,0.00453974596755772,115,20,3,0.00601999685913207,27.8260869565217,0.361902598864764,0.662232565912085,0,20,0,20,18,0.173913043478261,0.0156752238977826,0.0245378180086365,0,0.0245378180086365,NaN,0.45,-0.00429132975442514,0.173913043478261,0.0173455689141298,0.025891882868575,0.9,400,132,664,664,490,174,272,56,54,28,7155,4,140,140,140,140,115,115,115,115,115,0,20
LIRCMOP6_BC,2,50000,50116,232,210,1,0.42,210,0,0.00263156366256117,0.00750050873022423,210,20,3,0.0109930377427629,15.2380952380952,0.321933415240779,0.585459235967896,0,14,6,20,6,0.0952380952380952,0.0044244391912264,0.00895471032874531,0,0.0115395256337775,NaN,0.4,-0.0188185670877151,0.119047619047619,0.00662359598079365,0.0117109767124858,0.3,400,210,820,820,431,389,347,43,92,43,19036,30,210,210,210,210,210,210,210,210,210,0,20
LIRCMOP6_BC,2,70000,70136,323,133,1,0.27,133,0,0.0186353633312775,0.0402417157147929,133,20,3,0.00696225723708318,24.0601503759398,0.137541049904576,0.205958378455052,0,20,0,20,2,0.150375939849624,0.00579749083338533,0.00958833141720634,0,0.0102441209519897,NaN,1,0.0862537271965967,0.0740740740740741,0.0058493836306637,0.0102735275672199,0.1,400,144,688,688,457,231,273,56,100,56,6369,2354,136,136,136,136,133,133,133,133,133,0,20
LIRCMOP6_BC,2,100000,100056,459,205,1,0.41,205,0,0.0120300100700742,0.0383348919721693,205,20,3,0.0107312987488876,15.609756097561,0.112744241165884,0.254536872468551,0,10,10,20,0,0.0975609756097561,0.00228697558980043,0.00345463361078533,0,0.00345463361078533,NaN,1,0.130278870360054,0,0.00257488233383935,0.00348660681148501,0,400,220,840,840,499,341,418,85,88,75,20497,3438,228,228,228,228,205,205,205,205,205,0,20
LIRCMOP6_BC,3,10000,10080,48,175,1,0.35,175,0,0.00413362459876856,0.00877990253985392,175,20,3,0.00916086478563576,18.2857142857143,0.34321685813688,0.502981062995868,0,20,0,20,0,0.114285714285714,0.00529007649645886,0.00766344842484358,0,0.0206586566139148,NaN,0.75,0.0195488998713459,0,0.0166306476303007,0.0212839657818347,0,400,185,770,770,530,240,313,53,85,40,6610,0,197,197,197,197,175,175,175,175,175,0,20
LIRCMOP6_BC,3,30000,30100,139,152,1,0.31,152,0,0.00059943176857326,0.00234552389933971,152,20,3,0.00795686541380935,21.0526315789474,0.257587875089406,0.415371814116984,0,20,0,20,3,0.131578947368421,0.00826944305503249,0.00920538329560728,0,0.0108111886356201,NaN,0.8,0.0317972741382239,0.129032258064516,0.0114625488389411,0.0124429787431818,0.15,400,157,714,714,485,229,304,58,63,37,10538,8,184,184,184,179,152,152,152,152,152,0,20
LIRCMOP6_BC,3,50000,50120,230,245,1,0.49,245,0,0.0012485384594042,0.00574799633360147,245,20,3,0.0128252106998901,13.0612244897959,0.377302066229717,0.68029649110357,0,20,0,20,8,0.0816326530612245,0.0218072166254735,0.0321129524140915,0,0.0438723979374096,NaN,0.4,-0.00741312987966164,0.183673469387755,0.0300363377115825,0.0454542741854588,0.4,400,240,880,880,555,325,389,69,100,69,12736,43,338,338,338,338,245,245,245,245,245,0,20
LIRCMOP6_BC,3,70000,70140,321,281,1,0.57,281,0,0.00213572871082048,0.00660108026912961,281,20,3,0.0147097314557923,11.3879003558719,0.465049010459408,1.15265822059967,0,20,0,20,12,0.0711743772241993,0.0198180884257097,0.0322571404232494,0,0.0408172565626389,NaN,0.7,0.036850446169953,0.280701754385965,0.0201832292815977,0.0413831861018537,0.6,400,291,982,982,576,406,432,73,86,61,18640,0,301,301,301,301,281,281,281,281,281,0,20
LIRCMOP6_BC,3,100000,100060,457,124,1,0.25,124,0,0.0114390143764625,0.0269080837066152,124,20,3,0.00649112704810763,25.8064516129032,0.144478842705049,0.22829763862859,0,20,0,20,7,0.161290322580645,0.0132748583949479,0.0527446263082835,0,0.0796378307481429,NaN,1,0.0263921488026864,0.44,0.0258856204700865,0.0796879031495365,0.35,400,112,624,624,367,257,274,42,94,41,10962,2715,124,124,124,124,124,124,124,124,124,0,20
LIRCMOP7_BC,1,10000,10120,47,104,1,0.23,104,0,0.00629603559809798,0.0148572952790126,104,20,3,0.0054441710726064,30.7692307692308,0.289298371801111,0.491340411330577,0,20,0,20,8,0.192307692307692,0.011382543211976,0.0188876821457898,0,0.0188876821457898,NaN,0.75,0.0733982620072401,0.130434782608696,0.0155826787290861,0.0246922591685048,0.4,400,89,578,578,422,156,154,34,95,31,2724,130,127,127,127,127,104,104,104,104,104,0,20
LIRCMOP7_BC,1,30000,30140,138,210,1,0.42,210,0,0.00103884526948264,0.00341632203191789,210,20,3,0.0109930377427629,15.2380952380952,0.225766567802617,0.328385320337442,0,20,0,20,8,0.0952380952380952,0.0406040278895812,0.0580711647643382,0,0.07345332239953,NaN,0.85,0.00668828952274272,0.119047619047619,0.0447125406705206,0.0736302601612864,0.4,400,212,824,824,476,348,328,56,100,56,13609,17,280,280,280,270,210,210,210,210,210,0,20
LIRCMOP7_BC,1,50000,50160,229,122,1,0.25,122,0,0.00209601890790095,0.00836563700496961,122,20,3,0.0063864314505575,26.2295081967213,0.338800151796099,0.453501306615937,0,20,0,20,4,0.163934426229508,0.0127339994805838,0.0164281694979006,0,0.0187809928672292,NaN,0.65,0.0203077752624567,0.16,0.0139396249649841,0.0206231986615326,0.2,400,120,640,640,428,212,228,43,57,28,9935,43,125,125,125,125,122,122,122,122,122,0,20
LIRCMOP7_BC,1,70000,70180,320,332,1,0.67,332,0,0.00231353777049242,0.006283764130468,332,20,3,0.0173794691933204,9.63855421686747,0.370011970569739,0.845561185307067,0,20,0,20,20,0.0602409638554217,0.0598581695487958,0.071744978717919,0,0.0848800240989579,NaN,0.55,0.0110321046116161,0.26865671641791,0.0749871159360011,0.0849285101042692,1,400,281,962,962,473,489,390,71,100,71,19659,18,355,355,355,355,332,332,332,332,332,0,20
LIRCMOP7_BC,1,100000,100100,456,385,1,0.77,385,0,0.00174654427115248,0.00552061586165957,385,20,3,0.0201539025283987,8.31168831168831,0.455775753839586,1.36460679682614,0,20,0,20,3,0.051948051948052,0.0112298034298122,0.0791620069048581,0,0.096847708645338,NaN,0.5,0.00464293584182679,0.0779220779220779,0.0146036465397697,0.0972677284932921,0.15,400,405,1210,1210,540,670,510,81,100,81,33364,0,405,405,405,405,385,385,385,385,385,0,20
LIRCMOP7_BC,2,10000,10200,48,44,1,0.11,44,0,0.00286483208374537,0.0109076698068801,44,20,3,0.00230330314610271,72.7272727272727,0.420576374084275,0.699977299874635,0,20,0,20,17,0.454545454545455,0.00577940028686739,0.00708196283635348,0,0.0129295128984645,NaN,0.65,0.01550131436451,0.636363636363636,0.0103281814291875,0.0139080922062001,0.85,400,62,524,524,411,113,157,34,54,13,2166,39,60,60,60,60,44,44,44,44,44,0,20
LIRCMOP7_BC,2,30000,30000,138,100,1,0.2,100,0,0.00384179487979993,0.0110349103591843,100,20,3,0.00523477987750615,32,0.239547429999836,0.380961339494317,0,20,0,20,0,0.2,0.0136122828028628,0.0197501712562059,0,0.0259455710952055,NaN,0.7,0.0419444755947283,0,0.0166434928512397,0.0260031646160993,0,400,95,590,590,402,188,184,36,85,26,4223,28,130,130,130,130,100,100,100,100,100,0,20
LIRCMOP7_BC,2,50000,50020,229,305,1,0.61,305,0,0.00198479520662416,0.00726000997876725,305,20,3,0.0159660786263938,10.4918032786885,0.356063683452673,0.62508631315224,0,20,0,20,6,0.0655737704918033,0.0167248604788147,0.0649298587176757,0,0.0808196092471237,NaN,0.55,0.0073088893026409,0.147540983606557,0.0208273551966479,0.0809714758826715,0.3,400,302,1004,1004,532,472,437,64,100,64,22343,15,320,320,320,320,305,305,305,305,305,0,20
LIRCMOP7_BC,2,70000,70040,320,266,1,0.54,266,0,0.00187953802981446,0.00720928251017749,266,20,3,0.0139245144741664,12.0300751879699,0.451344281036914,1.38727621149181,0,20,0,20,1,0.075187969924812,0.00515198541158579,0.00940304140213744,0,0.0279784168875524,NaN,0.35,-0.0247198947281946,0.037037037037037,0.0122293201233487,0.0280825784763882,0.05,400,255,910,910,478,432,372,61,100,61,19107,0,301,301,301,301,266,266,266,266,266,0,20
LIRCMOP7_BC,2,100000,100180,457,425,1,0.85,425,0,0.00267555813412932,0.00713312010638611,425,20,3,0.0222478144794011,7.52941176470588,0.509625343130585,1.14160463072555,0,13,7,20,2,0.0470588235294118,0.0306657428694056,0.0534843899157807,0,0.0556191748548289,NaN,0.65,0.0831904848043707,0.0470588235294118,0.033140021695651,0.0557211630649505,0.1,400,445,1290,1290,569,721,551,88,100,88,36401,0,440,440,440,440,425,425,425,425,425,0,20
LIRCMOP7_BC,3,10000,10160,48,230,1,0.46,230,0,0.00331502442649764,0.0102308907828564,230,20,3,0.0120399937182641,13.9130434782609,0.372242586327824,0.501870492494623,0,13,7,20,20,0.0869565217391304,0.0180288593331417,0.0344123956039321,0,0.0517236061681821,NaN,0.85,0.0296505203567073,0.369565217391304,0.0343045631702254,0.0529313652222924,1,400,226,852,852,574,278,403,67,79,54,12178,0,261,261,261,261,230,230,230,230,230,0,20
LIRCMOP7_BC,3,30000,30180,139,172,1,0.35,172,0,0.00103161065501113,0.00356368584933132,172,20,3,0.00900382138931058,18.6046511627907,0.240695345382035,0.469024169062018,0,20,0,20,3,0.116279069767442,0.0142429371483559,0.0279484470452335,0,0.0310494032253375,NaN,0.3,-0.0785009152094032,0.114285714285714,0.0220531546041252,0.0332392332842589,0.15,400,195,790,790,501,289,340,46,95,41,10661,90,205,205,205,205,172,172,172,172,172,0,20
LIRCMOP7_BC,3,50000,50200,230,200,1,0.4,200,0,0.00173011343923941,0.00533675366940205,200,20,3,0.0104695597550123,16,0.312505247059323,0.538170341722757,0,20,0,20,3,0.1,0.00757767743961535,0.0174919178240411,0,0.0221735053897865,NaN,0.9,0.0482208419764165,0.1,0.00900838972349656,0.0247297357115322,0.15,400,187,774,774,485,289,322,56,90,48,11529,33,235,235,235,235,200,200,200,200,200,0,20
LIRCMOP7_BC,3,70000,70000,320,340,1,0.68,340,0,0.00295478604855318,0.00755895147302077,340,20,3,0.0177982515835209,9.41176470588235,0.352650937102892,0.540527092369892,0,20,0,20,7,0.0588235294117647,0.0340476184065031,0.0787559347577634,0,0.0826305865509935,NaN,1,0.0116360750758119,0.0294117647058824,0.0502934556878369,0.0844395367838879,0.35,400,330,1060,1060,503,557,431,78,100,78,23549,24,387,387,387,387,340,340,340,340,340,0,20
LIRCMOP7_BC,3,100000,100140,457,360,1,0.72,360,0,0.00162764574334178,0.00588978627883681,360,20,3,0.0188452075590221,8.88888888888889,0.412406405671839,0.998948391232892,0,20,0,20,3,0.0555555555555556,0.0226178770461294,0.0389190170879478,0,0.0389576111417231,NaN,0.25,-0.117140732056595,0.0555555555555556,0.0226974104789684,0.0389923513117525,0.15,400,320,1040,1040,478,562,435,78,100,78,22091,0,390,390,390,390,360,360,360,360,360,0,20
LIRCMOP8_BC,1,10000,10166,48,205,1,0.41,205,0,0.00407335577300276,0.0110571601016749,205,20,3,0.0107312987488876,15.609756097561,0.332207895119752,0.441077160683817,0,20,0,20,19,0.0975609756097561,0.0133022632084043,0.0288534881556922,0,0.0516802162190051,NaN,0.55,0.00525201987108195,0.560975609756098,0.0301999738672116,0.0528821423027558,0.95,400,201,802,802,548,254,340,64,69,47,9893,0,235,235,235,235,205,205,205,205,205,0,20
LIRCMOP8_BC,1,30000,30186,139,233,1,0.48,233,0,0.00219157696105088,0.00686934728772953,233,20,3,0.0121970371145893,13.7339055793991,0.413192992737267,0.683657138023319,0,17,3,20,20,0.0858369098712446,0.04702368203209,0.0667364900096706,0,0.0715348253807135,NaN,0.65,0.0110360092078987,0.333333333333333,0.0555984327538779,0.071549168765198,1,400,190,780,780,502,278,357,67,70,50,10619,10,245,245,245,245,233,233,233,233,233,0,20
LIRCMOP8_BC,1,50000,50206,230,145,1,0.29,145,0,0.00162084789900388,0.00657921848019921,145,20,3,0.00759043082238392,22.0689655172414,0.313909926667646,0.462481672881504,0,20,0,20,3,0.137931034482759,0.0109984125483681,0.021777547201424,0,0.0398658300640735,NaN,0.55,0.0171518850256522,0.137931034482759,0.0286238768607083,0.0401692603900369,0.15,400,153,706,706,444,262,305,33,100,33,7844,9,165,165,165,165,145,145,145,145,145,0,20
