problem,snapshot_run,gan_seed,variant,variant_description,condition_mode,snapshot_file,train_count,query_count,condition_dim,D,advWeight,reconstructionWeight,pairMarginWeight,useMismatchD,runtime,status,error_message,train_x_rec50,train_x_rec90,train_y_rec50,train_y_rec90,query_y_err50,query_y_err90,boundary_dist50,boundary_dist90,pair_violation_rate,pair_margin50,pair_margin90,side_rate,feasible_rate,segment_width90,coverage_by_ref,outlier_rate,collapse_rate,z_sensitivity
LIRCMOP10_BC,1,1,V5_Huber_Pair_no_adv,"Huber plus pair-margin, no adversarial",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP10_BC_run1_snapshot.mat,132,20,4,30,0,1,1,0,1.70977470833333,ok,,2.18393541952031,2.44983551175914,0.118865007977808,0.12402992831232,0.122277672598265,0.123176203842801,0.117443602015522,0.118684004995593,1,0.0137478772201574,0.0240757222183663,1,1,0.123145495121155,0,1,0,0.00128133243145224
LIRCMOP10_BC,1,2,V5_Huber_Pair_no_adv,"Huber plus pair-margin, no adversarial",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP10_BC_run1_snapshot.mat,132,20,4,30,0,1,1,0,1.772606,ok,,2.21164185323406,2.46688100802462,0.120184417324166,0.125245242783088,0.125596279870299,0.125833190825979,0.115270864726408,0.115498301909968,1,0.0138807292843446,0.0240412793964604,1,1,0.12583032707802,0,1,0,0.000459790167663765
LIRCMOP10_BC,1,3,V5_Huber_Pair_no_adv,"Huber plus pair-margin, no adversarial",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP10_BC_run1_snapshot.mat,132,20,4,30,0,1,1,0,3.94295291666667,ok,,2.21787593016829,2.48302975317919,0.121919306665196,0.135610415993763,0.130434617232514,0.133211488720055,0.125223157702408,0.128702579535349,1,0.0139661323877267,0.0241312698111928,1,1,0.133179294644106,0,1,0,0.000668104173117513
LIRCMOP5_BC,1,1,V0_Pure_CGAN,"D real/fake, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,0,0,0,4.826130375,ok,,1.54077320247284,1.8314688604397,0.326298118192464,0.336774174501632,0.341798699023723,0.342361591771066,0.334595580618226,0.336436777732761,1,-0.0742276359276612,-0.045057576189663,0,1,0.342019765138203,0,1,0,0.00136002551254002
LIRCMOP5_BC,1,2,V0_Pure_CGAN,"D real/fake, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,0,0,0,8.16899766666667,ok,,1.60656056768363,1.94823148314409,0.306081927327715,0.309160077436239,0.316211226569846,0.316635454950831,0.296193029318847,0.29721851543082,1,-0.0666889142796158,-0.0402486125887217,0,1,0.316546860818083,0,1,0,0.001183257710249
LIRCMOP5_BC,1,3,V0_Pure_CGAN,"D real/fake, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,0,0,0,3.45226445833333,ok,,1.49400755808761,1.89732508233702,0.344243324473897,0.344730695867068,0.352191372787027,0.358896777783798,0.345976502845899,0.352995766658857,1,-0.068610060493278,-0.038372659634244,0,1,0.358549633368584,0,1,0,0.000849330352584562
LIRCMOP5_BC,1,1,V1_CGAN_mismatchD,"D real/fake/mismatch, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,0,0,1,3.82662358333333,ok,,1.58939536038169,1.93702721575688,0.346072523492489,0.354644271642278,0.361913424737034,0.363773773454678,0.355766322067851,0.358776916092435,1,-0.0681975273370223,-0.0388393995469065,0,1,0.363409011162312,0,1,0,0.00160246309992117
LIRCMOP5_BC,1,2,V1_CGAN_mismatchD,"D real/fake/mismatch, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,0,0,1,6.00371541666667,ok,,1.66248024469842,2.00330174908958,0.345821208100083,0.350194456810436,0.354446332039877,0.355186922759249,0.338386844321268,0.339719735827896,1,-0.0629632414299102,-0.0343880620029458,0,1,0.355018457739743,0,1,0,0.00135078797525851
LIRCMOP5_BC,1,3,V1_CGAN_mismatchD,"D real/fake/mismatch, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,0,0,1,6.396091625,ok,,1.60958630288864,1.99864583445518,0.408305986255691,0.419968842167613,0.393614263164371,0.396225614967652,0.385627191539154,0.388935317086569,1,-0.0664503192786832,-0.0374151050232228,0,1,0.394849934620952,0,1,0,0.00101559053943387
LIRCMOP5_BC,1,1,V2_Adv_Huber,"Adversarial plus Huber reconstruction",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,1,0,1,9.35247316666667,ok,,1.57044698618445,1.91620400773299,0.336632249195092,0.345597974218149,0.355114695776784,0.357275950726784,0.34923608392191,0.352542087089041,1,-0.0687050622029945,-0.0398258304001896,0,1,0.356908230604366,0,1,0,0.0016313562604441
LIRCMOP5_BC,1,2,V2_Adv_Huber,"Adversarial plus Huber reconstruction",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,1,0,1,3.52196170833333,ok,,1.6395744343013,1.98468126667812,0.335642519454983,0.340205209781487,0.347493791723268,0.348602189418166,0.331386880590875,0.333118016708977,1,-0.0634929755450089,-0.0352635200725312,0,1,0.34843599156743,0,1,0,0.00119703559513751
LIRCMOP5_BC,1,3,V2_Adv_Huber,"Adversarial plus Huber reconstruction",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,1,0,1,4.22970191666667,ok,,1.57792878710539,1.97633881454277,0.388677141319402,0.398469102625234,0.384916907714371,0.38786574528191,0.378199714998717,0.381665465870175,1,-0.0668041614412518,-0.0376189359286088,0,1,0.387516593390949,0,1,0,0.000800072870829294
LIRCMOP5_BC,1,1,V3_Adv_Pair,"Adversarial plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,0,1,1,6.08239883333333,ok,,1.6091627691657,1.97556790569843,0.375606599488965,0.383541424545545,0.38726813143365,0.38787631144968,0.380584589556798,0.38288534812459,1,-0.0669760701958102,-0.0376472461373887,0,1,0.387355030310678,0,1,0,0.00149262121473758
LIRCMOP5_BC,1,2,V3_Adv_Pair,"Adversarial plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,0,1,1,6.19578629166667,ok,,1.69692960651028,2.04196464187083,0.360229786641597,0.364736195933821,0.367806353719372,0.373886619449508,0.35236330508549,0.35977133844808,1,-0.0600437948118033,-0.0319206763854851,0,1,0.373687401836282,0,1,0,0.00185303285207677
LIRCMOP5_BC,1,3,V3_Adv_Pair,"Adversarial plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,0,1,1,9.07311179166667,ok,,1.63396962478171,2.03658385450359,0.417048142010952,0.43586795369646,0.394402732399341,0.399086690002774,0.386849204001064,0.390234702669015,1,-0.0654083753873622,-0.0367408547184673,0,1,0.395911916612362,0,1,0,0.00100721538847404
LIRCMOP5_BC,1,1,V4_Full_current,"Adversarial plus Huber plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,1,1,1,3.63972016666667,ok,,1.59677160973622,1.96009214112248,0.364087942365497,0.372133300632119,0.376781774213325,0.378557324186617,0.370346090655514,0.373681086281549,1,-0.0673218544531071,-0.037853692928584,0,1,0.378186572761515,0,1,0,0.00166679472168684
LIRCMOP5_BC,1,2,V4_Full_current,"Adversarial plus Huber plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,1,1,1,3.23983266666667,ok,,1.67070417317138,2.01860694431309,0.348169124104249,0.353351733221207,0.360268059392549,0.365238521391553,0.344548297763859,0.350614687244199,1,-0.060482567067708,-0.0322328645517675,0,1,0.365051252155007,0,1,0,0.00136019741895212
LIRCMOP5_BC,1,3,V4_Full_current,"Adversarial plus Huber plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,1,1,1,1,4.415616875,ok,,1.61601056912182,2.02216649408352,0.40729980327836,0.424189985288383,0.388686304368172,0.391121917563801,0.381486359708227,0.383709357104033,1,-0.0657926964810733,-0.0369340674197418,0,1,0.388964821064033,0,1,0,0.000921812908203519
LIRCMOP5_BC,1,1,V5_Huber_Pair_no_adv,"Huber plus pair-margin, no adversarial",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,0,1,1,0,2.283428125,ok,,1.69230692981206,2.13406338213533,0.391943359657776,0.396563155982098,0.400601034464046,0.406048658220612,0.39028607847456,0.396421233570105,1,-0.053062711132008,-0.0256523266280519,0.05,1,0.40575797307617,0,1,0,0.00182845407919363
LIRCMOP5_BC,1,2,V5_Huber_Pair_no_adv,"Huber plus pair-margin, no adversarial",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,0,1,1,0,6.17648175,ok,,1.64073915397495,2.1016385141553,0.370315454626442,0.375386072008362,0.385962019822265,0.394787820692594,0.378108775026058,0.388178365039343,1,-0.0534419852211447,-0.0252510390220544,0.05,1,0.394444529376668,0,1,0,0.0010756344344003
LIRCMOP5_BC,1,3,V5_Huber_Pair_no_adv,"Huber plus pair-margin, no adversarial",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP5_BC_run1_snapshot.mat,78,20,4,30,0,1,1,0,2.67728579166667,ok,,1.63885198291781,2.10918183286379,0.374718064651155,0.404608170749724,0.364173909067781,0.369071814600855,0.357152131690352,0.362180685528872,1,-0.0620267375775831,-0.0325875418401129,0,1,0.368739884783231,0,1,0,0.00107760560881578
LIRCMOP6_BC,1,1,V0_Pure_CGAN,"D real/fake, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,0,0,3.707738875,ok,,1.50731422870572,1.6534024884533,0.318361416592424,0.322165943132893,0.309427826861995,0.320576332536471,0.297509299173444,0.298623312826701,0.95,0.000311486857055177,0.0118067361046434,0.5,1,0.300408590103145,0,1,0,0.00174373370151035
LIRCMOP6_BC,1,2,V0_Pure_CGAN,"D real/fake, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,0,0,5.97493866666667,ok,,1.55316955524444,1.68711398252972,0.296091728157189,0.296707797273948,0.283170531759082,0.294092940572072,0.273849476083664,0.275437595847308,0.95,-0.000574395112170278,0.0175441417432645,0.5,1,0.276114653169958,0,1,0,0.000736783673687493
LIRCMOP6_BC,1,3,V0_Pure_CGAN,"D real/fake, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,0,0,5.94689266666667,ok,,1.47271042270436,1.59124054763171,0.331320555648352,0.331879836241504,0.32517399360501,0.329381710326673,0.311794438227586,0.323438595871658,0.95,-0.00436147504592854,0.00703236886238623,0.4,1,0.324888022881041,0,1,0,0.000732165091658366
LIRCMOP6_BC,1,1,V1_CGAN_mismatchD,"D real/fake/mismatch, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,0,1,8.57004904166667,ok,,1.56978991340415,1.68378809985018,0.340997488028397,0.344313320924318,0.331563530565923,0.342841133236648,0.319479841752056,0.320622814162415,0.95,0.0012612686508503,0.0136211712564633,0.55,1,0.322502028659709,0,1,0,0.00153730889937243
LIRCMOP6_BC,1,2,V1_CGAN_mismatchD,"D real/fake/mismatch, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,0,1,3.569057125,ok,,1.63137583299192,1.74464550820123,0.338454212666993,0.339298154482621,0.32522442999795,0.336693695934063,0.314977967098474,0.316681776977042,0.95,-1.46529644283744e-05,0.0165941529374199,0.5,1,0.317747950691233,0,1,0,0.000826034676263357
LIRCMOP6_BC,1,3,V1_CGAN_mismatchD,"D real/fake/mismatch, G adversarial only",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,0,1,3.87136191666667,ok,,1.59679170117184,1.70177910020991,0.389810148243335,0.391269614692064,0.380117147125044,0.386063867412854,0.368203141988064,0.375071103696706,0.95,-0.00197500916923343,0.0112456069319193,0.45,1,0.376482462178451,0,1,0,0.000750456170193402
LIRCMOP6_BC,1,1,V2_Adv_Huber,"Adversarial plus Huber reconstruction",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,1,0,1,6.02582195833333,ok,,1.55652064648336,1.67060142393045,0.331655397310432,0.335467843496932,0.324791562354808,0.334751824053163,0.312379477196906,0.313095390398041,0.95,0.00133969896143971,0.0137142351010375,0.6,1,0.314975505151759,0,1,0,0.00148282257580515
LIRCMOP6_BC,1,2,V2_Adv_Huber,"Adversarial plus Huber reconstruction",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,1,0,1,6.15731829166667,ok,,1.60685559481297,1.72272494837463,0.328171743101042,0.329270590388532,0.315713274147814,0.32667871495487,0.305458776770847,0.306686415331533,0.95,-0.000233042060241107,0.0165873359023613,0.5,1,0.307744562053443,0,1,0,0.00087941712166883
LIRCMOP6_BC,1,3,V2_Adv_Huber,"Adversarial plus Huber reconstruction",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,1,0,1,8.20498166666667,ok,,1.57409418025894,1.68134126525592,0.378655242984087,0.379994003346463,0.370210327542761,0.375427943187869,0.357875090550175,0.36726287386119,0.95,-0.00227873261770739,0.0108102474710068,0.45,1,0.368678944287921,0,1,0,0.000679355873655117
LIRCMOP6_BC,1,1,V3_Adv_Pair,"Adversarial plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,1,1,3.71404525,ok,,1.57602884604711,1.69238290691136,0.344083695296594,0.347469403360233,0.336949900368135,0.346200355897217,0.324885871524627,0.326037444464396,0.95,0.00139383938713455,0.0136481360673283,0.6,1,0.327538704815644,0,1,0,0.00161903722237673
LIRCMOP6_BC,1,2,V3_Adv_Pair,"Adversarial plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,1,1,4.11243041666667,ok,,1.64120683517344,1.75591628990996,0.344569600589906,0.346155271316729,0.334861306168691,0.344250303717516,0.324493676309226,0.32454187680946,0.95,0.000126103856251003,0.0169123150558061,0.5,1,0.325640033292077,0,1,0,0.0010095851922641
LIRCMOP6_BC,1,3,V3_Adv_Pair,"Adversarial plus pair-margin",ref_y,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/loss_ablation_lir_offline_20260623_155831/snapshots/LIRCMOP6_BC_run1_snapshot.mat,69,20,4,30,1,0,1,1,6.37961120833333,ok,,1.60974006955015,1.70765215005243,0.394286242495763,0.398503388461926,0.383281536535284,0.389472963553743,0.371377453282191,0.377191509746478,0.95,-0.00156146973835292,0.0111756823806606,0.45,1,0.378610292644109,0,1,0,0.000755333970031801
