scope,name,family,problemCount,runCount,candidateCount_mean,candidateCount_median,selectedSeedCount_mean,selectedSeedCount_median,M1_mean,M1_median,M1_eligible_mean,M1_selected_mean,M2_mean,M2_median,M3_mean,M3_median,M3_downstream_mean,M4_mean,M4_median,M4_tight_mean,M4_recover_mean,gateOpenRate_mean,refineUseCount_mean,refineGainPerSeed_mean,UBY_mean,ABS_mean,AGS_mean,FFC_mean,FGY_mean,tightBracketAbsCount_mean,recoverAbsCount_mean,M5_boundaryEce_mean,M5_boundaryEce_median,M5_boundaryGap_mean,M5_boundaryGap_median,M5_validRunCount,auditReadyRunCount,validUpdateCount_mean,auditReadyUpdateCount_mean,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
family,DASCMOP_BC,DASCMOP_BC,9,54,14156.0185185185,12790,4558.40740740741,4284,0.0418725709470648,0.0435206566709812,0.0410218615978294,0.0392079002526276,0.988405711534488,0.998179102574998,0.0289275730664327,0,0.22614091300203,1,1,0.479812583696108,0.0149448615785681,0.00129394158760179,3.57407407407407,2.9996939589654e-07,0.000814093906435453,4.42592592592593,0,1.31481481481481,0.22614091300203,2186.42592592593,73.7592592592593,0.365337263522079,0.417078048726307,0.363915575751135,0.417078048726307,53,53,702.648148148148,702.648148148148,selector_pareto_only,Selector ablation: Pareto-only ordering,beta,229.225787291667
