problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP8_BC,1,original,50000,0.01,18,18,0,0
LIRCMOP8_BC,1,original,51000,0.01,18,17,0,0
LIRCMOP8_BC,1,original,52000,0.01,18,16,0,0
LIRCMOP8_BC,1,original,53000,0.01,18,16,0,0
LIRCMOP8_BC,1,original,54000,0.01,18,18,1,1
LIRCMOP8_BC,1,original,55000,0.01,18,17,4,3
LIRCMOP8_BC,1,original,56000,0.01,18,19,5,4
LIRCMOP8_BC,1,original,57000,0.01,18,21,5,4
LIRCMOP8_BC,1,original,58000,0.01,18,22,6,4
LIRCMOP8_BC,1,original,59000,0.01,18,21,5,4
LIRCMOP8_BC,1,original,60000,0.01,18,20,4,3
LIRCMOP8_BC,1,original,61000,0.01,18,19,5,4
LIRCMOP8_BC,1,original,62000,0.01,18,20,6,5
LIRCMOP8_BC,1,original,63000,0.01,18,24,10,9
LIRCMOP8_BC,1,original,64000,0.01,18,26,12,11
LIRCMOP8_BC,1,original,65000,0.01,18,27,12,11
LIRCMOP8_BC,1,original,66000,0.01,18,28,13,12
LIRCMOP8_BC,1,original,67000,0.01,18,30,14,13
LIRCMOP8_BC,1,original,68000,0.01,18,30,13,12
LIRCMOP8_BC,1,original,69000,0.01,18,30,13,12
LIRCMOP8_BC,1,original,70000,0.01,18,30,13,12
LIRCMOP8_BC,1,original,71000,0.01,18,29,13,11
LIRCMOP8_BC,1,original,72000,0.01,18,29,13,11
LIRCMOP8_BC,1,original,73000,0.01,18,29,14,12
LIRCMOP8_BC,1,original,74000,0.01,18,28,14,12
LIRCMOP8_BC,1,original,75000,0.01,18,28,14,12
LIRCMOP8_BC,1,original,76000,0.01,18,29,14,12
LIRCMOP8_BC,1,original,77000,0.01,18,29,14,12
LIRCMOP8_BC,1,original,78000,0.01,18,30,15,13
LIRCMOP8_BC,1,original,79000,0.01,18,31,15,13
LIRCMOP8_BC,1,original,80000,0.01,18,30,15,13
LIRCMOP8_BC,1,original,81000,0.01,18,30,15,13
LIRCMOP8_BC,1,original,82000,0.01,18,33,17,14
LIRCMOP8_BC,1,original,83000,0.01,18,34,17,13
LIRCMOP8_BC,1,original,84000,0.01,18,38,18,13
LIRCMOP8_BC,1,original,85000,0.01,18,38,19,14
LIRCMOP8_BC,1,original,86000,0.01,18,38,18,12
