problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP8_BC,3,stable_no_side,50000,0.01,28,28,0,0
LIRCMOP8_BC,3,stable_no_side,51000,0.01,28,29,2,2
LIRCMOP8_BC,3,stable_no_side,52000,0.01,28,32,3,3
LIRCMOP8_BC,3,stable_no_side,53000,0.01,28,31,4,4
LIRCMOP8_BC,3,stable_no_side,54000,0.01,28,33,5,5
LIRCMOP8_BC,3,stable_no_side,55000,0.01,28,32,5,5
LIRCMOP8_BC,3,stable_no_side,56000,0.01,28,40,8,8
LIRCMOP8_BC,3,stable_no_side,57000,0.01,28,39,8,8
LIRCMOP8_BC,3,stable_no_side,58000,0.01,28,38,8,8
LIRCMOP8_BC,3,stable_no_side,59000,0.01,28,43,9,7
LIRCMOP8_BC,3,stable_no_side,60000,0.01,28,43,8,6
LIRCMOP8_BC,3,stable_no_side,61000,0.01,28,42,9,7
LIRCMOP8_BC,3,stable_no_side,62000,0.01,28,37,8,6
LIRCMOP8_BC,3,stable_no_side,63000,0.01,28,36,8,6
LIRCMOP8_BC,3,stable_no_side,64000,0.01,28,39,9,7
LIRCMOP8_BC,3,stable_no_side,65000,0.01,28,40,10,8
LIRCMOP8_BC,3,stable_no_side,66000,0.01,28,41,11,8
LIRCMOP8_BC,3,stable_no_side,67000,0.01,28,39,11,9
LIRCMOP8_BC,3,stable_no_side,68000,0.01,28,41,13,11
LIRCMOP8_BC,3,stable_no_side,69000,0.01,28,41,13,11
LIRCMOP8_BC,3,stable_no_side,70000,0.01,28,41,13,11
LIRCMOP8_BC,3,stable_no_side,71000,0.01,28,43,14,12
LIRCMOP8_BC,3,stable_no_side,72000,0.01,28,42,14,11
LIRCMOP8_BC,3,stable_no_side,73000,0.01,28,43,15,12
LIRCMOP8_BC,3,stable_no_side,74000,0.01,28,42,15,12
LIRCMOP8_BC,3,stable_no_side,75000,0.01,28,42,16,13
LIRCMOP8_BC,3,stable_no_side,76000,0.01,28,41,17,11
LIRCMOP8_BC,3,stable_no_side,77000,0.01,28,41,18,12
LIRCMOP8_BC,3,stable_no_side,78000,0.01,28,41,18,12
LIRCMOP8_BC,3,stable_no_side,79000,0.01,28,42,19,13
LIRCMOP8_BC,3,stable_no_side,80000,0.01,28,42,20,14
LIRCMOP8_BC,3,stable_no_side,81000,0.01,28,42,20,14
LIRCMOP8_BC,3,stable_no_side,82000,0.01,28,41,19,14
LIRCMOP8_BC,3,stable_no_side,83000,0.01,28,43,20,14
LIRCMOP8_BC,3,stable_no_side,84000,0.01,28,42,20,14
LIRCMOP8_BC,3,stable_no_side,85000,0.01,28,43,21,12
LIRCMOP8_BC,3,stable_no_side,86000,0.01,28,42,21,12
LIRCMOP8_BC,3,stable_no_side,87000,0.01,28,40,20,11
LIRCMOP8_BC,3,stable_no_side,88000,0.01,28,40,20,11
LIRCMOP8_BC,3,stable_no_side,89000,0.01,28,38,19,11
LIRCMOP8_BC,3,stable_no_side,90000,0.01,28,37,20,11
LIRCMOP8_BC,3,stable_no_side,91000,0.01,28,42,23,13
LIRCMOP8_BC,3,stable_no_side,92000,0.01,28,39,22,12
LIRCMOP8_BC,3,stable_no_side,93000,0.01,28,38,21,12
LIRCMOP8_BC,3,stable_no_side,94000,0.01,28,39,22,12
LIRCMOP8_BC,3,stable_no_side,95000,0.01,28,37,23,14
LIRCMOP8_BC,3,stable_no_side,96000,0.01,28,36,23,14
LIRCMOP8_BC,3,stable_no_side,97000,0.01,28,39,25,15
LIRCMOP8_BC,3,stable_no_side,98000,0.01,28,41,25,15
LIRCMOP8_BC,3,stable_no_side,99000,0.01,28,40,24,15
LIRCMOP8_BC,3,stable_no_side,100000,0.01,28,39,24,15
LIRCMOP8_BC,3,stable_no_side,50000,0.02,101,101,0,0
LIRCMOP8_BC,3,stable_no_side,51000,0.02,101,112,6,5
LIRCMOP8_BC,3,stable_no_side,52000,0.02,101,119,7,6
LIRCMOP8_BC,3,stable_no_side,53000,0.02,101,118,7,6
LIRCMOP8_BC,3,stable_no_side,54000,0.02,101,122,9,8
LIRCMOP8_BC,3,stable_no_side,55000,0.02,101,118,11,9
LIRCMOP8_BC,3,stable_no_side,56000,0.02,101,128,17,15
LIRCMOP8_BC,3,stable_no_side,57000,0.02,101,125,18,16
LIRCMOP8_BC,3,stable_no_side,58000,0.02,101,125,18,16
LIRCMOP8_BC,3,stable_no_side,59000,0.02,101,125,17,15
LIRCMOP8_BC,3,stable_no_side,60000,0.02,101,127,19,17
LIRCMOP8_BC,3,stable_no_side,61000,0.02,101,130,22,20
LIRCMOP8_BC,3,stable_no_side,62000,0.02,101,135,21,19
LIRCMOP8_BC,3,stable_no_side,63000,0.02,101,135,25,23
LIRCMOP8_BC,3,stable_no_side,64000,0.02,101,140,24,22
LIRCMOP8_BC,3,stable_no_side,65000,0.02,101,147,25,22
LIRCMOP8_BC,3,stable_no_side,66000,0.02,101,147,24,21
LIRCMOP8_BC,3,stable_no_side,67000,0.02,101,145,25,22
LIRCMOP8_BC,3,stable_no_side,68000,0.02,101,150,29,24
LIRCMOP8_BC,3,stable_no_side,69000,0.02,101,149,31,26
LIRCMOP8_BC,3,stable_no_side,70000,0.02,101,153,30,25
LIRCMOP8_BC,3,stable_no_side,71000,0.02,101,156,29,24
LIRCMOP8_BC,3,stable_no_side,72000,0.02,101,160,30,24
LIRCMOP8_BC,3,stable_no_side,73000,0.02,101,167,33,27
LIRCMOP8_BC,3,stable_no_side,74000,0.02,101,165,32,28
LIRCMOP8_BC,3,stable_no_side,75000,0.02,101,163,31,28
LIRCMOP8_BC,3,stable_no_side,76000,0.02,101,163,35,31
LIRCMOP8_BC,3,stable_no_side,77000,0.02,101,164,33,30
LIRCMOP8_BC,3,stable_no_side,78000,0.02,101,164,33,29
LIRCMOP8_BC,3,stable_no_side,79000,0.02,101,166,35,32
LIRCMOP8_BC,3,stable_no_side,80000,0.02,101,167,36,32
LIRCMOP8_BC,3,stable_no_side,81000,0.02,101,173,36,31
LIRCMOP8_BC,3,stable_no_side,82000,0.02,101,178,39,33
LIRCMOP8_BC,3,stable_no_side,83000,0.02,101,182,39,32
LIRCMOP8_BC,3,stable_no_side,84000,0.02,101,183,39,32
LIRCMOP8_BC,3,stable_no_side,85000,0.02,101,186,39,32
LIRCMOP8_BC,3,stable_no_side,86000,0.02,101,186,41,34
LIRCMOP8_BC,3,stable_no_side,87000,0.02,101,183,40,33
LIRCMOP8_BC,3,stable_no_side,88000,0.02,101,184,40,32
LIRCMOP8_BC,3,stable_no_side,89000,0.02,101,188,41,32
LIRCMOP8_BC,3,stable_no_side,90000,0.02,101,185,46,37
LIRCMOP8_BC,3,stable_no_side,91000,0.02,101,193,45,35
LIRCMOP8_BC,3,stable_no_side,92000,0.02,101,191,45,35
LIRCMOP8_BC,3,stable_no_side,93000,0.02,101,191,45,35
LIRCMOP8_BC,3,stable_no_side,94000,0.02,101,199,48,38
LIRCMOP8_BC,3,stable_no_side,95000,0.02,101,196,48,39
LIRCMOP8_BC,3,stable_no_side,96000,0.02,101,195,48,39
LIRCMOP8_BC,3,stable_no_side,97000,0.02,101,195,49,40
LIRCMOP8_BC,3,stable_no_side,98000,0.02,101,194,50,41
LIRCMOP8_BC,3,stable_no_side,99000,0.02,101,192,51,41
LIRCMOP8_BC,3,stable_no_side,100000,0.02,101,194,50,41
LIRCMOP8_BC,3,stable_no_side,50000,0.04,436,436,0,0
LIRCMOP8_BC,3,stable_no_side,51000,0.04,436,445,1,0
LIRCMOP8_BC,3,stable_no_side,52000,0.04,436,444,0,0
LIRCMOP8_BC,3,stable_no_side,53000,0.04,436,442,0,0
LIRCMOP8_BC,3,stable_no_side,54000,0.04,436,443,0,0
LIRCMOP8_BC,3,stable_no_side,55000,0.04,436,444,1,0
LIRCMOP8_BC,3,stable_no_side,56000,0.04,436,440,2,1
LIRCMOP8_BC,3,stable_no_side,57000,0.04,436,443,3,1
LIRCMOP8_BC,3,stable_no_side,58000,0.04,436,439,3,1
LIRCMOP8_BC,3,stable_no_side,59000,0.04,436,441,3,1
LIRCMOP8_BC,3,stable_no_side,60000,0.04,436,444,5,3
LIRCMOP8_BC,3,stable_no_side,61000,0.04,436,440,4,3
LIRCMOP8_BC,3,stable_no_side,62000,0.04,436,438,5,4
LIRCMOP8_BC,3,stable_no_side,63000,0.04,436,439,5,4
LIRCMOP8_BC,3,stable_no_side,64000,0.04,436,438,5,4
LIRCMOP8_BC,3,stable_no_side,65000,0.04,436,442,5,4
LIRCMOP8_BC,3,stable_no_side,66000,0.04,436,445,4,3
LIRCMOP8_BC,3,stable_no_side,67000,0.04,436,450,4,3
LIRCMOP8_BC,3,stable_no_side,68000,0.04,436,445,4,3
LIRCMOP8_BC,3,stable_no_side,69000,0.04,436,446,4,3
LIRCMOP8_BC,3,stable_no_side,70000,0.04,436,449,5,4
LIRCMOP8_BC,3,stable_no_side,71000,0.04,436,445,7,6
LIRCMOP8_BC,3,stable_no_side,72000,0.04,436,448,8,7
LIRCMOP8_BC,3,stable_no_side,73000,0.04,436,451,8,7
LIRCMOP8_BC,3,stable_no_side,74000,0.04,436,443,9,8
LIRCMOP8_BC,3,stable_no_side,75000,0.04,436,441,9,8
