problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP5_BC,3,stable_no_side,50000,0.01,16,16,0,0
LIRCMOP5_BC,3,stable_no_side,51000,0.01,16,18,1,1
LIRCMOP5_BC,3,stable_no_side,52000,0.01,16,4,0,0
LIRCMOP5_BC,3,stable_no_side,53000,0.01,16,2,1,1
LIRCMOP5_BC,3,stable_no_side,54000,0.01,16,1,0,0
LIRCMOP5_BC,3,stable_no_side,55000,0.01,16,0,0,0
LIRCMOP5_BC,3,stable_no_side,56000,0.01,16,1,1,1
LIRCMOP5_BC,3,stable_no_side,57000,0.01,16,3,3,3
LIRCMOP5_BC,3,stable_no_side,58000,0.01,16,2,2,2
LIRCMOP5_BC,3,stable_no_side,59000,0.01,16,2,2,2
LIRCMOP5_BC,3,stable_no_side,60000,0.01,16,2,2,2
LIRCMOP5_BC,3,stable_no_side,61000,0.01,16,2,2,2
LIRCMOP5_BC,3,stable_no_side,62000,0.01,16,3,3,3
LIRCMOP5_BC,3,stable_no_side,63000,0.01,16,2,2,2
LIRCMOP5_BC,3,stable_no_side,64000,0.01,16,2,2,2
LIRCMOP5_BC,3,stable_no_side,65000,0.01,16,1,1,1
LIRCMOP5_BC,3,stable_no_side,66000,0.01,16,1,1,1
LIRCMOP5_BC,3,stable_no_side,67000,0.01,16,1,1,1
LIRCMOP5_BC,3,stable_no_side,68000,0.01,16,1,1,1
LIRCMOP5_BC,3,stable_no_side,69000,0.01,16,3,3,3
LIRCMOP5_BC,3,stable_no_side,70000,0.01,16,3,3,3
LIRCMOP5_BC,3,stable_no_side,71000,0.01,16,3,3,3
LIRCMOP5_BC,3,stable_no_side,72000,0.01,16,3,3,3
LIRCMOP5_BC,3,stable_no_side,73000,0.01,16,3,3,3
LIRCMOP5_BC,3,stable_no_side,74000,0.01,16,2,2,2
LIRCMOP5_BC,3,stable_no_side,75000,0.01,16,2,2,2
LIRCMOP5_BC,3,stable_no_side,76000,0.01,16,2,2,2
LIRCMOP5_BC,3,stable_no_side,77000,0.01,16,3,3,3
LIRCMOP5_BC,3,stable_no_side,78000,0.01,16,4,4,4
LIRCMOP5_BC,3,stable_no_side,79000,0.01,16,3,3,3
LIRCMOP5_BC,3,stable_no_side,80000,0.01,16,5,4,4
LIRCMOP5_BC,3,stable_no_side,81000,0.01,16,5,4,4
LIRCMOP5_BC,3,stable_no_side,82000,0.01,16,6,4,4
LIRCMOP5_BC,3,stable_no_side,83000,0.01,16,6,4,4
LIRCMOP5_BC,3,stable_no_side,84000,0.01,16,3,2,2
LIRCMOP5_BC,3,stable_no_side,85000,0.01,16,4,3,3
LIRCMOP5_BC,3,stable_no_side,86000,0.01,16,4,3,3
LIRCMOP5_BC,3,stable_no_side,87000,0.01,16,3,2,2
LIRCMOP5_BC,3,stable_no_side,88000,0.01,16,3,2,2
LIRCMOP5_BC,3,stable_no_side,89000,0.01,16,3,2,2
