problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP5_BC,1,pair_only,50000,0.01,233,233,0,0
LIRCMOP5_BC,1,pair_only,51000,0.01,233,199,0,0
LIRCMOP5_BC,1,pair_only,52000,0.01,233,297,3,3
LIRCMOP5_BC,1,pair_only,53000,0.01,233,439,4,4
LIRCMOP5_BC,1,pair_only,54000,0.01,233,464,2,2
LIRCMOP5_BC,1,pair_only,55000,0.01,233,483,1,1
LIRCMOP5_BC,1,pair_only,56000,0.01,233,461,3,3
LIRCMOP5_BC,1,pair_only,57000,0.01,233,17,3,3
LIRCMOP5_BC,1,pair_only,58000,0.01,233,11,2,2
LIRCMOP5_BC,1,pair_only,59000,0.01,233,7,2,2
LIRCMOP5_BC,1,pair_only,60000,0.01,233,39,2,2
LIRCMOP5_BC,1,pair_only,61000,0.01,233,44,2,2
LIRCMOP5_BC,1,pair_only,62000,0.01,233,111,1,1
LIRCMOP5_BC,1,pair_only,63000,0.01,233,27,1,1
LIRCMOP5_BC,1,pair_only,64000,0.01,233,1,0,0
LIRCMOP5_BC,1,pair_only,65000,0.01,233,15,1,1
LIRCMOP5_BC,1,pair_only,66000,0.01,233,32,1,1
LIRCMOP5_BC,1,pair_only,67000,0.01,233,49,1,1
LIRCMOP5_BC,1,pair_only,68000,0.01,233,66,1,1
LIRCMOP5_BC,1,pair_only,69000,0.01,233,81,2,2
LIRCMOP5_BC,1,pair_only,70000,0.01,233,110,3,3
LIRCMOP5_BC,1,pair_only,71000,0.01,233,149,3,3
LIRCMOP5_BC,1,pair_only,72000,0.01,233,264,3,3
LIRCMOP5_BC,1,pair_only,73000,0.01,233,297,3,3
LIRCMOP5_BC,1,pair_only,74000,0.01,233,105,3,3
LIRCMOP5_BC,1,pair_only,75000,0.01,233,46,2,2
LIRCMOP5_BC,1,pair_only,76000,0.01,233,54,1,1
LIRCMOP5_BC,1,pair_only,77000,0.01,233,70,2,2
LIRCMOP5_BC,1,pair_only,78000,0.01,233,93,2,2
LIRCMOP5_BC,1,pair_only,79000,0.01,233,120,2,2
LIRCMOP5_BC,1,pair_only,80000,0.01,233,99,2,2
LIRCMOP5_BC,1,pair_only,81000,0.01,233,119,2,2
LIRCMOP5_BC,1,pair_only,82000,0.01,233,138,2,2
LIRCMOP5_BC,1,pair_only,83000,0.01,233,158,2,2
LIRCMOP5_BC,1,pair_only,84000,0.01,233,178,2,2
LIRCMOP5_BC,1,pair_only,85000,0.01,233,198,2,2
LIRCMOP5_BC,1,pair_only,86000,0.01,233,220,3,3
LIRCMOP5_BC,1,pair_only,87000,0.01,233,240,3,3
LIRCMOP5_BC,1,pair_only,88000,0.01,233,265,3,3
LIRCMOP5_BC,1,pair_only,89000,0.01,233,248,3,3
LIRCMOP5_BC,1,pair_only,90000,0.01,233,255,3,3
LIRCMOP5_BC,1,pair_only,91000,0.01,233,265,3,3
LIRCMOP5_BC,1,pair_only,92000,0.01,233,283,3,3
LIRCMOP5_BC,1,pair_only,93000,0.01,233,285,3,2
LIRCMOP5_BC,1,pair_only,94000,0.01,233,0,0,0
LIRCMOP5_BC,1,pair_only,95000,0.01,233,0,0,0
LIRCMOP5_BC,1,pair_only,96000,0.01,233,0,0,0
