problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP5_BC,1,ref_tau,10000,10013,47,101,1,0.34,101,0,0.00334316633647348,0.00655646995204631,101,30,3,0.00528712767628121,31.6831683168317,0.320690072728995,0.484909104764415,0,0.426949697888913,0.108910891089109,0.363678774393548,1.60391377389596,zero,30,0,30,22,0.297029702970297,0.00113017991660956,0.00679434306574019,0,0.0200603024248156,NaN,0.733333333333333,0.0434167921048559,0.647058823529412,0.0178839499228508,0.0254016903473996,0.0254016903473996,NaN,0.733333333333333,400,101,602,602,461,141,208,52,80,41,2871,0,122,122,122,120,101,101,101,101,101,0,30
LIRCMOP5_BC,1,ref_tau,30000,30023,134,102,1,0.34,102,0,0.00101449634352347,0.00329428325746878,102,30,3,0.00533947547505627,31.3725490196078,0.2761546909524,0.579835655982277,-0,0.929774302134507,0.0882352941176471,0.359565834340819,0.477649658289067,zero,30,0,30,0,0.294117647058824,0.00398963017702931,0.00479284898026233,0,0.00653948900819699,NaN,0.533333333333333,0.00882497478628705,0,0.00483229212030037,0.00701153197157526,0.00701153197157526,NaN,0,400,124,648,648,429,219,281,57,71,39,8925,2,117,117,117,114,102,102,102,102,102,0,30
LIRCMOP5_BC,1,ref_tau,50000,50033,221,84,1,0.28,84,0,0.00168039501149888,0.00556855659165664,84,30,3,0.00439721509710517,38.0952380952381,0.351651568951847,0.523946282445112,0,1,0.107142857142857,0.455042265313189,0.849626698176765,zero,21,9,30,15,0.357142857142857,0.00545065815902505,0.00972646226439789,0,0.0108733813463513,NaN,0.966666666666667,0.0612074289307695,0.178571428571429,0.011608135648775,0.0139521792402591,0.0140641211860692,0.0130145618036655,0.5,400,103,606,606,419,187,265,59,53,34,7303,23,99,99,99,99,84,84,84,84,84,0,30
LIRCMOP5_BC,1,ref_tau,70000,70043,308,141,1,0.47,141,0,0.0033672493122918,0.00781344514097576,141,30,3,0.00738103962728367,22.6950354609929,0.509662332095061,1.34804794707314,0,0.935624156906144,0.170212765957447,2.27002497066778,43.3605701474508,zero,30,0,30,19,0.212765957446809,0.0259055365605578,0.846127607438522,0,0.846127607438522,NaN,0.466666666666667,-0.0177918093905798,0.276595744680851,0.0373223706268253,0.846340029104533,0.846340029104533,NaN,0.633333333333333,400,150,700,700,374,326,294,52,100,52,12378,35,156,156,156,156,141,141,141,141,141,0,30
LIRCMOP5_BC,1,ref_tau,100000,100173,439,39,1,0.13,39,0,0.00438485153894986,0.0193137809359524,39,30,3,0.0020415641522274,82.0512820512821,0.134220862027019,0.263740161560297,0.39336245473108,0.529126683624567,0.487179487179487,0.412884606958521,1.18500723128914,zero,30,0,30,6,0.769230769230769,0.0129548031702298,0.0358604970883411,0,0.0614695958805043,NaN,0.933333333333333,0.0173652800445103,0.153846153846154,0.0360261448689931,0.0634468506699233,0.0634468506699233,NaN,0.2,400,36,472,472,273,199,114,14,100,14,3138,35,42,42,42,42,39,39,39,39,39,0,30
LIRCMOP6_BC,1,ref_tau,10000,10024,48,51,1,0.17,51,0,0.00652426768565683,0.0358650820714468,51,30,3,0.00266973773752814,62.7450980392157,0.268050159200165,0.345212816692932,0,0.728960189268403,0.235294117647059,0.713723190033821,2.98258910495991,zero,19,11,30,30,0.588235294117647,0.0401508149204631,0.0506335136347072,0,0.0595843546505011,NaN,0.433333333333333,-0.0025112658845764,0.823529411764706,0.0413141217722173,0.061319157149007,0.0575507405874571,0.0647443510043633,1,400,48,496,496,434,62,165,43,48,23,1243,0,69,69,69,69,51,51,51,51,51,0,30
LIRCMOP6_BC,1,ref_tau,30000,30034,135,171,1,0.57,171,0,0.00199438910879487,0.00679758457019888,171,30,3,0.00895147359053552,18.7134502923977,0.332106327326721,0.478707486908491,0,1,0.116959064327485,0.401476806252161,0.476043090959416,zero,26,4,30,14,0.175438596491228,0.00394276014433426,0.00749629357918762,0,0.00809265812413439,NaN,0.666666666666667,0.0757721117278296,0.087719298245614,0.00775440902972003,0.0152057809073305,0.0159658387566176,0.0116843074604514,0.466666666666667,400,172,744,744,488,256,310,72,91,65,7361,26,189,189,189,186,171,171,171,171,171,0,30
LIRCMOP6_BC,1,ref_tau,50000,50044,222,207,1,0.69,207,0,0.00225654234938347,0.00579456818582439,207,30,3,0.0108359943464377,15.4589371980676,0.343211673774523,0.54477091104054,0,1,0.072463768115942,0.479831079084314,0.614744861603707,zero,20,10,30,8,0.144927536231884,0.00269284642214329,0.00748898741005232,0,0.0102514895739383,NaN,0.866666666666667,0.0254039300359147,0.144927536231884,0.00750396204470604,0.0110905408606519,0.0110056728544909,0.0123214172703501,0.266666666666667,400,207,814,814,461,353,364,77,100,77,11513,0,231,231,231,228,207,207,207,207,207,0,30
LIRCMOP6_BC,1,ref_tau,70000,70054,309,216,1,0.72,216,0,0.001623639753009,0.00454600402808607,216,30,3,0.0113071245354133,14.8148148148148,0.391454568110954,0.688680182246421,-0,1,0.0555555555555556,0.654646596957625,0.891376761945891,zero,22,8,30,0,0.138888888888889,0.0114949151842509,0.0172926985540648,0,0.0178092342757517,NaN,0.5,-0.0061648070402737,0,0.0128411212175622,0.0179430427644084,0.0183213174751745,0.0173606110037565,0,400,231,862,862,445,417,356,79,100,79,14478,0,237,237,237,237,216,216,216,216,216,0,30
LIRCMOP6_BC,1,ref_tau,100000,100184,440,71,1,0.24,71,0,0.00523778543199809,0.0217422870003002,71,30,3,0.00371669371302937,45.0704225352113,0.187578650886865,0.642116839208292,0.284192473500349,0.827201900560635,0.464788732394366,1.58926118795447,1.09056716907559,zero,30,0,30,0,0.422535211267606,0.00708407491409375,0.00941875199165128,0,0.0120700598470486,NaN,0.2,-0.291408682648649,0,0.00909988206886467,0.013657402339336,0.013657402339336,NaN,0,400,72,544,544,296,248,229,43,100,43,6288,738,78,78,78,76,71,71,71,71,71,0,30
