problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,gateOpenRate,refineUseCount,refineGainPerSeed,UBY,ABS,AGS,FFC,FGY,tightBracketAbsCount,recoverAbsCount,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP1_BC,DASCMOP_BC,1,1001,28052,22744,19354,7296,7296,0,7296,949,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,100,951,0,0,NaN,NaN,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP1_BC,DASCMOP_BC,2,1002,25961,19483,18183,7145,7145,77,7068,950,0.074012532966552,0.0796720796602371,0.0514745954513189,0.000559832050384885,0,0,0.051948051948052,0.105404640633843,0,0,0,0,0.000559832050384885,4,0,0,0.051948051948052,745,0,0.364201236203109,0.364201236203109,1,1,98,952,820,820,0.409611068685561,0.409476889662494,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP1_BC,DASCMOP_BC,3,1003,29240,22987,19351,7231,7231,0,7231,952,0,0,0,0,NaN,0,NaN,0.00055317383487761,0,0,0,0,0,0,0,0,NaN,4,0,NaN,NaN,0,0,100,953,0,0,NaN,NaN,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP1_BC,DASCMOP_BC,4,1004,26786,20864,19675,7348,7348,185,7163,952,0.0927966471472301,0.101345033858924,0.0673636583814808,0.00244964616222101,0,0,0.0972972972972973,0.342733491553818,0,0,0,0,0.00244964616222101,18,0,0,0.0972972972972973,2455,0,0.327835759980955,0.202543989100245,1,1,82,952,817,817,0.306278738631082,0.2713220756266,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP1_BC,DASCMOP_BC,5,1005,27137,21016,18804,7192,7192,41,7151,950,0.0252613917480305,0.028537345665943,0.0100535565603996,0.000139043381535039,0,0,0.024390243902439,0.0401342469584673,0,0,0,0,0.000139043381535039,1,0,0,0.024390243902439,287,0,0.388318998001952,0.388318998001952,1,1,99,952,870,870,0.470213447677453,0.470167419293636,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP1_BC,DASCMOP_BC,6,1006,28574,21294,19051,7271,7271,0,7271,948,0,0,0,0,NaN,0,NaN,0.00495117590427727,0,0,0,0,0,0,0,0,NaN,36,0,0.49,0.49,1,1,100,952,900,900,0.489998488826362,0.489998488826362,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP2_BC,DASCMOP_BC,1,1001,32661,29025,20666,7471,7471,740,6731,947,0.0786715414301999,0.0845570104067056,0.0232480199686899,0.00307857047249364,0.00810810810810811,0,0.0310810810810811,0.0573466052592483,0,0,0,0,0.00307857047249364,23,0,6,0.0310810810810811,386,0,0.206245375806295,0.206245375806295,1,1,99,886,882,882,0.251268727957964,0.234378347202633,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP2_BC,DASCMOP_BC,2,1002,33379,29322,20769,7451,7451,731,6720,949,0.0573345154794476,0.0606649771194692,0.0298468668530493,0.00201315259696685,0.0136798905608755,0,0.0205198358413133,0.0845238095238095,0,0.00104384133611691,2,0,0.00201315259696685,15,0,10,0.0205198358413133,568,0,0.171007120198232,0.171007120198232,1,1,100,865,861,861,0.20921476406871,0.2041327449244,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP2_BC,DASCMOP_BC,3,1003,32550,28587,20350,7364,7364,755,6609,951,0.0618305670563783,0.0663499053930461,0.0269890623788151,0.00285171102661597,0.0132450331125828,0,0.0278145695364238,0.100922983809956,0,0.00104384133611691,1,9.84679945383869e-09,0.00285171102661597,21,0,10,0.0278145695364238,667,0,0.201339977013355,0.191432824374858,1,1,100,877,873,873,0.221982520808196,0.208176411464692,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP2_BC,DASCMOP_BC,4,1004,34991,30043,21616,7530,7530,878,6652,946,0.0356166751244359,0.0372813548319766,0.0209190483609043,0.00292164674634794,0.010250569476082,0,0.0250569476082005,0.0565243535778713,0,0,0,0,0.00292164674634794,22,0,9,0.0250569476082005,376,0,0.204751152961875,0.201198887492252,1,1,100,819,815,815,0.189100681974054,0.184029360629888,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP2_BC,DASCMOP_BC,5,1005,33741,29286,21229,7537,7537,797,6740,946,0.0471880437466612,0.0500945515812894,0.027698414223912,0.00225553933925965,0.0163111668757842,0,0.0213299874529486,0.0382789317507418,0,0.00104493207941484,3,3.823908850395e-06,0.00225553933925965,17,0,13,0.0213299874529486,258,0,0.166556509307388,0.166556509307388,1,1,100,818,814,814,0.215327993058322,0.199648057020272,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP2_BC,DASCMOP_BC,6,1006,33698,30034,20997,7466,7466,797,6669,948,0.0532598258234757,0.0565276006435581,0.0263344395462777,0.00388427538173051,0.0150564617314931,0,0.0363864491844417,0.082471135102714,0,0,0,0,0.00388427538173051,29,0,12,0.0363864491844417,550,0,0.181690686240148,0.181690686240148,1,1,100,887,883,883,0.210954048436825,0.199586152111999,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP3_BC,DASCMOP_BC,1,1001,4916,2517,2514,2398,2398,162,2236,893,0.0756205433166306,0.0799357675021665,0.0798229415131739,0.000834028356964137,0.00617283950617284,0,0.0123456790123457,0.104651162790698,0,0,0,0,0.000834028356964137,2,0,1,0.0123456790123457,234,0,0.2306553759438,0.2306553759438,1,1,100,976,971,971,0.304675013898929,0.302783392559278,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP3_BC,DASCMOP_BC,2,1002,4198,1835,1834,1712,1712,55,1657,822,0.0278609933702776,0.0215351966091121,0.02308049354251,0.00175233644859813,0,0,0.0545454545454545,0.0609535304767652,0,0,0,0,0.00175233644859813,3,0,0,0.0545454545454545,101,0,0.438641029135086,0.438641029135086,1,1,100,979,974,974,0.447321987366689,0.447321987366689,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP3_BC,DASCMOP_BC,3,1003,5051,2066,2064,1931,1931,144,1787,873,0.0867668537958697,0.0859090074607461,0.0820749812476131,0.000517866390471258,0.0138888888888889,0,0.00694444444444444,0.0968102965864577,0,0,0,0,0.000517866390471258,1,0,2,0.00694444444444444,173,0,0.274864822392885,0.274864822392885,1,1,96,978,973,973,0.320801130434748,0.319401619808214,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP3_BC,DASCMOP_BC,4,1004,5374,2650,2649,2543,2543,40,2503,897,0.0544292824198659,0.0353169316657721,0.0367743235464357,0.00117970900511207,0,0,0.075,0.0375549340791051,0,0,0,0,0.00117970900511207,3,0,0,0.075,94,0,0.366634667879618,0.366634667879618,1,1,97,976,833,833,0.412722026382711,0.412722026382711,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP3_BC,DASCMOP_BC,5,1005,4424,1968,1967,1848,1848,61,1787,850,0.0350715452323205,0.0287045485889354,0.0296954001703385,0.00108225108225108,0,0,0.0327868852459016,0.0643536653609401,0,0,0,0,0.00108225108225108,2,0,0,0.0327868852459016,115,0,0.41418307363932,0.41418307363932,1,1,100,980,837,837,0.417022521026781,0.41667238207108,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP3_BC,DASCMOP_BC,6,1006,4747,2067,2061,1890,1890,83,1807,856,0.0487162260899475,0.0493177907783014,0.047271072952695,0.00105820105820106,0.0120481927710843,0,0.0240963855421687,0.0625345877144438,0,0,0,0,0.00105820105820106,2,0,1,0.0240963855421687,113,0,0.271426352046717,0.271426352046717,1,1,100,978,973,973,0.381320498694454,0.380537379318204,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP4_BC,DASCMOP_BC,1,1001,7208,3168,3164,2919,2919,0,2919,545,0.0376164815888275,0.0333015938295664,0.0321064574078748,0,NaN,0,NaN,0.144227475162727,0,0,0,0,0,0,0,0,NaN,421,0,0.523894110959132,0.523894110959132,1,1,100,606,444,444,0.47620794499479,0.47620794499479,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP4_BC,DASCMOP_BC,2,1002,7511,2785,2779,2597,2597,6,2591,547,0.0361081825758113,0.0282471665152447,0.0264981273271367,0.000385059684251059,0,0,0.166666666666667,0.295638749517561,0,0,0,0,0.000385059684251059,1,0,0,0.166666666666667,766,0,0.478081466430513,0.478081466430513,1,1,100,622,519,519,0.455049374519723,0.455049374519723,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP4_BC,DASCMOP_BC,3,1003,6233,2906,2898,2783,2783,9,2774,564,0.0226623242563487,0.0223007978369946,0.0213301185521818,0.000359324469996407,0,0,0.111111111111111,0.214491708723864,0,0,0,0,0.000359324469996407,1,0,0,0.111111111111111,595,0,0.467058304167826,0.467058304167826,1,1,100,621,495,495,0.46728876400376,0.46699398950625,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
DASCMOP4_BC,DASCMOP_BC,4,1004,7197,2817,2812,2676,2676,2,2674,558,0.0183695503635781,0.0155619401802518,0.0153830937629145,0,0,0,0,0.108451757666417,0,0,0,0,0,0,0,0,0,290,0,0.463495415042617,0.463495415042617,1,1,100,617,428,428,0.477826956998121,0.477822466557113,0,0,0,beta,infeasible_shrink_off,Refinement ablation: disable infeasible bracket shrink,beta,220.795120416667
