problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP5_BC,12,stable_no_side,50000,0.01,12,12,0,0
LIRCMOP5_BC,12,stable_no_side,51000,0.01,12,12,0,0
LIRCMOP5_BC,12,stable_no_side,52000,0.01,12,11,0,0
LIRCMOP5_BC,12,stable_no_side,53000,0.01,12,11,1,1
LIRCMOP5_BC,12,stable_no_side,54000,0.01,12,11,1,1
LIRCMOP5_BC,12,stable_no_side,55000,0.01,12,11,1,1
LIRCMOP5_BC,12,stable_no_side,56000,0.01,12,11,1,1
LIRCMOP5_BC,12,stable_no_side,57000,0.01,12,11,1,1
LIRCMOP5_BC,12,stable_no_side,58000,0.01,12,12,2,2
LIRCMOP5_BC,12,stable_no_side,59000,0.01,12,12,2,2
LIRCMOP5_BC,12,stable_no_side,60000,0.01,12,13,3,3
LIRCMOP5_BC,12,stable_no_side,61000,0.01,12,13,3,3
LIRCMOP5_BC,12,stable_no_side,62000,0.01,12,13,3,3
LIRCMOP5_BC,12,stable_no_side,63000,0.01,12,12,3,3
LIRCMOP5_BC,12,stable_no_side,64000,0.01,12,14,6,6
LIRCMOP5_BC,12,stable_no_side,65000,0.01,12,4,3,3
LIRCMOP5_BC,12,stable_no_side,66000,0.01,12,4,3,3
LIRCMOP5_BC,12,stable_no_side,67000,0.01,12,4,4,4
LIRCMOP5_BC,12,stable_no_side,68000,0.01,12,4,4,4
LIRCMOP5_BC,12,stable_no_side,69000,0.01,12,4,4,4
LIRCMOP5_BC,12,stable_no_side,70000,0.01,12,3,3,3
LIRCMOP5_BC,12,stable_no_side,71000,0.01,12,2,2,2
LIRCMOP5_BC,12,stable_no_side,72000,0.01,12,3,3,3
LIRCMOP5_BC,12,stable_no_side,73000,0.01,12,2,2,2
LIRCMOP5_BC,12,stable_no_side,74000,0.01,12,2,2,2
LIRCMOP5_BC,12,stable_no_side,75000,0.01,12,2,2,2
LIRCMOP5_BC,12,stable_no_side,76000,0.01,12,3,3,3
LIRCMOP5_BC,12,stable_no_side,77000,0.01,12,4,3,3
LIRCMOP5_BC,12,stable_no_side,78000,0.01,12,4,3,3
LIRCMOP5_BC,12,stable_no_side,79000,0.01,12,4,3,3
LIRCMOP5_BC,12,stable_no_side,80000,0.01,12,4,3,3
LIRCMOP5_BC,12,stable_no_side,81000,0.01,12,4,3,3
LIRCMOP5_BC,12,stable_no_side,82000,0.01,12,4,3,3
LIRCMOP5_BC,12,stable_no_side,83000,0.01,12,4,3,3
LIRCMOP5_BC,12,stable_no_side,84000,0.01,12,4,3,3
LIRCMOP5_BC,12,stable_no_side,85000,0.01,12,5,4,4
LIRCMOP5_BC,12,stable_no_side,86000,0.01,12,4,4,4
LIRCMOP5_BC,12,stable_no_side,87000,0.01,12,4,4,4
LIRCMOP5_BC,12,stable_no_side,88000,0.01,12,4,4,4
LIRCMOP5_BC,12,stable_no_side,89000,0.01,12,4,4,4
LIRCMOP5_BC,12,stable_no_side,90000,0.01,12,4,4,4
LIRCMOP5_BC,12,stable_no_side,91000,0.01,12,4,4,4
LIRCMOP5_BC,12,stable_no_side,92000,0.01,12,5,5,5
LIRCMOP5_BC,12,stable_no_side,93000,0.01,12,5,5,5
LIRCMOP5_BC,12,stable_no_side,94000,0.01,12,5,5,4
LIRCMOP5_BC,12,stable_no_side,95000,0.01,12,5,5,4
LIRCMOP5_BC,12,stable_no_side,96000,0.01,12,5,5,4
LIRCMOP5_BC,12,stable_no_side,97000,0.01,12,2,2,1
LIRCMOP5_BC,12,stable_no_side,98000,0.01,12,1,1,1
LIRCMOP5_BC,12,stable_no_side,99000,0.01,12,1,1,1
LIRCMOP5_BC,12,stable_no_side,100000,0.01,12,1,1,1
LIRCMOP5_BC,12,stable_no_side,50000,0.02,48,48,0,0
LIRCMOP5_BC,12,stable_no_side,51000,0.02,48,49,1,1
LIRCMOP5_BC,12,stable_no_side,52000,0.02,48,49,3,2
LIRCMOP5_BC,12,stable_no_side,53000,0.02,48,49,4,3
LIRCMOP5_BC,12,stable_no_side,54000,0.02,48,56,7,5
LIRCMOP5_BC,12,stable_no_side,55000,0.02,48,57,7,5
LIRCMOP5_BC,12,stable_no_side,56000,0.02,48,60,10,8
LIRCMOP5_BC,12,stable_no_side,57000,0.02,48,61,11,8
LIRCMOP5_BC,12,stable_no_side,58000,0.02,48,62,12,9
LIRCMOP5_BC,12,stable_no_side,59000,0.02,48,62,13,10
LIRCMOP5_BC,12,stable_no_side,60000,0.02,48,67,14,11
LIRCMOP5_BC,12,stable_no_side,61000,0.02,48,67,14,11
LIRCMOP5_BC,12,stable_no_side,62000,0.02,48,65,15,12
LIRCMOP5_BC,12,stable_no_side,63000,0.02,48,60,13,12
LIRCMOP5_BC,12,stable_no_side,64000,0.02,48,62,15,14
LIRCMOP5_BC,12,stable_no_side,65000,0.02,48,7,5,5
LIRCMOP5_BC,12,stable_no_side,66000,0.02,48,10,6,6
LIRCMOP5_BC,12,stable_no_side,67000,0.02,48,7,6,6
LIRCMOP5_BC,12,stable_no_side,68000,0.02,48,6,5,5
