problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP7_BC,15,original,50000,0.01,33,33,0,0
LIRCMOP7_BC,15,original,51000,0.01,33,33,0,0
LIRCMOP7_BC,15,original,52000,0.01,33,32,0,0
LIRCMOP7_BC,15,original,53000,0.01,33,33,1,1
LIRCMOP7_BC,15,original,54000,0.01,33,32,1,1
LIRCMOP7_BC,15,original,55000,0.01,33,31,1,1
LIRCMOP7_BC,15,original,56000,0.01,33,31,2,2
LIRCMOP7_BC,15,original,57000,0.01,33,32,3,3
LIRCMOP7_BC,15,original,58000,0.01,33,31,2,2
LIRCMOP7_BC,15,original,59000,0.01,33,31,2,2
LIRCMOP7_BC,15,original,60000,0.01,33,31,2,2
LIRCMOP7_BC,15,original,61000,0.01,33,31,2,2
LIRCMOP7_BC,15,original,62000,0.01,33,30,2,2
LIRCMOP7_BC,15,original,63000,0.01,33,30,3,3
LIRCMOP7_BC,15,original,64000,0.01,33,31,3,3
LIRCMOP7_BC,15,original,65000,0.01,33,31,3,3
LIRCMOP7_BC,15,original,66000,0.01,33,32,4,3
LIRCMOP7_BC,15,original,67000,0.01,33,31,4,3
LIRCMOP7_BC,15,original,68000,0.01,33,34,5,4
LIRCMOP7_BC,15,original,69000,0.01,33,36,7,6
LIRCMOP7_BC,15,original,70000,0.01,33,36,7,6
LIRCMOP7_BC,15,original,71000,0.01,33,38,8,7
LIRCMOP7_BC,15,original,72000,0.01,33,34,7,6
LIRCMOP7_BC,15,original,73000,0.01,33,35,8,7
LIRCMOP7_BC,15,original,74000,0.01,33,35,8,7
LIRCMOP7_BC,15,original,75000,0.01,33,34,7,7
LIRCMOP7_BC,15,original,76000,0.01,33,36,10,10
LIRCMOP7_BC,15,original,77000,0.01,33,36,11,11
LIRCMOP7_BC,15,original,78000,0.01,33,36,11,11
LIRCMOP7_BC,15,original,79000,0.01,33,35,11,11
LIRCMOP7_BC,15,original,80000,0.01,33,36,13,11
LIRCMOP7_BC,15,original,81000,0.01,33,37,14,12
LIRCMOP7_BC,15,original,82000,0.01,33,36,15,13
LIRCMOP7_BC,15,original,83000,0.01,33,38,15,12
LIRCMOP7_BC,15,original,84000,0.01,33,36,14,11
LIRCMOP7_BC,15,original,85000,0.01,33,34,14,11
LIRCMOP7_BC,15,original,86000,0.01,33,34,14,11
LIRCMOP7_BC,15,original,87000,0.01,33,34,14,11
LIRCMOP7_BC,15,original,88000,0.01,33,32,14,11
LIRCMOP7_BC,15,original,89000,0.01,33,31,14,10
LIRCMOP7_BC,15,original,90000,0.01,33,30,14,10
LIRCMOP7_BC,15,original,91000,0.01,33,33,16,12
LIRCMOP7_BC,15,original,92000,0.01,33,32,15,11
LIRCMOP7_BC,15,original,93000,0.01,33,31,14,10
LIRCMOP7_BC,15,original,94000,0.01,33,30,14,10
LIRCMOP7_BC,15,original,95000,0.01,33,32,16,12
LIRCMOP7_BC,15,original,96000,0.01,33,33,16,12
LIRCMOP7_BC,15,original,97000,0.01,33,32,17,12
LIRCMOP7_BC,15,original,98000,0.01,33,35,19,14
LIRCMOP7_BC,15,original,99000,0.01,33,34,19,14
LIRCMOP7_BC,15,original,100000,0.01,33,33,19,14
LIRCMOP7_BC,15,original,50000,0.02,138,138,0,0
LIRCMOP7_BC,15,original,51000,0.02,138,141,4,4
LIRCMOP7_BC,15,original,52000,0.02,138,139,4,4
LIRCMOP7_BC,15,original,53000,0.02,138,141,6,6
LIRCMOP7_BC,15,original,54000,0.02,138,139,6,6
LIRCMOP7_BC,15,original,55000,0.02,138,139,7,7
LIRCMOP7_BC,15,original,56000,0.02,138,142,8,8
LIRCMOP7_BC,15,original,57000,0.02,138,144,11,11
LIRCMOP7_BC,15,original,58000,0.02,138,134,9,9
LIRCMOP7_BC,15,original,59000,0.02,138,142,12,12
LIRCMOP7_BC,15,original,60000,0.02,138,140,14,14
LIRCMOP7_BC,15,original,61000,0.02,138,139,13,12
LIRCMOP7_BC,15,original,62000,0.02,138,137,15,14
LIRCMOP7_BC,15,original,63000,0.02,138,135,16,15
LIRCMOP7_BC,15,original,64000,0.02,138,140,17,16
LIRCMOP7_BC,15,original,65000,0.02,138,141,18,16
LIRCMOP7_BC,15,original,66000,0.02,138,142,19,17
LIRCMOP7_BC,15,original,67000,0.02,138,143,21,18
LIRCMOP7_BC,15,original,68000,0.02,138,145,23,20
LIRCMOP7_BC,15,original,69000,0.02,138,151,26,22
LIRCMOP7_BC,15,original,70000,0.02,138,152,27,23
LIRCMOP7_BC,15,original,71000,0.02,138,152,28,25
LIRCMOP7_BC,15,original,72000,0.02,138,147,28,24
LIRCMOP7_BC,15,original,73000,0.02,138,146,28,24
LIRCMOP7_BC,15,original,74000,0.02,138,151,29,25
LIRCMOP7_BC,15,original,75000,0.02,138,152,28,24
LIRCMOP7_BC,15,original,76000,0.02,138,156,31,27
LIRCMOP7_BC,15,original,77000,0.02,138,159,33,29
LIRCMOP7_BC,15,original,78000,0.02,138,161,33,29
LIRCMOP7_BC,15,original,79000,0.02,138,161,34,30
LIRCMOP7_BC,15,original,80000,0.02,138,167,39,32
LIRCMOP7_BC,15,original,81000,0.02,138,164,39,32
LIRCMOP7_BC,15,original,82000,0.02,138,161,38,32
LIRCMOP7_BC,15,original,83000,0.02,138,162,39,31
LIRCMOP7_BC,15,original,84000,0.02,138,162,39,32
LIRCMOP7_BC,15,original,85000,0.02,138,162,41,33
LIRCMOP7_BC,15,original,86000,0.02,138,164,42,34
LIRCMOP7_BC,15,original,87000,0.02,138,161,44,36
LIRCMOP7_BC,15,original,88000,0.02,138,155,47,39
LIRCMOP7_BC,15,original,89000,0.02,138,164,49,39
LIRCMOP7_BC,15,original,90000,0.02,138,163,50,40
LIRCMOP7_BC,15,original,91000,0.02,138,165,51,40
LIRCMOP7_BC,15,original,92000,0.02,138,162,50,39
LIRCMOP7_BC,15,original,93000,0.02,138,159,50,39
LIRCMOP7_BC,15,original,94000,0.02,138,160,49,38
LIRCMOP7_BC,15,original,95000,0.02,138,163,51,40
LIRCMOP7_BC,15,original,96000,0.02,138,168,52,40
LIRCMOP7_BC,15,original,97000,0.02,138,169,53,40
LIRCMOP7_BC,15,original,98000,0.02,138,172,51,38
LIRCMOP7_BC,15,original,99000,0.02,138,172,50,38
LIRCMOP7_BC,15,original,100000,0.02,138,161,51,39
LIRCMOP7_BC,15,original,50000,0.04,367,367,0,0
LIRCMOP7_BC,15,original,51000,0.04,367,368,0,0
LIRCMOP7_BC,15,original,52000,0.04,367,368,1,1
LIRCMOP7_BC,15,original,53000,0.04,367,369,2,2
LIRCMOP7_BC,15,original,54000,0.04,367,369,2,2
LIRCMOP7_BC,15,original,55000,0.04,367,368,2,2
