problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP8_BC,11,original,50000,0.01,52,52,0,0
LIRCMOP8_BC,11,original,51000,0.01,52,51,2,2
LIRCMOP8_BC,11,original,52000,0.01,52,46,3,2
LIRCMOP8_BC,11,original,53000,0.01,52,45,3,2
LIRCMOP8_BC,11,original,54000,0.01,52,46,4,3
LIRCMOP8_BC,11,original,55000,0.01,52,46,4,3
LIRCMOP8_BC,11,original,56000,0.01,52,45,4,3
LIRCMOP8_BC,11,original,57000,0.01,52,47,5,4
LIRCMOP8_BC,11,original,58000,0.01,52,46,5,3
LIRCMOP8_BC,11,original,59000,0.01,52,46,5,3
LIRCMOP8_BC,11,original,60000,0.01,52,47,7,4
LIRCMOP8_BC,11,original,61000,0.01,52,45,7,3
LIRCMOP8_BC,11,original,62000,0.01,52,45,7,3
LIRCMOP8_BC,11,original,63000,0.01,52,43,6,3
LIRCMOP8_BC,11,original,64000,0.01,52,45,8,5
LIRCMOP8_BC,11,original,65000,0.01,52,45,9,6
LIRCMOP8_BC,11,original,66000,0.01,52,46,12,9
LIRCMOP8_BC,11,original,67000,0.01,52,49,14,11
LIRCMOP8_BC,11,original,68000,0.01,52,51,16,12
LIRCMOP8_BC,11,original,69000,0.01,52,50,16,12
LIRCMOP8_BC,11,original,70000,0.01,52,50,16,12
LIRCMOP8_BC,11,original,71000,0.01,52,50,17,13
LIRCMOP8_BC,11,original,72000,0.01,52,51,18,13
LIRCMOP8_BC,11,original,73000,0.01,52,53,19,14
LIRCMOP8_BC,11,original,74000,0.01,52,51,18,13
LIRCMOP8_BC,11,original,75000,0.01,52,50,17,14
LIRCMOP8_BC,11,original,76000,0.01,52,49,17,14
LIRCMOP8_BC,11,original,77000,0.01,52,49,17,14
LIRCMOP8_BC,11,original,78000,0.01,52,49,16,13
LIRCMOP8_BC,11,original,79000,0.01,52,52,19,15
LIRCMOP8_BC,11,original,80000,0.01,52,52,19,15
LIRCMOP8_BC,11,original,81000,0.01,52,51,19,15
LIRCMOP8_BC,11,original,82000,0.01,52,49,19,15
LIRCMOP8_BC,11,original,83000,0.01,52,45,18,14
LIRCMOP8_BC,11,original,84000,0.01,52,46,19,15
LIRCMOP8_BC,11,original,85000,0.01,52,44,19,15
LIRCMOP8_BC,11,original,86000,0.01,52,46,19,14
LIRCMOP8_BC,11,original,87000,0.01,52,46,19,14
LIRCMOP8_BC,11,original,88000,0.01,52,43,17,12
LIRCMOP8_BC,11,original,89000,0.01,52,43,19,14
LIRCMOP8_BC,11,original,90000,0.01,52,42,19,14
LIRCMOP8_BC,11,original,91000,0.01,52,44,20,15
LIRCMOP8_BC,11,original,92000,0.01,52,42,20,16
LIRCMOP8_BC,11,original,93000,0.01,52,43,21,17
LIRCMOP8_BC,11,original,94000,0.01,52,42,20,16
LIRCMOP8_BC,11,original,95000,0.01,52,40,20,16
LIRCMOP8_BC,11,original,96000,0.01,52,39,19,15
LIRCMOP8_BC,11,original,97000,0.01,52,39,19,15
LIRCMOP8_BC,11,original,98000,0.01,52,38,20,16
LIRCMOP8_BC,11,original,99000,0.01,52,38,21,17
LIRCMOP8_BC,11,original,100000,0.01,52,40,22,18
LIRCMOP8_BC,11,original,50000,0.02,195,195,0,0
LIRCMOP8_BC,11,original,51000,0.02,195,191,1,1
LIRCMOP8_BC,11,original,52000,0.02,195,188,2,1
LIRCMOP8_BC,11,original,53000,0.02,195,181,2,1
LIRCMOP8_BC,11,original,54000,0.02,195,188,5,4
LIRCMOP8_BC,11,original,55000,0.02,195,190,6,5
LIRCMOP8_BC,11,original,56000,0.02,195,190,6,5
LIRCMOP8_BC,11,original,57000,0.02,195,195,9,8
LIRCMOP8_BC,11,original,58000,0.02,195,196,12,11
LIRCMOP8_BC,11,original,59000,0.02,195,196,14,12
LIRCMOP8_BC,11,original,60000,0.02,195,197,16,14
LIRCMOP8_BC,11,original,61000,0.02,195,193,18,16
LIRCMOP8_BC,11,original,62000,0.02,195,191,20,18
LIRCMOP8_BC,11,original,63000,0.02,195,190,21,18
LIRCMOP8_BC,11,original,64000,0.02,195,190,22,19
LIRCMOP8_BC,11,original,65000,0.02,195,189,24,20
LIRCMOP8_BC,11,original,66000,0.02,195,187,25,21
LIRCMOP8_BC,11,original,67000,0.02,195,190,26,22
LIRCMOP8_BC,11,original,68000,0.02,195,187,26,21
LIRCMOP8_BC,11,original,69000,0.02,195,187,26,21
LIRCMOP8_BC,11,original,70000,0.02,195,189,27,23
LIRCMOP8_BC,11,original,71000,0.02,195,185,29,25
LIRCMOP8_BC,11,original,72000,0.02,195,185,27,22
LIRCMOP8_BC,11,original,73000,0.02,195,187,29,24
LIRCMOP8_BC,11,original,74000,0.02,195,187,30,25
LIRCMOP8_BC,11,original,75000,0.02,195,185,31,25
LIRCMOP8_BC,11,original,76000,0.02,195,183,34,28
LIRCMOP8_BC,11,original,77000,0.02,195,183,37,30
LIRCMOP8_BC,11,original,78000,0.02,195,180,36,29
LIRCMOP8_BC,11,original,79000,0.02,195,182,41,34
LIRCMOP8_BC,11,original,80000,0.02,195,182,41,34
LIRCMOP8_BC,11,original,81000,0.02,195,178,39,31
LIRCMOP8_BC,11,original,82000,0.02,195,178,41,33
LIRCMOP8_BC,11,original,83000,0.02,195,166,42,34
LIRCMOP8_BC,11,original,84000,0.02,195,163,42,33
LIRCMOP8_BC,11,original,85000,0.02,195,163,44,35
LIRCMOP8_BC,11,original,86000,0.02,195,167,45,33
LIRCMOP8_BC,11,original,87000,0.02,195,168,44,32
LIRCMOP8_BC,11,original,88000,0.02,195,169,46,34
LIRCMOP8_BC,11,original,89000,0.02,195,164,47,33
LIRCMOP8_BC,11,original,90000,0.02,195,169,50,35
LIRCMOP8_BC,11,original,91000,0.02,195,170,50,34
LIRCMOP8_BC,11,original,92000,0.02,195,170,53,37
LIRCMOP8_BC,11,original,93000,0.02,195,169,53,38
LIRCMOP8_BC,11,original,94000,0.02,195,172,52,36
LIRCMOP8_BC,11,original,95000,0.02,195,170,52,36
LIRCMOP8_BC,11,original,96000,0.02,195,169,51,35
LIRCMOP8_BC,11,original,97000,0.02,195,171,52,36
LIRCMOP8_BC,11,original,98000,0.02,195,168,53,37
LIRCMOP8_BC,11,original,99000,0.02,195,170,54,37
LIRCMOP8_BC,11,original,100000,0.02,195,174,54,37
LIRCMOP8_BC,11,original,50000,0.04,460,460,0,0
LIRCMOP8_BC,11,original,51000,0.04,460,458,2,2
LIRCMOP8_BC,11,original,52000,0.04,460,454,2,2
LIRCMOP8_BC,11,original,53000,0.04,460,439,4,4
LIRCMOP8_BC,11,original,54000,0.04,460,452,5,5
LIRCMOP8_BC,11,original,55000,0.04,460,456,5,5
LIRCMOP8_BC,11,original,56000,0.04,460,455,7,7
LIRCMOP8_BC,11,original,57000,0.04,460,456,9,9
LIRCMOP8_BC,11,original,58000,0.04,460,462,11,11
LIRCMOP8_BC,11,original,59000,0.04,460,461,12,11
LIRCMOP8_BC,11,original,60000,0.04,460,457,15,14
LIRCMOP8_BC,11,original,61000,0.04,460,452,16,15
LIRCMOP8_BC,11,original,62000,0.04,460,447,16,15
LIRCMOP8_BC,11,original,63000,0.04,460,452,17,16
LIRCMOP8_BC,11,original,64000,0.04,460,454,17,16
LIRCMOP8_BC,11,original,65000,0.04,460,455,17,16
LIRCMOP8_BC,11,original,66000,0.04,460,452,19,18
LIRCMOP8_BC,11,original,67000,0.04,460,453,19,18
LIRCMOP8_BC,11,original,68000,0.04,460,458,19,18
LIRCMOP8_BC,11,original,69000,0.04,460,461,19,18
LIRCMOP8_BC,11,original,70000,0.04,460,463,19,18
LIRCMOP8_BC,11,original,71000,0.04,460,462,20,19
LIRCMOP8_BC,11,original,72000,0.04,460,463,21,19
LIRCMOP8_BC,11,original,73000,0.04,460,461,23,21
LIRCMOP8_BC,11,original,74000,0.04,460,466,25,24
LIRCMOP8_BC,11,original,75000,0.04,460,466,24,23
LIRCMOP8_BC,11,original,76000,0.04,460,463,25,24
LIRCMOP8_BC,11,original,77000,0.04,460,463,27,26
LIRCMOP8_BC,11,original,78000,0.04,460,463,24,23
LIRCMOP8_BC,11,original,79000,0.04,460,464,25,23
