problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP8_BC,1,ref_only,10000,10116,47,44,1,0.15,44,0,0.00466573380993132,0.0333814705344358,44,30,2,0.00231884057971014,72.7272727272727,0.313713923750938,0.55346824912891,0,0.546058815362325,3.28577639342294,zero,30,0,30,0,0.681818181818182,0.00641809173081994,0.0072128266900519,0,0.0219878140582576,NaN,0.366666666666667,-0.0049089935925217,0,0.0208514732067534,0.0397417590722111,0.0397417590722111,NaN,0,400,35,470,470,397,73,206,39,69,21,1680,2,61,61,61,61,44,44,44,44,44,0,30
LIRCMOP8_BC,1,ref_only,30000,30126,134,45,1,0.15,45,0,0.00247127543325304,0.00591904505298928,45,30,2,0.00237154150197628,71.1111111111111,0.25350079244756,0.655734489899112,0,0.508771997408086,0.87029505868319,zero,30,0,30,0,0.666666666666667,0.00275280299729723,0.0106965159126415,0,0.0118220088592122,NaN,0.566666666666667,0.0115607282120246,0,0.00636106141614548,0.0118980472167601,0.0118980472167601,NaN,0,400,54,508,508,373,135,194,37,63,17,2475,30,51,51,51,51,45,45,45,45,45,0,30
LIRCMOP8_BC,1,ref_only,50000,50136,221,165,1,0.55,165,0,0.00165317562596782,0.00454117937466826,165,30,2,0.00869565217391304,19.3939393939394,0.273574740189342,0.399027416881966,0,0.354265794272175,0.636197496725438,zero,30,0,30,2,0.181818181818182,0.00492800289130816,0.0155794592751056,0,0.0155794592751056,NaN,0.233333333333333,-0.0202772258762924,0.0727272727272727,0.00823411058763546,0.0164821486281001,0.0164821486281001,NaN,0.0666666666666667,400,159,718,718,364,354,307,63,100,63,11346,4,189,189,189,189,165,165,165,165,165,0,30
LIRCMOP8_BC,1,ref_only,70000,70146,308,108,1,0.36,108,0,0.000898293147266852,0.00407692355556684,108,30,2,0.00569169960474308,29.6296296296296,0.270325926411361,0.487380648861583,0,0.566134434369533,1.7873782218043,zero,30,0,30,14,0.277777777777778,0.020010348500858,0.0326094003118907,0,0.0348791034722765,NaN,0.8,0.0372117508031956,0.111111111111111,0.0254530875875699,0.0373225750715372,0.0373225750715372,NaN,0.466666666666667,400,111,622,622,381,241,243,56,83,42,7656,4,125,125,125,125,108,108,108,108,108,0,30
LIRCMOP8_BC,1,ref_only,100000,100046,438,264,1,0.88,264,0,0.002143395407959,0.00753025856749353,264,30,2,0.0139130434782609,12.1212121212121,0.359623204741761,1.04036933744364,0,0.841384322664982,0.56305256901968,zero,11,19,30,3,0.113636363636364,0.00336232228776228,0.00642179568257469,0,0.00980248459364917,NaN,0.3,-0.0138485852892863,0.0454545454545455,0.00431315255229841,0.00990880877969703,0.00554224238284807,0.0133767984732916,0.1,400,264,928,928,395,533,366,89,100,89,17528,0,267,267,267,267,264,264,264,264,264,0,30
