problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,gateOpenRate,refineUseCount,refineGainPerSeed,UBY,ABS,AGS,FFC,FGY,tightBracketAbsCount,recoverAbsCount,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP1_BC,DASCMOP_BC,1,1001,26294,22270,19440,7038,7038,230,6808,911,0.0595254260333881,0.0630100356869905,0.0380171297816794,0.96874111963626,0,1,0.0434782608695652,0.561251468860165,0.0583137485311398,0,0,0,0.0014208581983518,10,0,0,0.0434782608695652,3821,397,0.237261477091325,0.167596994597734,1,1,100,898,864,864,0.253258168568585,0.240267683864347,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP1_BC,DASCMOP_BC,2,1002,24525,21283,19001,6998,6998,216,6782,918,0.0644428551557644,0.0678376301401418,0.0411465461508823,0.970848813946842,0,1,0.0555555555555556,0.67826599823061,0.0507225007372457,0,0,0,0.00171477565018577,12,0,0,0.0555555555555556,4600,344,0.180959242512507,0.180959242512507,1,1,99,916,875,875,0.257648671748458,0.246707296511632,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP1_BC,DASCMOP_BC,3,1003,25571,21721,19300,7043,7043,165,6878,919,0.0662825059118549,0.0710561899156917,0.0410723869787556,0.978702257560699,0,1,0.0909090909090909,0.512939808083745,0.0613550450712416,0,0,0,0.00212977424393014,15,0,0,0.0909090909090909,3528,422,0.166112281586227,0.166112281586227,1,1,99,919,887,887,0.253386504786572,0.235770964185848,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP1_BC,DASCMOP_BC,4,1004,26313,23033,19719,7188,7188,257,6931,919,0.0708426916000105,0.074122802979626,0.0433221532907346,0.965358931552588,0,1,0.0311284046692607,0.759197806954263,0.0639157408743327,0,0,0,0.00111296605453534,8,0,0,0.0311284046692607,5262,443,0.187999307353885,0.187999307353885,1,1,95,862,845,845,0.239934092606216,0.220100367216392,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP1_BC,DASCMOP_BC,5,1005,25498,21284,19383,7152,7152,132,7020,916,0.0770169048342746,0.0838995973257538,0.0445742456827994,0.982941834451902,0,1,0.0757575757575758,0.556552706552706,0.0626780626780627,0,0,0,0.00139821029082774,10,0,0,0.0757575757575758,3907,440,0.173995995557687,0.173995995557687,1,1,92,903,854,854,0.253923656428829,0.232885921249587,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP1_BC,DASCMOP_BC,6,1006,24884,21193,19108,7009,7009,153,6856,916,0.0697158691511802,0.0740396446529428,0.0460448525308304,0.980311028677415,0,1,0.0980392156862745,0.640898483080513,0.0545507584597433,0,0,0,0.00214010557854187,15,0,0,0.0980392156862745,4394,374,0.227866663902239,0.15540970070442,1,1,94,896,858,858,0.241309114407718,0.227919267716538,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP2_BC,DASCMOP_BC,1,1001,32233,29455,20340,7241,7241,580,6661,916,0.0472314246029988,0.0498827918756864,0.0165295006648384,0.922386410716752,0.0172413793103448,1,0.0310344827586207,0.479807836661162,0.132562678276535,0.00215982721382289,6,6.00264421641681e-06,0.00248584449661649,18,0,10,0.0310344827586207,3196,883,0.173817792689869,0.15139042644418,1,1,100,760,756,756,0.193462916422999,0.181726684051727,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP2_BC,DASCMOP_BC,2,1002,32014,29594,20204,7220,7220,741,6479,917,0.0370353465973567,0.0383614227249346,0.0185255244861213,0.900554016620499,0.0121457489878543,1,0.0310391363022942,0.582960333384782,0.144312393887946,0.00971922246220302,22,2.71141469726095e-07,0.00318559556786704,23,0,9,0.0310391363022942,3777,935,0.158376260410904,0.158376260410904,1,1,100,642,638,638,0.175332530007122,0.168268619209977,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP2_BC,DASCMOP_BC,3,1003,32059,29427,20173,7229,7229,765,6464,919,0.0351787130829946,0.0360181793086228,0.0237318444717286,0.897081200719325,0.0065359477124183,1,0.0274509803921569,0.696782178217822,0.104733910891089,0.00971922246220302,12,2.73599943964303e-06,0.00290496610872873,21,0,5,0.0274509803921569,4504,677,0.248801425007794,0.211555981316716,1,1,99,696,692,692,0.186045976966261,0.177905745398171,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP2_BC,DASCMOP_BC,4,1004,33368,30305,20761,7284,7284,717,6567,916,0.035059446138831,0.0363414500188783,0.0197210247635583,0.904997254255903,0.0139470013947001,1,0.0348675034867503,0.650525354042942,0.128978224455611,0.00539956803455724,5,4.74602884742505e-07,0.00343218012081274,25,0,10,0.0348675034867503,4272,847,0.171518679743134,0.171518679743134,1,1,100,680,676,676,0.160744178943534,0.151714040978459,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP2_BC,DASCMOP_BC,5,1005,32850,30209,20452,7283,7283,713,6570,915,0.035274590325391,0.0362583746173714,0.0219480981555018,0.905808046134835,0.0154277699859748,1,0.0378681626928471,0.636225266362253,0.134855403348554,0.0161987041036717,28,5.4364376796416e-06,0.00370726349031992,27,0,11,0.0378681626928471,4180,886,0.201095405168214,0.201095405168214,1,1,100,690,686,686,0.16207843646325,0.1538424854065,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP2_BC,DASCMOP_BC,6,1006,32624,29679,20429,7279,7279,724,6555,917,0.0341871597617079,0.0352496605480232,0.0224709390443245,0.903970325594175,0.0110497237569061,1,0.0345303867403315,0.669107551487414,0.117315026697178,0.00971922246220302,12,1.67404767041671e-06,0.00343453771122407,25,0,8,0.0345303867403315,4386,769,0.133603773302356,0.133603773302356,1,1,100,680,676,676,0.170845346483844,0.159914884790821,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP3_BC,DASCMOP_BC,1,1001,4431,2136,2134,2036,2036,152,1884,861,0.0640593131448906,0.0589243759005757,0.0589950301859825,0.925834970530452,0.00657894736842105,1,0.00657894736842105,0.54723991507431,0.0498938428874735,0,0,0,0.000491159135559921,1,0,1,0.00657894736842105,1031,94,0.16949519909318,0.16949519909318,1,1,100,967,962,962,0.277421522877382,0.270372165281844,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP3_BC,DASCMOP_BC,2,1002,4083,1903,1901,1851,1851,64,1787,868,0.022966305013605,0.0201988959800281,0.020747613642982,0.966504592112372,0,1,0.03125,0.332400671516508,0.0453273642977057,0,0,0,0.00108049702863317,2,0,0,0.03125,594,81,0.269232775835416,0.269232775835416,1,1,98,969,963,963,0.401865247561883,0.401863064508024,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP3_BC,DASCMOP_BC,3,1003,4264,2179,2178,2010,2010,151,1859,896,0.0685130897094534,0.0679604184126971,0.0682055319102073,0.925870646766169,0,1,0.0132450331125828,0.575040344271114,0.0376546530392684,0,0,0,0.00099502487562189,2,0,0,0.0132450331125828,1069,70,0.166911786872023,0.166911786872023,1,1,99,959,954,954,0.226870488208593,0.221093496349953,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP3_BC,DASCMOP_BC,4,1004,5935,3184,3182,3055,3055,86,2969,930,0.0647264198763425,0.0561636361699343,0.0583972902938051,0.972176759410802,0,1,0.0116279069767442,0.461434826540923,0.047490737622095,0,0,0,0.000327332242225859,1,0,0,0.0116279069767442,1370,141,0.137589828321322,0.132614869249162,1,1,100,942,897,897,0.314572979024895,0.314310357146236,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP3_BC,DASCMOP_BC,5,1005,4673,2318,2317,2194,2194,92,2102,885,0.0394209131266383,0.0338398745360387,0.0350807412361485,0.959434822242479,0,1,0.0326086956521739,0.376308277830637,0.0394862036156042,0,0,0,0.00136736554238833,3,0,0,0.0326086956521739,791,83,0.197328865770283,0.168145685873315,1,1,100,968,964,964,0.342221599760376,0.341165633548937,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP3_BC,DASCMOP_BC,6,1006,4296,1981,1979,1875,1875,137,1738,835,0.0768635353952111,0.0671712452552252,0.0672890818643291,0.928533333333333,0.0072992700729927,1,0.0218978102189781,0.551783659378596,0.0569620253164557,0,0,0,0.0016,3,0,1,0.0218978102189781,959,99,0.205503409663458,0.205503409663458,1,1,99,969,964,964,0.28520553279439,0.282503315542391,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP4_BC,DASCMOP_BC,1,1001,5986,3503,3494,3154,3154,15,3139,527,0.0199980049610727,0.0190308063488511,0.0178386988942569,0.995878249841471,0,1,0.133333333333333,0.42975469894871,0.00223000955718382,0,0,0,0.000634115409004439,2,0,0,0.133333333333333,1349,7,0.454699912580539,0.454699912580539,1,1,100,603,512,512,0.456694530427601,0.455130006080584,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP4_BC,DASCMOP_BC,2,1002,7927,3442,3432,2996,2996,12,2984,519,0.0362371687705935,0.0408468276018876,0.0366959936190181,0.996328437917223,0,1,0.0833333333333333,0.657171581769437,0.0123994638069705,0.0113519091847265,27,0,0.000333778371161549,1,0,0,0.0833333333333333,1961,37,0.383845391987319,0.383845391987319,1,1,97,601,509,509,0.444845758701675,0.442426693496125,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP4_BC,DASCMOP_BC,3,1003,6725,3924,3915,3290,3290,15,3275,553,0.030177700858799,0.03191876901726,0.0265298002026933,0.996048632218845,0,1,0.133333333333333,0.498015267175573,0.00519083969465649,0.005175983436853,8,0,0.00060790273556231,2,0,0,0.133333333333333,1631,17,0.347448109838574,0.347448109838574,1,1,99,620,534,534,0.453272899874174,0.452907280104523,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP4_BC,DASCMOP_BC,4,1004,6815,3239,3228,2877,2877,4,2873,532,0.0140003474072529,0.0134215612988843,0.0122729490914515,0.998609662843239,0,1,0,0.370692655760529,0.00139227288548556,0.0103092783505155,38,0,0,0,0,0,0,1065,4,0.489916424638643,0.489916424638643,1,1,100,612,523,523,0.481322121150035,0.481322121150035,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP4_BC,DASCMOP_BC,5,1005,8962,5203,5197,3899,3899,14,3885,556,0.0592447171169506,0.0616394544323929,0.0501622363280881,0.996665811746602,0,1,0.0714285714285714,0.61956241956242,0.0146718146718147,0.00208333333333333,7,0,0.000256476019492177,1,0,0,0.0714285714285714,2407,57,0.359043154533642,0.359043154533642,1,1,99,626,526,526,0.428520212221934,0.428515386957022,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
DASCMOP4_BC,DASCMOP_BC,6,1006,8466,5249,5241,3910,3910,17,3893,581,0.0592744354550668,0.0633045256119223,0.0532474294001371,0.995652173913044,0,1,0,0.706396095556126,0.00642178268687388,0,0,0,0,0,0,0,0,2750,25,0.396749482332836,0.396749482332836,1,1,99,654,577,577,0.422353612750124,0.421093005989842,0,0,0,beta,boundarycore_beta,BoundaryCore mainline with beta calibrator,beta,264.601398291667
