problem,run,mode,sigma,iter,reconstructionWeight,repeat,n,dec_rmse,obj_dist50,obj_dist90,feasible_rate
LIRCMOP9_BC,1,true_train,0,NaN,NaN,NaN,19,0,0,0,1
LIRCMOP9_BC,1,perturb,0.005,NaN,NaN,1,19,0.00498073068335656,8.72086701233862e-05,0.000180606309206581,0.789473684210526
LIRCMOP9_BC,1,perturb,0.005,NaN,NaN,2,19,0.00507587262511827,9.84753927890941e-05,0.000305280588103796,0.736842105263158
LIRCMOP9_BC,1,perturb,0.005,NaN,NaN,3,19,0.00452408285263287,0.000101280461638637,0.000164949226004943,0.736842105263158
LIRCMOP9_BC,1,perturb,0.01,NaN,NaN,1,19,0.00967427199680208,0.000273674721920441,0.000623847962292995,0.736842105263158
LIRCMOP9_BC,1,perturb,0.01,NaN,NaN,2,19,0.0101698616316145,0.000294428640309748,0.000794857433188437,0.578947368421053
LIRCMOP9_BC,1,perturb,0.01,NaN,NaN,3,19,0.00991404383873745,0.000247836100616078,0.000793128305146507,0.736842105263158
LIRCMOP9_BC,1,perturb,0.02,NaN,NaN,1,19,0.0212748740600555,0.0010142208212868,0.00181609050764906,0.263157894736842
LIRCMOP9_BC,1,perturb,0.02,NaN,NaN,2,19,0.0198655740017816,0.000733287485240525,0.00152447013473878,0.263157894736842
LIRCMOP9_BC,1,perturb,0.02,NaN,NaN,3,19,0.0186372394555159,0.000731037486056017,0.00179451208415151,0.421052631578947
LIRCMOP9_BC,1,perturb,0.05,NaN,NaN,1,19,0.051193878335977,0.00496656681507564,0.00701274525761652,0.105263157894737
LIRCMOP9_BC,1,perturb,0.05,NaN,NaN,2,19,0.0520076434808389,0.0058202424062885,0.00846521714727044,0.157894736842105
LIRCMOP9_BC,1,perturb,0.05,NaN,NaN,3,19,0.0487416419069498,0.00483435945269397,0.00947337044496072,0.105263157894737
LIRCMOP9_BC,1,overfit,0,100,100,1,19,0.244816547459718,0.113506910740197,0.114002307205047,1
LIRCMOP9_BC,1,overfit,0,100,500,2,19,0.20424136843998,0.0670644785560352,0.067962187625567,1
LIRCMOP9_BC,1,overfit,0,300,100,3,19,0.108403517861061,0.00501075957529037,0.00658640510906435,0
LIRCMOP9_BC,1,overfit,0,300,500,4,19,0.112095478177555,0.00346589873486268,0.0077224123101015,1
LIRCMOP9_BC,1,overfit,0,1000,100,5,19,0.124021717452784,0.00219164572934203,0.0091858348339691,0
LIRCMOP9_BC,1,overfit,0,1000,500,6,19,0.114650446874981,0.00269611282709043,0.00818322994215516,1
