problem,prefixFE,mode,queryAvailable,firstSelected,firstSurvivedP1,finalIGDRatioVs_raw,finalIGDDifferenceVs_raw,IGDAUCRatioVs_raw,IGDAUCDifferenceVs_raw,finalHVRatioVs_raw,finalHVDifferenceVs_raw,finalIGDRatioVs_de,finalIGDDifferenceVs_de,IGDAUCRatioVs_de,IGDAUCDifferenceVs_de,finalHVRatioVs_de,finalHVDifferenceVs_de,finalIGDRatioVs_pair_only,finalIGDDifferenceVs_pair_only,IGDAUCRatioVs_pair_only,IGDAUCDifferenceVs_pair_only,finalHVRatioVs_pair_only,finalHVDifferenceVs_pair_only
LIRCMOP5_BC,80000.0,distance2000,1.0,20.0,2.0,0.9903549664000956,-0.00020750810423789817,0.9864328475804377,-0.0003039018865820982,0.9990854921776838,-0.00025905081705496213,1.0107293857312054,0.0002261841499269987,1.0052150564728004,0.00011463368364739851,0.9995237571659004,-0.00013484521103795943,1.023615373909138,0.0004915641792485985,1.0224722541007736,0.0004856320296715011,0.9989462217647026,-0.00029854328702599853
LIRCMOP6_BC,20000.0,adversarial20,1.0,20.0,0.0,1.000412714526491,0.0005559018976699637,1.0002761621498264,0.0003720896267300766,nan,0.0,1.0006703524413114,0.0009026923595298886,1.0005273770576468,0.0007103879454399831,nan,0.0,1.000146124112301,0.00019687294306991454,1.0001014773375232,0.0001367503108600232,nan,0.0
LIRCMOP6_BC,20000.0,distance20,1.0,20.0,0.0,1.0008906361393262,0.0011996338587700883,1.0004555472858916,0.0006137858489001502,nan,0.0,1.0011483971340776,0.0015464243206300132,1.0007068072454908,0.0009520841676100567,nan,0.0,1.0006239183683776,0.0008406049041700392,1.0002808311463809,0.0003784465330300968,nan,0.0
LIRCMOP6_BC,20000.0,adversarial2000,1.0,20.0,0.0,0.999929087180025,-9.551534695995123e-05,0.9997284933779594,-0.0003658169583098392,nan,0.0,1.0001866005455078,0.00025127511489997367,0.9999795707412045,-2.7518639599932726e-05,nan,0.0,0.9996626256430604,-0.00045454430156000036,0.9995539042086599,-0.0006011562741798926,nan,0.0
LIRCMOP6_BC,20000.0,distance2000,1.0,20.0,0.0,1.0005495621457883,0.0007402274941199494,1.0003386647869268,0.0004563031329001266,nan,0.0,1.000807235303199,0.0010870179559798743,1.0005898953920065,0.000794601451610033,nan,0.0,1.0002829352643856,0.00038119853951990024,1.0001639690593764,0.00022096381703007317,nan,0.0
LIRCMOP6_BC,50000.0,adversarial20,1.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.9055265989912868,0.035668035921094604,1.124832102790176,0.009305466129220896,0.9484010275350396,-0.009383165114835001,1.458567274150815,0.023597695443329902,0.993119977971132,-0.0005808816528092009,0.9724769453213388,-0.004881099266368011
LIRCMOP6_BC,50000.0,distance20,1.0,20.0,1.0,0.4772649028087754,-0.0392350905423812,0.8905173960718601,-0.009180041979300599,1.0598265156213071,0.010317964538263003,0.9094409670671129,-0.0035670546212865986,1.0016825551947426,0.00012542414992029738,1.0051405564241285,0.000934799423428001,0.6961229683376493,-0.0156373950990513,0.8843906167697956,-0.0097609236321098,1.0306568524819668,0.005436865271894992
LIRCMOP6_BC,50000.0,adversarial2000,1.0,20.0,0.0,0.6588407782065127,-0.0256064936683201,0.9568809347589995,-0.0036155043341899035,1.0333430278259692,0.00575049666746999,1.2554386273726288,0.010061542252774502,1.0763303939647946,0.005689961795030993,0.9800235893863183,-0.0036326684473650117,0.960963597968075,-0.0020087982249901992,0.9502975728488537,-0.004196385986999104,1.0049022711693016,0.0008693974011019789
LIRCMOP6_BC,50000.0,distance2000,1.0,20.0,1.0,0.5362723044178133,-0.0348061536731311,0.9223147171353361,-0.006513858204720294,1.056174689774582,0.009688153338410999,1.0218811403704957,0.0008618822479635052,1.0374492027096665,0.0027916079245006026,1.0016771610387154,0.0003049882235759971,0.7821892332572661,-0.011208458229801196,0.9159691715638959,-0.0070947398575294945,1.0271055360376982,0.004807054072042988
LIRCMOP6_BC,80000.0,adversarial20,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
LIRCMOP6_BC,80000.0,distance20,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
LIRCMOP6_BC,80000.0,adversarial2000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
LIRCMOP6_BC,80000.0,distance2000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
LIRCMOP7_BC,20000.0,adversarial20,1.0,20.0,0.0,0.986746509092502,-0.0014619437880880048,1.007317623591422,0.0008212468344540036,1.0014949754547031,0.0003717369326650122,0.969459361105838,-0.003428897460127006,0.9922980774404826,-0.0008774594837739902,1.005907440041408,0.0014624860278009966,0.9721034302154479,-0.003123520191289003,0.9885698787723778,-0.0013071142145799908,1.0053247632769873,0.001318998642106023
LIRCMOP7_BC,20000.0,distance20,1.0,20.0,1.0,1.0037323620297554,0.0004117031144759975,0.9971362161233815,-0.0003213985269740066,0.998276918668267,-0.0004284571810029836,0.9861476331034068,-0.0015552505575630038,0.9822684792089396,-0.0020201048452020004,1.0026752048896719,0.0006622919141330008,0.9888372172147298,-0.0012498732887250008,0.9785779631037849,-0.002449759576008001,1.0020944004131427,0.0005188045284380272
LIRCMOP7_BC,20000.0,adversarial2000,1.0,20.0,0.0,1.0165469749803984,0.0018252358909120053,1.0092270448842695,0.0010355385608319945,0.9974246601031089,-0.0006403777070909944,0.9987377424876038,-0.00014171778112699596,0.9941790284270853,-0.0006631677573959993,1.0018191913773302,0.00045037138804499,1.0014616644171428,0.00016365948771100702,0.9904437627706204,-0.001092822488202,1.0012388827507805,0.00030688400235001634
LIRCMOP7_BC,20000.0,distance2000,1.0,20.0,1.0,0.9911918543423264,-0.0009715941195179989,0.9999838264102064,-1.8151397449955864e-06,0.9995165854117167,-0.00012020468676499085,0.973826826839011,-0.002938547791557,0.985073630381458,-0.0017005214579729894,1.0039203334534392,0.0009705444083709935,0.9764828076199046,-0.002633170522718997,0.9813725749423039,-0.00213017618877899,1.003338807730149,0.0008270570226760199
LIRCMOP7_BC,50000.0,adversarial20,1.0,20.0,0.0,1.0096170502567663,0.0005912102913116987,1.1591205253116375,0.010869859005292692,1.0051971066350107,0.0013808292886169915,0.8667363835735936,-0.009542921318223298,1.0594068496239326,0.0044401746065320935,1.0175494973269754,0.004606156924271965,0.9449677791128459,-0.003614571459536607,1.0389912463813722,0.002971539670386797,1.0103431077619354,0.002734083403057974
LIRCMOP7_BC,50000.0,distance20,1.0,20.0,0.0,1.2821141203614046,0.017343027937767305,1.1402169737327834,0.009578517489426092,0.985977373463751,-0.003725698698223978,1.1006697596163497,0.007208896328232309,1.0421294814921995,0.0031488330906654927,0.9980935819666112,-0.000500371062569005,1.2000159194805724,0.013137246186919,1.022046826722625,0.001680198154520196,0.9910249811831483,-0.0023724445837829955
LIRCMOP7_BC,50000.0,adversarial2000,1.0,20.0,0.0,1.1699886655733793,0.010450090808521703,1.0676802091877116,0.004623377970116194,0.9922860303831857,-0.0020495394700280056,1.0044122616226283,0.00031595919898670666,0.9758327129245418,-0.0018063064286444053,1.0044797629800728,0.0011757881656269675,1.0950702453102406,0.006244309057673397,0.9570276490293528,-0.003274941364789702,0.9973659346098077,-0.000696285355587023
LIRCMOP7_BC,50000.0,distance2000,1.0,20.0,3.0,1.1642453700825763,0.010097020448114905,1.0961171374923793,0.0065659645761493995,0.9874958130905466,-0.003322261544260019,0.99948175538541,-3.7111161420091965e-05,1.001823346314568,0.0001362801773888006,0.999630680978107,-9.69339086050458e-05,1.0896947128909409,0.005891238697266599,0.9825174224716623,-0.001332354758756496,0.9925511943023058,-0.0019690074298190363
LIRCMOP7_BC,80000.0,adversarial20,1.0,20.0,0.0,1.0680271666240668,0.0006208184425799505,1.0267213022771184,0.00026523167660631904,0.9987211712691948,-0.0003751333220169961,1.0056575628714455,5.483322529221957e-05,1.0138871449175393,0.00013958658887729992,0.9998083389728428,-5.6160966238005816e-05,0.9777000595163533,-0.0002223118379999292,0.994628537169168,-5.503665147850098e-05,1.0003477190873538,0.00010183452907303048
LIRCMOP7_BC,80000.0,distance20,1.0,20.0,0.0,1.0200698658791743,0.00018315833947271133,1.002600667060886,2.5813834883500406e-05,0.9993194857177621,-0.0001996229653170034,0.9605008255747272,-0.00038282687781501963,0.9900680209559108,-9.98312528455187e-05,1.0004073047224578,0.00011934939046198689,0.9337986895346018,-0.0006599719411071684,0.9712618532720836,-0.0002944544932013196,1.0009470079691152,0.0002773448857730232
LIRCMOP7_BC,80000.0,adversarial2000,1.0,20.0,0.0,1.0434306863400624,0.0003963500523668298,1.021247850802549,0.00021090301042201928,0.9990495259702635,-0.00027881331696499867,0.9824974437371969,-0.00016963516492090117,1.0084821123385057,8.525792269300017e-05,1.0001370511076344,4.015903881399163e-05,0.9551837968321585,-0.00044678022821304994,0.9893261722320199,-0.00010936531766280073,1.0006766085569225,0.00019815453412502793
LIRCMOP7_BC,80000.0,distance2000,1.0,20.0,0.0,1.0263585749704531,0.00024054933159592048,1.0055441367823388,5.5030278048000605e-05,0.9994887560167258,-0.00014996899051999968,0.9664222927957655,-0.0003254358856918105,0.9929746969013853,-7.06148096810185e-05,1.0005767592822619,0.00016900336525899062,0.9395555386532052,-0.0006025809489839593,0.9741133174199076,-0.0002652380500368194,1.0011165539468603,0.0003269988605700269
LIRCMOP8_BC,20000.0,adversarial20,1.0,20.0,0.0,1.091649773624256,0.012788149904757018,0.9476425000002786,-0.009017041653284014,1.0014429010496182,0.0003460274743180003,1.1086767593350124,0.014931085652994003,0.9848446802002226,-0.0025114646287210107,0.9857242830213004,-0.0034781050880099973,1.0280097974295477,0.004150231909602009,0.9961445520416461,-0.0006316582684020022,1.0117872595396973,0.0027978463821639876
LIRCMOP8_BC,20000.0,distance20,1.0,20.0,0.0,1.243416073467241,0.033964527282832,1.04776051092531,0.008225345297195985,0.9788031975277484,-0.0050832841413699925,1.262810231032228,0.03610746303106899,1.0888930850065879,0.014730922321758988,0.9634399316134268,-0.00890741670369799,1.1709285676503711,0.025326609287676993,1.1013867833094362,0.016610728682077996,0.9889137002392364,-0.002631465233524005
LIRCMOP8_BC,20000.0,adversarial2000,1.0,20.0,0.0,1.048077855231265,0.006708437953347024,0.9635184351177473,-0.006282878100024009,0.9954519402889924,-0.0010906871370449933,1.0644252288083562,0.008851373701584009,1.0013438665955545,0.00022269892453899431,0.9798273562028197,-0.004914819699372991,0.9869779939308067,-0.001929480041807985,1.0128330461476285,0.002102505284858003,1.0057344154248204,0.001361131770800994
LIRCMOP8_BC,20000.0,distance2000,1.0,20.0,1.0,0.9653642126055199,-0.00483282853578898,0.9392556123709597,-0.010461436727445012,1.0133257010513188,0.0031956859962949946,0.9804214617809017,-0.002689892787551995,0.9761285434026756,-0.003955859702882009,0.9974205709471372,-0.000628446566033003,0.9090863137831959,-0.013470746530943989,0.9873284083793166,-0.002076053342563,1.0237928023787124,0.005647504904140982
LIRCMOP8_BC,50000.0,adversarial20,1.0,20.0,0.0,0.9778171495815895,-0.0002315643252262991,1.001516213781629,1.662414436029956e-05,1.00049845410128,0.00014585196337602024,0.9365092222274298,-0.0006920070849884986,0.9728673280373664,-0.00030624978452790073,1.0009488721326236,0.0002775232197529953,0.9379889555073643,-0.0006748127410251999,0.9770589031952279,-0.00025782811728180047,1.0014177736710563,0.0004144719455420054
LIRCMOP8_BC,50000.0,distance20,1.0,20.0,0.0,0.9634260538895162,-0.00038179138353239966,1.0151312236858,0.00016590249340069953,1.0002890956166535,8.459186750398029e-05,0.9227260789890941,-0.0008422341432945991,0.986092873589604,-0.00015697143548750077,1.0007394193961405,0.00021626312388095537,0.9241840341858365,-0.0008250397993313004,0.9903414306879503,-0.0001085497682414005,1.001208222814966,0.00035321184966996544
LIRCMOP8_BC,50000.0,adversarial2000,1.0,20.0,0.0,0.9885718679887269,-0.00011929700772769954,0.9899642882998454,-0.00011003403483280001,0.9999468737468936,-1.554519925200948e-05,0.9468096070949411,-0.000579739767489899,0.9616458513178694,-0.0004329079637210003,1.0003970434602747,0.0001161260571249656,0.9483056155187,-0.0005625454235266003,0.9657890790169392,-0.00038448629647490004,1.0008656864906853,0.00025307478291397567
LIRCMOP8_BC,50000.0,distance2000,1.0,20.0,0.0,0.9927291906033596,-7.589917616650059e-05,1.013441697740219,0.00014737811144339974,1.0003458662493012,0.00010120344359998423,0.9507913034377022,-0.0005363419359287001,0.9844516774015553,-0.00017549581744480056,1.0007962155865657,0.0002328746999769593,0.9522936031487749,-0.0005191475919654014,0.9886931634461487,-0.0001270741501987003,1.0012650456119658,0.0003698234257659694
LIRCMOP8_BC,80000.0,adversarial20,1.0,20.0,0.0,0.9822743484369091,-0.00014962924423311992,0.9955013835352328,-3.807841370673075e-05,1.0003526606172601,0.00010358064166904324,0.955832623280439,-0.00038314823864576096,0.9905913896499516,-8.003366069695046e-05,1.0007341399265521,0.00021554348151403557,1.0057842306784182,4.768566676052917e-05,1.0042218798272273,3.542565878898035e-05,1.000055617288644,1.634031501601685e-05
LIRCMOP8_BC,80000.0,distance20,1.0,20.0,0.0,0.9861279349275203,-0.00011709959463887011,0.9981339022904991,-1.5795532061040063e-05,1.000358102027366,0.00010517884890504092,0.9595824755393526,-0.00035061858905151115,0.993210924343915,-5.7750779051259776e-05,1.0007395834117117,0.00021714168875003326,1.0097300494102008,8.021531635477898e-05,1.0068774591933816,5.770854043467104e-05,1.000061057082985,1.7938522252014533e-05
LIRCMOP8_BC,80000.0,adversarial2000,1.0,20.0,0.0,0.9801791677437999,-0.00016731549415887996,1.0005559722062254,4.7060112467692955e-06,1.0003679667385081,0.00010807623256503529,0.9537938425046527,-0.000400834488571521,0.9956210481702911,-3.724923574345042e-05,1.0007494518847102,0.00022003907241002763,1.003638903657607,2.999941683476913e-05,1.009320746208419,7.82100837424804e-05,1.0000709188649135,2.08359059120089e-05
LIRCMOP8_BC,80000.0,distance2000,1.0,20.0,0.0,1.0428766275334258,0.0003619385922292596,1.0191741323898678,0.0001622989093040591,0.9995002987651226,-0.00014676822990200566,1.014803556907866,0.00012841959781661853,1.0141473802016387,0.00012034366231383938,0.999881453030634,-3.480539005701333e-05,1.0678369726190409,0.0005592535032229087,1.028101999683071,0.0002358029817997702,0.9992035085356499,-0.00023400855655503205
