addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm,problem,stage,stream,fraction,fractionalDistance,fractionalChange
1,0.501820460325642,0.485145777166129,-0.0166746831595134,0.341525502034745,0.341525502034745,-0.0187335020455625,0.0362778525603178,1.07689106424574,1.86517502819618,1.07689106424574,LIRCMOP6_BC,middle,1,1,0.485145777166129,-0.0166746831595134
1,0.501820460325642,0.481243529228494,-0.0205769310971479,0.413489853144102,0.413489853144102,-0.0223582085121317,0.0359372417872273,1.05567216695914,1.8608974078943,1.05567216695914,LIRCMOP6_BC,middle,2,0.01,0.501597145936799,-0.000223314388843154
1,0.501820460325642,0.481243529228494,-0.0205769310971479,0.413489853144102,0.413489853144102,-0.0223582085121317,0.0359372417872273,1.05567216695914,1.8608974078943,1.05567216695914,LIRCMOP6_BC,middle,2,0.1,0.499603368044022,-0.00221709228162043
1,0.501820460325642,0.481243529228494,-0.0205769310971479,0.413489853144102,0.413489853144102,-0.0223582085121317,0.0359372417872273,1.05567216695914,1.8608974078943,1.05567216695914,LIRCMOP6_BC,middle,2,1,0.481243529228494,-0.0205769310971479
1,0.501820460325642,0.488544375712143,-0.0132760846134997,0.265120192750515,0.265120192750515,-0.0155526798754626,0.0389289815252485,1.20298273273587,1.9063283662135,1.20298273273587,LIRCMOP6_BC,middle,3,0.01,0.50166510900855,-0.000155351317091879
1,0.501820460325642,0.488544375712143,-0.0132760846134997,0.265120192750515,0.265120192750515,-0.0155526798754626,0.0389289815252485,1.20298273273587,1.9063283662135,1.20298273273587,LIRCMOP6_BC,middle,3,0.1,0.500288269017948,-0.001532191307694
1,0.501820460325642,0.488544375712143,-0.0132760846134997,0.265120192750515,0.265120192750515,-0.0155526798754626,0.0389289815252485,1.20298273273587,1.9063283662135,1.20298273273587,LIRCMOP6_BC,middle,3,1,0.488544375712143,-0.0132760846134997
1,0.368226562898301,0.360462633874368,-0.00776392902393336,0.284857621012834,0.284857621012834,-0.0224653257167273,0.0422180579593965,2.43717384679846,3.07013627107411,2.43717384679846,LIRCMOP6_BC,late,1,0.01,0.368003402872447,-0.000223160025854374
1,0.368226562898301,0.360462633874368,-0.00776392902393336,0.284857621012834,0.284857621012834,-0.0224653257167273,0.0422180579593965,2.43717384679846,3.07013627107411,2.43717384679846,LIRCMOP6_BC,late,1,0.1,0.366121111641378,-0.00210545125692368
1,0.368226562898301,0.360462633874368,-0.00776392902393336,0.284857621012834,0.284857621012834,-0.0224653257167273,0.0422180579593965,2.43717384679846,3.07013627107411,2.43717384679846,LIRCMOP6_BC,late,1,1,0.360462633874368,-0.00776392902393336
1,0.368226562898301,0.360539507939863,-0.00768705495843808,0.282736350758163,0.282736350758163,-0.0222282777654741,0.0421858915512676,2.43099658932612,2.99925101741195,2.43099658932612,LIRCMOP6_BC,late,2,0.01,0.368005787619033,-0.000220775279268726
1,0.368226562898301,0.360539507939863,-0.00768705495843808,0.282736350758163,0.282736350758163,-0.0222282777654741,0.0421858915512676,2.43099658932612,2.99925101741195,2.43099658932612,LIRCMOP6_BC,late,2,0.1,0.366143389294727,-0.0020831736035743
1,0.368226562898301,0.360539507939863,-0.00768705495843808,0.282736350758163,0.282736350758163,-0.0222282777654741,0.0421858915512676,2.43099658932612,2.99925101741195,2.43099658932612,LIRCMOP6_BC,late,2,1,0.360539507939863,-0.00768705495843808
1,0.368226562898301,0.358506442889079,-0.00972012000922196,0.294716019044916,0.294716019044916,-0.0229105805633226,0.0412640984067634,2.36516481748915,2.97871135136186,2.36516481748915,LIRCMOP6_BC,late,3,0.01,0.367998748932189,-0.000227813966112433
1,0.368226562898301,0.358506442889079,-0.00972012000922196,0.294716019044916,0.294716019044916,-0.0229105805633226,0.0412640984067634,2.36516481748915,2.97871135136186,2.36516481748915,LIRCMOP6_BC,late,3,0.1,0.36606225866665,-0.00216430423165109
1,0.368226562898301,0.358506442889079,-0.00972012000922196,0.294716019044916,0.294716019044916,-0.0229105805633226,0.0412640984067634,2.36516481748915,2.97871135136186,2.36516481748915,LIRCMOP6_BC,late,3,1,0.358506442889079,-0.00972012000922196
1,0.494337989768463,0.48997777473993,-0.00436021502853307,0.414372981415493,0.414372981415493,-0.00933660473920289,0.0433708984334831,0.99507408365518,0.74253489565525,0.99507408365518,LIRCMOP7_BC,early,1,0.01,0.494245094509146,-9.28952593169385e-05
1,0.494337989768463,0.48997777473993,-0.00436021502853307,0.414372981415493,0.414372981415493,-0.00933660473920289,0.0433708984334831,0.99507408365518,0.74253489565525,0.99507408365518,LIRCMOP7_BC,early,1,0.1,0.493450564076045,-0.000887425692417676
1,0.494337989768463,0.48997777473993,-0.00436021502853307,0.414372981415493,0.414372981415493,-0.00933660473920289,0.0433708984334831,0.99507408365518,0.74253489565525,0.99507408365518,LIRCMOP7_BC,early,1,1,0.48997777473993,-0.00436021502853307
