problem,run,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
DASCMOP2_BC,1,1,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,1,399,1,1,35,1,329,329,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,1,2,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,2,398,2,1,34,1,646,646,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,1,3,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,7,393,2,2,26,1,47,47,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,1,4,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,16,384,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,1,5,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,50,350,1,1,26,1,280,280,0,0,0,0,0,0,0,0,0,0,0
DASCMOP2_BC,1,6,6,1,0.03,6,0,0.0332771288464821,0.0441927678441403,6,14,3,0.000314086792650369,100,0.771323612133521,0.88551068054214,0,9,5,14,0,2.33333333333333,0.260623994164627,0.2716087375971,0,0.2716087375971,NaN,1,0.0741117635956304,0,0.26236153833279,0.272537492144425,0,400,0,400,400,133,267,4,4,55,4,423,415,8,8,8,8,6,6,6,6,6,0,14
DASCMOP2_BC,1,7,18,1,0.05,18,0,0.0142598418380834,0.0163718546599667,18,20,3,0.000942260377951107,100,0.765312848871044,0.806073778806077,0,11,9,20,0,1.11111111111111,0.496356824303069,0.515612062000868,0,0.515612062000868,NaN,0.8,0.0493978304648282,0,0.498838405715595,0.516356863148533,0,400,6,412,412,195,217,14,5,62,5,1313,0,25,25,25,25,18,18,18,18,18,0,20
DASCMOP2_BC,1,8,20,1,0.04,20,0,0.0134673378194165,0.0162174217755029,20,20,3,0.00104695597550123,100,0.546359507399907,0.894577817804039,0,6,14,20,0,1,0.165362943009126,0.172850534235621,0,0.172858871223077,NaN,0.95,0.0436623054584049,0,0.165428203501422,0.172951271961828,0,400,18,436,436,276,160,34,5,84,5,2468,0,25,25,25,25,20,20,20,20,20,0,20
DASCMOP2_BC,1,9,26,1,0.06,26,0,0.00568777481891839,0.00902782882526725,26,20,3,0.0013610427681516,100,0.894577817804039,1.17686446471628,0,3,17,20,0,0.769230769230769,0.221821863279725,0.234929942614306,0,0.236860024179202,NaN,0.7,0.0236724064755486,0,0.224004712696989,0.236860024179202,0,400,20,440,440,262,178,27,7,28,7,3392,0,35,35,35,35,26,26,26,26,26,0,20
DASCMOP2_BC,1,10,40,1,0.08,40,0,0.0075348041454143,0.017887849061106,40,20,3,0.00209391195100246,80,0.836534782626302,1.04667176779561,0,6,14,20,0,0.5,0.170873915915427,0.180682441678756,0,0.181952508086574,NaN,0.8,0.0226627365360075,0,0.173142471650606,0.182056103131604,0,400,26,452,452,237,215,51,8,34,8,7361,0,40,40,40,40,40,40,40,40,40,0,20
DASCMOP2_BC,1,11,45,1,0.09,45,0,0.0106505359445696,0.023523307894846,45,20,3,0.00235565094487777,71.1111111111111,0.849663309736135,1.04667176779561,0,5,15,20,2,0.444444444444444,0.0385698760052766,0.0511249779834581,0,0.0511249779834581,NaN,0.8,0.127052222271492,0.444444444444444,0.0387985254229033,0.0512882702231076,0.1,400,40,480,480,220,260,61,9,48,9,8607,0,45,45,45,45,45,45,45,45,45,0,20
DASCMOP2_BC,1,12,35,1,0.07,35,0,0.00825871888985621,0.0156745694655181,35,20,3,0.00183217295712715,91.4285714285714,0.681730313317991,1.02773270310115,0,7,13,20,0,0.571428571428571,0.221718389615466,0.262535640457744,0,0.263899228316336,NaN,0.55,0.00679487587517663,0,0.222869109602953,0.264089008607681,0,400,45,490,490,215,275,54,8,51,8,7649,0,40,40,40,40,35,35,35,35,35,0,20
DASCMOP2_BC,1,13,37,1,0.09,37,0,0.00645085755623721,0.0143125726879012,37,20,3,0.00193686855467728,86.4864864864865,0.667138114766491,1.02773270310115,0,6,14,20,15,0.540540540540541,0.0209912814497957,0.0314347567612149,0,0.0324812035128101,NaN,0.6,0.024698504644054,1,0.0216251895520024,0.0327505868848815,0.75,400,35,470,470,189,281,37,9,69,9,4552,0,45,45,45,45,37,37,37,37,37,0,20
