problem,seed,arm,updates,trainingPairs,trainingSamples,productionFE,firstUseFE,trainingSeconds,wallSeconds,labelAccuracy,feasibleRequestAccuracy,infeasibleRequestAccuracy,directionError,knownDirectionError,unseenDirectionError,referenceHitRate,unseenRequestFraction,rawUseful,rawFeasible,nearestObjectiveDistance,selected,survivedP1,survivedP2,initialIGD,firstUseIGD,firstUseHV,probeRMSE
LIRCMOP8_BC,1,mis1000,1000,11,16,5000,5200,115.933172458333,131.299097625,0.678,0.732,0.624,9.76281794171845,4.69062402513311,10.2279536283922,0.034,0.916,0.138,0.554,0.855366487821887,20,3,12,1.93549144589322,1.84756093246522,0,0.121857415620901
