problem,run,seed,quotaPercent,FE,IGD
LIRCMOP12_BC,8,8,20,50000,0.152623203955505
LIRCMOP12_BC,8,8,20,60000,0.147021780726907
LIRCMOP12_BC,8,8,20,70000,0.139474439430957
LIRCMOP12_BC,8,8,20,80000,0.137186643663491
LIRCMOP12_BC,8,8,20,90000,0.0938324422349092
LIRCMOP12_BC,8,8,20,100000,0.0430272201550445
LIRCMOP12_BC,9,9,20,10000,0.304847977634686
LIRCMOP12_BC,9,9,20,20000,0.295352212914685
LIRCMOP12_BC,9,9,20,30000,0.191870564522877
LIRCMOP12_BC,9,9,20,40000,0.182963247358225
LIRCMOP12_BC,9,9,20,50000,0.164702636148344
LIRCMOP12_BC,9,9,20,60000,0.151051001147897
LIRCMOP12_BC,9,9,20,70000,0.140987228739513
LIRCMOP12_BC,9,9,20,80000,0.103686278350494
LIRCMOP12_BC,9,9,20,90000,0.0941361997966158
LIRCMOP12_BC,9,9,20,100000,0.0821943888364833
LIRCMOP12_BC,10,10,20,10000,0.320983790206096
LIRCMOP12_BC,10,10,20,20000,0.308061311211636
LIRCMOP12_BC,10,10,20,30000,0.291856805837016
LIRCMOP12_BC,10,10,20,40000,0.180838010820845
LIRCMOP12_BC,10,10,20,50000,0.15071373912081
LIRCMOP12_BC,10,10,20,60000,0.140203761609446
LIRCMOP12_BC,10,10,20,70000,0.132226320127869
LIRCMOP12_BC,10,10,20,80000,0.099760357973176
LIRCMOP12_BC,10,10,20,90000,0.0849045206642592
LIRCMOP12_BC,10,10,20,100000,0.0272664795646757
LIRCMOP14_BC,1,1,20,10000,0.221317765982961
LIRCMOP14_BC,1,1,20,20000,0.102768672874027
LIRCMOP14_BC,1,1,20,30000,0.102775850641575
LIRCMOP14_BC,1,1,20,40000,0.0999576719353384
LIRCMOP14_BC,1,1,20,50000,0.101325246756147
LIRCMOP14_BC,1,1,20,60000,0.0986059708382046
LIRCMOP14_BC,1,1,20,70000,0.099547839491731
LIRCMOP14_BC,1,1,20,80000,0.09982516690183
LIRCMOP14_BC,1,1,20,90000,0.100241081467071
LIRCMOP14_BC,1,1,20,100000,0.10097758234196
LIRCMOP14_BC,2,2,20,10000,0.47686309551092
LIRCMOP14_BC,2,2,20,20000,0.18950277786271
LIRCMOP14_BC,2,2,20,30000,0.101246163732054
LIRCMOP14_BC,2,2,20,40000,0.100388207034058
LIRCMOP14_BC,2,2,20,50000,0.0996940336006993
LIRCMOP14_BC,2,2,20,60000,0.0990209521804391
LIRCMOP14_BC,2,2,20,70000,0.0988536423574654
LIRCMOP14_BC,2,2,20,80000,0.0980357145953358
LIRCMOP14_BC,2,2,20,90000,0.0973175703123032
LIRCMOP14_BC,2,2,20,100000,0.0984475286084894
LIRCMOP14_BC,3,3,20,10000,0.362237604164018
LIRCMOP14_BC,3,3,20,20000,0.16016704980072
LIRCMOP14_BC,3,3,20,30000,0.09976687903165
LIRCMOP14_BC,3,3,20,40000,0.101582093538683
LIRCMOP14_BC,3,3,20,50000,0.102345115041894
LIRCMOP14_BC,3,3,20,60000,0.100292804402807
LIRCMOP14_BC,3,3,20,70000,0.100391821462804
LIRCMOP14_BC,3,3,20,80000,0.0986112657750308
LIRCMOP14_BC,3,3,20,90000,0.101043669935148
LIRCMOP14_BC,3,3,20,100000,0.0990720009873949
LIRCMOP14_BC,4,4,20,10000,0.235086601806765
LIRCMOP14_BC,4,4,20,20000,0.184457159596673
LIRCMOP14_BC,4,4,20,30000,0.0998150487927355
LIRCMOP14_BC,4,4,20,40000,0.100925092195896
LIRCMOP14_BC,4,4,20,50000,0.0999014761043586
LIRCMOP14_BC,4,4,20,60000,0.100623299076538
LIRCMOP14_BC,4,4,20,70000,0.101036705387147
LIRCMOP14_BC,4,4,20,80000,0.0987204611325156
LIRCMOP14_BC,4,4,20,90000,0.0983529225235047
LIRCMOP14_BC,4,4,20,100000,0.097739075425694
LIRCMOP14_BC,5,5,20,10000,0.23346644945763
LIRCMOP14_BC,5,5,20,20000,0.131580322309986
LIRCMOP14_BC,5,5,20,30000,0.100246605164111
LIRCMOP14_BC,5,5,20,40000,0.0994204058737447
LIRCMOP14_BC,5,5,20,50000,0.101211272528552
LIRCMOP14_BC,5,5,20,60000,0.100043921238946
LIRCMOP14_BC,5,5,20,70000,0.0977196143144631
LIRCMOP14_BC,5,5,20,80000,0.0988624037257394
LIRCMOP14_BC,5,5,20,90000,0.0993209443063671
LIRCMOP14_BC,5,5,20,100000,0.0999616094647916
LIRCMOP14_BC,6,6,20,10000,0.263063354033311
LIRCMOP14_BC,6,6,20,20000,0.146754627301535
LIRCMOP14_BC,6,6,20,30000,0.0999996261142987
LIRCMOP14_BC,6,6,20,40000,0.100482139966801
LIRCMOP14_BC,6,6,20,50000,0.0992738927204277
LIRCMOP14_BC,6,6,20,60000,0.0988698234974787
LIRCMOP14_BC,6,6,20,70000,0.102495402868542
LIRCMOP14_BC,6,6,20,80000,0.0996364126692462
LIRCMOP14_BC,6,6,20,90000,0.0999391779842718
LIRCMOP14_BC,6,6,20,100000,0.0993499672405728
LIRCMOP14_BC,7,7,20,10000,0.430755846142692
LIRCMOP14_BC,7,7,20,20000,0.115324911972316
LIRCMOP14_BC,7,7,20,30000,0.100607155802624
LIRCMOP14_BC,7,7,20,40000,0.10052558410256
LIRCMOP14_BC,7,7,20,50000,0.0995324284483421
LIRCMOP14_BC,7,7,20,60000,0.097552170706862
LIRCMOP14_BC,7,7,20,70000,0.0974551455618974
LIRCMOP14_BC,7,7,20,80000,0.0988230424324836
LIRCMOP14_BC,7,7,20,90000,0.099994279490863
LIRCMOP14_BC,7,7,20,100000,0.0986683128217062
LIRCMOP14_BC,8,8,20,10000,0.518911442732249
LIRCMOP14_BC,8,8,20,20000,0.185034971867621
LIRCMOP14_BC,8,8,20,30000,0.102106676165794
LIRCMOP14_BC,8,8,20,40000,0.101083429224081
LIRCMOP14_BC,8,8,20,50000,0.100752042591219
LIRCMOP14_BC,8,8,20,60000,0.0983938977662906
LIRCMOP14_BC,8,8,20,70000,0.0990205919054846
LIRCMOP14_BC,8,8,20,80000,0.0973320083396378
LIRCMOP14_BC,8,8,20,90000,0.100484939937731
LIRCMOP14_BC,8,8,20,100000,0.101154535897619
LIRCMOP14_BC,9,9,20,10000,0.235002529759121
LIRCMOP14_BC,9,9,20,20000,0.180291942507904
LIRCMOP14_BC,9,9,20,30000,0.101895890954369
LIRCMOP14_BC,9,9,20,40000,0.100288249070853
LIRCMOP14_BC,9,9,20,50000,0.102520667217887
LIRCMOP14_BC,9,9,20,60000,0.0985140053161007
LIRCMOP14_BC,9,9,20,70000,0.097997621440741
LIRCMOP14_BC,9,9,20,80000,0.100108925691133
LIRCMOP14_BC,9,9,20,90000,0.0991923953400222
LIRCMOP14_BC,9,9,20,100000,0.0981265167797537
LIRCMOP14_BC,10,10,20,10000,0.236458933434182
LIRCMOP14_BC,10,10,20,20000,0.117550254070988
LIRCMOP14_BC,10,10,20,30000,0.0983369002304397
LIRCMOP14_BC,10,10,20,40000,0.0989775850303403
LIRCMOP14_BC,10,10,20,50000,0.102117450016115
LIRCMOP14_BC,10,10,20,60000,0.10128327136229
LIRCMOP14_BC,10,10,20,70000,0.100954704917666
LIRCMOP14_BC,10,10,20,80000,0.0983167064020391
LIRCMOP14_BC,10,10,20,90000,0.0987106321281728
LIRCMOP14_BC,10,10,20,100000,0.102114975531412
LIRCMOP5_BC,1,1,30,10000,1.23734328560767
LIRCMOP5_BC,1,1,30,20000,1.21910500020969
LIRCMOP5_BC,1,1,30,30000,1.19380922999149
LIRCMOP5_BC,1,1,30,40000,1.15491788097627
LIRCMOP5_BC,1,1,30,50000,0.117006544516111
LIRCMOP5_BC,1,1,30,60000,0.0531588493085042
LIRCMOP5_BC,1,1,30,70000,0.0301665188124112
LIRCMOP5_BC,1,1,30,80000,0.0222697933324871
LIRCMOP5_BC,1,1,30,90000,0.0191217000510644
LIRCMOP5_BC,1,1,30,100000,0.0152230977928563
LIRCMOP5_BC,1,1,40,10000,1.23455717410063
LIRCMOP5_BC,1,1,40,20000,1.21216606055815
LIRCMOP5_BC,1,1,40,30000,1.20718387813255
LIRCMOP5_BC,1,1,40,40000,1.19716787205387
LIRCMOP5_BC,1,1,40,50000,1.1883371090943
LIRCMOP5_BC,1,1,40,60000,1.17772282095615
LIRCMOP5_BC,1,1,40,70000,0.33325456240573
LIRCMOP5_BC,1,1,40,80000,0.0541826166643396
LIRCMOP5_BC,1,1,40,90000,0.0265617742851453
LIRCMOP5_BC,1,1,40,100000,0.0195939171844576
LIRCMOP5_BC,1,1,50,10000,1.229116650217
LIRCMOP5_BC,1,1,50,20000,0.347205559841775
LIRCMOP5_BC,1,1,50,30000,0.27081160124006
LIRCMOP5_BC,1,1,50,40000,0.182220570868624
LIRCMOP5_BC,1,1,50,50000,0.13428126845323
LIRCMOP5_BC,1,1,50,60000,0.0418020490666754
LIRCMOP5_BC,1,1,50,70000,0.0146013670847779
LIRCMOP5_BC,1,1,50,80000,0.012134654222711
LIRCMOP5_BC,1,1,50,90000,0.0114983448365085
LIRCMOP5_BC,1,1,50,100000,0.0104109593481381
LIRCMOP5_BC,2,2,30,10000,1.24536203037345
LIRCMOP5_BC,2,2,30,20000,1.22391529844233
LIRCMOP5_BC,2,2,30,30000,1.21771086446849
LIRCMOP5_BC,2,2,30,40000,1.21639991021819
LIRCMOP5_BC,2,2,30,50000,1.17925863599547
LIRCMOP5_BC,2,2,30,60000,0.459985829797342
LIRCMOP5_BC,2,2,30,70000,0.0894568146854053
LIRCMOP5_BC,2,2,30,80000,0.0626694788482679
LIRCMOP5_BC,2,2,30,90000,0.0452409181682197
LIRCMOP5_BC,2,2,30,100000,0.0275056820562761
LIRCMOP5_BC,2,2,40,10000,1.23990771710819
LIRCMOP5_BC,2,2,40,20000,1.22770236766596
LIRCMOP5_BC,2,2,40,30000,1.22656858525446
LIRCMOP5_BC,2,2,40,40000,1.22533178322871
LIRCMOP5_BC,2,2,40,50000,0.26360044654522
LIRCMOP5_BC,2,2,40,60000,0.145870853768692
LIRCMOP5_BC,2,2,40,70000,0.0553364923700865
LIRCMOP5_BC,2,2,40,80000,0.0255349949793139
LIRCMOP5_BC,2,2,40,90000,0.018275954565536
LIRCMOP5_BC,2,2,40,100000,0.0148129330474633
LIRCMOP5_BC,2,2,50,10000,1.24798550347403
LIRCMOP5_BC,2,2,50,20000,1.23217479947458
LIRCMOP5_BC,2,2,50,30000,1.23037181583669
LIRCMOP5_BC,2,2,50,40000,0.327356983258963
LIRCMOP5_BC,2,2,50,50000,0.105145805327631
LIRCMOP5_BC,2,2,50,60000,0.0811276859752392
LIRCMOP5_BC,2,2,50,70000,0.0670641723469256
LIRCMOP5_BC,2,2,50,80000,0.0654338611977932
LIRCMOP5_BC,2,2,50,90000,0.0516751905260055
LIRCMOP5_BC,2,2,50,100000,0.0428866063628004
LIRCMOP5_BC,3,3,30,10000,1.24597448998753
LIRCMOP5_BC,3,3,30,20000,1.22254270724443
LIRCMOP5_BC,3,3,30,30000,1.22259241136064
LIRCMOP5_BC,3,3,30,40000,1.22021589866988
LIRCMOP5_BC,3,3,30,50000,1.18808002642368
LIRCMOP5_BC,3,3,30,60000,0.102649680485676
LIRCMOP5_BC,3,3,30,70000,0.0750174086874649
LIRCMOP5_BC,3,3,30,80000,0.0664757885991069
LIRCMOP5_BC,3,3,30,90000,0.042869619336743
LIRCMOP5_BC,3,3,30,100000,0.0289465568621758
LIRCMOP5_BC,3,3,40,10000,1.22937754928523
LIRCMOP5_BC,3,3,40,20000,0.372911969086362
LIRCMOP5_BC,3,3,40,30000,0.322728999392084
LIRCMOP5_BC,3,3,40,40000,0.296217685646494
LIRCMOP5_BC,3,3,40,50000,0.279359202910703
LIRCMOP5_BC,3,3,40,60000,0.220662811832131
LIRCMOP5_BC,3,3,40,70000,0.0433063754038282
LIRCMOP5_BC,3,3,40,80000,0.0272938624461098
LIRCMOP5_BC,3,3,40,90000,0.0237584627671351
LIRCMOP5_BC,3,3,40,100000,0.0195497894163617
LIRCMOP5_BC,3,3,50,10000,1.23218628795638
LIRCMOP5_BC,3,3,50,20000,0.397586727420157
LIRCMOP5_BC,3,3,50,30000,0.350573554939531
LIRCMOP5_BC,3,3,50,40000,0.290036344623512
LIRCMOP5_BC,3,3,50,50000,0.241151870258194
LIRCMOP5_BC,3,3,50,60000,0.179826688124941
LIRCMOP5_BC,3,3,50,70000,0.140994375340497
LIRCMOP5_BC,3,3,50,80000,0.0209502432949164
LIRCMOP5_BC,3,3,50,90000,0.0130794354952169
LIRCMOP5_BC,3,3,50,100000,0.0116475538985554
LIRCMOP5_BC,4,4,30,10000,1.22383234486351
LIRCMOP5_BC,4,4,30,20000,1.21601920883472
LIRCMOP5_BC,4,4,30,30000,1.2139160506581
LIRCMOP5_BC,4,4,30,40000,1.16271474399163
LIRCMOP5_BC,4,4,30,50000,0.140513102414235
LIRCMOP5_BC,4,4,30,60000,0.0545073355817662
LIRCMOP5_BC,4,4,30,70000,0.031660986599484
LIRCMOP5_BC,4,4,30,80000,0.0281993988577085
LIRCMOP5_BC,4,4,30,90000,0.0183812677179416
LIRCMOP5_BC,4,4,30,100000,0.0163630945998041
LIRCMOP5_BC,4,4,40,10000,1.25038617379571
LIRCMOP5_BC,4,4,40,20000,1.23498366920078
LIRCMOP5_BC,4,4,40,30000,1.21602549775718
LIRCMOP5_BC,4,4,40,40000,0.681104593890967
LIRCMOP5_BC,4,4,40,50000,0.149386927225517
LIRCMOP5_BC,4,4,40,60000,0.0825422249772684
LIRCMOP5_BC,4,4,40,70000,0.0720663216912914
LIRCMOP5_BC,4,4,40,80000,0.0278379354432251
LIRCMOP5_BC,4,4,40,90000,0.0233710347010468
LIRCMOP5_BC,4,4,40,100000,0.0188953845459048
LIRCMOP5_BC,4,4,50,10000,1.24053993579187
LIRCMOP5_BC,4,4,50,20000,1.22630697638133
LIRCMOP5_BC,4,4,50,30000,1.21125371399975
LIRCMOP5_BC,4,4,50,40000,1.16435005923249
LIRCMOP5_BC,4,4,50,50000,0.684569412965427
LIRCMOP5_BC,4,4,50,60000,0.31022814228073
LIRCMOP5_BC,4,4,50,70000,0.060101497434335
LIRCMOP5_BC,4,4,50,80000,0.0353123238337042
LIRCMOP5_BC,4,4,50,90000,0.0244831373358642
LIRCMOP5_BC,4,4,50,100000,0.0204612015977475
LIRCMOP5_BC,5,5,30,10000,1.23479442257296
LIRCMOP5_BC,5,5,30,20000,0.397691319154302
LIRCMOP5_BC,5,5,30,30000,0.395458479680688
LIRCMOP5_BC,5,5,30,40000,0.268329292780468
LIRCMOP5_BC,5,5,30,50000,0.0552984103544381
LIRCMOP5_BC,5,5,30,60000,0.0343400159084349
LIRCMOP5_BC,5,5,30,70000,0.0257055147473451
LIRCMOP5_BC,5,5,30,80000,0.0178975726437722
LIRCMOP5_BC,5,5,30,90000,0.0164285165016152
LIRCMOP5_BC,5,5,30,100000,0.0151949460208025
LIRCMOP5_BC,5,5,40,10000,1.23593353780224
LIRCMOP5_BC,5,5,40,20000,1.21587996916649
LIRCMOP5_BC,5,5,40,30000,1.21560767796208
LIRCMOP5_BC,5,5,40,40000,1.19982239857291
LIRCMOP5_BC,5,5,40,50000,0.323697556724453
LIRCMOP5_BC,5,5,40,60000,0.0452448473443786
LIRCMOP5_BC,5,5,40,70000,0.0314268516920835
LIRCMOP5_BC,5,5,40,80000,0.0253451199632201
LIRCMOP5_BC,5,5,40,90000,0.0196998288470446
LIRCMOP5_BC,5,5,40,100000,0.0175493058298143
LIRCMOP5_BC,5,5,50,10000,1.23582575578962
LIRCMOP5_BC,5,5,50,20000,1.21513126756348
LIRCMOP5_BC,5,5,50,30000,1.21450282076275
LIRCMOP5_BC,5,5,50,40000,1.21474749665817
LIRCMOP5_BC,5,5,50,50000,1.21399169012821
LIRCMOP5_BC,5,5,50,60000,0.726977974607203
LIRCMOP5_BC,5,5,50,70000,0.357083246946465
LIRCMOP5_BC,5,5,50,80000,0.0830493365420523
LIRCMOP5_BC,5,5,50,90000,0.0307615282711901
LIRCMOP5_BC,5,5,50,100000,0.0250342234349974
LIRCMOP5_BC,6,6,30,10000,1.2338255711877
LIRCMOP5_BC,6,6,30,20000,1.22903174807824
LIRCMOP5_BC,6,6,30,30000,1.22486957947061
LIRCMOP5_BC,6,6,30,40000,0.168133140223586
LIRCMOP5_BC,6,6,30,50000,0.0649020506722349
LIRCMOP5_BC,6,6,30,60000,0.0465640327545183
LIRCMOP5_BC,6,6,30,70000,0.0379436672217463
LIRCMOP5_BC,6,6,30,80000,0.0375121530753823
LIRCMOP5_BC,6,6,30,90000,0.0239765938166331
LIRCMOP5_BC,6,6,30,100000,0.0183442590019242
LIRCMOP5_BC,6,6,40,10000,1.2394558753085
LIRCMOP5_BC,6,6,40,20000,0.282176085939225
LIRCMOP5_BC,6,6,40,30000,0.24137711788435
LIRCMOP5_BC,6,6,40,40000,0.121537879498766
LIRCMOP5_BC,6,6,40,50000,0.0598659064581209
LIRCMOP5_BC,6,6,40,60000,0.0519586950025235
LIRCMOP5_BC,6,6,40,70000,0.0411347204620748
LIRCMOP5_BC,6,6,40,80000,0.0336659937909269
LIRCMOP5_BC,6,6,40,90000,0.0240961155892037
LIRCMOP5_BC,6,6,40,100000,0.0153902139487315
LIRCMOP5_BC,6,6,50,10000,1.25243164033708
LIRCMOP5_BC,6,6,50,20000,1.24260650680178
LIRCMOP5_BC,6,6,50,30000,0.333637671920628
LIRCMOP5_BC,6,6,50,40000,0.273169191503071
LIRCMOP5_BC,6,6,50,50000,0.147305559667752
LIRCMOP5_BC,6,6,50,60000,0.0611646168592648
LIRCMOP5_BC,6,6,50,70000,0.0547346171053576
LIRCMOP5_BC,6,6,50,80000,0.0305021201528123
LIRCMOP5_BC,6,6,50,90000,0.0198011884619962
LIRCMOP5_BC,6,6,50,100000,0.0144530562063643
LIRCMOP5_BC,7,7,30,10000,1.24452239829577
LIRCMOP5_BC,7,7,30,20000,1.21903190805152
LIRCMOP5_BC,7,7,30,30000,1.21814929652127
LIRCMOP5_BC,7,7,30,40000,1.21782033313756
LIRCMOP5_BC,7,7,30,50000,1.16794046808537
LIRCMOP5_BC,7,7,30,60000,0.729379834094613
LIRCMOP5_BC,7,7,30,70000,0.0674197629588089
LIRCMOP5_BC,7,7,30,80000,0.0417572300356874
LIRCMOP5_BC,7,7,30,90000,0.0306785226684668
LIRCMOP5_BC,7,7,30,100000,0.0239066217531035
LIRCMOP5_BC,7,7,40,10000,1.24074769425573
LIRCMOP5_BC,7,7,40,20000,0.339718058222914
LIRCMOP5_BC,7,7,40,30000,0.286224940974564
LIRCMOP5_BC,7,7,40,40000,0.196497352180863
LIRCMOP5_BC,7,7,40,50000,0.0536103981915437
LIRCMOP5_BC,7,7,40,60000,0.0174460944480305
LIRCMOP5_BC,7,7,40,70000,0.0137212719370151
LIRCMOP5_BC,7,7,40,80000,0.0128778125129163
LIRCMOP5_BC,7,7,40,90000,0.0121657607958303
LIRCMOP5_BC,7,7,40,100000,0.0112243309023423
LIRCMOP5_BC,7,7,50,10000,1.23868435017101
LIRCMOP5_BC,7,7,50,20000,1.2223295372603
LIRCMOP5_BC,7,7,50,30000,1.22070380445054
LIRCMOP5_BC,7,7,50,40000,1.21705808282329
LIRCMOP5_BC,7,7,50,50000,1.21428851588781
LIRCMOP5_BC,7,7,50,60000,1.17874546386134
LIRCMOP5_BC,7,7,50,70000,0.115126688042561
LIRCMOP5_BC,7,7,50,80000,0.0558370644528139
LIRCMOP5_BC,7,7,50,90000,0.0329910279294829
LIRCMOP5_BC,7,7,50,100000,0.0311137256611748
LIRCMOP5_BC,8,8,30,10000,1.24103717032215
LIRCMOP5_BC,8,8,30,20000,1.2325613266721
LIRCMOP5_BC,8,8,30,30000,1.22774600391875
LIRCMOP5_BC,8,8,30,40000,1.18092920226506
LIRCMOP5_BC,8,8,30,50000,0.218569987197197
LIRCMOP5_BC,8,8,30,60000,0.0321191765368504
LIRCMOP5_BC,8,8,30,70000,0.0235222379968277
LIRCMOP5_BC,8,8,30,80000,0.0184589398252456
LIRCMOP5_BC,8,8,30,90000,0.015975342800957
LIRCMOP5_BC,8,8,30,100000,0.0144350365536583
LIRCMOP5_BC,8,8,40,10000,1.24595546435937
LIRCMOP5_BC,8,8,40,20000,1.22260311325603
LIRCMOP5_BC,8,8,40,30000,1.22681246345594
LIRCMOP5_BC,8,8,40,40000,1.21520944475001
LIRCMOP5_BC,8,8,40,50000,0.49838836114422
LIRCMOP5_BC,8,8,40,60000,0.0932179804003758
LIRCMOP5_BC,8,8,40,70000,0.0717046347737897
LIRCMOP5_BC,8,8,40,80000,0.0472346795007678
LIRCMOP5_BC,8,8,40,90000,0.0395518296967699
LIRCMOP5_BC,8,8,40,100000,0.0266150226109311
LIRCMOP5_BC,8,8,50,10000,1.23782611733839
LIRCMOP5_BC,8,8,50,20000,1.21834904302826
LIRCMOP5_BC,8,8,50,30000,1.21753988389712
LIRCMOP5_BC,8,8,50,40000,1.21656809080776
LIRCMOP5_BC,8,8,50,50000,1.19264291121535
LIRCMOP5_BC,8,8,50,60000,0.0934032072067461
LIRCMOP5_BC,8,8,50,70000,0.0595474690724512
LIRCMOP5_BC,8,8,50,80000,0.0578780667938724
LIRCMOP5_BC,8,8,50,90000,0.0334312302098667
LIRCMOP5_BC,8,8,50,100000,0.0260262224017194
LIRCMOP5_BC,9,9,30,10000,1.23519611692676
LIRCMOP5_BC,9,9,30,20000,1.22561973587976
LIRCMOP5_BC,9,9,30,30000,0.346423877632446
LIRCMOP5_BC,9,9,30,40000,0.265473754129482
LIRCMOP5_BC,9,9,30,50000,0.15458939504421
LIRCMOP5_BC,9,9,30,60000,0.116240504981424
LIRCMOP5_BC,9,9,30,70000,0.0735815881594675
LIRCMOP5_BC,9,9,30,80000,0.0187566699666737
LIRCMOP5_BC,9,9,30,90000,0.0141195463163556
LIRCMOP5_BC,9,9,30,100000,0.0125874048905672
LIRCMOP5_BC,9,9,40,10000,1.24333981932292
LIRCMOP5_BC,9,9,40,20000,1.22628113055597
LIRCMOP5_BC,9,9,40,30000,1.22300807897188
LIRCMOP5_BC,9,9,40,40000,1.21571806529069
LIRCMOP5_BC,9,9,40,50000,1.18769933133689
LIRCMOP5_BC,9,9,40,60000,0.145318178847263
LIRCMOP5_BC,9,9,40,70000,0.0637812066331772
LIRCMOP5_BC,9,9,40,80000,0.0367140830685181
LIRCMOP5_BC,9,9,40,90000,0.0271227771164277
LIRCMOP5_BC,9,9,40,100000,0.0243687773550971
LIRCMOP5_BC,9,9,50,10000,1.24023213619293
LIRCMOP5_BC,9,9,50,20000,1.22130410446903
LIRCMOP5_BC,9,9,50,30000,1.22134556049258
LIRCMOP5_BC,9,9,50,40000,1.21498442327319
LIRCMOP5_BC,9,9,50,50000,1.21275687980074
LIRCMOP5_BC,9,9,50,60000,1.16469511032828
LIRCMOP5_BC,9,9,50,70000,0.487865122495661
LIRCMOP5_BC,9,9,50,80000,0.101544798953643
LIRCMOP5_BC,9,9,50,90000,0.0592791712032967
LIRCMOP5_BC,9,9,50,100000,0.0351997063562491
LIRCMOP5_BC,10,10,30,10000,1.25197367685247
LIRCMOP5_BC,10,10,30,20000,1.20819944991738
LIRCMOP5_BC,10,10,30,30000,1.20749695529632
LIRCMOP5_BC,10,10,30,40000,1.20570517657441
LIRCMOP5_BC,10,10,30,50000,1.1770248115578
LIRCMOP5_BC,10,10,30,60000,0.586769235209652
LIRCMOP5_BC,10,10,30,70000,0.184302614917376
LIRCMOP5_BC,10,10,30,80000,0.0446146580174163
LIRCMOP5_BC,10,10,30,90000,0.0348525075673506
LIRCMOP5_BC,10,10,30,100000,0.025843594544497
LIRCMOP5_BC,10,10,40,10000,1.23364856256125
LIRCMOP5_BC,10,10,40,20000,1.21590684248633
LIRCMOP5_BC,10,10,40,30000,1.20351749380012
LIRCMOP5_BC,10,10,40,40000,1.18757806357879
LIRCMOP5_BC,10,10,40,50000,1.18366691115332
LIRCMOP5_BC,10,10,40,60000,1.18185151571563
LIRCMOP5_BC,10,10,40,70000,0.241394806201266
LIRCMOP5_BC,10,10,40,80000,0.208746294008943
LIRCMOP5_BC,10,10,40,90000,0.142018877429498
LIRCMOP5_BC,10,10,40,100000,0.0522551813888809
LIRCMOP5_BC,10,10,50,10000,1.24703988142567
LIRCMOP5_BC,10,10,50,20000,1.23622536089729
LIRCMOP5_BC,10,10,50,30000,1.23396291250361
LIRCMOP5_BC,10,10,50,40000,1.19207055794759
LIRCMOP5_BC,10,10,50,50000,0.0999855882185818
LIRCMOP5_BC,10,10,50,60000,0.0476611326387183
LIRCMOP5_BC,10,10,50,70000,0.0366219935583869
LIRCMOP5_BC,10,10,50,80000,0.0276136765081743
LIRCMOP5_BC,10,10,50,90000,0.0243521631160769
LIRCMOP5_BC,10,10,50,100000,0.021212409664736
LIRCMOP7_BC,1,1,30,10000,1.68839015430037
LIRCMOP7_BC,1,1,30,20000,0.174798476924657
LIRCMOP7_BC,1,1,30,30000,0.0426439038492686
LIRCMOP7_BC,1,1,30,40000,0.0101272137766702
LIRCMOP7_BC,1,1,30,50000,0.00897591226170922
LIRCMOP7_BC,1,1,30,60000,0.00845464679137732
LIRCMOP7_BC,1,1,30,70000,0.00810704369192043
LIRCMOP7_BC,1,1,30,80000,0.00779392848604328
LIRCMOP7_BC,1,1,30,90000,0.0079139206726073
LIRCMOP7_BC,1,1,30,100000,0.00757735913480683
LIRCMOP7_BC,1,1,40,10000,0.178315727038103
LIRCMOP7_BC,1,1,40,20000,0.143234524130152
LIRCMOP7_BC,1,1,40,30000,0.121742352276944
LIRCMOP7_BC,1,1,40,40000,0.102342267895203
LIRCMOP7_BC,1,1,40,50000,0.0726883186609709
LIRCMOP7_BC,1,1,40,60000,0.0102121210762697
LIRCMOP7_BC,1,1,40,70000,0.00980859240684917
LIRCMOP7_BC,1,1,40,80000,0.0088636107357035
LIRCMOP7_BC,1,1,40,90000,0.0085740530646419
LIRCMOP7_BC,1,1,40,100000,0.00844861368620718
LIRCMOP7_BC,1,1,50,10000,0.26675798820851
LIRCMOP7_BC,1,1,50,20000,0.145538261651722
LIRCMOP7_BC,1,1,50,30000,0.145715324146835
LIRCMOP7_BC,1,1,50,40000,0.11167810544459
LIRCMOP7_BC,1,1,50,50000,0.0999480830984178
LIRCMOP7_BC,1,1,50,60000,0.0645249653567025
LIRCMOP7_BC,1,1,50,70000,0.0170991947825278
LIRCMOP7_BC,1,1,50,80000,0.0101591489507733
LIRCMOP7_BC,1,1,50,90000,0.00943555374835502
LIRCMOP7_BC,1,1,50,100000,0.00862848065861333
LIRCMOP7_BC,2,2,30,10000,0.289633878505596
LIRCMOP7_BC,2,2,30,20000,0.172430237329692
LIRCMOP7_BC,2,2,30,30000,0.0598637575079548
LIRCMOP7_BC,2,2,30,40000,0.0254683846121634
LIRCMOP7_BC,2,2,30,50000,0.0137034812506819
LIRCMOP7_BC,2,2,30,60000,0.00977146766541634
LIRCMOP7_BC,2,2,30,70000,0.00912245371226842
LIRCMOP7_BC,2,2,30,80000,0.00869607542102615
LIRCMOP7_BC,2,2,30,90000,0.00856402284666834
LIRCMOP7_BC,2,2,30,100000,0.00850868578223387
LIRCMOP7_BC,2,2,40,10000,0.22977790236233
LIRCMOP7_BC,2,2,40,20000,0.103519747511042
LIRCMOP7_BC,2,2,40,30000,0.0678226079487349
LIRCMOP7_BC,2,2,40,40000,0.0525658137460167
LIRCMOP7_BC,2,2,40,50000,0.029948655587099
LIRCMOP7_BC,2,2,40,60000,0.0123773842655175
LIRCMOP7_BC,2,2,40,70000,0.00941389280796427
LIRCMOP7_BC,2,2,40,80000,0.00867737307454675
LIRCMOP7_BC,2,2,40,90000,0.00831929887242835
