problem,run,seed,FE,IGD20,IGD30,IGD40,IGD50,delta30Minus20,delta40Minus20,delta50Minus20
LIRCMOP5_BC,7,7,70000,0.0656475626766062,0.0674197629588089,0.0137212719370151,0.115126688042561,0.00177220028220264,-0.0519262907395911,0.0494791253659551
LIRCMOP5_BC,7,7,80000,0.0418833421011267,0.0417572300356874,0.0128778125129163,0.0558370644528139,-0.000126112065439318,-0.0290055295882104,0.0139537223516872
LIRCMOP5_BC,7,7,90000,0.0400429076962361,0.0306785226684668,0.0121657607958303,0.0329910279294829,-0.00936438502776926,-0.0278771469004058,-0.00705187976675321
LIRCMOP5_BC,7,7,100000,0.0271271604866232,0.0239066217531035,0.0112243309023423,0.0311137256611748,-0.00322053873351969,-0.0159028295842809,0.0039865651745516
LIRCMOP5_BC,8,8,10000,1.23840354565046,1.24103717032215,1.24595546435937,1.23782611733839,0.00263362467169448,0.0075519187089097,-0.000577428312069417
LIRCMOP5_BC,8,8,20000,1.22337427312947,1.2325613266721,1.22260311325603,1.21834904302826,0.00918705354262594,-0.000771159873441007,-0.00502523010121214
LIRCMOP5_BC,8,8,30000,0.326596777593291,1.22774600391875,1.22681246345594,1.21753988389712,0.901149226325461,0.900215685862647,0.890943106303825
LIRCMOP5_BC,8,8,40000,0.261237263730216,1.18092920226506,1.21520944475001,1.21656809080776,0.919691938534839,0.953972181019796,0.955330827077546
LIRCMOP5_BC,8,8,50000,0.18847570494558,0.218569987197197,0.49838836114422,1.19264291121535,0.0300942822516166,0.309912656198639,1.00416720626977
LIRCMOP5_BC,8,8,60000,0.1324010867226,0.0321191765368504,0.0932179804003758,0.0934032072067461,-0.100281910185749,-0.039183106322224,-0.0389978795158537
LIRCMOP5_BC,8,8,70000,0.0879935811426963,0.0235222379968277,0.0717046347737897,0.0595474690724512,-0.0644713431458686,-0.0162889463689065,-0.0284461120702451
LIRCMOP5_BC,8,8,80000,0.0164092126018416,0.0184589398252456,0.0472346795007678,0.0578780667938724,0.002049727223404,0.0308254668989263,0.0414688541920308
LIRCMOP5_BC,8,8,90000,0.0123359907650338,0.015975342800957,0.0395518296967699,0.0334312302098667,0.00363935203592323,0.0272158389317362,0.021095239444833
LIRCMOP5_BC,8,8,100000,0.0114429460247066,0.0144350365536583,0.0266150226109311,0.0260262224017194,0.0029920905289517,0.0151720765862245,0.0145832763770128
LIRCMOP5_BC,9,9,10000,1.23431560455328,1.23519611692676,1.24333981932292,1.24023213619293,0.000880512373485409,0.00902421476964266,0.00591653163965478
LIRCMOP5_BC,9,9,20000,1.21838617429118,1.22561973587976,1.22628113055597,1.22130410446903,0.00723356158858812,0.00789495626479142,0.0029179301778508
LIRCMOP5_BC,9,9,30000,1.21559617378258,0.346423877632446,1.22300807897188,1.22134556049258,-0.86917229615013,0.00741190518930646,0.0057493867100038
LIRCMOP5_BC,9,9,40000,1.21518496278573,0.265473754129482,1.21571806529069,1.21498442327319,-0.949711208656245,0.000533102504967298,-0.000200539512540843
LIRCMOP5_BC,9,9,50000,1.2118746490311,0.15458939504421,1.18769933133689,1.21275687980074,-1.05728525398689,-0.0241753176942026,0.000882230769640557
LIRCMOP5_BC,9,9,60000,0.163171602704362,0.116240504981424,0.145318178847263,1.16469511032828,-0.0469310977229382,-0.0178534238570993,1.00152350762392
LIRCMOP5_BC,9,9,70000,0.0453138083390627,0.0735815881594675,0.0637812066331772,0.487865122495661,0.0282677798204048,0.0184673982941146,0.442551314156598
LIRCMOP5_BC,9,9,80000,0.0360084307504918,0.0187566699666737,0.0367140830685181,0.101544798953643,-0.0172517607838181,0.000705652318026259,0.065536368203151
LIRCMOP5_BC,9,9,90000,0.0307711243285782,0.0141195463163556,0.0271227771164277,0.0592791712032967,-0.0166515780122226,-0.00364834721215052,0.0285080468747184
LIRCMOP5_BC,9,9,100000,0.0211970130429635,0.0125874048905672,0.0243687773550971,0.0351997063562491,-0.00860960815239637,0.00317176431213358,0.0140026933132855
LIRCMOP5_BC,10,10,10000,1.23799376376464,1.25197367685247,1.23364856256125,1.24703988142567,0.0139799130878218,-0.0043452012033971,0.00904611766102459
LIRCMOP5_BC,10,10,20000,1.22796885852741,1.20819944991738,1.21590684248633,1.23622536089729,-0.0197694086100288,-0.0120620160410825,0.00825650236987818
LIRCMOP5_BC,10,10,30000,1.22264068604451,1.20749695529632,1.20351749380012,1.23396291250361,-0.0151437307481932,-0.0191231922443964,0.0113222264590955
LIRCMOP5_BC,10,10,40000,1.20852512178146,1.20570517657441,1.18757806357879,1.19207055794759,-0.00281994520705164,-0.0209470582026769,-0.0164545638338789
LIRCMOP5_BC,10,10,50000,1.19243810656646,1.1770248115578,1.18366691115332,0.0999855882185818,-0.0154132950086578,-0.00877119541313798,-1.09245251834788
LIRCMOP5_BC,10,10,60000,0.757213782085037,0.586769235209652,1.18185151571563,0.0476611326387183,-0.170444546875386,0.42463773363059,-0.709552649446319
LIRCMOP5_BC,10,10,70000,0.0786989869766059,0.184302614917376,0.241394806201266,0.0366219935583869,0.10560362794077,0.16269581922466,-0.0420769934182189
LIRCMOP5_BC,10,10,80000,0.0442034638507235,0.0446146580174163,0.208746294008943,0.0276136765081743,0.000411194166692809,0.16454283015822,-0.0165897873425492
LIRCMOP5_BC,10,10,90000,0.0381029238313865,0.0348525075673506,0.142018877429498,0.0243521631160769,-0.00325041626403586,0.103915953598112,-0.0137507607153096
LIRCMOP5_BC,10,10,100000,0.0211708062604656,0.025843594544497,0.0522551813888809,0.021212409664736,0.00467278828403133,0.0310843751284153,4.16034042704169e-05
LIRCMOP7_BC,1,1,10000,0.175685621898128,1.68839015430037,0.178315727038103,0.26675798820851,1.51270453240224,0.00263010513997494,0.0910723663103816
LIRCMOP7_BC,1,1,20000,0.125063601289663,0.174798476924657,0.143234524130152,0.145538261651722,0.0497348756349945,0.0181709228404891,0.0204746603620593
LIRCMOP7_BC,1,1,30000,0.110545989911767,0.0426439038492686,0.121742352276944,0.145715324146835,-0.0679020860624986,0.0111963623651765,0.0351693342350675
LIRCMOP7_BC,1,1,40000,0.0584206550637341,0.0101272137766702,0.102342267895203,0.11167810544459,-0.0482934412870639,0.0439216128314692,0.0532574503808556
LIRCMOP7_BC,1,1,50000,0.0148434742839979,0.00897591226170922,0.0726883186609709,0.0999480830984178,-0.00586756202228866,0.0578448443769731,0.0851046088144199
LIRCMOP7_BC,1,1,60000,0.0106115249785394,0.00845464679137732,0.0102121210762697,0.0645249653567025,-0.00215687818716209,-0.000399403902269705,0.0539134403781631
LIRCMOP7_BC,1,1,70000,0.008829155305324,0.00810704369192043,0.00980859240684917,0.0170991947825278,-0.000722111613403565,0.00097943710152517,0.00827003947720376
LIRCMOP7_BC,1,1,80000,0.00861422095061196,0.00779392848604328,0.0088636107357035,0.0101591489507733,-0.000820292464568679,0.00024938978509154,0.00154492800016131
LIRCMOP7_BC,1,1,90000,0.00849543713605134,0.0079139206726073,0.0085740530646419,0.00943555374835502,-0.000581516463444034,7.86159285905627e-05,0.000940116612303681
LIRCMOP7_BC,1,1,100000,0.00845281623936541,0.00757735913480683,0.00844861368620718,0.00862848065861333,-0.000875457104558587,-4.20255315823626e-06,0.00017566441924792
LIRCMOP7_BC,2,2,10000,1.7157467003444,0.289633878505596,0.22977790236233,0.293456821412888,-1.42611282183881,-1.48596879798207,-1.42228987893152
LIRCMOP7_BC,2,2,20000,0.163318821025014,0.172430237329692,0.103519747511042,0.0956731346562378,0.00911141630467785,-0.0597990735139721,-0.067645686368776
LIRCMOP7_BC,2,2,30000,0.0348958191391965,0.0598637575079548,0.0678226079487349,0.0865688455985308,0.0249679383687582,0.0329267888095384,0.0516730264593342
LIRCMOP7_BC,2,2,40000,0.0169456491630408,0.0254683846121634,0.0525658137460167,0.0813802834098383,0.00852273544912256,0.0356201645829759,0.0644346342467974
LIRCMOP7_BC,2,2,50000,0.011737729842584,0.0137034812506819,0.029948655587099,0.0702107070761802,0.00196575140809786,0.018210925744515,0.0584729772335962
LIRCMOP7_BC,2,2,60000,0.00987098765845684,0.00977146766541634,0.0123773842655175,0.0244637408260767,-9.95199930405016e-05,0.00250639660706068,0.0145927531676198
LIRCMOP7_BC,2,2,70000,0.00927658409442331,0.00912245371226842,0.00941389280796427,0.0107871066796513,-0.000154130382154888,0.000137308713540963,0.00151052258522797
LIRCMOP7_BC,2,2,80000,0.00878439341673209,0.00869607542102615,0.00867737307454675,0.00951720681193269,-8.8317995705944e-05,-0.000107020342185344,0.000732813395200597
LIRCMOP7_BC,2,2,90000,0.00820194249444212,0.00856402284666834,0.00831929887242835,0.00886021737594077,0.000362080352226216,0.000117356377986228,0.000658274881498649
LIRCMOP7_BC,2,2,100000,0.00787089221333678,0.00850868578223387,0.00826861787631596,0.00858290217469061,0.000637793568897082,0.000397725662979175,0.000712009961353824
LIRCMOP7_BC,3,3,10000,0.200044622324765,0.262782762058678,0.177012851383473,0.167338284591193,0.0627381397339132,-0.0230317709412919,-0.0327063377335714
LIRCMOP7_BC,3,3,20000,0.121292072560864,0.120368060371993,0.128504242673146,0.151827959058892,-0.000924012188871226,0.00721217011228154,0.0305358864980279
LIRCMOP7_BC,3,3,30000,0.100534049821165,0.0987098295554532,0.111404585061243,0.151317948581915,-0.0018242202657118,0.0108705352400779,0.0507838987607501
LIRCMOP7_BC,3,3,40000,0.105186907814735,0.0330843191600849,0.0850320308980549,0.145362291945703,-0.0721025886546505,-0.0201548769166805,0.040175384130968
LIRCMOP7_BC,3,3,50000,0.0730329529268623,0.0181912424420269,0.0206814137860037,0.142056144700153,-0.0548417104848354,-0.0523515391408586,0.0690231917732911
LIRCMOP7_BC,3,3,60000,0.0237663108083881,0.0106692217268634,0.0160080606319987,0.131183332480843,-0.0130970890815247,-0.00775825017638947,0.107417021672455
LIRCMOP7_BC,3,3,70000,0.013842723707344,0.00916398428269449,0.0093090438181189,0.122059121123595,-0.0046787394246495,-0.00453367988922509,0.108216397416251
LIRCMOP7_BC,3,3,80000,0.0107075677366543,0.00878124520755011,0.00901404588429535,0.121961810646415,-0.00192632252910418,-0.00169352185235894,0.111254242909761
LIRCMOP7_BC,3,3,90000,0.00915550479653949,0.00844461804979824,0.00875900562485873,0.0881209394155485,-0.000710886746741244,-0.000396499171680754,0.078965434619009
LIRCMOP7_BC,3,3,100000,0.00895744323516372,0.00813905051826379,0.00838443711495647,0.0877799589555597,-0.000818392716899931,-0.000573006120207244,0.078822515720396
LIRCMOP7_BC,4,4,10000,0.519631318963491,0.350040171029349,0.21338592804843,1.68712151266739,-0.169591147934143,-0.306245390915061,1.1674901937039
LIRCMOP7_BC,4,4,20000,0.169153984068984,0.22261558897004,0.142899196356582,0.183192669821331,0.0534616049010561,-0.0262547877124028,0.0140386857523468
LIRCMOP7_BC,4,4,30000,0.160493397354078,0.150274069723744,0.105937369339496,0.133190197873053,-0.0102193276303341,-0.0545560280145822,-0.0273031994810253
LIRCMOP7_BC,4,4,40000,0.125462871536566,0.0137843830837178,0.0326233543376786,0.0406304435887007,-0.111678488452848,-0.092839517198887,-0.0848324279478649
LIRCMOP7_BC,4,4,50000,0.108264024477995,0.0100874777116902,0.0128590617135825,0.0112795282443758,-0.0981765467663051,-0.0954049627644128,-0.0969844962336195
LIRCMOP7_BC,4,4,60000,0.0197714471274468,0.00942313298366081,0.00953051429554044,0.00998648374367709,-0.010348314143786,-0.0102409328319064,-0.00978496338376972
LIRCMOP7_BC,4,4,70000,0.00974029234835763,0.00915530104836988,0.00854995396552969,0.00991348604201706,-0.000584991299987746,-0.00119033838282793,0.000173193693659439
LIRCMOP7_BC,4,4,80000,0.00891943103574322,0.00909390302334611,0.00836993522089769,0.00911876730956446,0.000174471987602889,-0.00054949581484553,0.000199336273821234
LIRCMOP7_BC,4,4,90000,0.00841917883243959,0.00893162862230747,0.00820049374888905,0.00912941973599782,0.000512449789867881,-0.000218685083550545,0.000710240903558231
LIRCMOP7_BC,4,4,100000,0.00797001163019462,0.00850098571372837,0.00824836145154471,0.00901270196768893,0.000530974083533746,0.000278349821350088,0.00104269033749431
LIRCMOP7_BC,5,5,10000,0.206926493418665,0.256803014214038,0.230286287120895,0.341771858625844,0.0498765207953725,0.0233597937022294,0.134845365207179
LIRCMOP7_BC,5,5,20000,0.150636759777085,0.133842518364671,0.125249724676487,0.15213839640645,-0.0167942414124139,-0.0253870351005981,0.00150163662936484
LIRCMOP7_BC,5,5,30000,0.11943534595398,0.115151959270687,0.0942725021275165,0.131974383967869,-0.00428338668329348,-0.0251628438264639,0.0125390380138881
LIRCMOP7_BC,5,5,40000,0.0199272567911461,0.0923542790157147,0.0342666632316539,0.0762023522922807,0.0724270222245686,0.0143394064405078,0.0562750955011346
LIRCMOP7_BC,5,5,50000,0.0108915898232944,0.0201711846261316,0.0134099287967679,0.0114079971670501,0.00927959480283723,0.00251833897347357,0.000516407343755715
LIRCMOP7_BC,5,5,60000,0.00882395140613307,0.0138229328763021,0.0106036287168568,0.00961458806830254,0.004998981470169,0.00177967731072377,0.000790636662169471
LIRCMOP7_BC,5,5,70000,0.00884917121412974,0.0106406258319,0.00919579586782846,0.00873521072212279,0.00179145461777031,0.000346624653698722,-0.000113960492006952
LIRCMOP7_BC,5,5,80000,0.00878201207196197,0.00960840672101201,0.00853950600735043,0.00841917688524308,0.000826394649050042,-0.000242506064611535,-0.000362835186718887
LIRCMOP7_BC,5,5,90000,0.00888434038576492,0.00926347032529239,0.00815672220105235,0.00829151396532415,0.000379129939527476,-0.000727618184712566,-0.000592826420440765
LIRCMOP7_BC,5,5,100000,0.00849564961170713,0.00882912276340374,0.00815229131274146,0.00828253802564803,0.000333473151696614,-0.000343358298965667,-0.000213111586059096
