problem,seed,prefixFE,mode,backboneSeed,queryAvailable,trainingStream,initialIGD,finalIGD,finalHV,IGDAUC,firstSelected,firstSurvivedP1,firstGuidedInfeasible,suffixFE,wallSeconds
LIRCMOP7_BC,1,20000,adversarial2000,1891096984,1,1,0.116053950259326,0.112131554301025,0.248017171482453,0.11326416363205,20,0,15,5000,3.70194258333333
