problem,seed,prefixFE,mode,backboneSeed,queryAvailable,trainingStream,initialIGD,finalIGD,finalHV,IGDAUC,firstSelected,firstSurvivedP1,firstGuidedInfeasible,suffixFE,wallSeconds
LIRCMOP6_BC,1,20000,distance2000,1891096984,1,1,1.34791215973994,1.34768069599767,0,1.34781555190731,20,0,69,5000,3.93386866666667
