problem,seed,prefixFE,mode,backboneSeed,queryAvailable,trainingStream,initialIGD,finalIGD,finalHV,IGDAUC,firstSelected,firstSurvivedP1,firstGuidedInfeasible,suffixFE,wallSeconds
LIRCMOP6_BC,1,20000,distance20,1891096984,1,1,1.34791215973994,1.34814010236232,0,1.34797303462331,20,0,51,5000,3.17698945833333
