problem,seed,prefixFE,mode,backboneSeed,queryAvailable,trainingStream,initialIGD,finalIGD,finalHV,IGDAUC,firstSelected,firstSurvivedP1,firstGuidedInfeasible,suffixFE,wallSeconds
LIRCMOP8_BC,1,80000,distance2000,1891096984,1,1,0.00847039024383235,0.008803334593981,0.293565193354515,0.0086267710431161,20,0,25,5000,2.21275645833333
