problem,seed,prefixFE,mode,backboneSeed,queryAvailable,trainingStream,initialIGD,finalIGD,finalHV,IGDAUC,firstSelected,firstSurvivedP1,firstGuidedInfeasible,suffixFE,wallSeconds
LIRCMOP8_BC,1,50000,raw,1891096984,1,1,0.0127664118070928,0.0104388895411797,0.292608613313534,0.0109642482885499,20,1,8,5000,1.98147791666667
