problem,seed,prefixFE,mode,backboneSeed,queryAvailable,trainingStream,initialIGD,finalIGD,finalHV,IGDAUC,firstSelected,firstSurvivedP1,firstGuidedInfeasible,suffixFE,wallSeconds
LIRCMOP5_BC,1,20000,adversarial2000,1891096984,1,1,1.22718262349464,1.22701613933652,0,1.22705278959723,20,2,2,5000,3.21152066666667
