problem,seed,prefixFE,mode,backboneSeed,queryAvailable,trainingStream,initialIGD,finalIGD,finalHV,IGDAUC,firstSelected,firstSurvivedP1,firstGuidedInfeasible,suffixFE,wallSeconds
LIRCMOP7_BC,1,20000,distance2000,1891096984,1,1,0.116053950259326,0.109334724290595,0.248537344502779,0.112226809931473,20,1,32,5000,4.48474933333333
