problem,seed,prefixFE,mode,backboneSeed,queryAvailable,trainingStream,initialIGD,finalIGD,finalHV,IGDAUC,firstSelected,firstSurvivedP1,firstGuidedInfeasible,suffixFE,wallSeconds
LIRCMOP5_BC,1,50000,adversarial2000,1891096984,1,1,0.203784195110152,0.124235274959435,0.241251658521671,0.155093984868589,20,1,5,5000,2.15696258333333
