problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,train_count,query_count,raw_generated_count,feasible_generated_count,boundary_dist50,boundary_dist90,query_width90,generated_new_ref_hit_rate,train_dec_rmse,train_obj_dist50,train_obj_dist90,train_feasible_rate,query_obj_dist50,query_obj_dist90,feasible_rate,branch,ganIter,outDir
DASCMOP1_BC,1,100000,100028,454,32,4,32,5,20,4,0.0149344517566135,0.0243510081743488,0.000522051951259036,1,0.0897453127154293,0.0118980248206795,0.0270875589825755,0.1875,0.0311764509171108,0.038265483250467,0.2,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
DASCMOP2_BC,1,10000,10020,45,18,2,18,5,20,0,0.0263429197437682,0.0277478776305334,0.0018401278064468,1,0.107034266322114,0.0260922744992871,0.0310731072388597,0,0.0311283773019594,0.0330377041380859,0,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
DASCMOP2_BC,1,30000,30040,136,36,6,36,5,20,9,0.00759724735863462,0.024552164042684,0.00167067877445128,1,0.103442699558219,0.0213827857625442,0.0389934335894909,0.305555555555556,0.00862355816322175,0.0283888838945484,0.45,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
DASCMOP2_BC,1,50000,50060,227,41,6,41,5,20,0,0.0346469411817051,0.0358764518286895,0.00076106616023067,1,0.104916521680588,0.024728975139301,0.0348216004661361,0.292682926829268,0.0346689814834559,0.0358833315646849,0,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
DASCMOP2_BC,1,70000,70080,318,43,3,43,5,20,0,0.0338511452733786,0.0397149281883733,0.000975683324635334,1,0.110602357298372,0.0240274642075369,0.0405238819239399,0,0.0384083677711542,0.0404639732418641,0,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
DASCMOP2_BC,1,100000,100000,454,47,2,47,5,20,12,0.0123087015531895,0.0357952178060299,0.000295709437439001,1,0.100815647075748,0.0123217207751835,0.03862547037616,0.319148936170213,0.0157392775973442,0.0365097890313447,0.6,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
LIRCMOP6_BC,1,10000,10124,49,21,7,21,5,20,11,0.00390756681410654,0.00939871577859912,0.00133135278128638,1,0.0651032968652401,0.0140910367245027,0.0570203728661857,0.380952380952381,0.0289656703056792,0.106239297169334,0.55,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
LIRCMOP6_BC,1,30000,30144,140,45,10,45,5,20,14,0.000774748611735798,0.0012916792823006,0.000686844266359098,0.2,0.0560811842591604,0.0113395206864991,0.0147273167355771,0.244444444444444,0.00269859980351122,0.0267299809402862,0.7,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
LIRCMOP6_BC,1,50000,50164,231,59,13,59,5,20,4,0.00429822030667059,0.00669709801177323,0.00108813763994064,0.4,0.0800984572870598,0.00643204752716523,0.0194897960461819,0.305084745762712,0.0188479714363864,0.0353014522264541,0.2,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
LIRCMOP6_BC,1,70000,70184,322,27,7,27,5,20,14,0.00419105400954151,0.00703394752762345,0.000622813835994834,0,0.0628549090787391,0.00864140782908281,0.030800328462351,0.407407407407407,0.0143689994753325,0.0334025268376217,0.7,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
LIRCMOP6_BC,1,100000,100104,458,56,12,56,5,20,12,0.000654658861762472,0.00377808636092421,9.94358433117948e-05,0.6,0.0457786082306446,0.000663447852440952,0.00516542761452375,0.714285714285714,0.000718663152100338,0.00523184961828858,0.6,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
LIRCMOP8_BC,1,10000,10152,48,31,3,31,5,20,8,0.00277005390000606,0.00372473454854712,0.00208301086787399,1,0.0588640805279132,0.0205954637169849,0.0319345116227426,0.0645161290322581,0.0206965336601366,0.0535221030382683,0.4,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
LIRCMOP8_BC,1,30000,30172,139,24,4,24,5,20,0,0.00662687362218302,0.0200813881705289,0.000490045914674562,1,0.0502450868720876,0.00417816072689961,0.0202403261518967,0.125,0.0178524841511006,0.0240130530163677,0,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
LIRCMOP8_BC,1,50000,50192,230,57,11,57,5,20,12,0.00118875667778792,0.0139321669799204,0.000443070557629464,0,0.0533445443680842,0.00408364131367044,0.00693717016563244,0.192982456140351,0.00267468900749357,0.0148980123602265,0.6,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
LIRCMOP8_BC,1,70000,70212,321,48,16,48,5,20,9,0.00192372153285968,0.00509777710517306,0.00226524095501304,1,0.0560172807624507,0.0064098161883636,0.0115677560837061,0.208333333333333,0.00788301617672083,0.0216037155159393,0.45,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
LIRCMOP8_BC,1,100000,100132,457,63,12,63,5,20,5,0.00835143071350064,0.0133487674681129,0.00134137738786114,1,0.0773272425358006,0.00346120616821064,0.015521593229393,0.333333333333333,0.012139625209232,0.0195133760494449,0.25,chain,50,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter050
DASCMOP1_BC,1,10000,10048,45,11,1,11,5,20,0,0.0292929892195712,0.0302113945762854,0.000997601874487569,1,0.147186840544372,0.0305595298795732,0.0333340301387459,0,0.0319054825914585,0.0336938197864564,0,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
DASCMOP1_BC,1,30000,30068,136,27,4,27,5,20,0,0.0088937689296921,0.0105662431159321,0.000416141874060683,1,0.083128433483318,0.0112777540016162,0.0141944766655789,0.0740740740740741,0.0139318121277101,0.0144578698093224,0,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
DASCMOP1_BC,1,50000,50088,227,26,2,26,5,20,8,0.0303406092523684,0.0323860545838032,0.00105929714702153,1,0.0939621002981268,0.0140850452610299,0.0338223030142149,0.576923076923077,0.0334287494682777,0.0349359572579773,0.4,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
DASCMOP1_BC,1,70000,70108,318,30,2,30,5,20,13,0.0489503967192214,0.0628572302911083,0.00177674620917547,1,0.074717282288918,0.00713911697612144,0.039543770299445,0.466666666666667,0.0497300291139705,0.0630527647114718,0.65,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
DASCMOP1_BC,1,100000,100028,454,31,2,31,5,20,0,0.0296490322126819,0.0319632344742653,0.00013113914896447,1,0.0859368194550461,0.0272196414853531,0.033785654687207,0,0.0332037372433197,0.0357240223274463,0,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
DASCMOP2_BC,1,10000,10020,45,18,1,18,5,20,0,0.0118967672012311,0.012470850745412,0.000518785257428483,1,0.124048507291118,0.0145098786433684,0.0177622563423703,0,0.0172592945797548,0.0178064880840627,0,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
DASCMOP2_BC,1,30000,30040,136,37,5,37,5,20,12,0.0063841356046557,0.03209659108111,0.00079345951497903,1,0.115590334763383,0.0135627618232901,0.0319240281179253,0.162162162162162,0.00837048495456833,0.0373033963373221,0.6,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
DASCMOP2_BC,1,50000,50060,227,46,1,46,5,20,8,0.037953381816996,0.045186920702952,0.000730633095172208,1,0.129048558819278,0.0279722047433049,0.0556852536903282,0.456521739130435,0.0398267097741166,0.0524633610760979,0.4,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
DASCMOP2_BC,1,70000,70080,318,44,5,44,5,20,0,0.014454197303503,0.0203087330700829,0.000400587399224867,1,0.10887984936284,0.0170741627443415,0.027026190061479,0.181818181818182,0.0171636922990116,0.0207006450245777,0,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
DASCMOP2_BC,1,100000,100000,454,50,1,50,5,20,12,0.0194686225085133,0.0304695681657292,0.00026029705823079,1,0.117326171422557,0.0249207700146521,0.0770163396231922,0.68,0.0204979784991355,0.0306761021144921,0.6,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
LIRCMOP6_BC,1,10000,10124,49,17,5,17,5,20,8,0.00764631614218228,0.00851016711913998,0.000778958443665061,1,0.0727250961549051,0.0165554517182266,0.0745607650800899,0.0588235294117647,0.0143923522952011,0.103375488060647,0.4,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
LIRCMOP6_BC,1,30000,30144,140,43,9,43,5,20,16,0.00626972639958756,0.00753922740392587,0.000506753573309756,0.4,0.0522540869268914,0.00613302564161808,0.0107513354718139,0.325581395348837,0.0080276129064432,0.013473228326131,0.8,chain,100,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/branch_ablation_chain_vs_single_20260621_195647/chain_iter100
