problem,run,seed,N,D,maxFE,finalFE,runtime,event_count,train_row_count,status,error_message,run_folder,metric_file,event_summary_file,train_history_file,stage_snapshot_file,figure_manifest_file,figure_count
LIRCMOP5_BC,1,1,100,30,100000,100030,1964.46012370833,447,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run1/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run1/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run1/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run1/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run1/figure_manifest.csv,0
LIRCMOP5_BC,2,2,100,30,100000,100186,1623.16824691667,462,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run2,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run2/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run2/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run2/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run2/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run2/figure_manifest.csv,0
LIRCMOP5_BC,3,3,100,30,100000,100108,1494.98579525,462,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run3,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run3/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run3/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run3/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run3/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP5_BC_run3/figure_manifest.csv,0
LIRCMOP6_BC,1,1,100,30,100000,100180,1982.10060291667,445,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run1/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run1/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run1/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run1/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run1/figure_manifest.csv,0
LIRCMOP6_BC,2,2,100,30,100000,100224,1860.478022125,454,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run2,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run2/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run2/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run2/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run2/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run2/figure_manifest.csv,0
LIRCMOP6_BC,3,3,100,30,100000,100082,1924.36311341667,449,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run3,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run3/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run3/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run3/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run3/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP6_BC_run3/figure_manifest.csv,0
LIRCMOP7_BC,1,1,100,30,100000,100178,2203.25039775,439,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run1/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run1/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run1/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run1/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run1/figure_manifest.csv,0
LIRCMOP7_BC,2,2,100,30,100000,100064,2178.19061033333,439,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run2,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run2/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run2/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run2/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run2/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run2/figure_manifest.csv,0
LIRCMOP7_BC,3,3,100,30,100000,100212,2008.41396120833,439,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run3,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run3/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run3/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run3/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run3/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP7_BC_run3/figure_manifest.csv,0
LIRCMOP8_BC,1,1,100,30,100000,100194,1987.63430375,439,0,ok,,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP8_BC_run1,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP8_BC_run1/metric.mat,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP8_BC_run1/event_summary.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP8_BC_run1/train_history.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP8_BC_run1/stage_snapshots.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_RegionGAN_compare/qw_plan_noplot_20260628_001/stage1/query_boundary_iter100/LIRCMOP8_BC_run1/figure_manifest.csv,0
