problem,run,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate
DASCMOP2_BC,1,1,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP2_BC,1,2,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP2_BC,1,3,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP2_BC,1,4,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP2_BC,1,5,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DASCMOP2_BC,1,6,3,1,0.03,3,0,0.0329763323263958,0.0332771288464821,3,11,3,0.000157043396325185,100,0.765312848871044,0.88551068054214,0,9,2,11,0,3.66666666666667,0.230075892580178,0.243609306962496,0,0.244799085010181,74.2297914642801,0.818181818181818,0.0270927947648898,0,0.23197247904305,0.245869597172277,0
DASCMOP2_BC,1,7,3,1,0.03,3,0,0.0204427601168329,0.0221065282469025,3,8,3,0.000157043396325185,100,0.765312848871044,1.06154628557559,0,6,2,8,0,2.66666666666667,0.385952703669049,0.398864471842618,0,0.399561363988584,121.157955818431,1,0.131670802923577,0,0.387481379360884,0.400015730261226,0
DASCMOP2_BC,1,8,4,1,0.04,4,0,0.0153467069418713,0.0224739190108918,4,17,3,0.000209391195100246,100,0.847869085043881,0.909226459045272,0,14,3,17,0,4.25,0.354490607425458,0.369683862674111,0,0.369965666586059,98.0595616102566,0.647058823529412,0.0354668685587117,0,0.356882535695892,0.370962101385987,0
DASCMOP2_BC,1,9,4,1,0.04,4,0,0.0133225744190801,0.0167351040597848,4,13,3,0.000209391195100246,100,0.692896255884034,0.916612166779987,0,10,3,13,0,3.25,0.123352301197202,0.130332767138247,0,0.134402531743071,35.6234497748143,0.769230769230769,0.00878496378676452,0,0.12693293192981,0.134523895757424,0
DASCMOP2_BC,1,10,6,1,0.06,6,0,0.0208201469943907,0.025679305304217,6,13,3,0.000314086792650369,100,0.850916202587709,1.04188410206226,0,8,5,13,13,2.16666666666667,0.021730487600934,0.0243913225200094,0,0.0289792445600792,11.4320516960872,0.769230769230769,0.171927292288149,1,0.0263889513729417,0.0291801450270328,1
DASCMOP2_BC,1,11,8,1,0.08,8,0,0.0114723267093629,0.0203875635623596,8,11,3,0.000418782390200492,100,0.895070435029086,1.12767819812507,0,4,7,11,0,1.375,0.0224541557616767,0.0255899232746254,0,0.0281693434752869,18.811787421237,0.818181818181818,0.142586050182855,0,0.0229349272140908,0.0289131905158257,0
DASCMOP2_BC,1,12,8,1,0.08,8,0,0.0141041317848394,0.0176208831712772,8,11,3,0.000418782390200492,100,0.855070091798902,1.11085892838121,0,4,7,11,0,1.375,0.334220127494922,0.343392424965208,0,0.344471730925757,230.041888639895,1,0.0970583337087294,0,0.334450155868145,0.344748137621205,0
DASCMOP2_BC,1,13,8,1,0.08,8,0,0.00870242042964928,0.0141006883883165,8,11,3,0.000418782390200492,100,0.795507445097139,0.988538556758866,0,4,7,11,6,1.375,0.0778767661843712,0.0874025659906615,0,0.0885232514222854,60.4383470420045,1,0.192747805076505,1,0.0784669320995388,0.0885295813987096,0.545454545454545
DASCMOP2_BC,1,14,10,1,0.1,10,0,0.0105804793031855,0.0164753628121888,10,11,3,0.000523477987750615,100,0.795507445097139,1.00559228210386,0,2,9,11,1,1.1,0.0286845605705791,0.0322758557950501,0,0.0329618672048149,30.4697127833312,1,0.119608672680119,0.2,0.0301199524171757,0.0332500948842516,0.0909090909090909
DASCMOP2_BC,1,15,11,1,0.11,11,0,0.0125111714321335,0.0200053192466041,11,15,3,0.000575825786525677,100,0.82923095300445,0.96439642778028,0,5,10,15,13,1.36363636363636,0.0726687434500465,0.0886298589603209,0,0.0891182165431692,66.674971272684,0.933333333333333,0.0846506708513372,1,0.0768184832841895,0.0894018492977054,0.866666666666667
