problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP1_BC,DASCMOP_BC,1,1001,25868,21715,19366,7038,7038,154,6884,911,0.0694946302318356,0.0744678991277608,0.0426963362349887,0.979539641943734,0,1,0.0649350649350649,0.499273678094131,0.0530214991284137,0.169870535959988,0.169870535959988,1,1,95,917,883,883,0.254658199323819,0.242859315360426,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
DASCMOP1_BC,DASCMOP_BC,2,1002,24302,20520,18890,6998,6998,168,6830,918,0.0710972325681107,0.0762406339467927,0.0445288529356065,0.977279222635039,0,1,0.0535714285714286,0.618740849194729,0.0505124450951684,0.153143246638184,0.153143246638184,1,1,99,898,857,857,0.252844313986286,0.239668442831595,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
DASCMOP1_BC,DASCMOP_BC,3,1003,26401,21704,19281,7043,7043,147,6896,919,0.0608666730415098,0.0659044248823533,0.0372003077496233,0.981257986653415,0,1,0.102040816326531,0.492894431554524,0.056699535962877,0.193852591282897,0.168766768965283,1,1,98,910,878,878,0.262019338112308,0.240853352886175,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
DASCMOP1_BC,DASCMOP_BC,4,1004,26578,22877,19721,7188,7188,188,7000,919,0.0617095553127843,0.0652103337878837,0.0391391996352168,0.975514746800223,0,1,0.0638297872340425,0.625714285714286,0.0644285714285714,0.182651611299538,0.182651611299538,1,1,95,909,892,892,0.239157253938846,0.228762458443064,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
DASCMOP1_BC,DASCMOP_BC,5,1005,25172,20947,19297,7152,7152,111,7041,916,0.0759961295942671,0.0831253353121501,0.0448987220396633,0.98587807606264,0,1,0.0900900900900901,0.537849737253231,0.0549637835534725,0.207458406942649,0.176262439415982,1,1,100,916,867,867,0.255399839890043,0.23669855582803,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
DASCMOP2_BC,DASCMOP_BC,1,1001,31865,28666,19671,7109,7109,584,6525,917,0.0394244338701736,0.0417620840004705,0.0150449178103269,0.920382613588409,0.0171232876712329,1,0.0308219178082192,0.609961685823755,0.129808429118774,0.173701011865878,0.154066303736437,1,1,100,704,700,700,0.207002006367792,0.200190735230268,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
DASCMOP2_BC,DASCMOP_BC,2,1002,31628,28747,19991,7199,7199,805,6394,917,0.0359185900871947,0.0376886376330316,0.019251141439866,0.890679261008473,0.0111801242236025,1,0.022360248447205,0.635439474507351,0.146074444791992,0.128265727698744,0.128265727698744,1,1,100,693,689,689,0.180820375748024,0.173287268661147,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
DASCMOP2_BC,DASCMOP_BC,3,1003,32350,28945,20356,7273,7273,725,6548,919,0.0372677247775949,0.0389477513396179,0.0208135051830791,0.903478619551767,0.00689655172413793,1,0.0317241379310345,0.645387904703726,0.0884239462431277,0.220650886710857,0.17250164734315,1,1,99,736,732,732,0.188426491981016,0.181903383724057,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
DASCMOP2_BC,DASCMOP_BC,4,1004,34099,29977,21086,7287,7287,683,6604,916,0.0351347906524954,0.0366605310450973,0.0210888277717803,0.909702209414025,0.0146412884333821,1,0.0366032210834553,0.706087219866747,0.0967595396729255,0.186525672627448,0.174471347007663,1,1,100,711,707,707,0.158343534195623,0.15350834827465,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
DASCMOP2_BC,DASCMOP_BC,5,1005,32555,29335,20556,7273,7273,769,6504,915,0.0361771582928043,0.0378632972266832,0.0202938449084937,0.897428846418259,0.0156046814044213,1,0.0299089726918075,0.659747847478475,0.0977859778597786,0.189268583145908,0.189268583145908,1,1,100,687,683,683,0.168183610301452,0.158661930216045,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
DASCMOP3_BC,DASCMOP_BC,1,1001,4431,2136,2134,2036,2036,152,1884,861,0.0640593131448906,0.0589243759005757,0.0589950301859825,0.925834970530452,0.00657894736842105,1,0.00657894736842105,0.54723991507431,0.0498938428874735,0.16949519909318,0.16949519909318,1,1,100,967,962,962,0.277421522877382,0.270372165281844,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
DASCMOP3_BC,DASCMOP_BC,2,1002,4083,1903,1901,1851,1851,64,1787,868,0.022966305013605,0.0201988959800281,0.020747613642982,0.966504592112372,0,1,0.03125,0.332400671516508,0.0453273642977057,0.269232775835416,0.269232775835416,1,1,98,969,963,963,0.401865247561883,0.401863064508024,0,0,0,beta,selector_boundary_only,Selector ablation: boundary-only ordering,beta,178.409096958333
