problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP7_BC,11,original,50000,0.01,9,9,0,0
LIRCMOP7_BC,11,original,51000,0.01,9,9,0,0
LIRCMOP7_BC,11,original,52000,0.01,9,9,0,0
LIRCMOP7_BC,11,original,53000,0.01,9,9,0,0
LIRCMOP7_BC,11,original,54000,0.01,9,10,1,1
LIRCMOP7_BC,11,original,55000,0.01,9,9,0,0
LIRCMOP7_BC,11,original,56000,0.01,9,9,0,0
LIRCMOP7_BC,11,original,57000,0.01,9,8,0,0
LIRCMOP7_BC,11,original,58000,0.01,9,8,0,0
LIRCMOP7_BC,11,original,59000,0.01,9,8,0,0
LIRCMOP7_BC,11,original,60000,0.01,9,9,1,1
LIRCMOP7_BC,11,original,61000,0.01,9,9,1,1
LIRCMOP7_BC,11,original,62000,0.01,9,11,3,3
LIRCMOP7_BC,11,original,63000,0.01,9,11,4,4
LIRCMOP7_BC,11,original,64000,0.01,9,11,4,4
LIRCMOP7_BC,11,original,65000,0.01,9,14,6,6
LIRCMOP7_BC,11,original,66000,0.01,9,14,7,7
LIRCMOP7_BC,11,original,67000,0.01,9,15,8,8
LIRCMOP7_BC,11,original,68000,0.01,9,16,9,8
LIRCMOP7_BC,11,original,69000,0.01,9,16,9,8
LIRCMOP7_BC,11,original,70000,0.01,9,15,9,8
LIRCMOP7_BC,11,original,71000,0.01,9,15,9,8
LIRCMOP7_BC,11,original,72000,0.01,9,18,10,9
LIRCMOP7_BC,11,original,73000,0.01,9,20,11,10
LIRCMOP7_BC,11,original,74000,0.01,9,19,10,9
LIRCMOP7_BC,11,original,75000,0.01,9,18,9,8
LIRCMOP7_BC,11,original,76000,0.01,9,19,9,8
LIRCMOP7_BC,11,original,77000,0.01,9,18,9,8
LIRCMOP7_BC,11,original,78000,0.01,9,16,8,8
LIRCMOP7_BC,11,original,79000,0.01,9,16,8,8
LIRCMOP7_BC,11,original,80000,0.01,9,18,9,9
LIRCMOP7_BC,11,original,81000,0.01,9,18,9,9
LIRCMOP7_BC,11,original,82000,0.01,9,20,10,10
LIRCMOP7_BC,11,original,83000,0.01,9,20,11,10
LIRCMOP7_BC,11,original,84000,0.01,9,21,12,10
LIRCMOP7_BC,11,original,85000,0.01,9,22,12,10
LIRCMOP7_BC,11,original,86000,0.01,9,20,11,9
LIRCMOP7_BC,11,original,87000,0.01,9,18,10,9
LIRCMOP7_BC,11,original,88000,0.01,9,18,10,9
LIRCMOP7_BC,11,original,89000,0.01,9,18,10,9
LIRCMOP7_BC,11,original,90000,0.01,9,19,11,10
LIRCMOP7_BC,11,original,91000,0.01,9,18,11,10
LIRCMOP7_BC,11,original,92000,0.01,9,18,11,10
LIRCMOP7_BC,11,original,93000,0.01,9,18,11,10
LIRCMOP7_BC,11,original,94000,0.01,9,19,12,11
LIRCMOP7_BC,11,original,95000,0.01,9,18,11,10
LIRCMOP7_BC,11,original,96000,0.01,9,20,13,12
LIRCMOP7_BC,11,original,97000,0.01,9,21,14,13
LIRCMOP7_BC,11,original,98000,0.01,9,21,15,14
LIRCMOP7_BC,11,original,99000,0.01,9,21,15,14
LIRCMOP7_BC,11,original,100000,0.01,9,23,16,15
LIRCMOP7_BC,11,original,50000,0.02,71,71,0,0
LIRCMOP7_BC,11,original,51000,0.02,71,72,2,2
LIRCMOP7_BC,11,original,52000,0.02,71,77,5,4
LIRCMOP7_BC,11,original,53000,0.02,71,75,5,4
LIRCMOP7_BC,11,original,54000,0.02,71,79,8,7
LIRCMOP7_BC,11,original,55000,0.02,71,78,9,8
