problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP7_BC,13,original,50000,0.01,10,10,0,0
LIRCMOP7_BC,13,original,51000,0.01,10,10,0,0
LIRCMOP7_BC,13,original,52000,0.01,10,10,0,0
LIRCMOP7_BC,13,original,53000,0.01,10,13,2,2
LIRCMOP7_BC,13,original,54000,0.01,10,12,3,3
LIRCMOP7_BC,13,original,55000,0.01,10,12,3,2
LIRCMOP7_BC,13,original,56000,0.01,10,12,3,2
LIRCMOP7_BC,13,original,57000,0.01,10,14,4,2
LIRCMOP7_BC,13,original,58000,0.01,10,14,4,2
LIRCMOP7_BC,13,original,59000,0.01,10,15,5,3
LIRCMOP7_BC,13,original,60000,0.01,10,16,6,4
LIRCMOP7_BC,13,original,61000,0.01,10,17,7,5
LIRCMOP7_BC,13,original,62000,0.01,10,18,8,6
LIRCMOP7_BC,13,original,63000,0.01,10,19,9,7
LIRCMOP7_BC,13,original,64000,0.01,10,19,9,7
LIRCMOP7_BC,13,original,65000,0.01,10,19,9,7
LIRCMOP7_BC,13,original,66000,0.01,10,20,10,8
LIRCMOP7_BC,13,original,67000,0.01,10,19,10,8
LIRCMOP7_BC,13,original,68000,0.01,10,23,14,12
LIRCMOP7_BC,13,original,69000,0.01,10,24,14,12
LIRCMOP7_BC,13,original,70000,0.01,10,29,16,13
LIRCMOP7_BC,13,original,71000,0.01,10,34,18,15
LIRCMOP7_BC,13,original,72000,0.01,10,33,18,15
LIRCMOP7_BC,13,original,73000,0.01,10,35,19,16
LIRCMOP7_BC,13,original,74000,0.01,10,37,20,17
LIRCMOP7_BC,13,original,75000,0.01,10,38,22,19
LIRCMOP7_BC,13,original,76000,0.01,10,39,21,19
LIRCMOP7_BC,13,original,77000,0.01,10,38,20,18
LIRCMOP7_BC,13,original,78000,0.01,10,36,19,17
LIRCMOP7_BC,13,original,79000,0.01,10,36,19,17
LIRCMOP7_BC,13,original,80000,0.01,10,38,19,17
LIRCMOP7_BC,13,original,81000,0.01,10,35,18,16
LIRCMOP7_BC,13,original,82000,0.01,10,35,18,16
LIRCMOP7_BC,13,original,83000,0.01,10,35,18,16
LIRCMOP7_BC,13,original,84000,0.01,10,37,19,17
LIRCMOP7_BC,13,original,85000,0.01,10,38,20,18
LIRCMOP7_BC,13,original,86000,0.01,10,41,21,19
LIRCMOP7_BC,13,original,87000,0.01,10,41,22,20
LIRCMOP7_BC,13,original,88000,0.01,10,40,22,20
LIRCMOP7_BC,13,original,89000,0.01,10,40,22,20
LIRCMOP7_BC,13,original,90000,0.01,10,39,21,19
LIRCMOP7_BC,13,original,91000,0.01,10,41,20,18
